Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Fleischkäse Brötchen Leberkäse Semmel,Fleischkäse Brötchen Leberkäse Semmel,"€ 2,00",,"pro Einheit = 2,00","pro Einheit = 2,00",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_072.jpg,"cat_fleisch_wurst,sub_kaese,sub_milchprodukte,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000066,obs_0000034341|obs_0000033949|obs_0000034554|obs_0000034142|obs_0000033734|obs_0000034760|obs_0000034938|obs_0000026147|obs_0000007220|obs_0000027967|obs_0000027097|obs_0000008701,obs_0000034341|obs_0000034938|obs_0000033949|obs_0000034554|obs_0000034142|obs_0000033734|obs_0000034760,,
Antipasti,Antipasti,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_obst_gemuese,sub_frisches_gemuese",,BLS-X572212,ref_000067,obs_0000028103|obs_0000023208|obs_0000007945|obs_0000008008|obs_0000025005|obs_0000027889|obs_0000011506|obs_0000007946|obs_0000023214|obs_0000025834|obs_0000008596|obs_0000031514|obs_0000015834|obs_0000030651|obs_0000006188|obs_0000032508|obs_0000002173,obs_0000028103|obs_0000023208|obs_0000007945|obs_0000008008|obs_0000025005|obs_0000027889|obs_0000011506,,
Edle Matjesfilets,Nadler,"€ 2,49",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_074.jpg,cat_fisch_meeresfruechte,,,ref_000068,obs_0000033952|obs_0000034764|obs_0000031758|obs_0000015836,obs_0000033952|obs_0000034764,,
Weizenbrötchen,Weizenbrötchen,"€ 1,50",,"1 kg = 2,31","1 kg = 2,31",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_075.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,BLS-B511000,ref_000069,obs_0000034146|obs_0000033956|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034558|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034943|obs_0000027409|obs_0000028000|obs_0000031710|obs_0000014552|obs_0000002587|obs_0000003165|obs_0000032634,obs_0000034146|obs_0000033956|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034943|obs_0000034558,,
Brioche Buns,Jaus,"€ 1,49",,"pro Einheit = 1,00","pro Einheit = 1,00",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_grundnahrung,diet_vegetarian",,,ref_000070,obs_0000028691|obs_0000028571|obs_0000000981|obs_0000034265|obs_0000004643|obs_0000005070|obs_0000000977|obs_0000000477|obs_0000003808|obs_0000003319|obs_0000004216,,,
Bio-Laugenstange,Herzberger,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_077.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000071,obs_0000034151|obs_0000034948|obs_0000009828|obs_0000026561|obs_0000027394|obs_0000011519|obs_0000013295|obs_0000005497|obs_0000005866|obs_0000014548,obs_0000034151|obs_0000034948,,
Bio-Vollkornbrot mit Bio-Sonnenblumenkernen,Herzberger,"€ 2,49",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_078.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000072,obs_0000033962|obs_0000034347|obs_0000034947,obs_0000033962|obs_0000034347,,
Kartoffelbrötchen,Herzberger,"€ 1,99",,"1 kg = 6,63","1 kg = 6,63",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_079.jpg,"cat_grundnahrung,diet_vegetarian,sub_kartoffeln,tag_ultra_processed",,BLS-D740400,ref_000073,obs_0000007304|obs_0000034477|obs_0000005865,obs_0000007304|obs_0000034477|obs_0000005865,,
Hefe-Röllchen,Pagen,"€ 1,99",,"1 kg = 7,65","1 kg = 7,65",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_080.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000074,,,,
Finn Crisp,Finn Crisp,"€ 1,49",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_081.jpg,"cat_non_food,tag_ultra_processed",,,ref_000075,obs_0000028818|obs_0000005937|obs_0000030718,obs_0000028818,,
Alpenspeck,Alpenspeck,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_082.jpg,"cat_molkerei_kaese,sub_milchprodukte",,,ref_000076,obs_0000034154,obs_0000034154,,
Bio-Wiener-Würstchen,Bio-Wiener-Würstchen,"€ 1,79",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_083.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_wurst,tag_ultra_processed",,BLS-W211400,ref_000077,obs_0000020449|obs_0000029297|obs_0000021268|obs_0000021884|obs_0000032077|obs_0000034174|obs_0000034811|obs_0000035106|obs_0000026784|obs_0000027189|obs_0000028076|obs_0000028276|obs_0000028948|obs_0000005789|obs_0000006186|obs_0000031274|obs_0000031737|obs_0000031889|obs_0000015758|obs_0000030125|obs_0000025857|obs_0000025858|obs_0000034981|obs_0000020658|obs_0000021477|obs_0000021769|obs_0000030483|obs_0000030926|obs_0000030949|obs_0000031934|obs_0000032355|obs_0000007858|obs_0000009369|obs_0000009557|obs_0000031788,,,
Schweizer Wurstsalat oder Wurstsalat,Schweizer Wurstsalat oder Wurstsalat,"€ 0,99",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_fleisch_wurst,sub_frisches_gemuese,sub_salate,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000078,obs_0000012344|obs_0000010084|obs_0000034773,,,
Pizzafleischkäse oder bayerischer Leberkäse,LandPrimus,"€ 0,79",,"pro Einheit = 0,79","pro Einheit = 0,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_085.jpg,"cat_fleisch_wurst,sub_kaese,sub_milchprodukte,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000079,obs_0000025260|obs_0000000704|obs_0000009121|obs_0000009298|obs_0000001946|obs_0000026756|obs_0000018993|obs_0000020068|obs_0000020887|obs_0000021830|obs_0000014106|obs_0000031883|obs_0000023788|obs_0000024209|obs_0000033970|obs_0000008701|obs_0000026147|obs_0000027097|obs_0000027967,,,
Putenbrust,Putenbrust,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_086.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_high_protein,tag_proteinreich",,BLS-V486100,ref_000080,obs_0000013841|obs_0000013979|obs_0000015778|obs_0000028852|obs_0000008679|obs_0000011755|obs_0000031109|obs_0000005408|obs_0000006185|obs_0000007218|obs_0000029142|obs_0000005600|obs_0000030433|obs_0000005793|obs_0000007201|obs_0000015652|obs_0000034351|obs_0000014131|obs_0000013250|obs_0000007627|obs_0000029665|obs_0000010596,obs_0000013841|obs_0000013979|obs_0000015778|obs_0000028852|obs_0000008679|obs_0000011755,,
Bio-Kochschinken,Bio-Kochschinken,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_087.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000081,obs_0000034157|obs_0000001488|obs_0000034957|obs_0000020454|obs_0000021273|obs_0000021692|obs_0000002580|obs_0000002805,obs_0000034157|obs_0000001488|obs_0000034957,,
Original oder Delacr me,Leerdammer,"€ 1,19",,"pro Einheit = 1,19","pro Einheit = 1,19",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_088.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000082,obs_0000013326|obs_0000015814|obs_0000008777|obs_0000033975|obs_0000034575|obs_0000028516|obs_0000028630|obs_0000006283|obs_0000008906|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000025705|obs_0000009334|obs_0000009525|obs_0000017799|obs_0000026035|obs_0000034561|obs_0000009987|obs_0000010117|obs_0000026772|obs_0000026832|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000019505|obs_0000027791|obs_0000020181|obs_0000028429|obs_0000020298|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000028896|obs_0000021000|obs_0000021117|obs_0000021430|obs_0000013325|obs_0000021758|obs_0000021868|obs_0000022184|obs_0000014249|obs_0000015051|obs_0000031800|obs_0000015502|obs_0000016167,obs_0000013326|obs_0000015814,,
Ziegenkäse,Chavroux,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_089.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000083,obs_0000034779|obs_0000031660|obs_0000024014|obs_0000002734|obs_0000011888|obs_0000024434|obs_0000022404|obs_0000022980|obs_0000022630|obs_0000028935|obs_0000008429|obs_0000029369|obs_0000015801|obs_0000018045,obs_0000031660|obs_0000024014|obs_0000002734|obs_0000011888|obs_0000024434|obs_0000034779,,
Saint Albray oder Chaumes,Saint Albray oder Chaumes,"€ 1,79",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_090.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000084,obs_0000032064|obs_0000030146|obs_0000007556|obs_0000030801|obs_0000029458|obs_0000033917|obs_0000034801,,,
Gorgonzola,Gorgonzola,"€ 1,79",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_091.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,BLS-X3A4000,ref_000085,obs_0000034570|obs_0000033759|obs_0000004775|obs_0000004348|obs_0000003921|obs_0000003568|obs_0000000281|obs_0000003100|obs_0000008093|obs_0000022625|obs_0000012323|obs_0000011487|obs_0000028867,obs_0000004775|obs_0000034570|obs_0000004348|obs_0000003921|obs_0000003568|obs_0000000281|obs_0000003100|obs_0000008093|obs_0000033759,,
Söbbeke Bio-Wilder Bernd,Bioland,"€ 2,49",,"pro Einheit = 3,79","pro Einheit = 3,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000086,,,,
Brie de Meaux,Brie de Meaux,"€ 2,49",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_094.jpg,"cat_getraenke,diet_vegetarian",,,ref_000087,obs_0000034359,,,
Bio Barista Haferdrink,Oatly,"€ 2,59",,"pro Einheit = 2,59","pro Einheit = 2,59",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_095.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000088,obs_0000024065|obs_0000024479|obs_0000001842|obs_0000010257|obs_0000011884|obs_0000012318|obs_0000028848|obs_0000008073|obs_0000010936|obs_0000028770|obs_0000029825|obs_0000030111|obs_0000022247|obs_0000030805|obs_0000031124|obs_0000023020|obs_0000031981|obs_0000032211|obs_0000032347|obs_0000006463,obs_0000011884|obs_0000024065|obs_0000024479,,
Sensational Burger oder vegetarische Gemüsebällchen,Garden Gourmet,"€ 2,49",,"1 kg = 11,02","1 kg = 11,02",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_096.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_fleischersatz",,,ref_000089,obs_0000033771|obs_0000023609,,,
frische Bio-Weidemilch,Alnatura,"€ 1,49",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_097.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",,,ref_000090,obs_0000034794|obs_0000034372|obs_0000008438|obs_0000014938,obs_0000008438|obs_0000034794,,
K rg rden,Arla,"€ 1,79",,"1 kg = 8,95","1 kg = 8,95",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_098.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_high_protein,tag_ultra_processed",,,ref_000091,obs_0000006291|obs_0000034581|obs_0000031426|obs_0000000818|obs_0000002012|obs_0000006789|obs_0000007558,obs_0000006789|obs_0000007558|obs_0000006291|obs_0000034581|obs_0000031426,,
veganer Snack Salami-Style,Billie Green,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_099.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_wurst,tag_ultra_processed",,,ref_000092,obs_0000028986|obs_0000034368|obs_0000010316|obs_0000016602|obs_0000008425|obs_0000002285|obs_0000026898|obs_0000016755|obs_0000018804|obs_0000031198|obs_0000014824|obs_0000002611|obs_0000014932|obs_0000019030|obs_0000023205|obs_0000021226|obs_0000011010|obs_0000025355|obs_0000017184|obs_0000002957|obs_0000017375|obs_0000003239|obs_0000025802|obs_0000019666|obs_0000003307|obs_0000017698|obs_0000015693|obs_0000025934|obs_0000034176|obs_0000028273|obs_0000005781|obs_0000007987|obs_0000008039|obs_0000020407|obs_0000016328|obs_0000010234,obs_0000028986|obs_0000034368,,
Cremig Quarkig,Weihenstephan,"€ 1,79",,"pro Einheit = 2,39","pro Einheit = 2,39",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_100.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000093,obs_0000034965|obs_0000002622|obs_0000031435|obs_0000027481|obs_0000001629|obs_0000034787|obs_0000003190|obs_0000034168|obs_0000032091,obs_0000034965|obs_0000002622|obs_0000031435|obs_0000027481|obs_0000032091|obs_0000001629|obs_0000034787|obs_0000003190|obs_0000034168,,
Paula Pudding,Dr. Oetker,"€ 1,69",,"pro Einheit = 2,29","pro Einheit = 2,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_molkerei_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,,ref_000094,obs_0000004106|obs_0000003744|obs_0000004960|obs_0000000399|obs_0000027563|obs_0000004533|obs_0000018361|obs_0000000995|obs_0000011809|obs_0000014940|obs_0000031881|obs_0000006298|obs_0000013814|obs_0000034305|obs_0000017931|obs_0000013838|obs_0000012304|obs_0000015378|obs_0000017159|obs_0000010509|obs_0000026409|obs_0000016218|obs_0000001428|obs_0000029801|obs_0000031978|obs_0000029837|obs_0000006983|obs_0000005546,obs_0000004106|obs_0000003744|obs_0000004960|obs_0000000399|obs_0000027563|obs_0000004533|obs_0000018361|obs_0000000995,,x
griechischer Joghurt,FAGE,"€ 2,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_102.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000095,obs_0000025123|obs_0000006297|obs_0000005354|obs_0000021234|obs_0000020415|obs_0000023033|obs_0000021506|obs_0000021508|obs_0000002086|obs_0000034370|obs_0000025171|obs_0000026710|obs_0000008312|obs_0000020687|obs_0000020689|obs_0000025811|obs_0000017127|obs_0000023284|obs_0000034580|obs_0000031517|obs_0000028966|obs_0000025392|obs_0000015673|obs_0000019794|obs_0000027991|obs_0000017296|obs_0000033696|obs_0000009663|obs_0000009180|obs_0000023030|obs_0000008703|obs_0000017207|obs_0000006103,,,
Actimel,Danone,"€ 2,22",,"1 kg = 2,78","1 kg = 2,78",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000096,obs_0000012310|obs_0000033983|obs_0000027587|obs_0000010619|obs_0000021892|obs_0000026131|obs_0000006437|obs_0000021034|obs_0000016818|obs_0000023730|obs_0000031420|obs_0000009022|obs_0000019926|obs_0000024156|obs_0000031715|obs_0000022902|obs_0000020215|obs_0000018569|obs_0000009382|obs_0000015654|obs_0000024677|obs_0000011880|obs_0000009842|obs_0000017405|obs_0000006796|obs_0000007768|obs_0000030479|obs_0000005536|obs_0000006101,obs_0000012310|obs_0000033983|obs_0000027587|obs_0000007768|obs_0000010619,,
Zaziki,Apostels,"€ 1,99",,"pro Einheit = 2,69","pro Einheit = 2,69",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_104.jpg,"cat_non_food,tag_ultra_processed",,,ref_000097,obs_0000027685|obs_0000033765|obs_0000034792|obs_0000034577|obs_0000025978|obs_0000020587|obs_0000019789|obs_0000023022|obs_0000025390|obs_0000021406|obs_0000030657|obs_0000028102,obs_0000027685|obs_0000033765|obs_0000028102|obs_0000034792|obs_0000020587|obs_0000019789|obs_0000023022|obs_0000025390|obs_0000034577|obs_0000025978|obs_0000021406,,
Soya Dessert,Alpro,"€ 1,49",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_105.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_milchprodukte",,,ref_000098,obs_0000015382|obs_0000012336|obs_0000017969|obs_0000004175|obs_0000016979|obs_0000009845|obs_0000014488|obs_0000022199|obs_0000013586|obs_0000009519|obs_0000017731|obs_0000010617|obs_0000018839|obs_0000005029|obs_0000015792|obs_0000000443|obs_0000018932|obs_0000004602,,,
Bio-Salami,Wiltmann,"€ 1,99",,"1 kg = 24,88","1 kg = 24,88",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_107.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_wurst,tag_ultra_processed",,,ref_000099,obs_0000010600|obs_0000012289|obs_0000008158|obs_0000000274|obs_0000000892|obs_0000002087|obs_0000002574|obs_0000019376|obs_0000003381|obs_0000003529|obs_0000003913|obs_0000020648|obs_0000004340|obs_0000004767|obs_0000021467|obs_0000021766|obs_0000011010|obs_0000033968|obs_0000034098|obs_0000001490|obs_0000001686|obs_0000005975|obs_0000006872|obs_0000016602|obs_0000008425|obs_0000016755|obs_0000025355|obs_0000017184|obs_0000017375|obs_0000025934|obs_0000034176|obs_0000010234|obs_0000010316|obs_0000002285|obs_0000026898|obs_0000002611|obs_0000019030|obs_0000002957|obs_0000003239|obs_0000019666|obs_0000003307|obs_0000028273|obs_0000020407|obs_0000021226|obs_0000005781|obs_0000031198|obs_0000014932|obs_0000023205|obs_0000032073|obs_0000007987,obs_0000000274|obs_0000000892|obs_0000002087|obs_0000010600|obs_0000002574|obs_0000019376|obs_0000003381|obs_0000003529|obs_0000003913|obs_0000012289|obs_0000020648|obs_0000004340|obs_0000004767|obs_0000021467|obs_0000021766|obs_0000005975|obs_0000006872|obs_0000008158,,
Camembert oder Brie Spitze,Le Rustique,"€ 2,79",,"1 kg = 11,16","1 kg = 11,16",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_108.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000100,obs_0000034381|obs_0000034979|obs_0000010626|obs_0000031154|obs_0000034359|obs_0000026982,obs_0000034381,,
Bio-Fleischwurst,tegut,"€ 2,79",,"1 kg = 13,95","1 kg = 13,95",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_109.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000101,obs_0000034593|obs_0000020644|obs_0000021463|obs_0000021765|obs_0000008871|obs_0000034472|obs_0000034703|obs_0000027764|obs_0000011863|obs_0000014928,obs_0000034593,,
Bio-Parmigiano Reggiano,Alnatura,"€ 4,44",,"1 kg = 35,52","1 kg = 35,52",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_110.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000102,obs_0000033972|obs_0000008957|obs_0000009266|obs_0000009732|obs_0000034722|obs_0000019268|obs_0000019638|obs_0000003570|obs_0000007778|obs_0000016169|obs_0000012329|obs_0000013813|obs_0000023172|obs_0000015397,obs_0000008957|obs_0000009266|obs_0000033972|obs_0000009732|obs_0000034722|obs_0000019268|obs_0000019638|obs_0000003570|obs_0000007778|obs_0000016169,,
Bio-Ravioli,Bio-Ravioli,"€ 2,19",,"1 kg = 8,76","1 kg = 8,76",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000103,obs_0000010082|obs_0000027414|obs_0000014375,,,
Schinken,Herta,"€ 1,69",,"1 kg = 16,90","1 kg = 16,90",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_112.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,BLS-V050100,ref_000104,obs_0000016624|obs_0000017657|obs_0000034378|obs_0000028387|obs_0000025276|obs_0000019707|obs_0000016222|obs_0000019938|obs_0000028890|obs_0000001026|obs_0000001022|obs_0000026671|obs_0000007217|obs_0000007239|obs_0000031819|obs_0000011866|obs_0000001644|obs_0000014479|obs_0000007844|obs_0000033965|obs_0000028343|obs_0000011450|obs_0000008893|obs_0000009917|obs_0000027841|obs_0000010447|obs_0000031443|obs_0000009453|obs_0000026362|obs_0000011009|obs_0000029456|obs_0000005410|obs_0000001339|obs_0000027969|obs_0000008017|obs_0000010069|obs_0000013660|obs_0000009066|obs_0000027511|obs_0000034179|obs_0000007057|obs_0000008615|obs_0000027058|obs_0000007621|obs_0000031183|obs_0000015358|obs_0000009687|obs_0000008668|obs_0000026101|obs_0000001024,obs_0000034378|obs_0000028387|obs_0000016624|obs_0000017657,,
Bio-Gouda,tegut,"€ 2,19",,"1 kg = 10,95","1 kg = 10,95",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_113.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000105,obs_0000034262|obs_0000028849|obs_0000005551|obs_0000034797|obs_0000030127|obs_0000034978|obs_0000028379|obs_0000032320,obs_0000034262|obs_0000028849|obs_0000005551,,
Frischkäse oder -zubereitung,Exquisa,"€ 0,99",,"1 kg = 4,95","1 kg = 4,95",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_114.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000106,obs_0000005141|obs_0000005535|obs_0000006114|obs_0000006445|obs_0000007150|obs_0000007331|obs_0000028125|obs_0000005716|obs_0000006799|obs_0000025259|obs_0000018043|obs_0000026675|obs_0000019721|obs_0000020143|obs_0000020962|obs_0000012663|obs_0000014954|obs_0000024882|obs_0000000519|obs_0000016946|obs_0000017482|obs_0000017513|obs_0000009596|obs_0000017894|obs_0000010048|obs_0000018636|obs_0000018668|obs_0000002951|obs_0000019362|obs_0000027893|obs_0000003481|obs_0000028302|obs_0000022149|obs_0000022250|obs_0000022312|obs_0000022604|obs_0000023986|obs_0000024407,obs_0000011478|obs_0000005535|obs_0000006445,,
Ravioli oder Cappelletti,Giovanna Rana,"€ 2,79",,"pro Einheit = 3,79","pro Einheit = 3,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_116.jpg,"cat_grundnahrung,sub_nudeln",,,ref_000107,obs_0000014375|obs_0000016589|obs_0000018995|obs_0000027414|obs_0000010082,,,
Fertiggericht,P U RE,"€ 3,99",,"1 kg = 9,98","1 kg = 9,98",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_118.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000108,obs_0000001537|obs_0000013186|obs_0000010900|obs_0000006306|obs_0000010919|obs_0000015278|obs_0000012214|obs_0000013632|obs_0000023763|obs_0000011360|obs_0000023662|obs_0000014071|obs_0000024188|obs_0000012670|obs_0000019329|obs_0000027145|obs_0000005393|obs_0000007209|obs_0000013099|obs_0000005947|obs_0000005568|obs_0000009803|obs_0000005585|obs_0000018132|obs_0000023011|obs_0000019308|obs_0000009331|obs_0000015097|obs_0000006655|obs_0000006831|obs_0000006323|obs_0000022985|obs_0000005214|obs_0000029810|obs_0000026782|obs_0000034004|obs_0000034413,obs_0000001537|obs_0000013186|obs_0000010900|obs_0000006306|obs_0000010919|obs_0000015278|obs_0000012214|obs_0000013632|obs_0000023763|obs_0000011360|obs_0000023662|obs_0000014071|obs_0000024188|obs_0000012670,,
frischer Teig,Tante Fanny,"€ 1,99",,"1 kg = 7,11","1 kg = 7,11",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_119.jpg,cat_grundnahrung,,,ref_000109,,obs_0000006496,,
Cremissimo Eis,Langnese,"€ 1,79",,"1 l = 1,99","1 l = 1,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_121.jpg,"cat_tiefkuehl,sub_fleischersatz,sub_tk_eis,sub_tk_fertiggerichte,tag_high_protein,tag_ultra_processed",,,ref_000110,obs_0000025236|obs_0000022962|obs_0000034092|obs_0000015671|obs_0000011775|obs_0000005767|obs_0000034392|obs_0000025743|obs_0000011490|obs_0000025829|obs_0000018692|obs_0000017710|obs_0000013168,obs_0000005767|obs_0000025236|obs_0000015671|obs_0000022962|obs_0000011775,,
Lachs Naturfilets,tegut,"€ 5,99",,"1 kg = 23,96","1 kg = 23,96",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_122.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,,ref_000111,obs_0000033782|obs_0000034939|obs_0000033739,obs_0000033782,,
