Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Hähnchen-Brustfilet,Keine Marke,"€ 4,99","€ 6,79","1 kg = 8,32","1 kg = 8,32",mager,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_001.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",,BLS-V416100,ref_000001,obs_0000028699|obs_0000028847|obs_0000025273|obs_0000028436|obs_0000021299|obs_0000027499|obs_0000020480|obs_0000030219|obs_0000031243|obs_0000030256|obs_0000026229|obs_0000027320|obs_0000030925|obs_0000030952|obs_0000010592|obs_0000029597|obs_0000031200|obs_0000030884|obs_0000029518|obs_0000030184|obs_0000031206,obs_0000028699|obs_0000003144|obs_0000026229|obs_0000002678|obs_0000000633|obs_0000028847|obs_0000027320|obs_0000025273|obs_0000002744|obs_0000028436|obs_0000021299|obs_0000002399|obs_0000010592|obs_0000027499|obs_0000001424|obs_0000020480,,
Wassermelone,Keine Marke,"€ 1,79",,"pro Einheit = 1,79","pro Einheit = 1,79","Spanien/Italien, Kl. I, kernarm",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_002.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,BLS-F535100,ref_000002,obs_0000031381|obs_0000006962|obs_0000006426|obs_0000013140,obs_0000031381,,
Käsescheiben,Milram,"€ 1,11","€ 2,59","1 kg = 7,40","1 kg = 7,40","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_003.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000003,obs_0000027170|obs_0000002664|obs_0000026217|obs_0000033991|obs_0000025113|obs_0000024639|obs_0000020051|obs_0000025206|obs_0000027787|obs_0000001181|obs_0000022214|obs_0000002763|obs_0000021231|obs_0000017666|obs_0000018205|obs_0000002335|obs_0000020870|obs_0000031123|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000000993|obs_0000021587|obs_0000002160|obs_0000017591|obs_0000020768|obs_0000021823|obs_0000018774|obs_0000004115|obs_0000019487|obs_0000032339|obs_0000029794|obs_0000025207|obs_0000014493|obs_0000026864|obs_0000017161|obs_0000007977|obs_0000032080|obs_0000004969|obs_0000016774|obs_0000000405|obs_0000019371|obs_0000004542|obs_0000007162|obs_0000006286|obs_0000026787|obs_0000026584|obs_0000007170|obs_0000007782,obs_0000025113|obs_0000027170|obs_0000024639|obs_0000020051|obs_0000021587|obs_0000002664|obs_0000026217|obs_0000002160|obs_0000025206|obs_0000027787|obs_0000001181|obs_0000017591|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000021231|obs_0000017666|obs_0000018205|obs_0000002335|obs_0000020768|obs_0000021823|obs_0000018774|obs_0000020870|obs_0000031123|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000000993,,
Frau Antje Beste Butter,Keine Marke,"€ 1,11","€ 2,99","1 kg = 4,44","1 kg = 4,44",gekühlt,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_005.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,sub_frisches_gemuese,tag_whole_food",,,ref_000005,obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000000107|obs_0000002676|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000008556|obs_0000009075|obs_0000012797|obs_0000027517|obs_0000001425|obs_0000027049|obs_0000017835|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502,,,
Activia,Danone,"€ 2,99","€ 5,38","1 kg = 3,25","1 kg = 3,25","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_006.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000006,obs_0000015376|obs_0000010916|obs_0000026077|obs_0000028785|obs_0000006436|obs_0000020663|obs_0000028727|obs_0000022869|obs_0000011876|obs_0000022373|obs_0000021482|obs_0000003479|obs_0000004377|obs_0000016673|obs_0000000298|obs_0000034969|obs_0000004804|obs_0000028006|obs_0000010348|obs_0000003950|obs_0000019570|obs_0000019836|obs_0000005904|obs_0000005151|obs_0000007163,obs_0000015376|obs_0000010916|obs_0000026077|obs_0000028785,,
Geranien oder Fuchsien,Keine Marke,"€ 4,99",,"pro Einheit = 4,99","pro Einheit = 4,99","stehend oder hängend, ca. 15 cm hoch, versch. Farben",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_007.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000007,,,,
Bella Crema,Melitta,"€ 13,99","€ 19,99","pro Einheit = 13,99","pro Einheit = 13,99","ganze Kaffeebohnen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_008.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000008,obs_0000006300|obs_0000025809|obs_0000032405|obs_0000006811|obs_0000029365|obs_0000031996|obs_0000005919|obs_0000005555|obs_0000030659|obs_0000008359|obs_0000007962,obs_0000017536|obs_0000032405|obs_0000006300|obs_0000006811|obs_0000029365|obs_0000025809|obs_0000031996|obs_0000005919|obs_0000012702|obs_0000005555|obs_0000030659|obs_0000010720,,
Pointee Pasta,Keine Marke,"€ 0,99",,"1 kg = 1,98","1 kg = 1,98",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_009.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_nudeln,tag_ultra_processed,tag_whole_food",,,ref_000009,obs_0000020003|obs_0000035104|obs_0000028733|obs_0000022097|obs_0000002663|obs_0000034419|obs_0000017082|obs_0000021187|obs_0000034026|obs_0000026899|obs_0000018196|obs_0000018708|obs_0000016662|obs_0000028496|obs_0000011092|obs_0000014165|obs_0000019293|obs_0000019845|obs_0000020368|obs_0000025518|obs_0000028607|obs_0000018893|obs_0000017359|obs_0000016866,,,
Blumenerde,Keine Marke,"€ 1,49","€ 1,99","1 l = 0,07","1 l = 0,07",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_010.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000010,obs_0000024531|obs_0000027996|obs_0000013466|obs_0000034462,obs_0000024531|obs_0000027996,,
Reinigungstücher,Keine Marke,"€ 0,85","€ 0,95","pro Einheit = 0,85","pro Einheit = 0,85",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_011.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000011,obs_0000012898|obs_0000033125|obs_0000014677|obs_0000011167|obs_0000031706|obs_0000005482|obs_0000006396,obs_0000012898|obs_0000033125|obs_0000014677|obs_0000011167,,
Einwegrasierer,Gillette,"€ 3,75","€ 3,99","pro Einheit = 3,75","pro Einheit = 3,75",Blue Smooth,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_012.jpg,cat_drogerie,,,ref_000012,obs_0000033210|obs_0000033121|obs_0000006768,,,
Schweine-Minutensteaks,Keine Marke,"€ 3,19","€ 3,29","1 kg = 7,98","1 kg = 7,98",zart und mager,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_013.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,,ref_000013,obs_0000026233|obs_0000025247|obs_0000027813|obs_0000004659|obs_0000004232|obs_0000003221|obs_0000002514|obs_0000003029|obs_0000005086|obs_0000028671|obs_0000000511|obs_0000001076|obs_0000003641|obs_0000030271|obs_0000000647|obs_0000009481|obs_0000001311|obs_0000024869|obs_0000032587|obs_0000030197,obs_0000004659|obs_0000026233|obs_0000004232|obs_0000003221|obs_0000025247|obs_0000027813|obs_0000027060|obs_0000002514|obs_0000003029|obs_0000005086|obs_0000028671,,
Salami Sticks,Keine Marke,"€ 1,89","€ 1,99","1 kg = 18,90","1 kg = 18,90",Classic,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_014.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000014,obs_0000024649|obs_0000014924|obs_0000011861|obs_0000016415|obs_0000025726|obs_0000007056|obs_0000009650|obs_0000015885|obs_0000002611|obs_0000022583|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000003239|obs_0000023205|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000014804|obs_0000017375|obs_0000031198|obs_0000010234|obs_0000027301,obs_0000024649|obs_0000014924|obs_0000011861,,
Salami Sticks,Keine Marke,"€ 1,89","€ 2,29","1 kg = 18,90","1 kg = 18,90",Geflügel,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_015.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000015,obs_0000024649|obs_0000014924|obs_0000011861|obs_0000016415|obs_0000025726|obs_0000007056|obs_0000009650|obs_0000015885|obs_0000002611|obs_0000022583|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000003239|obs_0000023205|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000014804|obs_0000017375|obs_0000031198|obs_0000010234|obs_0000027301,obs_0000024649|obs_0000014924|obs_0000011861,,
Multivitamin,Keine Marke,"€ 1,39","€ 1,45","pro Einheit = 1,39","pro Einheit = 1,39",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_016.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000016,obs_0000003224|obs_0000002528|obs_0000007673,,,
Schorle oder Frucht G Spritzer,Keine Marke,"€ 3,49","€ 3,79","1 l = 0,78","1 l = 0,78",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_017.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000017,,,,
Schoko-Tröpfchen,Keine Marke,"€ 1,59","€ 1,99","1 kg = 15,90","1 kg = 15,90",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_018.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000018,obs_0000002621|obs_0000003355|obs_0000026992|obs_0000001915,obs_0000002621|obs_0000003355|obs_0000026992|obs_0000001915,,
Vanillin-Zucker,Keine Marke,"€ 0,39","€ 0,45","1 kg = 3,25","1 kg = 3,25",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_019.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-R452000,ref_000019,obs_0000031287|obs_0000032673|obs_0000000190|obs_0000034619|obs_0000006492,obs_0000031287,,
Smäkka Halbfettmargarine,Keine Marke,"€ 1,19","€ 1,29","1 kg = 2,38","1 kg = 2,38",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_020.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000020,,,,
Feine Speisestärke,Keine Marke,"€ 0,79","€ 0,89","1 kg = 1,98","1 kg = 1,98",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_021.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000021,,,,
Sahnefest,Keine Marke,"€ 0,35","€ 0,39","1 l = 0,28","1 l = 0,28",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_022.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,BLS-M117700,ref_000022,,,,
Backpulver,Keine Marke,"€ 0,55","€ 0,59","1 kg = 0,11","1 kg = 0,11",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_023.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-R421100,ref_000023,obs_0000001912|obs_0000031305|obs_0000032682,obs_0000001912,,
Schokoladenstreusel,Keine Marke,"€ 2,99","€ 3,29","1 kg = 7,48","1 kg = 7,48",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_024.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S660000,ref_000024,,,,
Spargel-Schinken,Keine Marke,"€ 1,79","€ 2,29","1 kg = 17,90","1 kg = 17,90",zart-fein geräuchert,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_033.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-G450162,ref_000033,obs_0000034378|obs_0000028387|obs_0000016624|obs_0000017657,,,
Spargel grün,Keine Marke,"€ 3,49","€ 3,99","1 kg = 8,73","1 kg = 8,73","Spanien / Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_034.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-G450100,ref_000034,obs_0000034717|obs_0000006079,obs_0000034717|obs_0000006079,,
Speisefrühkartoffeln,Keine Marke,"€ 3,49","€ 4,49","1 kg = 1,40","1 kg = 1,40","Ägypten, versch. Kocheigenschaften",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_035.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,,ref_000035,obs_0000013906|obs_0000008858|obs_0000008524,obs_0000013906|obs_0000008858|obs_0000008524,,
Kalbs-Schnitzel,Keine Marke,"€ 7,99","€ 9,99","1 kg = 33,29","1 kg = 33,29","aus der Oberschale, für Wiener Schnitzel",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_036.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-U342100,ref_000036,obs_0000030209|obs_0000029604|obs_0000005251|obs_0000000700|obs_0000001521|obs_0000029183,obs_0000030209|obs_0000029604,,
Lukull Sauce Hollandaise,Keine Marke,"€ 1,49","€ 2,49","1 l = 5,96","1 l = 5,96",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_037.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000037,obs_0000031029|obs_0000032237|obs_0000006127|obs_0000015434|obs_0000034898|obs_0000013386|obs_0000034889|obs_0000011915|obs_0000010474|obs_0000008982,obs_0000034898|obs_0000031029|obs_0000032237|obs_0000006127,,
Gourmetschinken,Keine Marke,"€ 1,69","€ 1,89","1 kg = 11,27","1 kg = 11,27",handgelegt,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_038.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000038,obs_0000028657|obs_0000028540|obs_0000028269|obs_0000019447,obs_0000028657|obs_0000028540|obs_0000028269|obs_0000019447,,
Spargel weiß violett,Keine Marke,"€ 8,79","€ 9,98","pro Einheit = 8,79","pro Einheit = 8,79","Deutschland, Kl. II",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_039.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000039,obs_0000006414|obs_0000007314|obs_0000001516,obs_0000006414,,
Bio Pinot Grigio oder Riesling Qualitätswein,Keine Marke,"€ 2,49","€ 3,79","1 l = 3,32","1 l = 3,32",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_040.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000040,obs_0000023227|obs_0000035028|obs_0000034040|obs_0000014113|obs_0000034683|obs_0000034220|obs_0000034286|obs_0000010752|obs_0000008721|obs_0000013843|obs_0000033828|obs_0000013356|obs_0000015923|obs_0000010309|obs_0000020555|obs_0000011986|obs_0000019740|obs_0000014641|obs_0000034633|obs_0000025421|obs_0000008015|obs_0000021374|obs_0000011138|obs_0000003513|obs_0000012225,,,
Euonymus Green Wonder,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99","versch. Ausführungen ca. 35 cm hoch,Ø = 23cm je Topf ca. 20 cm hoch, je 6er Pack ca. 25 cm hoch, Ø = 13 cm, je Topf",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_041.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000041,,,,
Große Grünpflanze,Keine Marke,"€ 11,99",,"pro Einheit = 11,99","pro Einheit = 11,99","80 – 100 cm hoch versch. Sorten, z. B. Yucca, Drachenbaum, Ficus, Strahlenaralie, Monstera oder Calathea",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_042.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000042,obs_0000023673|obs_0000011401|obs_0000011828,obs_0000023673,,
Dipladenia am Spalier,Keine Marke,"€ 7,99",,"pro Einheit = 7,99","pro Einheit = 7,99","ca. 35 cm hoch, versch. Farben Ø = 14 cm",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_043.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000043,,,,
Salatpflanzen,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99","ca. 10 cm hoch, versch. Sorten Kopfsalat, Lollo Mix, Feldsalat oder Endivien",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_044.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed,tag_whole_food",,,ref_000044,,,,
Chrysanthemen,Keine Marke,"€ 2,49",,"pro Einheit = 2,49","pro Einheit = 2,49","ca. 50 cm lang, versch. Farben",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_045.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000045,obs_0000005063|obs_0000002382|obs_0000004209|obs_0000008213|obs_0000000470|obs_0000003226|obs_0000004636|obs_0000002932|obs_0000003541|obs_0000025012|obs_0000014180|obs_0000014272|obs_0000028341,obs_0000005063|obs_0000002382|obs_0000004209|obs_0000008213|obs_0000000470|obs_0000003226|obs_0000004636,,
XXL Ferdi Fuchs Miniwürstchen,Ferdi Fuchs,"€ 1,99","€ 3,99","1 kg = 7,96","1 kg = 7,96",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_046.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000046,obs_0000012763|obs_0000013967,obs_0000005241|obs_0000029856|obs_0000031956|obs_0000029911,x,
Schinkenfleischwurst,Keine Marke,"€ 2,49","€ 2,79","1 kg = 6,23","1 kg = 6,23","im Ring, geräuchert",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_048.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed",,BLS-W164000,ref_000048,obs_0000011006|obs_0000023786|obs_0000024210|obs_0000022612|obs_0000005595,obs_0000011006,,
Leberkäse,Keine Marke,"€ 2,99","€ 3,49","1 kg = 7,48","1 kg = 7,48",versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_049.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W256100,ref_000049,obs_0000026147|obs_0000027967|obs_0000027097|obs_0000008701|obs_0000026756|obs_0000031883|obs_0000027151|obs_0000024209|obs_0000020887|obs_0000014106|obs_0000001946|obs_0000009121|obs_0000011431|obs_0000028071|obs_0000009257|obs_0000025260|obs_0000018993|obs_0000026674|obs_0000034355|obs_0000000704|obs_0000021830|obs_0000009298|obs_0000020068|obs_0000023788|obs_0000028780|obs_0000027123|obs_0000022804|obs_0000011415|obs_0000030655|obs_0000034938|obs_0000033949|obs_0000034341|obs_0000030118|obs_0000033734|obs_0000034760|obs_0000023374|obs_0000034142|obs_0000034554,obs_0000026147|obs_0000027967|obs_0000027097|obs_0000008701,,
Salami-Sortiment,Keine Marke,"€ 1,29","€ 2,29","1 kg = 16,13","1 kg = 16,13",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_050.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000050,obs_0000026159|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000010234|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000028069|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198,,,
Mini Hot Dog,Keine Marke,"€ 2,49","€ 3,29","1 kg = 12,45","1 kg = 12,45",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_051.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,BLS-Y021512,ref_000051,obs_0000012356|obs_0000011308|obs_0000004431|obs_0000004858|obs_0000023584|obs_0000001235|obs_0000003321|obs_0000001479|obs_0000030342|obs_0000004004|obs_0000012328|obs_0000006379|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216,,,
Currywurst oder Currykrakauer,Keine Marke,"€ 1,79","€ 1,99","1 kg = 8,14","1 kg = 8,14",in würziger Sauce,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_052.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed",,,ref_000052,obs_0000017455,,,
