Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Mövenpick Kaffee,,13.99 €,UVP 19.49,,"ganze Bohnen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_011.png
Jack Daniel’s Tennessee Whiskey,,15.99 €,UVP 19.99,22.84 / l,40% Vol. 1 Glas GRATIS!,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_012.png
Nutella,,5.99 €,,,Nuss-Nugat-Creme,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_013.png
Ananas,,1.69 €,,,"Costa Rica, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_014.png
Kaki,,1.99 €,,,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_015.png
Chiquita Bananen,,1.99 €,,,Costa Rica/Ecuador,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_016.png
Trauben hell,,2.22 €,,4.44 / kg,"Peru/Brasilien, Kl. I, kernlos",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_017.png
Driscoll's Himbeeren,,1.99 €,,15.92 / kg,"Marokko/Portugal, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_018.png
Erdbeeren,,2.49 €,,9.96 / kg,"Griechenland/Ägypten, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_019.png
Zitronen,,1.11 €,,2.22 / kg,"Spanien/Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_020.png
Paprika rot,,1.99 €,,3.98 / kg,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_021.png
Speisemöhren,,0.99 €,statt 1.49,0.50 / kg,"Deutschland, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_022.png
Rispentomaten,,1.69 €,,,"Spanien/Niederlande, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_023.png
Rosenkohl,,0.69 €,,0.92 / kg,"Belgien/Niederlande, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_024.png
Champignon braun,,1.49 €,,5.96 / kg,"Polen/Niederlande, Kl. II",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_025.png
Walnüsse,,0.79 €,,7.90 / kg,"Frankreich/Australien, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_026.png
Clementinen,,3.33 €,,1.67 / kg,"Spanien/Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_027.png
Grapefruit rose,,0.69 €,statt 0.89,,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_028.png
Orangen,,2.99 €,statt 3.99,1.99 / kg,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_029.png
Erdnüsse,,1.99 €,statt 2.29,7.96 / kg,Ägypten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_030.png
Äpfel,,4.44 €,,0.89 / kg,"Deutschland, Kl. II",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_031.png
Nikolaus in Tanne,,9.99 €,,,"ca. 20 cm hoch, versch. Farben, Ø = 14 cm",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_032.png
Alpenveilchen,,4.99 €,,,"ca. 25 cm hoch, versch. Ausführungen Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_033.png
Kalanchoe,,3.99 €,,,"ca. 15 cm hoch, versch. Ausführungen",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_034.png
Geglitzerte Kalanchoe,,1.99 €,,,"ca. 25 cm hoch, versch. Farben Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_035.png
Mini Weihnachtsstern,,2.99 €,,,"Weihnachtsstern ca. 15 cm hoch, Ø = 9 cm",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_036.png
Weihnachtskaktus,,4.99 €,,,"Schlumbergera, ca. 30 cm hoch, versch. Farben, Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_037.png
Kamelie,,7.99 €,,,"ca. 40 cm hoch, versch. Ausführungen Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_038.png
Filetsteak vom Jungbullen,,3.79 €,,37.90 / kg,"zart, garantiert 14 Tage gereift, ca. 200 g",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_039.png
Brust vom Jungbullen,,1.29 €,,12.90 / kg,"ohne Knochen, vakuumverpackt, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_040.png
Hähnchen-Innenfilet,,6.99 €,,8.74 / kg,aus dem Brustfilet geschnitten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_041.png
Puten-Hälse,,2.79 €,,,"frisch, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_042.png
Schweine-Rücken,,4.79 €,,,"mit Schwarte, ohne Knochen, vakuumverpackt, ca. 1,7 kg",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_043.png
Schweine-Schnitzel,,3.79 €,,7.58 / kg,aus der Oberschale,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_044.png
Schinken-Gulasch,,3.29 €,,6.58 / kg,"besonders mager, vom Schwein",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_045.png
Rinder Hackfleisch,,5.79 €,statt 6.49,11.58 / kg,zum Braten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_046.png
Echt ungarische Salami,,4.49 €,statt 4.99,11.23 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_047.png
Schwarzwälder Schinken,,1.99 €,,9.95 / kg,über Tannenreisig geräuchert,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_048.png
Frischepack Wurst-Aufschnitt,,4.00 €,4.47 – 6.87,13.33 / kg,versch. Sorten Einzelpreis: 1.49 – 1.99 (14.90 – 19.90 / kg),Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_049.png
Original österreichische Wurstspezialitäten,,1.49 €,,18.63 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_050.png
Kabanos,,1.99 €,statt 2.49,13.27 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_051.png
XXL Hähnchen- oder Schweineschnitzel,,2.79 €,statt 3.29,11.16 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_052.png
Käsekrainer oder Debrecziner,,3.49 €,statt 4.49,8.73 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_053.png
Lachsfleisch,,2.49 €,,22.64 / kg,mit pikanter Meerrettichsauce,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_054.png
Weihnachtsmann & Co. KG Pizza,,2.99 €,,8.42 - 9.06 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_055.png
Gutshof-Ei frische Wachteleier,,2.49 €,,,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_056.png
Like Meat vegane Spezialitäten,,2.69 €,statt 3.29,14.94 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_057.png
Bergader Almzeit Weichkäse oder Bavaria Blu,,1.99 €,,11.37 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_058.png
Zott Monte Snack,,1.99 €,,8.58 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_059.png
Weihenstephan Naturjoghurt,,0.99 €,,1.98 / kg,"gekühlt, 1,5% oder 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_060.png
Haltbarer Schmand,,0.79 €,statt 0.89,3.95 / kg,24% Fett,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_061.png
Arla Skyr,,2.99 €,,,gekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_062.png
Ehrmann Almighurt Joghurt,,1.19 €,statt 2.39,2.38 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_063.png
The Bitery Cookie Teig,,3.79 €,UVP 4.49,10.53 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_064.png
Le Rustique Weichkäse,,2.79 €,,11.16 - 13.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_065.png
Käsefondue,,3.49 €,statt 3.99,8.73 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_066.png
Cheesecake,,2.99 €,,17.59 - 18.69 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_067.png
Nöm Kefir,,0.79 €,,3.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_068.png
Milram Gewürzquark,,0.99 €,,5.35 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_069.png
Gamberina Fancy Eiscreme,,2.99 €,,5.98 / l,"versch. Sorten, tiefgekühlt",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_070.png
Kühlstern Mövenpick Eis,,1.99 €,statt 3.99,2.21 - 2.49 / l,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_071.png
iglo Fertiggerichte,,2.99 €,UVP 3.99,6.64 - 7.04 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_072.png
Wildschweingulasch,,8.99 €,,17.98 / kg,tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_073.png
ganzes Kaninchen,,8.88 €,,7.72 / kg,tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_074.png
Würstchen Dog,,0.99 €,,,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_075.png
Börekstick Spinat-Feta,,0.59 €,statt 0.69,,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_076.png
Schnittbrötchen,,1.33 €,statt 1.33,,Einzelpreis: 0.19 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_077.png
Käse-Laugen Breze,,0.89 €,statt 0.99,,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_078.png
Krapfen,,2.22 €,statt 2.70,4.93 - 5.29 / kg,"versch. Sorten, 6er Tray",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_079.png
Peperoni Baguette,,1.19 €,,3.97 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_080.png
Bauernbrot,,0.99 €,,1.98 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_081.png
Bio-Weizenbrot,,1.49 €,statt 1.79,2.98 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_082.png
Lindt Weihnachtsmann,,2.99 €,statt 3.99,42.71 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_083.png
Lindt Lindor Präsentpackung,,7.99 €,UVP 12.99,31.96 - 32.09 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_084.png
Lindt Weihnachtsbeutel,,3.99 €,statt 4.99,39.50 - 44.33 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_085.png
Toblerone,,1.69 €,,16.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_086.png
Pick Up,,1.99 €,statt 3.79,14.21 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_087.png
Schluckwerder Mini Nugat Baumstämme,,1.99 €,statt 2.49,13.27 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_088.png
Dänische Buttercookies,,4.99 €,,6.65 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_089.png
Feine Nürnberger Oblaten-Lebkuchen,,2.22 €,statt 2.49,11.10 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_090.png
Baumkuchen,,4.49 €,statt 4.99,14.97 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_091.png
"Lebkuchen Herzen, Sterne, Brezeln",,2.99 €,statt 3.99,5.98 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_092.png
Oreo Kekse,,1.49 €,UVP 1.89,9.49 - 9.68 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_093.png
Milka & Oreo Weihnachtsmischung,,5.49 €,statt 6.99,24.51 - 24.84 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_094.png
Milka Naps Weihnachten,,3.99 €,statt 5.39,34.70 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_095.png
Milka Schneemann,,0.99 €,statt 1.89,19.80 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_096.png
Milka Weihnachtstäfelchen,,3.49 €,statt 4.99,23.27 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_097.png
Milka Weihnachtsmann,,1.49 €,statt 1.89,33.11 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_098.png
Milka Snowballs,,3.49 €,statt 4.99,31.16 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_099.png
Milka Weihnachtsmann Alpenmilch,,3.49 €,statt 3.99,19.94 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_100.png
Milka Mini Cookies Winteredition,,2.99 €,statt 3.49,11.96 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_101.png
Wachteln,,9.99 €,,,"4 spanische Wachteln, küchenfertig, ca. 600 g",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_102.png
T-Bone Steak,,2.49 €,,24.90 / kg,"Kalbsrücken und Kalbsfilet, mit Knochen, ca. 350 g",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_103.png
Irish Angus Burger,,3.79 €,,14.58 / kg,fertig gewürzt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_104.png
Tortelloni oder Ravioli,,1.79 €,,7.16 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_105.png
Knusprige Ente,,4.99 €,statt 5.99,15.59 / kg,"tiefgekühlt, halbe Ente mit Haut, flüssig gewürtzt, vorgebraten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_106.png
Schottischer Räucherlachs,,2.79 €,statt 3.29,27.90 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_107.png
Frutti di Mare,,3.29 €,statt 3.69,13.16 / kg,tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_108.png
Aceto Balsamico di Modena Invecchiato,,2.99 €,,11.96 / l,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_109.png
Olivenöl,,6.99 €,,13.98 / l,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_110.png
Preiselbeeren,,1.99 €,,4.98 - 5.38 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_111.png
Fonds,,1.29 €,statt 2.19,3.23 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_112.png
Festtagssauce,,1.29 €,,4.69 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_113.png
Direktsaft Traube,,1.25 €,,,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_114.png
Fuet Ibérico,,2.29 €,,15.27 / kg,Original Spanische Salami,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_115.png
Parmigiano Reggiano Stück,,3.99 €,,26.60 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_116.png
Ibérico Schinken de Cebo,,2.49 €,,49.80 / kg,24 Monate gereift,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_117.png
Trüffelsalami,,1.99 €,,24.88 / kg,mit echtem Sommertrüffel,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_118.png
Urgetreidebrot,,1.79 €,,5.11 / kg,,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_119.png
Steinofenbrötchen,,0.99 €,,3.30 / kg,Weizen & Dinkel,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_120.png
Lachsrückenfilet,,3.99 €,,31.92 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_121.png
Raclettekäse Scheiben,,1.99 €,,9.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_122.png
Feinkostsalate,,1.79 €,,14.32 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_123.png
Dominosteine,,2.69 €,statt 2.99,15.37 / kg,"versch. Sorten, enthält teilweise Alkohol",Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_124.png
Dessert Törtchen,,2.99 €,,16.61 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_125.png
Gebrannte Nüsse,,1.99 €,,9.95 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 01.12.25 - Samstag, 06.12.25",01.12.25,06.12.25,images_netto/netto_offer_126.png
