Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Apfelschorle,Rio D Oro,"€ 0,39",,"0,43 €",,Nein,,,,images_aldi/aldi_offer_184.jpg
Hot-Dog-Würstchen,American,"€ 2,79",,"2,99 €",,Nein,,,,images_aldi/aldi_offer_185.jpg
Linsenchips,Sun Snacks,"€ 0,99",,"1,19 €",,Nein,,,,images_aldi/aldi_offer_186.jpg
Delikatess-Schinkenwürstchen,Landbeck,"€ 2,29",,"2,39 €",,Nein,,,,images_aldi/aldi_offer_187.jpg
Grissotti,Cucina,"€ 1,29",,"1,39 €",,Nein,,,,images_aldi/aldi_offer_188.jpg
Salzbrezeln,Sunsnacks,"€ 0,89",,"0,99 €",,Nein,,,,images_aldi/aldi_offer_189.jpg
Gebäckstangen,Sun Snacks,"€ 1,49",,"1,59 €",,Nein,,,,images_aldi/aldi_offer_190.jpg
Hotdog-Brötchen,Goldähren,"€ 0,89",,"0,99 €",,Nein,,,,images_aldi/aldi_offer_191.jpg
Bio-Schmand,Bio,"€ 0,89",,kg-Preis 5.93,,Nein,,,,images_aldi/aldi_offer_192.jpg
Streichzarte Bio-Tee-Wurst,Bio,"€ 1,69",,16.90 €/kg,,Nein,,,,images_aldi/aldi_offer_193.jpg
Bio-Kochschinken,Bio-Kochschinken,"€ 2,89",,kg-Preis 28.90,,Nein,,,,images_aldi/aldi_offer_194.jpg
Bio-Reibekäse,Bio,"€ 1,59",,kg-Preis 10.60,,Nein,,,,images_aldi/aldi_offer_195.jpg
Bio-Hähnchen-Salami,Bio-Hähnchen-Salami,"€ 2,19",,kg-Preis 27.38,,Nein,,,,images_aldi/aldi_offer_196.jpg
Bio-Bacon,Bio-Bacon,"€ 1,99",,kg-Preis 19.90,,Nein,,,,images_aldi/aldi_offer_197.jpg
Bio-Saure-Sahne,Naturland,"€ 0,69",,kg-Preis 3.45,,Nein,,,,images_aldi/aldi_offer_198.jpg
Bio-Frischkäse,Bio,"€ 1,29",,kg-Preis 8.06,,Nein,,,,images_aldi/aldi_offer_199.jpg
Bio-Gartensaft,Bio,"€ 1,79",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_200.jpg
Bio-Feta,Bio,"€ 2,65",,kg-Preis 13.25,,Nein,,,,images_aldi/aldi_offer_201.jpg
Bio-Tomaten passiert,Bio,"€ 0,79",,kg-Preis 1.58,,Nein,,,,images_aldi/aldi_offer_202.jpg
Bio-Brühe Klare Brühe,Bio,"€ 1,39",,kg-Preis 11.03,,Nein,,,,images_aldi/aldi_offer_203.jpg
Erbseneintopf,Bio,"€ 1,39",,3.48 €/kg,,Nein,,,,images_aldi/aldi_offer_204.jpg
Bio-Wienerle,Bio-Wienerle,"€ 3,99",,15.96 €/kg,,Nein,,,,images_aldi/aldi_offer_205.jpg
Bio-Tomaten gehackt,Bio,"€ 0,75",,kg-Preis 1.88,,Nein,,,,images_aldi/aldi_offer_206.jpg
Penne Vollkorn,Penne Vollkorn,"€ 0,85",,kg-Preis 1.70,,Nein,,,,images_aldi/aldi_offer_207.jpg
2 Nächte inkl Frühstück,Hampton by Hilton,"€ 165,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_208.jpg
2 Nächte inkl Frühstück in Berlin,Hampton by Hilton,"€ 199,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_209.jpg
2 Nächte inkl Frühstück,Hampton by Hilton,"€ 185,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_210.jpg
Starter-Set inkl SIM-Karte,ALDI TALK,"€ 0,75",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_211.jpg
Sizilien - Vulkane Tempel Meer,ALDI Reisen,"€ 1,249,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_212.jpg
Ägypten Kairo Nilkreuzfahrt Badeaufenthalt,Ägypten Kairo Nilkreuzfahrt Badeaufenthalt,"€ 2,099,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_213.jpg
