Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Orangen,Keine Marke,"2,49 €",Kein vorheriger Preis,"1 kg = 1,66","Sorte: siehe Etikett, Kl. I, je 1,5-kg-Netz",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_35.jpg
Granatapfel,Keine Marke,"1,29 €",Kein vorheriger Preis,,"Kl. I, je St",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_36.jpg
Bio Limette,Keine Marke,"0,39 €",Kein vorheriger Preis,,"Sorte: siehe Etikett, Kl. II, je St",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_37.jpg
Heidelbeeren,Keine Marke,"3,89 €",Kein vorheriger Preis,"1 kg = 7,78","Kl. I, je 500-g-Schale",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_38.jpg
REWE Regional Rote Tafeläpfel,Keine Marke,"1,79 €",Kein vorheriger Preis,,"Sorte: siehe Etikett, Kl. I, je 1-kg-Schale",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_39.jpg
Kohlrabi,Keine Marke,"0,55 €",Kein vorheriger Preis,,"Kl. I, je St",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_40.jpg
Bio Romana Salatherzen,Keine Marke,"1,49 €",Kein vorheriger Preis,,"Kl. II, je 2-St.-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_41.jpg
Speisekartoffeln »Raclette«,Keine Marke,"1,29 €",Kein vorheriger Preis,"1 kg = 0,86","Kocheigenschaft: festkochend, Sorte: siehe Etikett, Qualität I, je 1,5-kg-Btl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_42.jpg
Blattclementinen/Mandarinen,Keine Marke,"1,99 €",Kein vorheriger Preis,"1 kg = 2,65","Sorte: siehe Etikett, Kl. I, je 750-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_44.jpg
Snacktomaten Mix,Keine Marke,"1,49 €",Kein vorheriger Preis,"1 kg = 4,97","Kl. I, je 300-g-Schale",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_45.jpg
Speisemöhren,Keine Marke,"0,79 €",Kein vorheriger Preis,,"Kl. I, je 1-kg-Btl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_46.jpg
Feldsalat,Keine Marke,"1,11 €",Kein vorheriger Preis,"1 kg = 7,40","Kl. I, je 150-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_47.jpg
Litschis,Keine Marke,"0,45 €",Kein vorheriger Preis,,je 100 g,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_48.jpg
Staudensellerie,Keine Marke,"0,99 €",Kein vorheriger Preis,,"Kl. I, je St",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_49.jpg
Goldene Kiwi,Keine Marke,"0,55 €",Kein vorheriger Preis,,"Kl. I, je St",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_50.jpg
Schweine-Nacken,Keine Marke,"0,88 €",Kein vorheriger Preis,,"ohne Knochen, am Stück oder in Scheiben, je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_51.jpg
Leerdammer Käsescheiben,Keine Marke,"1,49 €",Kein vorheriger Preis,"1 kg = 10,64","versch. Sorten, je 140-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_54.jpg
Emmi Raclette Scheiben natur,Keine Marke,"2,22 €",Kein vorheriger Preis,"1 kg = 11,10","45% Fett i.Tr., je 200-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_55.jpg
Milram Müritzer Scheiben,Keine Marke,"1,49 €",Kein vorheriger Preis,"1 kg = 9,93","Schnittkäse, 55% Fett i.Tr., je 150-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_56.jpg
Landliebe Joghurt,Keine Marke,"1,11 €",Kein vorheriger Preis,"1 kg = 2,22","versch. Sorten, je 500-g-Glas, zzgl. 0,15 Pfand",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_57.jpg
Dr. Oetker High Protein Milchreis,Keine Marke,"1,99 €",Kein vorheriger Preis,"1 kg = 4,98",je 400-g-Becher,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_58.jpg
Weihenstephan Haltbare Milch,Keine Marke,"1,11 €",Kein vorheriger Preis,,"1,5/3,5% Fett, je 1-l-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_59.jpg
Gervais Hüttenkäse,Keine Marke,"1,29 €",Kein vorheriger Preis,"1 kg = 6,45","versch. Sorten, je 200-g-Becher",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_60.jpg
Alpro Soja,Keine Marke,"1,49 €",Kein vorheriger Preis,"1 kg = 3,73","ohne Zucker, versch. Sorten, je 400-g-Becher",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_61.jpg
Alpro Barista Haferdrink,Keine Marke,"1,49 €",Kein vorheriger Preis,,je 1-l-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_63.jpg
Gutfried Geflügel-Fleischwurst,Keine Marke,"2,79 €",Kein vorheriger Preis,"1 kg = 6,98","fein-würzig, je 400-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_64.jpg
Landliebe Sahnepudding,Keine Marke,"0,49 €",Kein vorheriger Preis,"1 kg = 3,27","Schokolade, je 150-g-Becher",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_66.jpg
Altenburger Ziegenrolle,Keine Marke,"2,29 €",Kein vorheriger Preis,"1 kg = 15,27",je 150-g-Rolle,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_67.jpg
Nestlé Mousse,Keine Marke,"1,99 €",Kein vorheriger Preis,"1 kg = 8,73","versch. Sorten, je 4 x 57-g-Becher-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_68.jpg
Knack & Back Fertigteig Sonntags-Brötchen,Keine Marke,"1,69 €",Kein vorheriger Preis,"1 kg = 4,23",je 400-g-Dose,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_69.jpg
Rama Culinesse,Keine Marke,"1,49 €",Kein vorheriger Preis,"1 l = 2,98","versch. Sorten, je 500-ml-Fl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_70.jpg
Schweine-Lachsbraten,Keine Marke,"0,77 €",Kein vorheriger Preis,,"ohne Knochen, je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_72.jpg
Meister Wiener Würstchen,Keine Marke,"0,77 €",Kein vorheriger Preis,,"heiß oder kalt zu genießen, je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_73.jpg
Schulte Edelsalami,Keine Marke,"1,99 €",Kein vorheriger Preis,,"mit Rind, je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_74.jpg
Frico Gouda jung,Keine Marke,"0,99 €",Kein vorheriger Preis,,"holl. Schnittkäse, 51% Fett i.Tr., je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_75.jpg
Le Gruyère AOP,Keine Marke,"2,49 €",Kein vorheriger Preis,,"Schweizer Hartkäse, mind. 49% Fett i.Tr., je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_76.jpg
Werz Dörrfleisch,Keine Marke,"1,49 €",Kein vorheriger Preis,,je 100 g,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_77.jpg
Dietz Delikatess-Leberwurst,Keine Marke,"1,99 €",Kein vorheriger Preis,,"mit Trüffel, je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_78.jpg
Frische junge bayr. Ente,Keine Marke,"6,99 €",Kein vorheriger Preis,,"Hkl. A, grillfertig, mit Hals und Innereien, SB-verpackt, je 1 kg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_79.jpg
Butcher’s Angus Irish Beef oder Beef Rindfleisch Burger Patties,Keine Marke,"4,44 €",Kein vorheriger Preis,"1 kg = 19,30",je 230-g-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_80.jpg
Hähnchen Schnitte »Cordon bleu«,Keine Marke,"7,99 €",Kein vorheriger Preis,"1 kg = 10,65",je 750-g-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_81.jpg
REWE Feine Welt Schweinefilet-Stücke,Keine Marke,"9,99 €",Kein vorheriger Preis,"1 kg = 14,27","in versch. Saucen, je 700-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_82.jpg
Neuburger,Keine Marke,"1,79 €",Kein vorheriger Preis,,"österreichische Spezialität, je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_83.jpg
Bauer Der Große Bauer,Keine Marke,"0,44 €",Kein vorheriger Preis,"1 kg = 1,96","Stracciatella, je 225-g-Becher",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_84.jpg
Herta Finesse Aufschnitt,Keine Marke,"1,29 €",Kein vorheriger Preis,"1 kg = 12,90","versch. Sorten, je 100-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_86.jpg
Landliebe Vollmilchpudding,Keine Marke,"0,49 €",Kein vorheriger Preis,"1 kg = 2,18","Schoko, je 225-g-Becher",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_87.jpg
Wiltmann Salami,Keine Marke,"1,29 €",Kein vorheriger Preis,"1 kg = 16,13","versch. Sorten, je 80-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_88.jpg
Steinhaus Krustenbraten,Keine Marke,"1,79 €",Kein vorheriger Preis,,je 100 g,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_91.jpg
Knack & Back Fertigteig Croissants,Keine Marke,"1,69 €",Kein vorheriger Preis,"1 kg = 7,04",je 240-g-Dose,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_92.jpg
Saint Agur oder Etorki,Keine Marke,"1,99 €",Kein vorheriger Preis,,"frz. Weich- oder Schnittkäse, versch. Sorten, je 100 g",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_94.jpg
Dr. Oetker Sahne Pudding,Keine Marke,"1,99 €",Kein vorheriger Preis,"1 kg = 3,98","Schoko, je 500-g-Becher",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_95.jpg
Gutfried Hähnchen-Fleischwurst,Keine Marke,"2,79 €",Kein vorheriger Preis,"1 kg = 7,97","würzig-frisch, je 350-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_96.jpg
REWE Feine Welt Prosciutto Cotto,Keine Marke,"3,49 €",Kein vorheriger Preis,"1 kg = 34,90",je 100-g-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_97.jpg
REWE Feine Welt Kodiak Graved Sockeye Wildlachs oder Kodiak Sockeye Wildlachs,Keine Marke,"3,89 €",Kein vorheriger Preis,"1 kg = 38,90",je 100-g-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_99.jpg
REWE Feine Welt Burrata di Bufala,Keine Marke,"1,89 €",Kein vorheriger Preis,"1 kg = 15,12","je 280-g-Becher, 125-g-Abtropfgew.",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_100.jpg
Bürger Gnocchi,Keine Marke,"1,79 €",Kein vorheriger Preis,"1 kg = 3,58","versch. Sorten, je 500-g-Btl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_102.jpg
Innocent Direktsaft,Keine Marke,"2,69 €",Kein vorheriger Preis,"1 l = 2,99","Orange, je 900-ml-Fl, zzgl. 0,25 Pfand",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_104.jpg
Homann Nudel- oder Pellkartoffelsalat,Keine Marke,"1,79 €",Kein vorheriger Preis,"1 kg = 4,48",je 400-g-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_105.jpg
Zum Dorfkrug Frische Salatsauce,Keine Marke,"1,49 €",Kein vorheriger Preis,"1 l = 5,96","versch. Sorten, je 250-ml-Fl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_106.jpg
REWE Beste Wahl Family-Mix,Keine Marke,"1,59 €",Kein vorheriger Preis,"1 kg = 5,30",je 300-g-Btl,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_107.jpg
Obstsalat Exotic,Keine Marke,"4,49 €",Kein vorheriger Preis,"1 kg = 8,98",je 500-g-Schale,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_108.jpg
Innocent Saft Blue Break,Keine Marke,"2,69 €",Kein vorheriger Preis,"1 l = 3,59","je 750-ml-Fl, zzgl. 0,25 Pfand",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_109.jpg
Frosta Fischstäbchen,Keine Marke,"2,79 €",Kein vorheriger Preis,"1 kg = 6,20","tiefgefroren, je 450-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_110.jpg
Frosta Tagliatelle Wildlachs,Keine Marke,"2,79 €",Kein vorheriger Preis,"1 kg = 6,20","tiefgefroren, je 450-g-Btl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_111.jpg
Coppenrath & Wiese Unsere Goldstücke 6 Dinkelbrötchen,Keine Marke,"1,99 €",Kein vorheriger Preis,"1 kg = 4,74","tiefgefroren, je 420-g-Btl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_112.jpg
Coppenrath & Wiese Bunte Sahne Platte Auslese,Keine Marke,"7,99 €",Kein vorheriger Preis,"1 kg = 9,99","tiefgefroren, je 800-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_113.jpg
Iglo Rahm-Königsgemüse,Keine Marke,"2,39 €",Kein vorheriger Preis,"1 kg = 4,78","tiefgefroren, je 500-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_114.jpg
Dr. Oetker Bistro Baguette,Keine Marke,"1,49 €",Kein vorheriger Preis,"1 kg = 5,96","versch. Sorten, tiefgefroren, je 250-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_115.jpg
Schöller Multipackung Pirulo Watermelon,Keine Marke,"2,22 €",Kein vorheriger Preis,"1 l = 6,08",je 365-ml-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_116.jpg
Coppenrath & Wiese Unsere Goldstücke 7 Roggenbrötchen,Keine Marke,"1,99 €",Kein vorheriger Preis,"1 kg = 4,06","tiefgefroren, je 490-g-Btl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_117.jpg
Frosta Bami Goreng,Keine Marke,"2,79 €",Kein vorheriger Preis,"1 kg = 5,58","tiefgefroren, je 500-g-Btl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_118.jpg
Schöller Multipackung Pirulo Kaktus,Keine Marke,"2,22 €",Kein vorheriger Preis,"1 l = 5,48",je 405-ml-Pckg,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_119.jpg
Frosta Schlemmerfilet,Keine Marke,"2,79 €",Kein vorheriger Preis,"1 kg = 7,75","Brokkoli Mandel, tiefgefroren, je 360-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_120.jpg
Iglo Gemüse-Ideen Italienisch,Keine Marke,"2,39 €",Kein vorheriger Preis,"1 kg = 4,98","tiefgefroren, je 480-g-Pckg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_121.jpg
Hela Curry Gewürzketchup,Keine Marke,"3,39 €",Kein vorheriger Preis,"1 l = 4,24","versch. Sorten, je 800-ml-Fl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_123.jpg
today Creme- oder Flüssigseife,Keine Marke,"0,65 €",Kein vorheriger Preis,"1 l = 1,30","versch. Sorten, je 500-ml-Fl",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_124.jpg
Haribo Goldbären oder Color-Rado,Keine Marke,"1,19 €",Kein vorheriger Preis,"1 kg = 6,80",je 175-g-Btl,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_125.jpg
REWE Bio Konfitüre Extra,Keine Marke,"1,89 €",Kein vorheriger Preis,"1 kg = 5,73","versch. Sorten, je 330-g-Glas",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_126.jpg
ja! Schweine-Nackensteaks,Keine Marke,"8,25 €",Kein vorheriger Preis,,"in Paprika- oder Kräutermarinade, SB-verpackt, je 1 kg",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_127.jpg
ja! Mozzarella,Keine Marke,"0,85 €",Kein vorheriger Preis,"1 kg = 6,80","45% Fett i.Tr., je 200-g-Btl, 125-g-Abtropfgew.",Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_128.jpg
Nutella,Keine Marke,"2,22 €",Kein vorheriger Preis,"1 kg = 4,44",je 500-g-Glas,Nein,22.12.2025 bis 28.12.2025,2025-12-22,2025-12-28,images_rewe/rewe_offer_129.jpg
