Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Amore Napoli Pizza,Gustavo Gusto,"€ 3,00",,"pro Einheit = 3,00","pro Einheit = 3,00","verschiedene Sorten, tiefgefroren",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/gustavo-gusto-amore-napoli-pizza.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_tk_pizza,tag_ultra_processed",,,ref_000074,obs_0000031503|obs_0000031510|obs_0000029021|obs_0000029161|obs_0000014967|obs_0000030508|obs_0000028255|obs_0000030325,obs_0000014967,x,
Family Eis,Langnese,"€ 2,49",,"pro Einheit = 2,49","pro Einheit = 2,49",verschiedene Sorten,Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/langnese-family-eis.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_eis,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food",,,ref_000075,obs_0000005948|obs_0000006667|obs_0000006159|obs_0000005767|obs_0000005768|obs_0000006847|obs_0000007600|obs_0000034392|obs_0000025743|obs_0000011490|obs_0000025829|obs_0000018692|obs_0000017710|obs_0000013168,obs_0000005948,x,
MSC Schlemmerfilet,Gut & Günstig,"€ 2,00",,"1 kg = 5,00","1 kg = 5,00","à la Bordelaise, tiefgefroren, 400 g Packung, (1 kg = 5,00 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/gut-g-nstig-msc-schlemmerfilet.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000076,obs_0000000915|obs_0000010408|obs_0000027256|obs_0000028098|obs_0000024900|obs_0000023771|obs_0000016996|obs_0000024190|obs_0000016380|obs_0000007207|obs_0000005208,,,x
MSC Wildlachs Filets,Costa,"€ 5,99",,"1 kg = 29,95","1 kg = 29,95","ohne Haut, 2er, tiefgefroren, 200 g Packung, (1 kg = 29,95 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/costa-msc-wildlachs-filets.jpg,"cat_tiefkuehl,sub_nudeln,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich",,,ref_000077,obs_0000034185|obs_0000034803|obs_0000005771|obs_0000006322|obs_0000035105|obs_0000034983|obs_0000031505,obs_0000024582|obs_0000005771|obs_0000006322|obs_0000034185|obs_0000034803|obs_0000024576,,
Strudel,Coppenrath Wiese,"€ 2,49",,"pro Einheit = 2,49","pro Einheit = 2,49","verschiedene Sorten, vegan, tiefgefroren",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/coppenrath-wiese-strudel.jpg,"cat_tiefkuehl,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,BLS-D483400,ref_000078,obs_0000004361|obs_0000003108|obs_0000004788|obs_0000003806|obs_0000003934|obs_0000016604|obs_0000017656|obs_0000006324,obs_0000004361|obs_0000010653|obs_0000003108|obs_0000004788|obs_0000006324|obs_0000010071|obs_0000003806|obs_0000003934,,
Cookie Bros O-Mochi,Keine Marke,"€ 3,99",,"1 kg = 22,17","1 kg = 22,17","verschiedene Sorten, 6er, tiefgefroren, 180 g Packung, (1 kg = 22,17 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/cookie-bros-o-mochi.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000079,obs_0000006509|obs_0000014547,obs_0000006509,,
Cafeteria fein sahnig,Coppenrath Wiese,"€ 3,29",,"pro Einheit = 3,29","pro Einheit = 3,29","verschiedene Sorten, tiefgefroren",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/coppenrath-wiese-cafeteria-fein-sahnig.jpg,"cat_tiefkuehl,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,,ref_000080,obs_0000013546|obs_0000012674|obs_0000014357|obs_0000035124|obs_0000028390|obs_0000005209|obs_0000006318|obs_0000030817|obs_0000030818|obs_0000031502|obs_0000031508|obs_0000032631|obs_0000032640,obs_0000005209|obs_0000006318|obs_0000013546|obs_0000012674,,
Mini Frühlings-Rollen,EDEKA Herzstücke,"€ 2,29",,"1 kg = 8,18","1 kg = 8,18","mit Gemüsefüllung und fruchtig-pikantem Asia-Dip, vegan, tiefgefroren, 280 g Packung, (1 kg = 8,18 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/edeka-herzst-cke-mini-fr-hlings-rollen.jpg,"cat_tiefkuehl,diet_vegetarian,tag_ultra_processed",,,ref_000081,obs_0000012328|obs_0000006379|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216,obs_0000028941|obs_0000010645,,
Kartoffel-Taschen,Schwarmstedter,"€ 1,99",,"1 kg = 6,63","1 kg = 6,63","Frischkäse & Kräuter, 5er, tiefgefroren, 300 g Packung, (1 kg = 6,63 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/schwarmstedter-kartoffel-taschen.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,,ref_000082,,,x,
Viennetta Eis,Langnese,"€ 1,69",,"1 l = 2,60","1 l = 2,60","verschiedene Sorten, 650 ml Packung, (1 l = 2,60 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/langnese-viennetta-eis.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_eis,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food",,,ref_000083,obs_0000025807|obs_0000032479|obs_0000005767|obs_0000005768|obs_0000006667|obs_0000006159|obs_0000007600|obs_0000005948|obs_0000006847|obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168,obs_0000025807|obs_0000032479,x,
Victoriabarschfilet,Keine Marke,"€ 1,99",,"1 kg = 19,90","1 kg = 19,90","ohne Haut, ideal zum Braten und Grillen, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/victoriabarschfilet.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich",,,ref_000084,obs_0000006851|obs_0000006511|obs_0000007607|obs_0000005775,obs_0000006851|obs_0000006511|obs_0000007607|obs_0000005775,,
Graved Lachs,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99",100 g,Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/graved-lachs.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_whole_food",,BLS-T411800,ref_000085,obs_0000018883|obs_0000034553|obs_0000034939|obs_0000033739|obs_0000014976|obs_0000030170,obs_0000018883,,
Lachssteaks,Keine Marke,"€ 2,19",,"1 kg = 21,90","1 kg = 21,90","natur oder grillfertig mariniert, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/lachssteaks.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000086,,,,
Schinken,Herta,"€ 1,49",,"1 kg = 14,90","1 kg = 14,90","verschiedene Sorten, 100 g Packung, (1 kg = 14,90 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/herta-schinken.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,BLS-V050100,ref_000087,obs_0000016624|obs_0000017657|obs_0000034378|obs_0000028387|obs_0000025276|obs_0000019707|obs_0000016222|obs_0000019938|obs_0000028890|obs_0000001026|obs_0000001022|obs_0000026671|obs_0000007217|obs_0000007239|obs_0000031819|obs_0000011866|obs_0000001644|obs_0000014479|obs_0000007844|obs_0000033965|obs_0000028343|obs_0000011450|obs_0000008893|obs_0000009917|obs_0000027841|obs_0000010447|obs_0000031443|obs_0000009453|obs_0000026362|obs_0000011009|obs_0000029456|obs_0000005410|obs_0000001339|obs_0000027969|obs_0000008017|obs_0000010069|obs_0000013660|obs_0000009066|obs_0000027511|obs_0000034179|obs_0000007057|obs_0000008615|obs_0000027058|obs_0000007621|obs_0000031183|obs_0000015358|obs_0000009687|obs_0000008668|obs_0000026101|obs_0000001024,obs_0000034378|obs_0000028387|obs_0000016624|obs_0000017657,,
Bio Salami,Wiltmann,"€ 1,99",,"1 kg = 24,88","1 kg = 24,88","verschiedene Sorten, 80 g Packung, (1 kg = 24,88 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/wiltmann-bio-salami.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000088,obs_0000005975|obs_0000006872|obs_0000000274|obs_0000000892|obs_0000002087|obs_0000010600|obs_0000002574|obs_0000019376|obs_0000003381|obs_0000003529|obs_0000003913|obs_0000012289|obs_0000020648|obs_0000004340|obs_0000004767|obs_0000029476|obs_0000029549|obs_0000021467|obs_0000005239|obs_0000021766|obs_0000030892|obs_0000007240|obs_0000007432|obs_0000032369|obs_0000008158|obs_0000033968|obs_0000034098|obs_0000001490|obs_0000001686|obs_0000016602|obs_0000008425|obs_0000016755|obs_0000025355|obs_0000017184|obs_0000017375|obs_0000025934|obs_0000034176|obs_0000010234|obs_0000010316|obs_0000002285|obs_0000026898|obs_0000002611|obs_0000019030|obs_0000011010|obs_0000002957|obs_0000003239|obs_0000019666|obs_0000003307|obs_0000028273|obs_0000020407,obs_0000010600|obs_0000012289|obs_0000005975|obs_0000006872|obs_0000008158,x,
Hackfleisch gemischt,Gut & Günstig,"€ 3,79",,"1 kg = 7,58","1 kg = 7,58","Rind & Schwein, 500 g SB-Packung, (1 kg = 7,58 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/gut-g-nstig-hackfleisch-gemischt.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich",,BLS-U020100,ref_000089,obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000027808|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000029892|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000031538|obs_0000017204|obs_0000020307|obs_0000026963|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000027617|obs_0000009702|obs_0000005620|obs_0000012282|obs_0000014917|obs_0000001646|obs_0000018612|obs_0000019652|obs_0000010463|obs_0000028433|obs_0000009524|obs_0000017754|obs_0000012768|obs_0000000505|obs_0000001083|obs_0000000646|obs_0000025790|obs_0000030444|obs_0000030969,obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000001646|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000018612|obs_0000029892|obs_0000019652|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000010463|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000028433|obs_0000031538|obs_0000017204|obs_0000009524|obs_0000020307|obs_0000017754|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000009702|obs_0000005620|obs_0000000505|obs_0000012282,,x
Paprikafilets,Keine Marke,"€ 2,99",,"1 kg = 29,90","1 kg = 29,90","gelb und rot vom Grill, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/paprikafilets.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food",,,ref_000090,,,,
Krustenschinken,Keine Marke,"€ 1,79",,"1 kg = 17,90","1 kg = 17,90","heißgegart, saftige Scheiben, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/krustenschinken.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000091,obs_0000005409|obs_0000013285|obs_0000014921|obs_0000010898|obs_0000030228|obs_0000031222|obs_0000006682|obs_0000006332,obs_0000005409|obs_0000013285|obs_0000014921|obs_0000010898|obs_0000030228|obs_0000031222|obs_0000006682|obs_0000006332,,
Sportsalami,Keine Marke,"€ 1,79",,"1 kg = 17,90","1 kg = 17,90","mit Truthahnfleisch, mild im Geschmack, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/sportsalami.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000092,obs_0000005963|obs_0000033756|obs_0000034566|obs_0000006518,obs_0000005963|obs_0000033756|obs_0000034566|obs_0000006518,,
Edelsalami,Keine Marke,"€ 1,99",,"1 kg = 19,90","1 kg = 19,90","voll ausgereift, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/edelsalami.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W149300,ref_000093,obs_0000028305|obs_0000027186|obs_0000005598|obs_0000021282|obs_0000032356|obs_0000001767|obs_0000027726|obs_0000020463|obs_0000031533|obs_0000001811|obs_0000001752|obs_0000001789|obs_0000021695|obs_0000017928|obs_0000011019|obs_0000018572|obs_0000025132|obs_0000025073,obs_0000028305|obs_0000027186|obs_0000005598,,
Paprika Sesam Schinken,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",100 g,Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/paprika-sesam-schinken.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000094,obs_0000034378|obs_0000028387|obs_0000016624|obs_0000017657,,,
Honigschinken,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",100 g,Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/honigschinken.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-D401400,ref_000095,obs_0000008227|obs_0000007428|obs_0000012298|obs_0000013709|obs_0000014105|obs_0000015776,obs_0000008227|obs_0000007428|obs_0000012298|obs_0000013709|obs_0000014105|obs_0000015776,,
Delikatess Zungenwurst,Keine Marke,"€ 1,49",,"pro Einheit = 1,49","pro Einheit = 1,49",100 g,Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/delikatess-zungenwurst.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W275200,ref_000096,obs_0000011867|obs_0000012772,,,
Tafelspitz,Wiltmann,"€ 1,99",,"1 kg = 19,90","1 kg = 19,90","in Aspik, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/wiltmann-tafelspitz.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000097,obs_0000007420|obs_0000017489|obs_0000018409|obs_0000008818,obs_0000007420,x,
Bauernschätze Schinkenspeck,Keine Marke,"€ 1,49",,"pro Einheit = 1,49","pro Einheit = 1,49",100 g,Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/bauernsch-tze-schinkenspeck.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,BLS-W410400,ref_000098,obs_0000005959|obs_0000031719,obs_0000005959,,
Bauernschätze Schinkenfleischwurst im Ring,Keine Marke,"€ 1,39",,"1 kg = 13,90","1 kg = 13,90","grob mit viel magerer Einlage, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/bauernsch-tze-schinkenfleischwurst-im-ring.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed",,,ref_000099,obs_0000005595|obs_0000006524|obs_0000011006,obs_0000005595,,
Rohpolnische,Keine Marke,"€ 1,19",,"1 kg = 11,90","1 kg = 11,90","zart geräuchert oder XXL Knacker nach Art einer rohen Polnischen, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/rohpolnische.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_tk_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000100,obs_0000006516|obs_0000005605,obs_0000006516|obs_0000005605,,
Kaiserjagdwurst,Keine Marke,"€ 1,00",,"1 kg = 10,00","1 kg = 10,00","mit viel magerer Einlage, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/kaiserjagdwurst.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000101,obs_0000007226|obs_0000005969|obs_0000005235,obs_0000007226,,
Pommersche Gutsleberwurst,Rügenwalder Mühle,"€ 1,79",,"1 kg = 17,90","1 kg = 17,90","verschiedene Sorten, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/r-genwalder-m-hle-pommersche-gutsleberwurst.jpg,"cat_fleisch_wurst,sub_fleischersatz,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000102,obs_0000008338|obs_0000014236|obs_0000006519|obs_0000029457|obs_0000005596|obs_0000030815,obs_0000028816|obs_0000029457|obs_0000008338|obs_0000014236|obs_0000016161|obs_0000006345|obs_0000006871|obs_0000005596|obs_0000030815|obs_0000006519,,
Geflügelfrikadellen,Keine Marke,"€ 1,19",,"1 kg = 11,90","1 kg = 11,90","herzhaft, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/gefl-gelfrikadellen.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_gefluegel,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-V990100,ref_000103,obs_0000006859|obs_0000005965,obs_0000006859|obs_0000005965,,
Ochsenmaulsalat,Keine Marke,"€ 1,69",,"1 kg = 16,90","1 kg = 16,90","Ochsenmaulfleisch in einer herzhaften Kräutervinaigrette mit Zwiebeln, Petersilie und Schnittlauch, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/ochsenmaulsalat.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,,ref_000104,obs_0000006869|obs_0000006182|obs_0000005423,obs_0000006869|obs_0000006182|obs_0000005423,,
Frucht-Geflügelsalat,Keine Marke,"€ 1,49",,"1 kg = 14,90","1 kg = 14,90","zartes Hühnerfleisch mit Ananas, Mandarinen, Champignons und Spargel in fein-würziger Salatmayonnaise, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/frucht-gefl-gelsalat.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_gefluegel,sub_salate,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000105,,,,
Bier- Gelb- Paprika- Schinken- oder Jagdwurst,Keine Marke,"€ 2,49",,"1 kg = 9,96","1 kg = 9,96","250 g Stück, (1 kg = 9,96 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/bier-gelb-paprika-schinken-oder-jagdwurst.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000106,obs_0000006866|obs_0000009768|obs_0000034380|obs_0000031827|obs_0000028288|obs_0000028805|obs_0000009359|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000014056|obs_0000023315|obs_0000028492|obs_0000031616|obs_0000028602|obs_0000009190,obs_0000006866,,
mild würzige Lyoner,Gugel,"€ 1,99",,"1 kg = 6,63","1 kg = 6,63","300 g Packung, (1 kg = 6,63 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/gugel-mild-w-rzige-lyoner.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000107,obs_0000005977|obs_0000024651|obs_0000021693|obs_0000019136|obs_0000021277|obs_0000033750|obs_0000020458,obs_0000005977,x,
Delikatess Leberwurst oder Mettwurst Braunschweiger Art,Heimatland,"€ 1,00",,"1 kg = 8,00","1 kg = 8,00","fein, 125 g Packung, (1 kg = 8,00 €)",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/heimatland-delikatess-leberwurst-oder-mettwurst-braunschweiger-art.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000108,obs_0000007228|obs_0000005791|obs_0000034952|obs_0000033967|obs_0000006341|obs_0000005420|obs_0000008560|obs_0000010608|obs_0000029607|obs_0000006180|obs_0000003643|obs_0000007229|obs_0000014468|obs_0000024223|obs_0000011436|obs_0000023801|obs_0000013053|obs_0000026900|obs_0000028438|obs_0000010064|obs_0000005971|obs_0000026452|obs_0000028508|obs_0000010597|obs_0000012655|obs_0000009613|obs_0000012704|obs_0000013762|obs_0000028622|obs_0000026066|obs_0000014808|obs_0000031720|obs_0000019440,,x,
Schweineschnitzel Schlegelbraten oder Schweinegulasch,Keine Marke,"€ 5,90",,"1 kg = 59,00","1 kg = 59,00","aus der Keule, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/schweineschnitzel-schlegelbraten-oder-schweinegulasch.jpg,"cat_fleisch_wurst,sub_schwein,tag_ultra_processed,tag_whole_food",,,ref_000109,obs_0000006190|obs_0000007065|obs_0000007436|obs_0000005612|obs_0000006174|obs_0000020571|obs_0000018654|obs_0000008597|obs_0000018912|obs_0000006886|obs_0000010994|obs_0000021390|obs_0000007055|obs_0000007067|obs_0000015340|obs_0000033938|obs_0000011443|obs_0000007440|obs_0000009488|obs_0000005418|obs_0000021820|obs_0000009581|obs_0000015737|obs_0000005615|obs_0000009949|obs_0000022260|obs_0000014121|obs_0000016321,obs_0000006190|obs_0000007065|obs_0000007436,,
Hausmacher Bratwurst,Keine Marke,"€ 0,99",,"1 kg = 9,90","1 kg = 9,90","frisch, grob oder fein zerkleinert, nach dem Geschmack der Region hergestellt, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/hausmacher-bratwurst.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,BLS-W343400,ref_000110,obs_0000007439|obs_0000007068|obs_0000006195|obs_0000005614|obs_0000026247|obs_0000006539|obs_0000006701|obs_0000007634,obs_0000007439|obs_0000007068|obs_0000006195|obs_0000005614,,
Schweineschnitzel oder Topsidesteak,Keine Marke,"€ 0,79",,"1 kg = 7,90","1 kg = 7,90","aus der Oberschale, natur, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/schweineschnitzel-oder-topsidesteak.jpg,"cat_fleisch_wurst,sub_schwein,tag_ultra_processed",,,ref_000111,obs_0000005612|obs_0000006174|obs_0000006886|obs_0000007055|obs_0000007067|obs_0000033938|obs_0000011443|obs_0000007440|obs_0000009488|obs_0000005418|obs_0000005615|obs_0000009949,,,
Hähnchenoberschenkel Pollo Fino,Keine Marke,"€ 1,11",,"1 kg = 11,10","1 kg = 11,10","entbeint, grillfertig gewürzt auch in natur erhältlich, 100 g  = 0,99, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/h-hnchenoberschenkel-pollo-fino.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-V4A5100,ref_000112,obs_0000006700|obs_0000006348|obs_0000007441|obs_0000034327,obs_0000006700|obs_0000006348|obs_0000007441,,
Rinderbrust,Keine Marke,"€ 1,49",,"1 kg = 14,90","1 kg = 14,90","ohne Knochen oder Rinderwade vom Jungbullen, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/rinderbrust.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-Y144423,ref_000113,obs_0000031115|obs_0000006349|obs_0000029786|obs_0000007826|obs_0000034132|obs_0000008310,obs_0000031115|obs_0000006349|obs_0000029786,,
Schweinehüftsteaks,Keine Marke,"€ 0,79",,"1 kg = 6,90","1 kg = 6,90","grillfertig gewürzt auch in natur erhältlich, 100 g = 0,69 €, 100 g",Nein,Gültig vom 20.04.2026 bis zum 25.04.2026.,2026-04-20,2026-04-25,../images/edeka/schweineh-ftsteaks.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,,ref_000114,obs_0000007639,,,
