Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Langnese Magnum Eis,Keine Marke,"€ 2,79",Kein vorheriger Preis,"1 l = 8,45-10,94 €","3er oder Minis 6er, verschiedene Sorten, 255-330 ml Packung, (1 l = 8,45-10,94 €)",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/langnese-magnum-eis.jpg
EDEKA Genussmomente WWF MSC Wildlachs-Filet,Keine Marke,"€ 3,99",Kein vorheriger Preis,"1 kg = 11,40 €","verschiedene Sorten, mit Haut, praktisch grätenfrei, mit einer Gewürzzubereitungsauflage, tiefgefroren Nur solange der Vorrat reicht., 350 g Packung, (1 kg = 11,40 €)",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/edeka-genussmomente-wwf-msc-wildlachs-filet.jpg
Original Wagner Rustipani,Keine Marke,"€ 1,79",Kein vorheriger Preis,"1 kg = 9,68-10,53 €","verschiedene Sorten, tiefgefroren, 170-185 g Packung, (1 kg = 9,68-10,53 €)",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/original-wagner-rustipani.jpg
Nestlé Schöller Eis,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 l = 2,37-7,11 €","verschiedene Sorten, 280-840 ml Packung, (1 l = 2,37-7,11 €)",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/nestl-sch-ller-eis.jpg
Junge Hafermast Gans,Keine Marke,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,"Hkl. A, verschiedene Gewichte, tiefgefroren Abbildung ähnlich., 1 kg",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/junge-hafermast-gans.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,"€ ,00",Kein vorheriger Preis,Kein Mengenpreis,,Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_73,Keine Marke,"€ ,00",Kein vorheriger Preis,Kein Mengenpreis,"Normalpreise: Valensina: € 2,49, 1l = € 3,56 / € 2,49; Chantré: € 8,99; 1l = € 12,84",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,
Riesengarnele Aioli,Keine Marke,"€ 2,99",Kein vorheriger Preis,Kein Mengenpreis,100 g,Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/riesengarnele-aioli.jpg
EDEKA Genussmomente Festtagslachs,Keine Marke,"€ 6,99",Kein vorheriger Preis,"1 kg = 23,30 €","300 g Packung, (1 kg = 23,30 €)",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/edeka-genussmomente-festtagslachs.jpg
Rotbarschfilet,Keine Marke,"€ 2,19",Kein vorheriger Preis,Kein Mengenpreis,"natur, ideal zum Braten und Dünsten, 100 g",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/rotbarschfilet.jpg
Heilbutt,Keine Marke,"€ 2,69",Kein vorheriger Preis,Kein Mengenpreis,"geräuchertes Mittelstück, 100 g",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/heilbutt.jpg
Riesengarnelen,Keine Marke,"€ 2,99",Kein vorheriger Preis,Kein Mengenpreis,"getaut, mit Schale, ohne Kopf, natur, 100 g",Nein,Gültig vom 01.12.2025 bis zum 06.12.2025,2025-12-01,2025-12-06,images_edeka/riesengarnelen.jpg
