Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Deutsche Möhren,Keine Marke,"€ 1,49",Kein vorheriger Preis,1 kg = 0.50,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_95.jpg
Dattelcherrytomaten,Keine Marke,"€ 1,29",Kein vorheriger Preis,1 kg = 2.58,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_96.jpg
MSC Ganzer Hummer,Keine Marke,"€ 9,99",Kein vorheriger Preis,1 kg = 30.74,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_97.jpg
Silikon-Quicheform,Keine Marke,"€ 6,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_98.jpg
Digitales Stereo-Keyboard,Keine Marke,"€ 84,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_99.jpg
"Litschi, lose",Keine Marke,"€ 0,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_100.jpg
tiptoi Stift,Keine Marke,"€ 27,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_101.jpg
Alle meine Tiere,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_102.jpg
Silikon-Muffinform,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_103.jpg
Antipastiteller,Keine Marke,"€ 7,99",Kein vorheriger Preis,1 kg = 14.27,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_104.jpg
Saisonstrauß,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_105.jpg
Norwegische Lachseite,Keine Marke,"€ 14,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_106.jpg
-10%,Keine Marke,,Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_107.jpg
Spaghetti XXL,Keine Marke,"€ 1,29",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_108.jpg
Metzgerfrisch Frisches Rinder-Hackfleisch,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_109.jpg
Picea-Bäumchen im Zinkeimer,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_110.jpg
Auslese Klassisch,Keine Marke,"€ 5,55",Kein vorheriger Preis,1 kg = 11.10,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_111.jpg
Amaro,Keine Marke,"€ 8,88",Kein vorheriger Preis,1 l = 12.69,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_112.jpg
Plüsch-Overall,Keine Marke,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_113.jpg
Man's Best Eau de Toilette,Keine Marke,"€ 10,95",Kein vorheriger Preis,1 l = 365.00,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_114.jpg
