Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Mini-Knusper-Schnitzel,Jack s Farm,"€ 3,79",,"3,99 €",,Nein,,,,images_aldi/aldi_offer_179.jpg
H-Schlagsahne,Milsani,"€ 0,89",,kg-Preis 4.45,,Nein,,,,images_aldi/aldi_offer_180.jpg
Kaffeesahne,MILSANI,"€ 0,69",,kg-Preis 3.45,,Nein,,,,images_aldi/aldi_offer_181.jpg
Vollmilch,Milsani,"€ 0,85",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_182.jpg
Sprühfertig Sprühsahne,Milsani,"€ 2,19",,l-Preis 8.76,,Nein,,,,images_aldi/aldi_offer_183.jpg
Laktosefreie H-Milch Vollmilch,Milsani,"€ 1,05",,"1,15 €",,Nein,,,,images_aldi/aldi_offer_184.jpg
Laktosefreie H-Schlagsahne,Milsani,"€ 0,99",,kg-Preis 4.95,,Nein,,,,images_aldi/aldi_offer_185.jpg
H-Schoko-Drink,Milsani,"€ 0,85",,"1,70 €",,Nein,,,,images_aldi/aldi_offer_186.jpg
Skyr Frucht,Milsani,"€ 1,39",,2.78 €/kg,,Nein,,,,images_aldi/aldi_offer_187.jpg
High-Protein-Grießpudding,Milsani,"€ 1,69",,kg-Preis 3.38,,Nein,,,,images_aldi/aldi_offer_188.jpg
Ayran,Milsani,"€ 0,49",,1 l = 1.96,,Nein,,,,images_aldi/aldi_offer_189.jpg
Premium-Joghurt Erdbeere,Milsani,"€ 0,49",,kg-Preis 2.45,,Nein,,,,images_aldi/aldi_offer_190.jpg
Butterkäse Käse-Snack,Milsani,"€ 2,69",,12.23 €/kg,,Nein,,,,images_aldi/aldi_offer_191.jpg
Cremiger Weichkäse,Milsani,"€ 1,79",,kg-Preis 11.93,,Nein,,,,images_aldi/aldi_offer_192.jpg
Speisequark Magerstufe,Milsani,"€ 0,99",,kg-Preis 1.98,,Nein,,,,images_aldi/aldi_offer_193.jpg
Geschenkkarte,ALDI,"€ 15,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_194.jpg
Islands Westen Abenteuer im Land aus Feuer und Eis,Islands Westen Abenteuer im Land aus Feuer und Eis,"€ 1,299,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_195.jpg
Island intensiv,Island intensiv,"€ 2,399,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_196.jpg
Shorty-Pyjama,Shorty-Pyjama,"€ 1,19",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_197.jpg
Rundreise Sri Lanka Baden auf den Malediven,Aldi Reisen,"€ 699,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_198.jpg
