Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Gouda jung,Milbona,"€ 3,49",,"3,59 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_034.jpg
Premium Röstkaffee Kräftig,Bellarom,"€ 5,49",,"5,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_035.jpg
frischer Orangensaft,Solevita,"€ 2,59",,"2,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_036.jpg
Haltbare fettarme Milch,Milbona,"€ 0,85",,"0,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_037.jpg
Performance Akku-Winkelschleifer 20 V,Parkside,"€ 39,99",,"79,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_038.jpg
Kreuzlinienlaser mit Stativ,Parkside,"€ 19,99",,"29,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_039.jpg
Hochdruckreiniger Typ KHD 3,Kärcher,"€ 89,99",,"UVP
134,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_040.jpg
Smart Tank 5106,HP,"€ 109,00",,"UVP
209,90 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_041.jpg
Saug- und Wischroboter,Eufy,"€ 599,00",,"1.299,00 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_042.jpg
Akku-Arbeitsstrahler,Parkside Performance,"€ 19,99",,"27,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_043.jpg
Staubsauger beutellos,Philips,"€ 69,99",,"UVP
129,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_044.jpg
Massage-Gun Modell KiTTa,Synca,"€ 49,99",,"UVP
149,00 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_045.jpg
Kuppelzelt,Crivit,"€ 19,99",,"71,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_046.jpg
Dampfbügelstation,Laurastar,"€ 299,00",,"499,00 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_047.jpg
Nass- und Trockenreiniger,Bissell,"€ 1,45",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_048.jpg
Dampfbügelstation PerfectCare Compact Essential GC6840 20,Philips,"€ 79,99",,"149,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_049.jpg
Eisbad-Tonne,Crivit,"€ 19,99",,"39,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_050.jpg
Teppich- und Polsterreiniger,Bissell,"€ 139,00",,"UVP
249,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_051.jpg
7-Zonen-Gelschaum-Matratzentopper,Fan,"€ 89,99",,"UVP
159,95 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_052.jpg
Flanell-Schlafhose,Esmara oder Esmara Men,"€ 3,99",,"7,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_053.jpg
Frottee-Pyjama Damen,Esmara,"€ 7,99",,"12,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_054.jpg
Daunen-Kassettenbettdecke,Häussling,"€ 89,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_055.jpg
Schlafsysteme Lattenrost,Hn8,"€ 179,00",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_056.jpg
Fahrradanhänger,Qeridoo,"€ 299,00",,"UVP
650,00 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_057.jpg
Digitalpiano,Classic Cantabile,"€ 449,00",,"UVP
729,00 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_058.jpg
Autokindersitz,babyGO,"€ 59,99",,"99,90 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_059.jpg
Kleinkinder-Strickkleid,Lupilu,"€ 9,99",,"14,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_060.jpg
Kleinkinder-Jacke,Lupilu,"€ 17,99",,"29,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_061.jpg
Kinderwagen,Bebeconfort,"€ 149,00",,"UVP
299,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_062.jpg
Quarkbällchen,Quarkbällchen,"€ 1,49",,1 kg = 8.87,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_063.jpg
Alm-Striezel Mohn,Alm-Striezel Mohn,"€ 1,79",,1 kg = 5.59,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_064.jpg
Schoko Donut mit Streuseln,Schoko Donut mit Streuseln,"€ 1,18",,"1,77 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,
Meisterbrot mit Saaten,Meisterbrot mit Saaten,"€ 1,49",,"1,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_066.jpg
Pizza Snack Salami,Pizza Snack Salami,"€ 0,69",,"0,95 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_067.jpg
ASC Norwegische Lachsforellenseite,Fischerstolz,"€ 12,80",,15.99 €/kg,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_068.jpg
ASC White Tiger Garnelen,Fischerstolz,"€ 3,33",,"4,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_069.jpg
Metzgerfrisch Frisches Schweinegulasch,Metzgerfrisch Frisches Schweinegulasch,"€ 6,89",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_070.jpg
Metzgerfrisch Frische Hähnchenbrustfilets,Metzgerfrisch Frische Hähnchenbrustfilets,"€ 12,99",,1 kg = 8.66,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_071.jpg
Frisches Schweine-Hackfleisch,Frisches Schweine-Hackfleisch,"€ 2,99",,1 kg = 4.44,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_072.jpg
Metzgerfrisch Frische Grobe Bratwurst,Metzgerfrisch Frische Grobe Bratwurst,"€ 1,99",,"2,89 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_073.jpg
Metzgerfrisch Rinderrouladen XXL,Metzgerfrisch Rinderrouladen XXL,"€ 18,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_074.jpg
Metzgerfrisch Frisches Rinder-Hackfleisch,Metzgerfrisch Frisches Rinder-Hackfleisch,"€ 9,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_075.jpg
Vegane Linsen-Gemüse Bällchen,Vemondo,"€ 1,99",,"2,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_076.jpg
Vital Fit Balance Brot XXL,Grafschafter,"€ 1,19",,1 kg = 1.98,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_077.jpg
High Protein Pudding XXL Vanille,Milbona,"€ 1,69",,1 kg = 4.23,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_078.jpg
Bio Muttersaft Aronia,Solevita,"€ 3,99",,1 l = 7.98,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_079.jpg
High Protein Drink XXL Schoko-Geschmack,Milbona,"€ 1,19",,1 l = 2.83,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_080.jpg
Edamame Salat,Chef Select,"€ 1,99",,1 kg = 9.95,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_081.jpg
Iced Matcha Latte,IronMaxx,"€ 18,99",,1 kg = 47.48,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_082.jpg
Vitamin Shots Immun,hohes C,"€ 1,99",,"UVP
2,69 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_083.jpg
Protein Käse,Eatlean,"€ 2,49",,13.83 €/kg,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_084.jpg
Körniger Frischkäse XXL,Milbona,"€ 1,99",,1 kg = 4.42,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_085.jpg
Squee Zero Sirup,IronMaxx,"€ 2,99",,"4,90 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_086.jpg
High Protein Salami Sticks,Dulano,"€ 1,49",,1 kg = 22.92,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_087.jpg
Blumenkohlreis,Freshona,"€ 1,99",,1 kg = 3.98,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_088.jpg
High Protein Wraps,Grafschafter,"€ 1,69",,1 kg = 5.28,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_089.jpg
Bio Räucherlachs,Nautica,"€ 4,19",,1 kg = 34.92,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_090.jpg
Konjak Nudeln,Combino,"€ 1,49",,1 kg = 5.52,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_091.jpg
High Protein Linsenwaffeln,Sondey,"€ 0,79",,1 kg = 7.90,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_092.jpg
Tulpenstrauß XXL,Tulpenstrauß XXL,"€ 7,99",,"8,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_093.jpg
Narzissen T te T te,Narzissen T te T te,"€ 2,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_094.jpg
Frühlingsprimeln Primula Tricolor,Frühlingsprimeln Primula Tricolor,"€ 3,79",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_095.jpg
Großer bunter Tulpenstrauß,Großer bunter Tulpenstrauß,"€ 4,99",,"5,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_096.jpg
Blumenzwiebeln im Holztopf,Blumenzwiebeln im Holztopf,"€ 2,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_097.jpg
Country,Kinder,"€ 4,39",,1 kg = 11.68,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_098.jpg
Frühlingsrollen,8Panda,"€ 2,69",,"UVP
2,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_099.jpg
Fischstäbchen XXL,Nordsee,"€ 4,79",,"7,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_100.jpg
Haselnuss,Fin Carr,"€ 0,79",,"0,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_101.jpg
Bratheringe,Appel,"€ 1,99",,"2,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_102.jpg
Touch,Volvic,"€ 1,19",,"1,89 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_103.jpg
Rondnoir,Ferrero,"€ 5,39",,1 kg = 39.06,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_104.jpg
Halbtrocken,MM Extra,"€ 2,99",,"4,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_105.jpg
Praline,Daim,"€ 2,99",,"4,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_106.jpg
Selection Mandeln,Alesto,"€ 2,22",,"3,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_107.jpg
Frischkäse,Milbona,"€ 1,45",,"1,69 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_108.jpg
Käse Aufschnitt leicht,Milbona,"€ 1,59",,"1,89 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_109.jpg
Französischer Camembert,Milbona,"€ 2,19",,"2,59 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_110.jpg
Käse für den Ofen,Milbona,"€ 1,89",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_111.jpg
Original Griechischer Feta,Milbona,"€ 1,89",,"2,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_112.jpg
Mozzarella,Milbona,"€ 0,69",,"0,85 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_113.jpg
Back-Camembert,Milbona,"€ 2,39",,"2,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_114.jpg
Emmentaler gerieben,Milbona,"€ 1,59",,"1,79 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_115.jpg
Delikatess Schinkenfleischwurst,Dulano,"€ 2,79",,"3,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_116.jpg
Vegane Chunks Chicken Style,Vemondo,"€ 1,99",,"2,45 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_117.jpg
Aspik Wurstsortiment,Dulano,"€ 1,79",,"2,19 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_118.jpg
Brühwurst Stapelpack,Dulano,"€ 0,99",,"1,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_119.jpg
Vegane Leberwurst,Vemondo,"€ 1,49",,"1,72 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_120.jpg
Rindersaftschinken,Dulano,"€ 1,99",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_121.jpg
Delikatess Leichte Schinkenwürfel,Dulano,"€ 1,99",,"2,39 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_122.jpg
Lyoner Klassik,Dulano,"€ 0,79",,"0,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_123.jpg
Delikatess Mini Wiener,Dulano,"€ 1,99",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_124.jpg
Knacker,Dulano,"€ 5,49",,"6,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_125.jpg
Veganer Reibegenuss,Vemondo,"€ 0,89",,"0,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_126.jpg
Mascarpone,Milbona,"€ 1,79",,1 kg = 7.16,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_127.jpg
Grana Padano DOP,Milbona,"€ 3,29",,1 kg = 21.93,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_128.jpg
Gorgonzola DOP,Milbona,"€ 2,99",,1 kg = 14.95,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_129.jpg
Käse-Snack Edamer,Milbona,"€ 2,69",,1 kg = 12.23,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_130.jpg
Tilsiter,Milbona,"€ 0,99",,1 kg = 6.60,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_131.jpg
Schmelzkäse mit Gouda,Milbona,"€ 1,59",,1 kg = 7.95,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_132.jpg
Schmelzkäsezubereitung Sahnig,Milbona,"€ 2,39",,1 kg = 9.56,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_133.jpg
Holländischer Ziegenkäse,Milbona,"€ 2,59",,1 kg = 17.27/20.72,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_134.jpg
Mini Mozzarella,Milbona,"€ 1,29",,1 kg = 10.32,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_135.jpg
Mini Rostbratwurst,Dulano,"€ 2,99",,1 kg = 9.97,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_136.jpg
Salami Brie,Dulano,"€ 1,99",,1 kg = 15.92,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_137.jpg
Selection Delikatess Prosciutto Cotto,Dulano,"€ 2,39",,1 kg = 11.95,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_138.jpg
Bauernschinken,Dulano,"€ 1,29",,1 kg = 16.13,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_139.jpg
Bierschinken,Dulano,"€ 1,29",,1 kg = 8.60,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_140.jpg
Corned Turkey,Dulano,"€ 2,99",,1 kg = 14.95,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_141.jpg
Delikatess Hähnchenbrust Paprika,Dulano,"€ 1,49",,1 kg = 18.63,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_142.jpg
Delikatess Geflügel-Wiener,Dulano,"€ 2,59",,1 kg = 8.63,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_143.jpg
Gekochter Schweinebauch,Dulano,"€ 3,99",,1 kg = 13.30,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_144.jpg
Achselhemden Spaghetti-Trägerhemden,Esmara,"€ 5,99",,"7,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_145.jpg
7 Paar Socken,Esmara oder Esmara Men,"€ 3,99",,"4,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_146.jpg
Hipster,Esmara,"€ 4,99",,"6,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_147.jpg
5 Paar Thermo-Sneakersocken,Esmara,"€ 4,99",,"6,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_148.jpg
Kuschelsocken,Esmara,"€ 1,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_149.jpg
Geripptes Bustier mit Spitze,Esmara,"€ 5,99",,"7,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_150.jpg
Men Feinripp-Achselhemden,Esmara,"€ 7,49",,"9,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_lidl/lidl_offer_151.jpg
