Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Frischkäsecreme,Dahlhoff,"€ 1,49",,1.49 per 100 g,,Nein,,,,images_tegut/tegut_offer_078.jpg
würziger Weichkäse,Saint Albray,"€ 1,99",,1.99 per 100 g,,Nein,,,,images_tegut/tegut_offer_079.jpg
Bio-Wiesenmilch Tilsiter,Bio-Wiesenmilch Tilsiter,"€ 1,79",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_080.jpg
Bio-Ennstaler Käse Blauschimmel,Ennstaler,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_081.jpg
Urtyroler Käse,Urtyroler Käse,"€ 2,79",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_082.jpg
Monte Maxi,Zott,"€ 1,49",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_083.jpg
Veganes Mühlen Hack,Rügenwalder Mühle,"€ 2,49",,"1 kg = 12,45 €",,Nein,,,,images_tegut/tegut_offer_084.jpg
Cremig Quarkig,Weihenstephan,"€ 1,79",,"2,39 €",,Nein,,,,images_tegut/tegut_offer_085.jpg
Bio-Block,Naturli,"€ 1,79",,"8,95 €/kg",,Nein,,,,images_tegut/tegut_offer_086.jpg
Frühlingsquark,Milram,"€ 0,99",,"1 kg = 5,35 €",,Nein,,,,images_tegut/tegut_offer_087.jpg
Vegane Scheiben,Simply V,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_088.jpg
Bio-Quarkalternative aus Soja,Alnatura,"€ 1,99",,"1 kg = 4,98 €",,Nein,,,,images_tegut/tegut_offer_089.jpg
Cremfine,Rama,"€ 0,99",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_090.jpg
Wiener Würstchen,Jeden Tag,"€ 2,99",,"1 kg = 7,48 €",,Nein,,,,images_tegut/tegut_offer_091.jpg
Bio-Mozzarella,Alnatura,"€ 1,29",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_092.jpg
Salami,Jeden Tag,"€ 1,69",,"1 kg = 8,45 €",,Nein,,,,images_tegut/tegut_offer_093.jpg
Der Cremige,Rügener Badejunge,"€ 1,99",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_094.jpg
Original ungarische Salami,Pick,"€ 4,44",,"6,99 €",,Nein,,,,images_tegut/tegut_offer_095.jpg
Schinken Nuggetz,Reinert,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_096.jpg
Fruchtjoghurt,Jeden Tag,"€ 0,39",,"1 kg = 2,60 €",,Nein,,,,images_tegut/tegut_offer_097.jpg
Ofenkäse,Rougette,"€ 3,99",,"1 kg = 12,47 €",,Nein,,,,images_tegut/tegut_offer_098.jpg
Mini Babybel,Babybel,"€ 2,79",,"4,19 €",,Nein,,,,images_tegut/tegut_offer_099.jpg
Bio-Brokkoli,tegut,"€ 1,99",,"1 kg = 6,63 €",,Nein,,,,images_tegut/tegut_offer_100.jpg
Chicken Nuggets,Iglo,"€ 2,99",,"1 kg = 11,96 €",,Nein,,,,images_tegut/tegut_offer_101.jpg
Wildlachs-Filets,Costa,"€ 5,99",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_102.jpg
Kartoffelpuffer,tegut,"€ 2,22",,"1 kg = 3,70 €",,Nein,,,,images_tegut/tegut_offer_103.jpg
Pizza Margherita,Gustavo Gusto,"€ 3,79",,"4,79 €",,Nein,,,,images_tegut/tegut_offer_104.jpg
Sonntags-Brötchen,Knack Back,"€ 1,69",,"1 kg = 4,23 €",,Nein,,,,images_tegut/tegut_offer_105.jpg
Curryking Classic,Meica,"€ 1,79",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_106.jpg
Knödel,Emmi s,"€ 1,79",,"1 kg = 4,77",,Nein,,,,images_tegut/tegut_offer_107.jpg
Kekse Original,Oreo,"€ 1,39",,"1,89 €",,Nein,,,,images_tegut/tegut_offer_108.jpg
Nuss Klasse,Ritter Sport,"€ 1,59",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_109.jpg
Chips,Chio,"€ 1,11",,"1 kg = 7,40 €",,Nein,,,,images_tegut/tegut_offer_110.jpg
Goldmais,Bonduelle,"€ 1,11",,"1,79 €",,Nein,,,,images_tegut/tegut_offer_111.jpg
Bio-Kefir mild,Andechser Natur,"€ 1,29",,"1,69 €",,Nein,,,,images_tegut/tegut_offer_112.jpg
Bio-Putenbrustgeschnetzeltes,Biokreis tegut,"€ 9,99",,"12,99 €",,Nein,,,,images_tegut/tegut_offer_113.jpg
Linsen Eintopf,Sonnen Bassermann,"€ 1,79",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_114.jpg
Trinkmahlzeit Chocolate,Huel,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_115.jpg
Instant-Nudeln Duck Flavor,Yum Yum,"€ 0,44",,"1 kg = 7,33 €",,Nein,,,,images_tegut/tegut_offer_116.jpg
Stickado Classic,Aoste,"€ 1,79",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_117.jpg
Em-eukal Bonbons Klassisch,Dr Soldan s,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_118.jpg
Bio-Kessel-Chips Paprika,tegut,"€ 1,99",,"1 kg = 15,92 €",,Nein,,,,images_tegut/tegut_offer_119.jpg
Vienna Kaffee Melange,Julius Meinl,"€ 16,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_120.jpg
Bio-Blütenhonig,tegut,"€ 3,99",,"1 kg = 7,98 €",,Nein,,,,images_tegut/tegut_offer_121.jpg
Crunchy Cream,Ovomaltine,"€ 3,49",,"4,49 €",,Nein,,,,
Linsen-Chips,funny-frisch,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_123.jpg
Prinzenrolle Classic,DeBeukelaer,"€ 1,69",,"1 kg = 4,23 €",,Nein,,,,images_tegut/tegut_offer_124.jpg
Bio-Konfitüre,tegut,"€ 1,99",,"1 kg = 6,03 €",,Nein,,,,images_tegut/tegut_offer_125.jpg
Balisto Raspberry,Balisto,"€ 2,22",,"1 kg = 15,00/8,88 €",,Nein,,,,images_tegut/tegut_offer_126.jpg
Früchte-Mischung,Meßmer,"€ 1,59",,"1 kg = 28,39/21,20 €",,Nein,,,,images_tegut/tegut_offer_127.jpg
Pesto Genovese,Barilla,"€ 1,99",,"1 kg = 10,47",,Nein,,,,images_tegut/tegut_offer_128.jpg
Bio-Olivenöl Messara g U Kreta,Mani Bläuel,"€ 9,99",,"1 l = 19,98 €",,Nein,,,,images_tegut/tegut_offer_129.jpg
Himalaya Bio-Basmati-Reis,Alnatura,"€ 4,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_130.jpg
Delikatess Gewürzgurken,tegut,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_131.jpg
Bio-Mayonnaise,Alnatura,"€ 1,79",,"1 l = 7,16 €",,Nein,,,,images_tegut/tegut_offer_132.jpg
Großmutters Küche Eierteigwaren,Tress,"€ 2,22",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_133.jpg
Spaghetti Bolognese,Knorr,"€ 0,49",,"1 kg = 12,25 €",,Nein,,,,images_tegut/tegut_offer_134.jpg
Weizenmehl,tegut,"€ 0,79",,"1,29 €",,Nein,,,,
Pasta Collezione,Barilla,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_136.jpg
Bio-Riesling,Landlust,"€ 3,99",,"1 l = 5,32 €",,Nein,,,,images_tegut/tegut_offer_137.jpg
Carlsberg Beer,Carlsberg,"€ 13,99",,"19,99 €",,Nein,,,,images_tegut/tegut_offer_138.jpg
Blanc,Lillet,"€ 11,99",,"1 l = 15,99 €",,Nein,,,,images_tegut/tegut_offer_139.jpg
Weißbier,Erdinger,"€ 4,99",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_140.jpg
Riesling Sekt,Fürst von Metternich,"€ 5,99",,"9,49 €",,Nein,,,,images_tegut/tegut_offer_141.jpg
Alkoholfrei,Krombacher,"€ 22,00",,"1 l = 1,10",,Nein,,,,images_tegut/tegut_offer_142.jpg
Bayreuther Hell,Bayreuther Hell,"€ 12,99",,"14,99 €",,Nein,,,,images_tegut/tegut_offer_143.jpg
R serve du Pr sident Rouge,Corsaire,"€ 4,99",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_144.jpg
Katzenbeisser Schwarzriesling,Lauffener Weingärtner,"€ 4,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_145.jpg
La Siluetta Primitivo Puglia,La Siluetta Primitivo Puglia,"€ 4,99",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_146.jpg
Bio-Schorle Apfel,Ostmost,"€ 1,29",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_147.jpg
Sportdrink,Powerade,"€ 0,99",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_148.jpg
Bio-Streuobst-Apfelsaft,Bioland tegut,"€ 9,99",,"12,49 €",,Nein,,,,images_tegut/tegut_offer_149.jpg
Bio-Pure Tea Weißer Tee,Pfanner,"€ 0,89",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_150.jpg
Coca-Cola,Coca-Cola,"€ 5,49",,"1 l = 0,73 €",,Nein,,,,images_tegut/tegut_offer_151.jpg
Mineralwasser,evian,"€ 0,88",,"1,09 €",,Nein,,,,images_tegut/tegut_offer_152.jpg
Bio-Shot,Voelkel,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_153.jpg
Muttersaft Granatapfel,Rabenhorst,"€ 7,49",,"9,49 €",,Nein,,,,images_tegut/tegut_offer_154.jpg
Mineralwasser,RhönSprudel,"€ 5,99",,"8,49 €",,Nein,,,,images_tegut/tegut_offer_155.jpg
Shampoo,Nivea,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_156.jpg
Body Milk,Nivea,"€ 4,49",,"1 l = 11,23 €",,Nein,,,,images_tegut/tegut_offer_157.jpg
Tulpenbund,Tulpenbund,"€ 6,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_158.jpg
Advanced Care Deospray,Dove,"€ 2,99",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_159.jpg
Flaschen-Vasen,Flaschen-Vasen,"€ 5,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_160.jpg
Deo Stick,Speick,"€ 3,99",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_161.jpg
Pflegedusche Vitalisierend,Lavera,"€ 3,49",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_162.jpg
Duschgel Sport,Nivea,"€ 1,99",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_163.jpg
Interdentalbürsten,TePe,"€ 4,44",,"5,29 €",,Nein,,,,images_tegut/tegut_offer_164.jpg
Sensitiv Reinigungsmilch Mandel,Weleda,"€ 7,99",,"1 l = 106,53 €",,Nein,,,,images_tegut/tegut_offer_165.jpg
Kunstpflanze,Kunstpflanze,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_166.jpg
Soundbox Vogelgesang,Soundbox Vogelgesang,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_167.jpg
Classic Zahncreme,elmex,"€ 3,49",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_168.jpg
Wanduhr,Wanduhr,"€ 9,99",,"19,99 €",,Nein,,,,images_tegut/tegut_offer_169.jpg
Waschmittel Pulver,Persil,"€ 17,99",,"23,99 €",,Nein,,,,images_tegut/tegut_offer_170.jpg
Original Katzenstreu,Cat s Best,"€ 7,99",,"8,99 €",,Nein,,,,images_tegut/tegut_offer_171.jpg
Hunde-Beefstick,Vitakraft,"€ 0,33",,"0,49 €",,Nein,,,,images_tegut/tegut_offer_172.jpg
Handgeschirrspülmittel Sensitive,Pril,"€ 1,39",,1 l = 3.09 €,,Nein,,,,images_tegut/tegut_offer_173.jpg
Bio-Katzennahrung,Yarrah,"€ 0,89",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_174.jpg
Megaperls,Weißer Riese,"€ 3,79",,"4,79 €",,Nein,,,,images_tegut/tegut_offer_175.jpg
Kissen,Kissen,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_176.jpg
Softis Toilettenpapier,Hakle,"€ 3,79",,"5,29 €",,Nein,,,,images_tegut/tegut_offer_177.jpg
Hamburger,Tillman s,"€ 2,99",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_178.jpg
Bio-Gouda,tegut,"€ 2,29",,"1 kg = 11,45 €",,Nein,,,,images_tegut/tegut_offer_179.jpg
Air Fryer Frites,McCain,"€ 1,99",,"1 kg = 3,98",,Nein,,,,images_tegut/tegut_offer_180.jpg
Bolognese Original,Foodies,"€ 2,99",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_181.jpg
Jaus Brioche Buns,Jaus Brioche Buns,"€ 1,49",,"1 kg = 4,97 €",,Nein,,,,images_tegut/tegut_offer_182.jpg
Sandwichscheiben,Hochland,"€ 1,99",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_183.jpg
frische Tortelloni,tegut,"€ 2,49",,"1 kg = 8,30 €",,Nein,,,,images_tegut/tegut_offer_184.jpg
Salatherzen,Salatherzen,"€ 0,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_185.jpg
Arrabbiata,PPURA,"€ 2,49",,"1 kg = 7,32 €",,Nein,,,,images_tegut/tegut_offer_186.jpg
Feinkostsauce,Heinz,"€ 1,49",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_187.jpg
Cheddar geriebener Käse,Kerrygold,"€ 1,99",,"1 kg = 13,27 €",,Nein,,,,images_tegut/tegut_offer_188.jpg
