Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Actimel,,2.99 €,UVP 5.98,2.49 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_011.png
Gouda jung Käsescheiben,,1.99 €,statt 2.45,4.98 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_012.png
Frosta Fertiggerichte,,2.49 €,statt 4.79,4.98 - 5.53 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_013.png
Toilettenpapier,,6.99 €,UVP 8.99,,3-lagig,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_014.png
Knorr Fix,,0.49 €,,4.90 - 17.50 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_015.png
Wagner Flammkuchen oder Steinofen Pizza,,4.18 €,statt 6.78,7.69 - 8.97 / kg,"tiefgekühlt, versch. Sorten Jede 2. Packung 1.49€! Einzelpreis: 2.69 (7.47 – 8.97 / kg) 2 Packungen: 4.18 (5.81 – 6.97 / kg)",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_016.png
Chiquita Bananen,,1.99 €,,,Costa Rica/Ecuador,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_017.png
Apfel Kanzi,,2.22 €,statt 2.79,,"Italien, Kl. I, Sorte: Nicoter",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_018.png
Snackmöhren Tabaluga,,0.59 €,statt 1.19,2.36 / kg,"Deutschland, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_019.png
Mandarinen,,1.99 €,,3.98 / kg,"Spanien, KL.II",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_020.png
Trauben hell,,1.79 €,,3.58 / kg,"Südafrika/Namibia, Kl. I, kernlos",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_021.png
Driscoll‘s Himbeeren,,2.49 €,,19.92 / kg,"Marokko/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_022.png
Erdnüsse,,1.49 €,,5.96 / kg,Ägypten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_023.png
Speisekartoffeln,,2.99 €,statt 3.79,0.60 / kg,"Deutschland, versch. Kocheigenschaften",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_024.png
Champignons weiß,,1.49 €,,3.73 / kg,"Polen, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_025.png
Cocktail Rispentomaten,,1.99 €,,3.98 / kg,"Marokko/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_026.png
Gurken,,1.19 €,,,"Spanien/Niederlande, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_027.png
Schweine-Schnitzel,,5.99 €,UVP 7.99,7.49 / kg,aus der Oberschale,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_028.png
"Schweine-Schnitte ""Cordon Bleu Art""",,4.49 €,UVP 6.49,7.18 / kg,"mit Schinken und Käse, paniert",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_029.png
Gyrosteller vom Hähnchen,,6.99 €,UVP 7.99,7.77 / kg,"gewürzt, vorgebraten, mit vorgebackenen Pommes",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_030.png
Hackfleisch gemischt,,3.49 €,statt 4.29,8.73 / kg,50% weniger Fett,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_031.png
Kalbsleber,,1.49 €,UVP 1.89,14.90 / kg,"zum Braten, ca. 200 g",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_032.png
Suppenfleisch vom Rind,,5.99 €,statt 6.99,11.98 / kg,mit Markknochen,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_033.png
Ganzes Hähnchen,,4.79 €,UVP 5.99,,"frisch, ohne Hals und Innereien, ca. 1,4 kg",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_034.png
Puten-Gulasch,,3.29 €,statt 3.79,8.23 / kg,aus der Oberkeule,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_035.png
Pfefferbeißer,,2.99 €,statt 3.59,9.97 / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_036.png
Wiener Würstchen,,2.69 €,statt 2.99,6.73 / kg,über Buchenholz geräuchert Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_037.png
Kochhinterschinken,,1.29 €,statt 1.49,6.45 / kg,Regionale Verpackungsabweichungen möglich!,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_038.png
Hähnchenbrustfiletroulade,,1.79 €,statt 2.19,11.93 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_039.png
Marken-Metzger Salami-Sortiment,,1.49 €,statt 1.79,14.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_040.png
Rohschinkenspezialitäten,,1.11 €,statt 1.29,13.88 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_041.png
Wurstaufschnitt,,1.29 €,statt 1.49,10.32 - 12.90 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_042.png
Currywurst oder Currykrakauer,,1.79 €,statt 1.99,8.14 / kg,in würziger Sauce,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_043.png
Danone Activia,,3.33 €,UVP 5.58,3.62 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_044.png
Zott Monte,,3.98 €,statt 5.98,3.75 / kg,"gekühlt, versch. Sorten Einzelpreis: 2.99 (7.48 / kg)",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_045.png
Dr. Oetker Smoothie Bowl,,1.69 €,UVP 1.99,8.45 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_046.png
Ehrmann Quark Creme,,1.00 €,UVP 1.39,2.- / kg,"gekühlt, 0,2% Fett Magerstufe",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_047.png
Fürstenpaar Käsestücke,,2.79 €,UVP 3.39,11.16 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_048.png
Mozzarella gerieben,,1.29 €,statt 1.59,8.60 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_049.png
Bio Mozzarella di bufala Campana,,1.79 €,UVP 2.19,14.32 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_050.png
Coppenrath & Wiese Cafeteria Kuchenschnitten,,7.98 €,statt 11.98,5.83 – 7.61 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 5.99 (9.98 – 13.02 / kg)",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_051.png
Schofrulade,,2.99 €,statt 3.89,23.- / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_052.png
Bärenmarke die frische Milch,,0.99 €,UVP 1.69,,"gekühlt, 1,8% oder 3,8% Fett",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_053.png
"Waffel-Teig, Pancake-Teig oder Rührei",,2.49 €,UVP 2.99,4.37 - 4.79 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_054.png
Zum Dorfkrug Pudding oder Grütze,,1.00 €,,5.56 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_055.png
Milram Buttermilch Drink,,2.50 €,statt 3.58,1.67 / kg,"gekühlt, versch. Sorten Einzelpreis: 1.79 (2.39 / kg)",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_056.png
Hirtenkäse,,3.58 €,statt 3.58,6.- / kg,"gekühlt, versch. Sorten Einzelpreis: 1.79 (7.16 / kg)",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_057.png
Nordsee Backfisch oder Fischfrikadellen Bremer Art,,2.99 €,statt 3.49,13.35 - 16.25 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_058.png
Bergader Weichkäse,,2.19 €,UVP 2.79,11.53 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_059.png
NOA Hummus,,1.99 €,UVP 2.39,11.37 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_060.png
Suppenhuhn,,3.49 €,statt 3.99,3.17 / kg,tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_061.png
Dr. Oetker Bistro Baguettes,,3.58 €,statt 4.58,6.- / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 2.29 (9.16 / kg)",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_062.png
Mini Frühlingsrollen oder Frühlingsrollen,,2.29 €,statt 2.79,5.73 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_063.png
Tchibo Feine Milde,,15.98 €,,,Kaffee gemahlen,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_064.png
Bonne Maman Konfitüre,,2.49 €,,6.73 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_065.png
Zentis Nusspli,,1.99 €,,4.98 - 6.63 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_066.png
Wasa Knäckebrot,,1.79 €,statt 2.39,6.88 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_067.png
Dr. Oetker Mini Kuchen,,1.99 €,UVP 2.49,14.21 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_068.png
Weetabix Protein Crunch Chocolate Cerealien,,3.79 €,UVP 4.59,8.42 / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_069.png
Golden Toast,,1.11 €,statt 1.89,2.22 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_070.png
Buttercroissant,,0.39 €,statt 0.49,,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_071.png
Spritzring,,0.69 €,,,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_072.png
Laugenstange mit Saaten,,1.77 €,statt 1.77,,Gilt nur in Filialen mit Backautomat! Einzelpreis: 0.59,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_073.png
Brezelparade,,0.39 €,,,"Laugen, Pfeffer-, Sonnenblumenkerne- oder Saatenbreze",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_074.png
Börekstick,,1.58 €,1.38 – 1.58,,Gilt nur in Filialen mit Backautomat! Einzelpreis: 0.69 – 0.79,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_075.png
Weltmeisterbrot,,1.69 €,,2.25 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_076.png
Holzofenpinsa Salami,,1.29 €,,,knusprig dünner Pinsateig belegt mit SalamiGilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_077.png
"Weltmeister-, Sonnenblumen- und Kürbiskernbrötchen",,1.94 €,2.34 – 2.94,,Gilt nur in Filialen mit Backautomat! Einzelpreis: 0.39 – 0.49,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_078.png
Rote Bete,,1.00 €,,2.- / kg,gekocht,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_079.png
Zitronen,,1.00 €,,2.- / kg,"Spanien/Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_080.png
Eisbergsalat,,1.49 €,statt 1.39,,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_081.png
Moosrosen,,1.00 €,,,"ca. 30 cm lang, versch. Farben",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_082.png
Suppengemüse,,1.00 €,,2.- / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_083.png
Mango,,1.00 €,,,"Peru, Kl. I",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_084.png
Lorenz Crunchips,,1.00 €,,6.67 - 7.69 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_085.png
Rama Cremefine,,1.49 €,statt 1.49,4.- - 5.- / l,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_086.png
Miree Frischkäsezubereitung,,1.00 €,UVP 1.99,6.67 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_087.png
Mutti Polpa Tomatenfruchtfleisch,,1.00 €,statt 1.79,2.50 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_088.png
Bonduelle Goldmais,,1.79 €,statt 1.79,3.51 / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_089.png
Weiße Bohnen oder Linsen mit Suppengrün,,1.19 €,statt 1.19,1.89 / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_090.png
Kühne Rote Bete in Scheiben,,1.79 €,statt 1.79,4.55 / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_091.png
Oliven,,1.29 €,statt 1.29,5.88 - 6.25 / kg,"entsteint, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_092.png
Skittles,,1.00 €,UVP 1.59,7.35 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_093.png
Schogetten,,1.99 €,statt 1.99,10.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_094.png
Bahlsen ABC,,1.00 €,UVP 1.79,8.- / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_095.png
Nimm2 Lachgummi,,1.00 €,,3.08 - 5.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_096.png
Lorenz Saltletts,,1.00 €,,4.- - 5.71 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_097.png
Lorenz Party Clubs,,1.00 €,UVP 1.79,5.- - 5.56 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_098.png
funny-frisch Spezialitäten,,1.99 €,statt 1.99,10.- - 13.33 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_099.png
Secco oder Hugo,,1.50 €,statt 1.58,2.50 / l,versch. Sorten Einzelpreis: 0.79 zzgl. Pfand 0.25 (3.95 / l),Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_100.png
Rockstar Energy Drink,,1.25 €,UVP 1.49,2.- / l,"taurin- & koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_101.png
Valensina Saft Limo,,1.25 €,UVP 1.39,1.33 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_102.png
Kräuterlikör oder Bonnekamp,,1.49 €,1.19 - 1.49,12.50 / l,35 – 44 % Vol,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_103.png
Haushaltshelfer,,"je
 

1.00 €",,,viele weitere Artikel findest du in deiner Filiale,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_104.png
Mikrowellen-Pommes,,2.78 €,statt 2.78,7.14 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 1.39 (9.93 / kg)",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_105.png
Albaöl Airfryer Spray,,2.00 €,UVP 2.99,10.53 / l,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_106.png
Maggi Würze,,2.49 €,statt 2.49,8.- / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_107.png
Entrecôte vom Jungbullen,,2.00 €,UVP 2.84,20.- / kg,"vakuumverpackt, garantiert 21 Tage gereift, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_108.png
Sonnen Bassermann Kartoffel Mal Anders,,2.00 €,statt 2.99,4.94 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_109.png
Suchard Express,,2.19 €,statt 3.19,5.- / kg,Getränkepulver,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_110.png
Dovgan Taschki Pelmeni,,2.00 €,UVP 3.99,4.- - 4.44 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_111.png
Loacker Maxi Waffeln,,2.00 €,UVP 2.99,11.94 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_112.png
Lotus Biscoff Karamellgebäck,,2.00 €,,7.17 / kg,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_113.png
Donut,,2.00 €,UVP 2.79,15.38 / kg,Milka oder Oreo,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_114.png
Müller-Thurgau Qualitätswein,,2.39 €,statt 2.39,,,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_115.png
Dornfeder Qualitätswein,,2.39 €,statt 2.39,2.67 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_116.png
Biere,,2.50 €,statt 2.69,0.67 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_117.png
Osborne Veterano Solera,,8.99 €,UVP 12.99,12.84 / l,30% Vol.,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_118.png
Kilbeggan Irish Whiskey,,10.99 €,UVP 15.99,15.70 / l,40% Vol.,Nein,"Wochenangebote gültig von Montag, 23.02.26 - Samstag, 28.02.26",23.02.26,28.02.26,images_netto/netto_offer_119.png
