Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Münchner Weißwurst,,2.49 €,statt 2.99,8.30 / kg,mit 3 x 15 süßem Händlmaier Senf Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_054.png
Bifi,,1.99 €,statt 2.99,14.74 - 19.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_055.png
Gutfried Geflügelfleischwurst,,2.99 €,statt 3.69,7.48 / kg,,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_056.png
Coppenrath & Wiese Brötchen,,3.58 €,statt 4.58,2.78 – 5.- / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 2.29 (4.24 – 7.63 / kg)",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_057.png
Wagner Big City Pizza,,1.79 €,UVP 3.49,3.98 - 4.37 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_058.png
Knusperfilets,,4.88 €,statt 5.58,6.10 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 2.79 (6.98 / kg)",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_059.png
Milram körniger Frischkäse,,1.11 €,UVP 1.59,5.55 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_060.png
Bergader Käsescheiben,,3.78 €,statt 5.78,10.- – 12.- / kg,"gekühlt, versch. Sorten Einzelpreis: 2.89 (19.27 – 23.12 / kg)",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_061.png
"Saint Albray, Saint Agur oder Chavroux",,2.49 €,statt 3.49,13.83 - 19.92 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_062.png
Pizzateig mit Tomatensauce,,1.79 €,,2.98 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_063.png
Rotkäppchen Knuspertaler oder Mozzarella Sticks mit Dip,,2.49 €,UVP 3.49,16.60 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_064.png
Galbani Mozzarella,,1.29 €,UVP 1.99,10.32 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_065.png
Dr. Oetker Wölkchen,,0.59 €,UVP 0.79,4.72 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_066.png
Müller Kalinka Kefir oder Ayran,,0.79 €,,1.58 / kg / 1.58 / l,gekühlt,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_067.png
Innocent Saft,,2.69 €,UVP 3.69,3.59 / l,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_068.png
Müller Milchreis,,0.44 €,statt 0.99,2.20 - 2.44 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_069.png
Dr. Oetker Götterspeise,,1.49 €,,2.98 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_070.png
Actimel,,3.33 €,UVP 5.98,2.78 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_071.png
Ferrero Kinder Pingui,,2.49 €,statt 2.99,10.38 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_072.png
Ehrmann High Protein Pudding,,2.98 €,statt 2.98,5.- / kg,"gekühlt, versch. Sorten Einzelpreis: 1.49 (7.45 / kg)",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_073.png
Cafe Latte,,6.50 €,statt 7.50,2.40 / l / 2.31 / kg,"gekühlt, versch. Sorten Einzelpreis: 0.75 (3.– / l / 2.88 / kg)",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_074.png
Rama mit Butter XXL,,1.99 €,UVP 2.49,4.98 / kg,"gekühlt, gesalzen oder ungesalzen",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_075.png
Reine Buttermilch,,0.49 €,statt 0.59,0.98 / kg,"gekühlt, max. 1 % Fett",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_076.png
Sandwich Classic & Vollkorn,,0.89 €,statt 1.09,1.19 / kg,,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_077.png
Hamburger Patties Classic oder XXL,,5.99 €,,11.98 / kg,tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_078.png
Original US Beef Burger,,3.99 €,UVP 4.99,15.35 / kg,gewürzt,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_079.png
Condeli Amerikanische Fertiggerichte,,3.99 €,,,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_080.png
Super Bowl Bacon,,1.99 €,UVP 2.79,9.95 / kg,über Buchenholz geräuchert,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_081.png
Fingerfood,,1.89 €,statt 2.19,7.56 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_082.png
Kühlmann Superbowl Salate,,1.99 €,UVP 2.79,5.69 - 6.63 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_083.png
Chicken Drum Sticks oder Chicken Wings,,3.49 €,statt 4.49,4.65 / kg,"tiefgekühlt, versch. Sorten regionale Verpackungsabweichungen möglich",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_084.png
Heißluftfritteuse,,39.99 €,UVP 119.99,,"Leistung: ca. 1.700 Watt, Heißluft-Technologie für gesundheitsbewusstes Frittieren, Fasungsvermögen ca. 7 Liter",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_085.png
Chicken Donuts,,6.99 €,UVP 8.99,8.74 / kg,im Backteig,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_086.png
Spare Ribs Chili Ingwer,,7.99 €,UVP 11.90,,"vom Schwein, gegart, ca. 750 g",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_087.png
Mayonnaise,,1.69 €,statt 2.49,5.63 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_088.png
Tomatenketchup,,1.79 €,statt 2.99,3.58 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_089.png
NFL Snackhelm,,14.99 €,,,"zum Servieren von Chips, Dips und anderen Snacks, mit herausnehmbarer Schale und Eimer Maße: ca. 33 x 24 x 22 cm",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_090.png
Lays Chips,,1.11 €,UVP 1.99,7.40 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_091.png
ültje Erdnüsse,,1.49 €,statt 2.49,8.28 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_092.png
Lorenz Nic Nac's,,1.11 €,,10.09 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_093.png
Pistazien,,3.33 €,,11.10 - 13.32 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_094.png
Cookies,,1.49 €,,11.64 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_095.png
Popcorn Eimer,,2.49 €,UVP 2.79,9.96 / kg,,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_096.png
Reese's Tafelschokolade,,1.99 €,,22.11 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_097.png
Takis,,2.22 €,UVP 2.99,22.20 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_098.png
Cheez It,,1.99 €,statt 2.79,16.58 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_099.png
Pretzel Bites,,1.00 €,,8.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_100.png
Lorenz Snack-Hits,,2.22 €,UVP 3.29,7.93 / kg,Knabbermischung,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_101.png
Chio Tortillas,,1.11 €,statt 1.99,10.09 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_102.png
Maoam Kracher,,1.00 €,UVP 1.19,5.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_103.png
Riegel Mix Minis,,2.99 €,,13.17 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_104.png
