Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Reiter Delikatess Sülzenpulver,Keine Marke,"€ 0,79",,1.05 / l,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_017.png
Lörch Obstwasser,Keine Marke,"€ 6,49",,9.27 / l,"Obstbrand aus Äpfel und Birnen, 38 % Vol.",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_018.png
Kräuterlikör,Keine Marke,"€ 1,11","€ 1,49",13.88 / l,35 % Vol.,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_019.png
Griebenschmalz,Keine Marke,"€ 1,79","€ 1,99",8.95 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_020.png
Schweinskopf- oder Gurkensülze,Keine Marke,"€ 2,49","€ 2,79",6.23 / kg,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_021.png
Mango,Keine Marke,"€ 0,66",,Kein Mengenpreis,"Peru, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_022.png
Meggle Streichzart,Keine Marke,"€ 2,49",,6.23 / kg,"gekühlt, ungesalzen oder gesalzen",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_023.png
Leerdammer,Keine Marke,"€ 1,69","€ 2,89",12.07 - 16.90 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_024.png
After Eight,Keine Marke,"€ 3,99",,19.95 / kg,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_025.png
Smarties Riesenrolle,Keine Marke,"€ 2,79",,21.46 - 23.25 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_026.png
Caotina Drink Original,Keine Marke,"€ 7,49",,14.98 / kg,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_027.png
Leibniz Kekse,Keine Marke,"€ 1,99",,9.95 - 13.27 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_028.png
Hitschies Schnüre,Keine Marke,"€ 1,39",,11.12 / kg,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_029.png
Yildriz Kebab Sauce oder Knoblauch Sauce,Keine Marke,"€ 1,99","€ 2,49",7.51 / l,nach türkischem Rezept,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_030.png
Mutti Tomatenfruchtfleisch,Keine Marke,"€ 1,39","€ 1,79",3.48 / kg,Polpa Fine oder Basilikum,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_031.png
Saupiquet Thunfisch-Filets,Keine Marke,"€ 2,69","€ 3,59",16.81 - 20.69 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_032.png
Granini Die Limo,Keine Marke,"€ 1,39","€ 1,79",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_033.png
5 0 Original,Keine Marke,"€ 0,69",,1.38 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_034.png
Schulte Biskuitzungen,Keine Marke,"€ 2,49","€ 2,99",9.96 - 12.45 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_035.png
Farmer s Snack gefriergetrocknete Früchte,Keine Marke,"€ 3,99",,61.38 - 88.67 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_036.png
Saltletts Crunchy Bites,Keine Marke,"€ 1,49","€ 2,19",14.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_037.png
Hähnchen-Minutenschnitzel,Keine Marke,"€ 3,99",,9.98 / kg,aus dem Brustfilet geschnitten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_038.png
Rinder Hackfleisch,Keine Marke,"€ 5,79","€ 6,49",11.58 / kg,zum Braten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_039.png
Gulasch vom Rind,Keine Marke,"€ 6,99",,13.98 / kg,zart und saftig,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_040.png
Bayerisches Puten-Geschnetzeltes,Keine Marke,"€ 3,49",,8.73 / kg,aus der mageren Brust geschnitten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_041.png
Suppenfleisch vom Rind,Keine Marke,"€ 6,99","€ 8,49",13.98 / kg,ohne Knochen,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_042.png
Schweine-Bauch,Keine Marke,"€ 5,49",,Kein Mengenpreis,"ohne Knochen, vakuumverpackt, ca. 2 kg",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_043.png
Schweine-Schinkenbraten,Keine Marke,"€ 5,99",,Kein Mengenpreis,"aus der Nuss, vakuumverpackt, ca. 1,2 kg",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_044.png
Wiener Würstchen,Keine Marke,"€ 5,99",,Kein Mengenpreis,über Buchenholz geräuchert Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_045.png
Käse- oder Pfeffersalami,Keine Marke,"€ 1,49","€ 1,99",14.90 / kg,geräuchert,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_046.png
Rohschinkenspezialitäten,Keine Marke,"€ 1,19",,14.88 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_047.png
High Protein Currywurst,Keine Marke,"€ 1,89",,8.22 / kg,mit Sauce,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_048.png
Hähnchenbrustfilet,Keine Marke,"€ 1,39",,13.90 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_049.png
Argeta Huhn-Aufstrich,Keine Marke,"€ 2,98","€ 4,47",10.46 / kg,versch. Sorten Einzelpreis: 1.49 (15.68 / kg) 1 Dose Huhn Aufstrich beim Kauf von 2 Dosen Einzelpreis: 1.49 (15.68 / kg) GRATIS!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_050.png
Prosciutto Cotto,Keine Marke,"€ 1,99",,9.95 / kg,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_051.png
Bauchspeck,Keine Marke,"€ 2,49","€ 2,79",9.96 / kg,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_052.png
Iglo Spinat,Keine Marke,"€ 5,55","€ 8,0710,47",2.47 – 3.70 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 2.69 – 3.49 (4.65 – 5.98 / kg)",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_053.png
Dr Oetker Pizza Die Ofenfrische,Keine Marke,"€ 6,66","€ 11,07",5.10 – 5.69 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 3.69 (8.48 – 9.46 / kg)",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_054.png
iglo Fischstäbchen oder Backfischstäbchen,Keine Marke,"€ 8,88","€ 13,47",6.58 – 8.13 / kg,tiefgekühlt Einzelpreis: 4.49 (9.98 – 12.34 / kg),Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_055.png
Chicken Drum Sticks oder Chicken Wings,Keine Marke,"€ 9,99","€ 13,47",4.44 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 4.49 (5.99 / kg)",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_056.png
LIKE vegane Spezialitäten,Keine Marke,"€ 2,49","€ 3,29",13.83 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_057.png
The Green Mountain vegane Spezialitäten,Keine Marke,"€ 3,49",,14.54 - 19.39 / kg,"gekühlt, veganes Filet oder Medaillon",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_058.png
Innocent Smoothie,Keine Marke,"€ 1,49",,5.96 / l,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_059.png
Petrella Frischkäse -zubereitung,Keine Marke,"€ 1,79","€ 2,19",12.79 / kg,"gekühlt, versch. Sorten 12% mehr GRATIS!",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_060.png
Giovanni Rana Pfannengnocchi,Keine Marke,"€ 2,19",,7.82 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_061.png
Kinder Pingui,Keine Marke,"€ 2,22",,12.33 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_062.png
GAZI Jogurt Natur,Keine Marke,"€ 1,99",,Kein Mengenpreis,"gekühlt, 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_063.png
Ehrmann High Protein Pudding oder Joghurt,Keine Marke,"€ 0,99","€ 1,49",4.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_064.png
Landliebe Joghurt auf Frucht,Keine Marke,"€ 0,49",,3.27 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_065.png
Sushi-Box Takashi oder Yamato,Keine Marke,"€ 2,69","€ 2,99",13.45 - 14.16 / kg,"mit Sojasauce, Ingwer, Wasabi und Essstäbchen",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_066.png
Costa Ofenfisch,Keine Marke,"€ 3,49","€ 3,99",8.73 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_067.png
Hähnchen Gyros oder Kebab,Keine Marke,"€ 5,99","€ 7,45",7.99 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_068.png
Coppenrath Wiese Kuchen Vielfalt,Keine Marke,"€ 5,99","€ 8,99",7.40 - 8.56 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_069.png
Ital Pizza,Keine Marke,"€ 2,29","€ 3,69",5.59 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_070.png
Plombir Quarkdessert Sticks,Keine Marke,"€ 2,79",,13.29 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_071.png
Oreo Toblerone Mousse,Keine Marke,"€ 1,49",,24.83 - 27.09 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_072.png
Dovgan geräucherter Käse,Keine Marke,"€ 2,99",,19.93 - 23.92 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_073.png
Apostels Zaziki,Keine Marke,"€ 1,99",,3.98 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_074.png
Gosch Heringssalat oder Listerhering,Keine Marke,"€ 1,79",,11.93 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_075.png
Tempelburger Matjesfilethappen,Keine Marke,"€ 4,79",,9.58 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_076.png
Walnussbrötchen,Keine Marke,"€ 0,49","€ 0,59",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_077.png
Buttercroissant,Keine Marke,"€ 0,39","€ 0,49",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_078.png
Schnittbrötchen,Keine Marke,"€ 1,33","€ 1,33",Kein Mengenpreis,Einzelpreis: 0.19 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_079.png
Apfeltasche,Keine Marke,"€ 0,59",,Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_080.png
Weltmeisterbrot,Keine Marke,"€ 1,79","€ 1,99",2.39 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_081.png
Laugenstange mit Käse,Keine Marke,"€ 1,18","€ 1,18",Kein Mengenpreis,Einzelpreis: 0.59Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_082.png
Hähnchentaschen Kebab Style,Keine Marke,"€ 0,89","€ 0,99",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_083.png
Würstchen Dog,Keine Marke,"€ 0,99",,Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_084.png
Sharon,Keine Marke,"€ 0,79","€ 0,89",Kein Mengenpreis,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_085.png
Chiquita Passionsfrüchte,Keine Marke,"€ 1,79","€ 1,99",Kein Mengenpreis,Kolumbien,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_086.png
Zespri Kiwi Gold Kiwi gold,Keine Marke,"€ 0,55",,Kein Mengenpreis,"Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_087.png
Avocado,Keine Marke,"€ 1,69",,Kein Mengenpreis,"Peru/Südafrika, Kl. I, Sorte: Hass",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_088.png
Orangen,Keine Marke,"€ 2,49",,1.25 / kg,"Griechenland/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_089.png
Äpfel rot,Keine Marke,"€ 1,49",,0.75 / kg,"Deutschland, Kl. II",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_090.png
Minipflaumen Tomaten,Keine Marke,"€ 3,99",,Kein Mengenpreis,"Marokko/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_091.png
Paprika,Keine Marke,"€ 2,99",,3.99 / kg,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_092.png
Möhren,Keine Marke,"€ 1,11",,0.56 / kg,"Deutschland, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_093.png
Mandarinen,Keine Marke,"€ 3,99",,2.- / kg,"Griechenland/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_094.png
Heidelbeeren,Keine Marke,"€ 3,49",,6.98 / kg,"Chile/Peru, Kl. I",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_095.png
Speisekartoffeln,Keine Marke,"€ 4,49",,0.45,Deutschland,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_096.png
Zwiebeln,Keine Marke,"€ 2,99",,0.60 / kg,"Deutschland, Kl. II",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_097.png
Faxe Premium Lagerbier,Keine Marke,"€ 1,79","€ 2,39",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_098.png
Limonaden,Keine Marke,"€ 0,69",,1.38 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_099.png
Mangostreifen XXL,Keine Marke,"€ 4,99",,16.63 / kg,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_100.png
Fritt Maxi Pack,Keine Marke,"€ 3,49",,9.97 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_101.png
Tchibo Feine Milde,Keine Marke,"€ 15,98",,Kein Mengenpreis,Kaffee gemahlen,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_102.png
Hähnchen-Schenkel,Keine Marke,"€ 6,99",,3.50 / kg,"mit Rückenstück, Hkl. A",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_103.png
XXL Leberwurst,Keine Marke,"€ 3,33",,4.76 / kg,"fein, streichzart",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_104.png
XXL Frikadellenbällchen,Keine Marke,"€ 4,49",,5.61 / kg,kalt und warm ein Genuss,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_105.png
Dovgan körniger Frischkäse,Keine Marke,"€ 2,69","€ 2,99",7.69 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_106.png
Brandt Zwieback,Keine Marke,"€ 1,49",,4.82 / kg,+37% GRATIS!,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_107.png
Popp Brotaufstrich,Keine Marke,"€ 1,99","€ 2,49",7.96 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_108.png
Feta XXL,Keine Marke,"€ 4,99",,12.48 / kg,gekühlt in Salzlake,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_109.png
Tomatenketchup,Keine Marke,"€ 2,49",,2.08 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_110.png
Delikatess Mayonnaise,Keine Marke,"€ 2,49",,3.11 / l,,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_111.png
Maggi 5 Minuten Terrine XL,Keine Marke,"€ 1,19","€ 1,79",14.34 - 15.66 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 12.01.26 - Samstag, 17.01.26",12.01.26,17.01.26,images_netto/netto_offer_112.png
