Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Cantuccini,Belli,"2,79 €",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_018.jpg
Passata Classic oder Basilikum,Mutti,"1,99 €",,"2,59 €",,Nein,,,,images_tegut/tegut_offer_019.jpg
Pizza Margherita oder Stromboli,Crosta & Mollica,"4,99 €",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_020.jpg
Espresso,illy,"6,99 €",,"8,99 €",,Nein,,,,images_tegut/tegut_offer_021.jpg
"Pasta-Sauce Basilikum, Toskana oder Arrabbiata",Barilla,"2,22 €",,"1 kg = 5,55 €",,Nein,,,,images_tegut/tegut_offer_022.jpg
Pecorino Pastore,Pecorino Pastore,"2,99 €",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_023.jpg
Parmigiano Reggiano,Giovanni Ferrari,"3,99 €",,"1 kg = 26,60 €",,Nein,,,,images_tegut/tegut_offer_024.jpg
Olivenöl Cucina oder Originale,Bertolli,"5,99 €",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_025.jpg
Polpa,Mutti,"1,29 €",,"1,79 €",,Nein,,,,images_tegut/tegut_offer_026.jpg
Limoncello,Pallini,"11,99 €",,"1 l = 23,98 €",,Nein,,,,images_tegut/tegut_offer_027.jpg
Ramazzotti,Ramazzotti,"9,99 €",,"13,99 €",,Nein,,,,images_tegut/tegut_offer_028.jpg
Prosecco,Mionetto,"6,99 €",,"1 l = 9,32 €",,Nein,,,,images_tegut/tegut_offer_029.jpg
Schweinenacken,Schweinenacken,"0,49 €",,,,Nein,,,,images_tegut/tegut_offer_030.jpg
Bio-Käsescheiben,Andechser Natur,"2,49 €",,"1 kg = 16,60/24,90 €",,Nein,,,,images_tegut/tegut_offer_031.jpg
Kartoffelsnack,Pringles,"ab 1,49 € *",,"1 kg = 9,03 €",,Nein,,,,images_tegut/tegut_offer_032.jpg
Bio-Grapefruit,demeter,"1,00 €",,,,Nein,,,,images_tegut/tegut_offer_033.jpg
Farmerschinken,Herta,"1,69 €",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_034.jpg
Pilsener,Veltins,"11,49 €",,"17,99 €",,Nein,,,,images_tegut/tegut_offer_035.jpg
Champignons weiß,Champignons weiß,"1,49 €",,"1 kg = 3,73 €",,Nein,,,,images_tegut/tegut_offer_036.jpg
Kohlrabi,Kohlrabi,"0,49 €",,,,Nein,,,,images_tegut/tegut_offer_037.jpg
Cocktail-Strauchtomaten,Cocktail-Strauchtomaten,"ab 1,99 €",,"1 kg = 5,69 €",,Nein,,,,images_tegut/tegut_offer_038.jpg
Bio-Fenchel,demeter,"1,49 €",,,,Nein,,,,images_tegut/tegut_offer_039.jpg
Bio-Kartoffeln,tegut...,"1,99 €",,"1 kg = 1,33 €",,Nein,,,,images_tegut/tegut_offer_040.jpg
Bio-Salatherzen,tegut,"1,99 €",,,,Nein,,,,images_tegut/tegut_offer_041.jpg
Bio-Heidelbeeren,tegut...,"2,99 €",,"1 kg = 23,92 €",,Nein,,,,images_tegut/tegut_offer_042.jpg
Frühlingsschale,Frühlingsschale,"6,99 €",,,,Nein,,,,images_tegut/tegut_offer_043.jpg
Bio-Clementinen,tegut...,"ab 2,99 €",,"1 kg = 3,99 €",,Nein,,,,images_tegut/tegut_offer_044.jpg
tegut... Bio-Blutorangen,demeter,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_045.jpg
Papaya,tegut...,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_046.jpg
Mango,Mango,"0,99 €",,,,Nein,,,,images_tegut/tegut_offer_047.jpg
Mini Bananen,Gourmet,"1,00 €",,"1 kg = 4,00 €",,Nein,,,,images_tegut/tegut_offer_048.jpg
Bio-Putenoberkeule,Bio-Putenoberkeule,"1,99 €",,,,Nein,,,,images_tegut/tegut_offer_049.jpg
Bio-Hähnchenschenkel,Bio-Hähnchenschenkel,"1,29 €",,,,Nein,,,,images_tegut/tegut_offer_050.jpg
Chicken Nuggets,TLC Landgeflügel,"4,99 €",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_051.jpg
Bio-Putengulasch,Bio-Putengulasch,"1,99 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_052.jpg
Bio-Hähncheninnenbrustfilet,tegut...,"7,99 €",,"1 kg = 26,63 €",,Nein,,,,images_tegut/tegut_offer_053.jpg
Lammlachs,Lammlachs,"4,49 €",,,,Nein,,,,images_tegut/tegut_offer_054.jpg
Bio-Schweinefilet,Bio-Schweinefilet,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_055.jpg
Spießbraten,Spießbraten,"0,99 €",,,,Nein,,,,images_tegut/tegut_offer_056.jpg
Bio-Rinderbraten oder -Gulasch,Bio-Rinderbraten oder -Gulasch,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_057.jpg
Bio-Bratwurst,Bio-Bratwurst,"1,69 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_058.jpg
Büffel Rib-Eye,Büffel Rib-Eye,"3,99 €",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_059.jpg
Kalbsrücken,Kalbsrücken,"3,99 €",,,,Nein,,,,images_tegut/tegut_offer_060.jpg
Dicke Rippe,tegut... LandPrimus,"0,69 €",,"0,99 €",,Nein,,,,images_tegut/tegut_offer_061.jpg
Heilbutt geräuchert,Heilbutt geräuchert,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_062.jpg
Eismeer-Lachsforellen-Filet,Eismeer-Lachsforellen-Filet,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_063.jpg
Feinkostsalat,tegut...,"1,99 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_064.jpg
Edle Matjesfilets,Nadler,"2,79 €",,"1 kg = 9,30 €",,Nein,,,,images_tegut/tegut_offer_065.jpg
Humus,Neni am Tisch,"2,49 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_066.jpg
Daily Snackbox,tegut...,"2,49 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_067.jpg
Kombuchery Bio-Kombucha,Kombuchery Bio-Kombucha,"2,49 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_068.jpg
Fleischkäse Brötchen/Leberkäse Semmel,Fleischkäse Brötchen/Leberkäse Semmel,"2,00 €",,,,Nein,,,,images_tegut/tegut_offer_069.jpg
Bake Rolls,TUC,"1,49 €",,"1 kg = 9,93 €",,Nein,,,,images_tegut/tegut_offer_070.jpg
Gifflar Hefe-Röllchen,Pagen,"1,99 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_071.jpg
Bio-Apfelstrudel,Bioland,"1,99 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_072.jpg
Bio-Sauerteig- oder -Haferbrötchen,Herzberger,"1,99 €",,"1 kg = 8,84/8,29 €",,Nein,,,,images_tegut/tegut_offer_073.jpg
Bio-Hausbrot mit Emmer,Herzberger,"3,33 €",,"1 kg = 8,33 €",,Nein,,,,images_tegut/tegut_offer_074.jpg
Currywurst-Snack,Currywurst-Snack,"1,79 €",,"1 kg = 12,01 €",,Nein,,,,images_tegut/tegut_offer_075.jpg
Weizenbrötchen,Weizenbrötchen,"1,50 €",,"1 kg = 2,31 €",,Nein,,,,images_tegut/tegut_offer_076.jpg
Bio-Laugenbrezel,Herzberger,"1,99 €",,"1 kg = 7,54 €",,Nein,,,,images_tegut/tegut_offer_077.jpg
Bauernmild,Lieken Urkorn,"1,49 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_078.jpg
Farmlandschinken,Farmlandschinken,"1,79 €",,,,Nein,,,,images_tegut/tegut_offer_079.jpg
Bio-Fleischwurst,Bio-Fleischwurst,"1,49 €",,,,Nein,,,,images_tegut/tegut_offer_080.jpg
Virginia Schinken,Virginia Schinken,"2,79 €",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_081.jpg
Rindfleischsalat,Rindfleischsalat,"1,99 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_082.jpg
Bio-Geflügel-Wiener-Würstchen,Bio-Geflügel-Wiener-Würstchen,"1,79 €",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_083.jpg
Bio-Salami,Bio-Salami,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_084.jpg
Le Gruyère AOP oder der Cremig-Würzige,Kaltbach,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_085.jpg
Käserebellen Bio-Pfeffer-Rebell,Naturland,"2,99 €",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_086.jpg
Bavaria blu,Bergader,"1,79 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_087.jpg
Bio-Taleggio,Bio-Taleggio,"2,79 €",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_088.jpg
Bio-Edelschimmel-Wiesenblumenkäse,Bio-Edelschimmel-Wiesenblumenkäse,"1,99 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_089.jpg
Ziegenkäse,Chavroux,"1,99 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_090.jpg
Streichfett,ElePlant,"1,49 €",,"1 kg = 7,45 €",,Nein,,,,images_tegut/tegut_offer_091.jpg
frische Bio-Weidemilch,Alnatura,"1,49 €",,"1,79 €",,Nein,,,,images_tegut/tegut_offer_092.jpg
Der große Bauer Joghurt,Der große Bauer,"1,50 €",,,,Nein,,,,images_tegut/tegut_offer_093.jpg
Grieß- oder Sahnepudding,Landliebe,"0,49 €",,"0,99 €",,Nein,,,,images_tegut/tegut_offer_094.jpg
Schlagsahne,tegut...,"0,99 €",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_095.jpg
Vegetarische Mühlen Würstchen oder vegane Mühlen Frikadellen Minis,Rügenwalder Mühle,"2,49 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_096.jpg
Reine Buttermilch,Müller,"ab 0,69 €",,"0,99 €",,Nein,,,,images_tegut/tegut_offer_097.jpg
"Bio-Lupinen-Filet, -Gyros oder -Rostbratwurst",alberts,"2,99 €",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_098.jpg
Activia Fruchtjoghurt,Danone,"1,49 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_099.jpg
So Good so Veggie Greek Style oder Vanille,Andros,"1,49 €",,"1 kg = 4,26 €",,Nein,,,,images_tegut/tegut_offer_100.jpg
Frischkäsezubereitung oder 100 % pflanzlich,Bresso,"1,49 €",,"1 kg = 9,93/10,64",,Nein,,,,images_tegut/tegut_offer_101.jpg
Fuetec,El Pozo,"2,99 €",,"1 kg = 17,59 €",,Nein,,,,images_tegut/tegut_offer_102.jpg
Bio-Haferdrink,tegut...,"1,29 €",,,,Nein,,,,images_tegut/tegut_offer_103.jpg
Bio-Wiener-Würstchen,tegut...,"3,99 €",,"1 kg = 19,95 €",,Nein,,,,images_tegut/tegut_offer_104.jpg
Bio-Hirtenkäse,tegut...,"2,29 €",,"1 kg = 11,45 €",,Nein,,,,images_tegut/tegut_offer_105.jpg
Bio-Reibkäse,Züger,"2,22 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_106.jpg
Speckwürfel oder magere Schinkenwürfel,LandPrimus,"2,99 €",,"1 kg = 14,95/19,93 €",,Nein,,,,images_tegut/tegut_offer_107.jpg
Original Allgäuer Limburger oder Rubius,St. Mang,"1,99 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_108.jpg
Premium Eis-Creme,Häagen-Dazs,"ab 3,99 € *",,"6,99 €",,Nein,,,,images_tegut/tegut_offer_109.jpg
"Eierspätzle, Kartoffel-Gnocchi oder Pfannen-Gnocchi",Henglein,"1,99 €",,"1 kg = 4,98/3,98 €",,Nein,,,,images_tegut/tegut_offer_110.jpg
Wildlachs Filets,followfood,"5,99 €",,"6,99 €",,Nein,,,,images_tegut/tegut_offer_111.jpg
Steinofenpizza oder Flammkuchen,tegut...,"4,00 €",,,,Nein,,,,images_tegut/tegut_offer_112.jpg
"Bio-Chicken Dinos, Nuggets oder Wings",tegut...,"3,99 €",,"kg=16,63/19,95/9,98",,Nein,,,,images_tegut/tegut_offer_113.jpg
Gemüse,Jütro,"2,99 €",,"1 kg = 2,99/3,99 €",,Nein,,,,images_tegut/tegut_offer_114.jpg
Pizza-Brötchen,Dermaris,"2,19 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_115.jpg
Fertiggericht,P(U)RE,"3,99 €",,"1 kg = 9,98 €",,Nein,,,,images_tegut/tegut_offer_116.jpg
American Burger,Block House,"7,99 €",,"1 kg = 15,98 €",,Nein,,,,images_tegut/tegut_offer_117.jpg
Lay's Bugles oder Doritos,Lay's Bugles oder Doritos,"1,19 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_118.jpg
Fruchtaufstrich,Glück,"2,49 €",,"1 kg = 10,83 €",,Nein,,,,images_tegut/tegut_offer_119.jpg
No Whey Protein,Rocka,"10,99 €",,"1 kg = 36,63 €",,Nein,,,,images_tegut/tegut_offer_120.jpg
Kaffeekapseln,Starbucks,"3,69 €",,"4,69 €",,Nein,,,,images_tegut/tegut_offer_121.jpg
Grand Noir Bio-Schokolade,Gepa,"2,79 €",,"1 kg = 27,90 €",,Nein,,,,images_tegut/tegut_offer_122.jpg
Classic-Waffeln,Loacker,"1,69 €",,"2,19 €",,Nein,,,,images_tegut/tegut_offer_123.jpg
Bio-Tee,Yogi Tea,"2,29 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_124.jpg
Nesquik,Nestlé,"2,29 €",,"1 kg = 6,54 €",,Nein,,,,images_tegut/tegut_offer_125.jpg
Kondensmilch,Jeden Tag,"0,69 €",,"1 kg = 2,03 €",,Nein,,,,images_tegut/tegut_offer_126.jpg
Klassiker Maccaroni oder Spaghetti mit Tomatensauce,Mirácoli,"2,49 €",,"1 kg = 6,99/6,62",,Nein,,,,images_tegut/tegut_offer_127.jpg
Rapsöl,tegut...,"1,99 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_128.jpg
15 % Rabatt,tegut...,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_129.jpg
Bio-Rohrohrzucker,Alnatura,"2,49 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_130.jpg
Delikatess Mayonnaise oder Remoulade,Thomy,"1,79 €",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_131.jpg
20% Rabatt,tegut...,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_132.jpg
Thunfisch-Stücke,Saupiquet,"ab 2,49 € *",,"1 kg = 13,46 €",,Nein,,,,images_tegut/tegut_offer_133.jpg
Kokosmilch,Jeden Tag,"1,19 €",,"1 l = 2,98 €",,Nein,,,,images_tegut/tegut_offer_134.jpg
Hühnernudeltopf,Jeden Tag,"1,89 €",,"1 kg = 2,36 €",,Nein,,,,images_tegut/tegut_offer_135.jpg
Bio-Riesling & Bio-Rivaner oder Bio-Spätburgunder & Bio-Dornfelder,demeter Biovitis,"4,99 €",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_136.jpg
Pils oder Biermixgetränk,Lübzer,"10,99 €",,"16,99 €",,Nein,,,,images_tegut/tegut_offer_137.jpg
Feinstes Bio-Prosecco oder Mousseux alkoholfrei,tegut...,"5,99 €",,"1 l = 7,99 €",,Nein,,,,images_tegut/tegut_offer_138.jpg
Mederano oder Mia,Freixenet,"2,99 €",,"4,49 €",,Nein,,,,images_tegut/tegut_offer_139.jpg
Weißbier hell,Keiler,"12,99 €",,"15,99 €",,Nein,,,,images_tegut/tegut_offer_140.jpg
Qualitätswein Silvaner,Baldauf,"5,99 €",,"6,99 €",,Nein,,,,images_tegut/tegut_offer_141.jpg
Münchner Hell,Spaten,"14,99 €",,"17,99 €",,Nein,,,,images_tegut/tegut_offer_142.jpg
Fauno Bio-Merlot,Murviedro,"4,99 €",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_143.jpg
Mineralwasser,Plose,"6,49 €",,"8,29 €",,Nein,,,,images_tegut/tegut_offer_144.jpg
BioC,Voelkel,"2,49 €",,"1 l = 4,98 €",,Nein,,,,images_tegut/tegut_offer_145.jpg
"Coca-Cola, Fanta, Sprite oder Mezzo-Mix","Coca-Cola, Fanta, Sprite oder Mezzo-Mix","11,99 €",,"1 l = 0,86 €",,Nein,,,,images_tegut/tegut_offer_146.jpg
Das Original oder alkoholfrei,Vitamalz,"1,11 €",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_147.jpg
Dr Pepper Original oder Cherry,Dr Pepper Original oder Cherry,"0,88 €",,"1,09 €",,Nein,,,,images_tegut/tegut_offer_148.jpg
Vitamingetränk,Vitamin Well,"1,49 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_149.jpg
Mineralwasser,Franken Brunnen,"5,49 €",,"7,49 €",,Nein,,,,images_tegut/tegut_offer_150.jpg
Tee,Pfanner,"1,29 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_151.jpg
Bio-Gemüsesaft,Grünland,"1,11 €",,"1,39 €",,Nein,,,,images_tegut/tegut_offer_152.jpg
Dusche,Adidas,"2,49 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_153.jpg
Duschgel,Kneipp,"2,49 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_154.jpg
Holzbriketts,RUF,"4,44 €",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_155.jpg
Gefühlsecht Classic Kondome,durex,"5,99 €",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_156.jpg
Scheibenfrostschutz,Robbyrob,"5,99 €",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_157.jpg
Anti-Schuppen-Shampoo,Head & Shoulders,"3,79 €",,"4,49 €",,Nein,,,,images_tegut/tegut_offer_158.jpg
Zahncreme Rundumschutz,blend-a-med,"0,99 €",,"1,29 €",,Nein,,,,images_tegut/tegut_offer_159.jpg
Wellaflex Haarspray oder Schaumfestiger,Wella,"2,49 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_160.jpg
Hundenahrung,Pedigree,"1,99 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_161.jpg
A-Z Depot oder Zink Depot,Doppelherz,"3,99 €",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_162.jpg
Katzennahrung,Sheba,"0,59 €",,"0,69 €",,Nein,,,,images_tegut/tegut_offer_163.jpg
Kraft Aktiv Duftspüler,WC Frisch,"1,49 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_164.jpg
Meisen-Knödel oder Meisen-Ringe,Vogelpick,"0,99 €",,"1 kg = 1,83/6,60 €",,Nein,,,,images_tegut/tegut_offer_165.jpg
Meerwasser Nasenspray,tetesept,"2,99 €",,"1 l = 149,50 €",,Nein,,,,images_tegut/tegut_offer_166.jpg
Waschmittel Pulver oder flüssig,Frosch,"4,29 €",,"1 W = 0,20/0,17 €",,Nein,,,,images_tegut/tegut_offer_167.jpg
Wäsche-Hygienespüler,Sagrotan,"2,99 €",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_168.jpg
Küchentücher,mach mit,"2,99 €",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_169.jpg
Bio-Magen-Darm-Tee oder Bio-Stoffwechsel-Aktiv-Tee,Salus,"3,49 €",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_170.jpg
Geschirrreiniger Tabs,Somat,"4,99 €",,"5,79 €",,Nein,,,,images_tegut/tegut_offer_171.jpg
Voll- oder Colorwaschmittel,Dalli,"9,99 €",,"12,99 €",,Nein,,,,
Texicana Salsa oder Asia,Maggi,"2,49 €",,"1 l = 4,98 €",,Nein,,,,images_tegut/tegut_offer_173.jpg
Irish Whiskey,Jameson,"19,99 €",,1 l = 28.56,,Nein,,,,images_tegut/tegut_offer_174.jpg
Pasta Snack Pot,Knorr,"1,29 €",,"1 kg = 20,81/20,48 €",,Nein,,,,images_tegut/tegut_offer_175.jpg
Grauer Burgunder Kabinett,Siegbert Bimmerle,"9,99 €",,"1 l = 13,32 €",,Nein,,,,images_tegut/tegut_offer_176.jpg
Sticks 3 in 1 oder 2 in 1,Nescafé,"1,99 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_177.jpg
Triple Wood Scotch Whisky,Grant's,"11,99 €",,"13,99 €",,Nein,,,,images_tegut/tegut_offer_178.jpg
Asia Cup,Maggi,"1,29 €",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_179.jpg
Lust auf Vegan Mandel-Bienenstich oder Donauwelle,Coppenrath & Wiese,"4,79 €",,"1 kg = 13,31/10,89",,Nein,,,,images_tegut/tegut_offer_180.jpg
französische Konfitüre,Bonne Maman,"2,99 €",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_181.jpg
Air Fryer Snack oder Rustpani,Wagner,"1,99 €",,"1 kg = 10,21/11,37",,Nein,,,,images_tegut/tegut_offer_182.jpg
Würze,Maggi,"2,22 €",,"1 kg = 8,88 €",,Nein,,,,images_tegut/tegut_offer_183.jpg
Reinigungstücher,bebe,"2,29 €",,,,Nein,,,,images_tegut/tegut_offer_184.jpg
Bioabfallbeutel,Pely,"2,49 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_185.jpg
Bio-Hirse Stangen oder Bio-Reiswaffeln,Hipp,"1,11 €",,"1,29 €",,Nein,,,,images_tegut/tegut_offer_186.jpg
Total Aktiv Gel,WC Ente,"1,99 €",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_187.jpg
Touch & Fresh Luftverbesserer,Glade,"1,99 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_188.jpg
Kosmetiktücher ultra soft oder Balsam Taschentücher,Kleenex,"1,49 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_189.jpg
Creme oder Puder,Penaten,"2,29 €",,"1 l = 45,80/22,90",,Nein,,,,images_tegut/tegut_offer_190.jpg
Lederpflege-oder Möbel-Feuchttücher,Poliboy,"2,99 €",,,,Nein,,,,images_tegut/tegut_offer_191.jpg
Bio-Quetschmus Frucht Berry Puppy oder Banana Lama,Holle,"0,88 €",,"0,99 €",,Nein,,,,images_tegut/tegut_offer_192.jpg
Binden,my Camelia,"1,79 €",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_193.jpg
Omega-3 Lachsöl,tetesept,"6,49 €",,"7,49 €",,Nein,,,,images_tegut/tegut_offer_194.jpg
Sodbrennen Akut Kautabletten,tetesept,"2,79 €",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_195.jpg
Bitterliebe Original Tropfen oder Kapseln,Bitterliebe Original Tropfen oder Kapseln,"11,99 €",,"14,99 €",,Nein,,,,images_tegut/tegut_offer_196.jpg
Melatonin + Magnesium Direkt,tetesept,"4,79 €",,"5,49 €",,Nein,,,,images_tegut/tegut_offer_197.jpg
Vita-Kick,tetesept,"6,99 €",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_198.jpg
Vitamin C + Zink oder Magnesium 240mg,Abtei,"3,49 €",,"1 kg = 55,40/139,60",,Nein,,,,images_tegut/tegut_offer_199.jpg
Multi-Vitamin Bärchen,Sanostol,"4,99 €",,"6,49 €",,Nein,,,,images_tegut/tegut_offer_200.jpg
Kräutertropfen Magen-Darm,tetesept,"6,99 €",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_201.jpg
Magnesium 400 hochdosiert,tetesept,"2,29 €",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_202.jpg
Ziegenkäse,Die Schwarze Ziege,"4,29 €",,"1 kg = 26,81 €",,Nein,,,,images_tegut/tegut_offer_203.jpg
Premium Burger oder Beef mince,Redefine Meat,"3,79 €",,"1 kg = 15,79/15,16",,Nein,,,,images_tegut/tegut_offer_204.jpg
vegane Bio-Cottage Pearls,Züger,"2,22 €",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_205.jpg
Bio vegan Bio-Aufschnitt nach Carpaccio oder Pastrami Art,tegut...,"2,49 €",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_206.jpg
Thun-Visch,Garden Gourmet,"3,99 €",,"1 kg = 22,80 €",,Nein,,,,images_tegut/tegut_offer_207.jpg
Bio-Körniger Frischkäse,Alnatura,"1,49 €",,"1 kg = 7,45 €",,Nein,,,,images_tegut/tegut_offer_208.jpg
Bio-L'Ortolan Trüffel,Fromagerie Milleret,"5,49 €",,"1 kg = 40,67 €",,Nein,,,,images_tegut/tegut_offer_209.jpg
Energy Drink,Monster,"8,88 €",,"12,99 €",,Nein,,,,images_tegut/tegut_offer_210.jpg
Fun Mix,Kleiner Klopfer,"8,88 €",,"1 l = 17,76 €",,Nein,,,,images_tegut/tegut_offer_211.jpg
Sekt Piccolo-Flasche,Rotkäppchen,"1,19 €",,"1 l = 5,95 €",,Nein,,,,images_tegut/tegut_offer_212.jpg
Cider,Somersby,"1,19 €",,"1,59 €",,Nein,,,,images_tegut/tegut_offer_213.jpg
Jägermeister Original oder Original,Jägermeister Original oder Original,"11,99 €",,"1 l = 17,13 €",,Nein,,,,images_tegut/tegut_offer_214.jpg
MiXery oder Veltins V+,MiXery oder Veltins V+,"3,99 €",,"1 l = 2,02 €",,Nein,,,,images_tegut/tegut_offer_215.jpg
Spritz,Andalö,"6,99 €",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_216.jpg
