Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Bio Agavendicksaft,Maribel,"€ 2,09",,"pro Einheit = 2,35","pro Einheit = 2,35",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_029.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000029,obs_0000025385|obs_0000010708,obs_0000025385|obs_0000010708,,
4 Körner Krusti,Bioland,"€ 1,79",,"1 kg = 4,71","1 kg = 4,71",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_030.jpg,cat_getraenke,,,ref_000030,obs_0000024044,obs_0000024044,,
Datteln,Datteln,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_031.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-F504100,ref_000031,obs_0000015016|obs_0000014198|obs_0000001188|obs_0000022917|obs_0000031594|obs_0000002764|obs_0000019162|obs_0000031606|obs_0000027276|obs_0000031596|obs_0000014900|obs_0000013410|obs_0000010714,obs_0000015016|obs_0000014198,,
Bio Karottensaft,Solevita,"€ 1,59",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_032.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000032,obs_0000025389|obs_0000027588|obs_0000008142,obs_0000025389|obs_0000027588|obs_0000008142,,
Paprika Mix,Paprika Mix,"€ 1,99",,"1 kg = 3,98","1 kg = 3,98",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_033.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000033,obs_0000024866|obs_0000027664|obs_0000006271|obs_0000021669|obs_0000018323|obs_0000028054|obs_0000027101|obs_0000016870|obs_0000027408|obs_0000024700|obs_0000007518|obs_0000007530,obs_0000027664|obs_0000006271|obs_0000021669|obs_0000024866|obs_0000018323|obs_0000028054|obs_0000027101|obs_0000016870,,
Deutscher weißer violetter Spargel,Deutscher weißer violetter Spargel,"€ 4,99",,"1 kg = 9,98","1 kg = 9,98",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_034.jpg,cat_non_food,,,ref_000034,,,,
Bio Schokolade Bitter,Fairglobe,"€ 1,85",,"1 kg = 18,50","1 kg = 18,50",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_035.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000035,obs_0000000491|obs_0000011551|obs_0000004235|obs_0000028885|obs_0000004662|obs_0000005089|obs_0000031665|obs_0000000091|obs_0000000138|obs_0000000230|obs_0000033056|obs_0000016691|obs_0000008595|obs_0000008610|obs_0000025221|obs_0000008861|obs_0000009149|obs_0000017539|obs_0000025739|obs_0000017595|obs_0000017605|obs_0000034013|obs_0000017857|obs_0000001524|obs_0000034408|obs_0000034411|obs_0000018155|obs_0000010166|obs_0000026556|obs_0000018698|obs_0000010522|obs_0000002336|obs_0000011112|obs_0000019429|obs_0000027700|obs_0000003326|obs_0000011765|obs_0000011783|obs_0000028232|obs_0000028244|obs_0000028249|obs_0000003851|obs_0000004019|obs_0000012219|obs_0000020472|obs_0000004278|obs_0000004446|obs_0000004705|obs_0000013043|obs_0000004873,,,
Kakao-Haselnuss Berliner,Kakao-Haselnuss Berliner,"€ 3,99",,"1 kg = 5,32","1 kg = 5,32",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_036.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000036,obs_0000019382|obs_0000022597|obs_0000030343|obs_0000001243|obs_0000001332|obs_0000030604,obs_0000019382,,
Spritzkuchen,Spritzkuchen,"€ 0,65",,"pro Einheit = 0,65","pro Einheit = 0,65",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_037.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000037,,,,
Laugeneck,Laugeneck,"€ 1,70",,"pro Einheit = 2,55","pro Einheit = 2,55",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_038.jpg,"cat_grundnahrung,tag_ultra_processed",,BLS-B723100,ref_000038,obs_0000024664|obs_0000017570|obs_0000018756,obs_0000017570|obs_0000018756|obs_0000024664,,
Apfel-Quark-Tasche,Apfel-Quark-Tasche,"€ 0,99",,"pro Einheit = 0,99","pro Einheit = 0,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/lidl/lidl_offer_039.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-D208700,ref_000039,obs_0000027712|obs_0000010624|obs_0000001925|obs_0000008669|obs_0000012798,,,
