Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Kinder Überraschungs-Ei Maxi,Keine Marke,"€ 2,99",Kein vorheriger Preis,"1 kg = 29,90",je 100-g-St,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_11.jpg
Farmer’s Snack Walnusskerne,Keine Marke,"€ 2,99",Kein vorheriger Preis,"1 kg = 24,92",je 120-g-Btl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_12.jpg
Farmer’s Snack Cashewkerne,Keine Marke,"€ 2,99",Kein vorheriger Preis,"1 kg = 17,09",je 175-g-Btl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_13.jpg
Kinder Weihnachtsmann,Keine Marke,"€ 2,29",Kein vorheriger Preis,"1 kg = 20,82",je 110-g-St,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_14.jpg
Emil Reimann Original Dresdner Stollen,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,je 1000-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_16.jpg
REWE Beste Wahl Marshmallows,Keine Marke,"€ 1,39",Kein vorheriger Preis,"1 kg = 4,63",je 300-g-Btl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_17.jpg
Storck Toffifee,Keine Marke,"€ 3,79",Kein vorheriger Preis,"1 kg = 9,48",je 400-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_18.jpg
REWE Beste Wahl Butterstollen,Keine Marke,"€ 1,59",Kein vorheriger Preis,"1 kg = 7,95",je 200-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_19.jpg
Lindt Blätterkrokant,Keine Marke,"€ 3,29",Kein vorheriger Preis,"1 kg = 36,56","doppelt, je 90-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_20.jpg
Lindt Lindor,Keine Marke,"€ 6,99",Kein vorheriger Preis,"1 kg = 23,30","3 Sorten, je 300-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_21.jpg
Lindt Mini Pralines,Keine Marke,"€ 4,49",Kein vorheriger Preis,"1 kg = 44,90",je 100-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_22.jpg
Tannenbaum »Klein aber Oho«,Keine Marke,"€ 2,49",Kein vorheriger Preis,Kein Mengenpreis,"Konifere in weihnachtlichem Zinktopf, je Topf",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_23.jpg
Weihnachtsstern Tailorbag,Keine Marke,"€ 2,79",Kein vorheriger Preis,Kein Mengenpreis,je St,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_24.jpg
Mini Weihnachtsstern,Keine Marke,"€ 1,99",Kein vorheriger Preis,Kein Mengenpreis,"in dekorativer Keramik, je Topf",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_25.jpg
Erdnüsse,Keine Marke,"€ 2,29",Kein vorheriger Preis,"1 kg = 5,73",je 400-g-Btl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_26.jpg
Walnüsse,Keine Marke,"€ 2,49",Kein vorheriger Preis,"1 kg = 4,98","Kl. I, je 500-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_27.jpg
Romana Salatherzen,Keine Marke,"€ 1,11",Kein vorheriger Preis,Kein Mengenpreis,"Kl. I, je 3-St.-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_28.jpg
Clementinen,Keine Marke,"€ 2,49",Kein vorheriger Preis,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. I, je 1 kg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_29.jpg
Braune Champignons,Keine Marke,"€ 1,49",Kein vorheriger Preis,"1 kg = 5,96","Kl. I, je 250-g-Schale",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_30.jpg
Suppengrün,Keine Marke,"€ 1,29",Kein vorheriger Preis,"1 kg = 2,58",je 500-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_31.jpg
Bananen,Keine Marke,"€ 1,79",Kein vorheriger Preis,Kein Mengenpreis,"Ursprung: siehe Etikett, je 1 kg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_32.jpg
Campofrio Serrano Schinken,Keine Marke,"€ 1,59",Kein vorheriger Preis,"1 kg = 19,88",je 80-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_33.jpg
Bifi Mini-Salami Original,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 16,58",je 6 x 20-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_34.jpg
Bifi Roll Original,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 14,74",je 3 x 45-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_35.jpg
Homann Nudel- oder Pellkartoffelsalat,Keine Marke,"€ 1,79",Kein vorheriger Preis,"1 kg = 4,48",je 400-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_36.jpg
Innocent Saft,Keine Marke,"€ 3,49",Kein vorheriger Preis,"1 l = 2,59","versch. Sorten, je 1350-ml-Fl, zzgl. 0,25 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_37.jpg
Bergader Bergbauern Käse würzig-nussig,Keine Marke,"€ 1,69",Kein vorheriger Preis,Kein Mengenpreis,"Schnittkäse, 48% Fett i.Tr., je 100 g",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_38.jpg
Wilhelm Brandenburg Kernschinken,Keine Marke,"€ 1,89",Kein vorheriger Preis,Kein Mengenpreis,je 100 g,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_39.jpg
Schweizer Emmentaler AOP,Keine Marke,"€ 1,99",Kein vorheriger Preis,Kein Mengenpreis,"Hartkäse, mind. 45% Fett i.Tr., je 100g",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_40.jpg
Herta Genuss Momente Schinken,Keine Marke,"€ 1,69",Kein vorheriger Preis,"1 kg = 16,90","versch. Sorten, je 100-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_41.jpg
True Fruits Ingwer Shot,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 l = 20,10",je 99-ml-Fl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_42.jpg
True Fruits No Lemonade,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 l = 6,03","Grapefruit, je 330-ml-Fl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_43.jpg
Rügenwalder Mühle Leberwurst oder Rügenwalder Teewurst,Keine Marke,"€ 1,79",Kein vorheriger Preis,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_44.jpg
Mirée Französische Kräuter,Keine Marke,"€ 1,11",Kein vorheriger Preis,"1 kg = 7,40","65% Fett i.Tr., je 150-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_45.jpg
Exquisa Der Sahnige,Keine Marke,"€ 1,11",Kein vorheriger Preis,"1 kg = 5,55","65% Fett i.Tr., je 200-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_46.jpg
Arla Kaergården,Keine Marke,"€ 1,79",Kein vorheriger Preis,"1 kg = 8,95","versch.Sorten, je 200-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_47.jpg
Bauer Der Große Bauer,Keine Marke,"€ 0,44",Kein vorheriger Preis,"1 kg = 1,76","Erdbeere, je 250-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_48.jpg
Bauer Yo & Go Yoghurt Drink,Keine Marke,"€ 0,44",Kein vorheriger Preis,"1 kg = 1,96","Pfirsich Maracuja, je 225-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_49.jpg
Ehrmann Grand Dessert,Keine Marke,"€ 0,55",Kein vorheriger Preis,"1 kg = 2,89","versch. Sorten, je 190-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_50.jpg
Müller Joghurt mit der Ecke,Keine Marke,"€ 0,44",Kein vorheriger Preis,"1 kg = 2,93","versch. Sorten, je 150-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_51.jpg
Salakis Schafskäse Natur,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 11,06",je 180-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_52.jpg
Exquisa Quark Genuss,Keine Marke,"€ 1,49",Kein vorheriger Preis,"1 kg = 2,98","versch. Sorten, je 500-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_53.jpg
Brunch Brotaufstrich,Keine Marke,"€ 1,29",Kein vorheriger Preis,"1 kg = 6,97","versch. Sorten, je 185-g-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_54.jpg
Deli Reform Das Original,Keine Marke,"€ 1,29",Kein vorheriger Preis,"1 kg = 2,87",je 450-g-Becher,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_55.jpg
Lawa Plätzchenteig Herzli oder Tannenbaum,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 6,63",je 300-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_56.jpg
Fol Epi Classic,Keine Marke,"€ 1,89",Kein vorheriger Preis,"1 kg = 12,60","frz. Schnittkäse, je 150-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_57.jpg
Berief Bio Haferdrink,Keine Marke,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,"versch. Sorten, je 1-l-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_58.jpg
Rügenwalder Vegane Mühlen Fischstäbchen,Keine Marke,"€ 2,49",Kein vorheriger Preis,"1 kg = 13,83",je 180-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_59.jpg
Rügenwalder Vegane Mühlen Cordon bleu,Keine Marke,"€ 2,49",Kein vorheriger Preis,"1 kg = 12,45",je 2 x 100-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_60.jpg
Deli Reform Für meine Familie,Keine Marke,"€ 1,29",Kein vorheriger Preis,"1 kg = 2,58",je 500-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_61.jpg
Wagner Die Backfrische Mozzarella,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 5,69","tiefgefroren, je 350-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_62.jpg
Wagner Big City Pizza Budapest,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 4,98","tiefgefroren, je 400-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_63.jpg
McCain Chef Frites,Keine Marke,"€ 1,59",Kein vorheriger Preis,"1 kg = 2,12","tiefgefroren, je 750-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_64.jpg
McCain Golden Longs,Keine Marke,"€ 1,59",Kein vorheriger Preis,"1 kg = 2,65","tiefgefroren, je 600-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_65.jpg
Ben & Jerry’s Ice Cream,Keine Marke,"€ 3,79",Kein vorheriger Preis,"1 l = 8,15","versch. Sorten, je 465-ml-Becher",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_66.jpg
Schöller Multipackung Pirulo Kaktus,Keine Marke,"€ 2,22",Kein vorheriger Preis,"1 l = 5,48",je 9 x 45-ml-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_67.jpg
Schöller Multipackung Pirulo Watermelon,Keine Marke,"€ 2,22",Kein vorheriger Preis,"1 l = 6,08",je 5 x 73-ml-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_68.jpg
Frosta Schlemmerfilet Knusprig Kross,Keine Marke,"€ 2,99",Kein vorheriger Preis,"1 kg = 8,31","tiefgefroren, je 360-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_69.jpg
Frosta Backofen Fisch Knusprig Kross,Keine Marke,"€ 2,99",Kein vorheriger Preis,"1 kg = 12,46","tiefgefroren, je 240-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_70.jpg
Wasa Tasty Snacks Rounds,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 8,47",je 235-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_71.jpg
Wasa Tasty Snacks Crisps,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 10,47",je 190-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_72.jpg
Nestlé Nesquik,Keine Marke,"€ 2,49",Kein vorheriger Preis,"1 kg = 7,55",je 330-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_73.jpg
Nestlé Cini Minis,Keine Marke,"€ 2,49",Kein vorheriger Preis,"1 kg = 6,64",je 375-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_74.jpg
Nescafé Dolce Gusto Grande,Keine Marke,"€ 4,44",Kein vorheriger Preis,"1 kg = 32,65",je 136-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_76.jpg
Nescafé Dolce Gusto Café au lait,Keine Marke,"€ 4,44",Kein vorheriger Preis,"1 kg = 27,75",je 160-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_77.jpg
Maggi Fix Airfryer Paprika Pommes,Keine Marke,"€ 0,44",Kein vorheriger Preis,"1 kg = 12,94",je 34-g-Btl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_78.jpg
Maggi Fix Guten Appetit Suppe Buchstabensuppe,Keine Marke,"€ 0,44",Kein vorheriger Preis,Kein Mengenpreis,"ausreichend für 1 Liter, je Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_79.jpg
Barilla Pesto alla Genovese,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 10,47",je 190-g-Glas,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_80.jpg
Barilla Pasta Sauce,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 4,98","Basilico, je 400-g-Glas",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_81.jpg
Maggi Magic Asia Noodle Cup Chicken,Keine Marke,"€ 0,99",Kein vorheriger Preis,"1 kg = 15,71",je 63-g-Becher,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_82.jpg
Maggi 5 Minuten Terrine Nudeln in Rahmsauce,Keine Marke,"€ 0,99",Kein vorheriger Preis,"1 kg = 16,23",je 61-g-Becher,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_83.jpg
Barilla Pasta Spezialitäten Collezione oder Al Bronzo,Keine Marke,"€ 1,69",Kein vorheriger Preis,"1 kg = 3,38","versch. Ausformungen, je 500-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_84.jpg
Lukull Sauce Hollandaise,Keine Marke,"€ 1,79",Kein vorheriger Preis,"1 l = 7,16",je 250-ml-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_85.jpg
Kinder Riegel,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 9,48",je 10 x 21-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_86.jpg
Hanuta,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 9,05",je 10 x 22-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_87.jpg
Bahlsen Pick Up!,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 14,21","versch. Sorten, je 5 x 28-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_90.jpg
Milka Pralinés,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 18,09","versch. Sorten, je 110-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_92.jpg
Haribo Goldbären oder Color-Rado,Keine Marke,"€ 0,69",Kein vorheriger Preis,"1 kg = 3,94",je 175-g-Btl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_93.jpg
REWE Beste Wahl Schoko Lolly,Keine Marke,"€ 0,99",Kein vorheriger Preis,"1 kg = 43,04","versch. Sorten, je 23-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_96.jpg
Lorenz Saltletts Pausen Cracker,Keine Marke,"€ 1,49",Kein vorheriger Preis,"1 kg = 14,90",je 100-g-Btl,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_98.jpg
Lorenz Naturals,Keine Marke,"€ 1,49",Kein vorheriger Preis,"1 kg = 15,68","Rosmarin, je 95-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_99.jpg
REWE Beste Wahl Mini Weihnachts Figuren,Keine Marke,"€ 2,29",Kein vorheriger Preis,"1 kg = 18,32","versch. Sorten, je 125-g-Dose",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_107.jpg
REWE Beste Wahl Sahnenougat-Kugeln,Keine Marke,"€ 2,29",Kein vorheriger Preis,"1 kg = 22,90","versch. Sorten, je 100-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_108.jpg
REWE Beste Wahl Confiseriefigur,Keine Marke,"€ 1,39",Kein vorheriger Preis,"1 kg = 55,60","versch. Sorten, je 25-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_111.jpg
REWE Beste Wahl Gefüllte Kugeln,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 19,90","versch. Sorten, je 100-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_114.jpg
REWE Beste Wahl Tannenbaum oder Sternschnuppen,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 12,44",je 160-g-Pckg,Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_115.jpg
REWE Beste Wahl Waffelnüsse,Keine Marke,"€ 1,99",Kein vorheriger Preis,"1 kg = 7,96","versch. Sorten, je 250-g-Pckg",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_116.jpg
REWE Beste Wahl Weihnachtsmann,Keine Marke,"€ 1,29",Kein vorheriger Preis,"1 kg = 18,43","versch. Sorten, hohl, je 70-g-St",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_120.jpg
REWE Beste Wahl Mini-Kugeln,Keine Marke,"€ 2,59",Kein vorheriger Preis,"1 kg = 17,27","versch. Sorten, je 150-g-Btl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_121.jpg
Coca-Cola,Keine Marke,"€ 3,99",Kein vorheriger Preis,"1 l = 2,02","koffeinhaltig, je 6 x 0,33-l-Fl.-Pckg, zzgl. 1,50 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_125.jpg
Monster Energy Drink,Keine Marke,"€ 0,89",Kein vorheriger Preis,"1 l = 1,78","versch. Sorten, koffeinhaltig, je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_126.jpg
Red Bull Energy Drink,Keine Marke,"€ 0,99",Kein vorheriger Preis,"1 l = 3,96","versch. Sorten, koffeinhaltig, je 0,25-l-Dose, zzgl. 0,25 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_127.jpg
Hohes C 100% Orangensaft,Keine Marke,"€ 2,99",Kein vorheriger Preis,Kein Mengenpreis,"versch. Sorten, je 1-l-Fl, zzgl. 0,25 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_128.jpg
"Coca-Cola, Fanta, Sprite oder Mezzo Mix",Keine Marke,"€ 11,99",Kein vorheriger Preis,"1 l = 1,00","versch. Sorten, teilw. koffeinhaltig, je 12 x 1-l-Fl.-Kasten, zzgl. 3,30 + 0,30 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_129.jpg
Karlsberg Mixery Vod. Flav. Iced Blue,Keine Marke,"€ 0,99",Kein vorheriger Preis,"1 l = 1,98","je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_130.jpg
Paulaner Weißbier,Keine Marke,"€ 4,29",Kein vorheriger Preis,"1 l = 2,17","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_131.jpg
Gösser Natur Radler,Keine Marke,"€ 0,89",Kein vorheriger Preis,"1 l = 1,78","je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_132.jpg
Kunzmann Bio Glühwein,Keine Marke,"€ 3,99",Kein vorheriger Preis,Kein Mengenpreis,"versch. Sorten, je 1-l-Fl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_133.jpg
Johnnie Walker Red Label Blended Scotch Whisky,Keine Marke,"€ 9,99",Kein vorheriger Preis,"1 l = 14,27","40% Vol., je 0,7-l-Fl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_134.jpg
Henkell Sekt,Keine Marke,"€ 3,99",Kein vorheriger Preis,"1 l = 5,32","trocken, je 0,75-l-Fl",Nein,01.12.2025 bis 07.12.2025,2025-12-01,2025-12-07,images_rewe/rewe_offer_135.jpg
