Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
LandPrimus Kasseler Lachs,tegut,"€ 1,29",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_050.jpg
Bio-Rinderhüftsteak,Bio-Rinderhüftsteak,"€ 3,49",,"4,49 €",,Nein,,,,images_tegut/tegut_offer_051.jpg
Bio-Rinder- und Lamm-Hackfleisch,Biokreis tegut,"€ 5,99",,"1 kg = 23,96 €",,Nein,,,,images_tegut/tegut_offer_052.jpg
Lammkrone,Lammkrone,"€ 4,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_053.jpg
Schweinerücken,LandPrimus,"€ 0,89",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_054.jpg
grobe Bratwurst,grobe Bratwurst,"€ 0,79",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_055.jpg
Bio-Pollo-Fino,Bio-Pollo-Fino,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_056.jpg
Bio-Rindertafelspitz,Bio-Rindertafelspitz,"€ 2,99",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_057.jpg
Bio-Schweinenacken,Bio-Schweinenacken,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_058.jpg
Osso-Buco,Osso-Buco,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_059.jpg
Französisches Maishähnchen,Französisches Maishähnchen,"€ 1,29",,1.29 per 100 g,,Nein,,,,images_tegut/tegut_offer_060.jpg
Griechisches Röllchen,Griechisches Röllchen,"€ 1,29",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_061.jpg
Bio-Putengeschnetzeltes,Bio-Putengeschnetzeltes,"€ 2,79",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_062.jpg
Brotaufstrich,Popp,"€ 1,19",,"1,79 €",,Nein,,,,images_tegut/tegut_offer_063.jpg
Bio-Wolfsbarsch,Bio-Wolfsbarsch,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_064.jpg
Bio-Garnele,Meine Lieblinge,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_065.jpg
Smoky Rauchmatjesfilet,Smoky Rauchmatjesfilet,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_066.jpg
Daily Salatschale,tegut,"€ 2,99",,"1 kg = 9,97 €",,Nein,,,,images_tegut/tegut_offer_067.jpg
Kokoswasser,Vita Coco,"€ 1,79",,"1 l = 5,42 €",,Nein,,,,images_tegut/tegut_offer_068.jpg
Feinkostsalat Schwäbischer Kartoffelsalat,Wild,"€ 1,99",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_069.jpg
Fleischkäse Brötchen Leberkäse Semmel,Fleischkäse Brötchen Leberkäse Semmel,"€ 2,00",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_070.jpg
15 Rabatt,Wasa,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_071.jpg
Bio-Steinofenbaguette,demeter oder Herzberger,"€ 2,49",,"1 kg = 9,96 €",,Nein,,,,images_tegut/tegut_offer_072.jpg
Mini Cakes Vanille,Dan Cake,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_073.jpg
Steinofen Olivenstick,Steinofen Olivenstick,"€ 0,99",,"1,69 €",,Nein,,,,images_tegut/tegut_offer_074.jpg
Unser Pures oder Unser Pures Bio-Toastbrötchen,Mestemacher,"€ 2,49",,"1 kg = 8,30/7,11 €",,Nein,,,,images_tegut/tegut_offer_075.jpg
Bio-Vollkornbrot mit Bio-Sonnenblumenkernen,Herzberger,"€ 2,49",,"1 kg = 4,98 €",,Nein,,,,images_tegut/tegut_offer_076.jpg
Marzipan Croissant,Marzipan Croissant,"€ 0,99",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_077.jpg
Biscoff Cube,Biscoff Cube,"€ 1,49",,"1 kg = 11,46 €",,Nein,,,,images_tegut/tegut_offer_078.jpg
Weizenbrötchen,Weizenbrötchen,"€ 1,50",,"1 kg = 2,31 €",,Nein,,,,images_tegut/tegut_offer_079.jpg
Putenbrust im Zitronenpfeffermantel,Putenbrust im Zitronenpfeffermantel,"€ 1,99",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_080.jpg
Bio-Mortadella,Bio-Mortadella,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_081.jpg
Jam n Serrano,Jam n Serrano,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_082.jpg
Quiche mit Lachs und Spinat,Quiche mit Lachs und Spinat,"€ 2,49",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_083.jpg
Bio-Leberkäse,Bio-Leberkäse,"€ 0,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_084.jpg
Klassik Kabanos,Klassik Kabanos,"€ 1,79",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_085.jpg
Wildkräuterschinken,Wildkräuterschinken,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_086.jpg
Cambozola,Cambozola,"€ 1,79",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_087.jpg
Brie,Pr sident,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_088.jpg
Stilfser,Stilfser,"€ 2,29",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_089.jpg
Scharfer Grieche,Scharfer Grieche,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_090.jpg
Queso Manchego,Don Bernado,"€ 2,99",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_091.jpg
kräftiger Hartkäse,Grana Padano,"€ 2,49",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_092.jpg
Pfirsich oder Original,Yakult,"€ 2,99",,"1 l = 7,67 €",,Nein,,,,images_tegut/tegut_offer_093.jpg
pflanzlicher Mildbert,Greenforce,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_094.jpg
Bio-Quark oder Bio-Fruchtquark,Andechser Natur,"€ 2,49",,"1 kg = 5,53 €",,Nein,,,,images_tegut/tegut_offer_095.jpg
Aktionsangebot,Aktionsangebot,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_096.jpg
veganer Snack Salami,Billie Green,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_097.jpg
frische Schlagsahne,MinusL,"€ 1,29",,"1,79 €",,Nein,,,,images_tegut/tegut_offer_098.jpg
Joghurt nach griechischer Art,Elinas,"€ 1,79",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_099.jpg
vegane Fleischalternativen,endori,"€ 2,79",,"1 kg = 13,95/15,50",,Nein,,,,images_tegut/tegut_offer_100.jpg
Bio-Weidemilch-Süßrahmbutter,Alnatura,"€ 3,29",,"1 kg = 13,16 €",,Nein,,,,images_tegut/tegut_offer_101.jpg
Schmand,tegut,"€ 0,99",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_102.jpg
Milchreis,Müller,"€ 0,49",,"1 kg = 2,45/2,72 €",,Nein,,,,images_tegut/tegut_offer_103.jpg
Chambelle,Reinert,"€ 1,49",,"1 kg = ab 14,90 €",,Nein,,,,images_tegut/tegut_offer_104.jpg
Cheestrings,Bauer,"€ 1,99",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_105.jpg
Aktionsangebot,Aktionsangebot,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_106.jpg
Schinken,Abraham,"€ 1,49",,"1 kg = 18,63 €",,Nein,,,,images_tegut/tegut_offer_107.jpg
Knusper Minis,Leerdammer,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_108.jpg
Jagdwurst,Jeden Tag,"€ 1,29",,"1 kg = 6,45 €",,Nein,,,,images_tegut/tegut_offer_109.jpg
Camembert oder Brie Spitze,Le Rustique,"€ 2,79",,"1 kg = 11,16/13,95 €",,Nein,,,,images_tegut/tegut_offer_110.jpg
Hinterkochschinken,Jeden Tag,"€ 1,49",,"1 kg = 7,45 €",,Nein,,,,images_tegut/tegut_offer_111.jpg
Skyr Natur,Jeden Tag,"€ 1,19",,"1 kg = 2,38 €",,Nein,,,,images_tegut/tegut_offer_112.jpg
Ristorante Pizza,Dr Oetker,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_113.jpg
Taschki Pelmeni,Dovgan,"€ 3,33",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_114.jpg
Gnocchi,Burger,"€ 1,99",,"3,98 €/kg",,Nein,,,,images_tegut/tegut_offer_115.jpg
Big Burger Classic Beef oder Chicken Cheese,Allfein,"€ 2,49",,"1 kg = 11,07 €",,Nein,,,,images_tegut/tegut_offer_116.jpg
Bio-Shrimps,Ristic,"€ 4,99",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_117.jpg
Bio-Mango,tegut,"€ 3,99",,"1 kg = 13,30 €",,Nein,,,,images_tegut/tegut_offer_118.jpg
Wildlachsfilets,tegut Feinstes,"€ 3,33",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_119.jpg
Bio-Suppe,Tress Brüder,"€ 2,99",,"1 l = 6,64 €",,Nein,,,,images_tegut/tegut_offer_120.jpg
Eis,Magnum,"€ 2,99",,"1 l = 4,98 €",,Nein,,,,images_tegut/tegut_offer_121.jpg
Merci lovelies,Storck,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_122.jpg
Pralin s,Milka,"€ 1,99",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_123.jpg
Mon Ch ri,Ferrero,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_124.jpg
Prosecco,Villa Maria Carla,"€ 6,99",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_125.jpg
Pralin s,Lindt,"€ 6,49",,"8,99 €",,Nein,,,,images_tegut/tegut_offer_126.jpg
20 Rabatt,Storck,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_127.jpg
Bio-Tee Love,Pukka,"€ 3,49",,"1 kg = 145,42 €",,Nein,,,,images_tegut/tegut_offer_128.jpg
Erdbeeren Herzschale,Erdbeeren Herzschale,"€ 3,99",,"1 kg = 13,30 €",,Nein,,,,images_tegut/tegut_offer_129.jpg
Zwei Bund Tulpen,Zwei Bund Tulpen,"€ 10,00",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_130.jpg
Naturals Chips,Lorenz,"€ 1,49",,"2,19 €",,Nein,,,,images_tegut/tegut_offer_131.jpg
Fisherman s Friend,Fisherman s Friend,"€ 0,79",,"0,95 €",,Nein,,,,images_tegut/tegut_offer_132.jpg
Peanut,Treets,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_133.jpg
Bio-Pistaziencreme,tegut,"€ 4,99",,"1 kg = 24,95 €",,Nein,,,,images_tegut/tegut_offer_134.jpg
Bio-Salz Brezeln,tegut,"€ 1,39",,"1 kg = 9,27 €",,Nein,,,,images_tegut/tegut_offer_135.jpg
Tiamo feinste Trüffel,Sarotti,"€ 2,79",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_136.jpg
Schokolade,Milka,"€ 2,99",,"1 kg = 9,97/11,96",,Nein,,,,images_tegut/tegut_offer_137.jpg
Bio-Spekulatiuscreme,tegut,"€ 3,99",,"1 kg = 19,95 €",,Nein,,,,images_tegut/tegut_offer_138.jpg
Müsliriegel,Corny,"€ 1,79",,"1 kg = ab 11,93 €",,Nein,,,,images_tegut/tegut_offer_139.jpg
Schokolade,Alpia,"€ 0,99",,"1,69 €",,Nein,,,,images_tegut/tegut_offer_140.jpg
Paradiso Bio-Nudeln,Zabler,"€ 2,22",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_141.jpg
Harissa Falafel Bio-Fertiggericht,Bauck Mühle,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_142.jpg
Mittelscharfer Delikatess Senf,Thomy,"€ 0,99",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_143.jpg
Zwei Packungen Maggi Fix,Maggi,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_144.jpg
Pesto verde,tegut,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_145.jpg
Heringsfilets,Hawesta,"€ 1,11",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_146.jpg
süße Mahlzeit,Dr Oetker,"€ 0,99",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_147.jpg
Pasta,tegut,"€ 0,88",,"1,39 €",,Nein,,,,images_tegut/tegut_offer_148.jpg
Bio-Olivenöl nativ extra,Corovita,"€ 6,99",,"8,99 €",,Nein,,,,images_tegut/tegut_offer_149.jpg
Langkornreis,Ben s Original,"€ 3,99",,"4,79 €",,Nein,,,,images_tegut/tegut_offer_150.jpg
Irish Whiskey,Tullamore Dew,"€ 13,99",,"18,99 €",,Nein,,,,images_tegut/tegut_offer_151.jpg
Pils,Heineken,"€ 14,99",,"20,49 €",,Nein,,,,images_tegut/tegut_offer_152.jpg
Wein,Barefoot,"€ 4,99",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_153.jpg
Sommerzeit lieblicher Weißwein oder halbtrockener Ros wein,GWF,"€ 3,99",,"5,49 €",,Nein,,,,images_tegut/tegut_offer_154.jpg
Rivaner,tegut,"€ 2,99",,"3,49 €",,Nein,,,,images_tegut/tegut_offer_155.jpg
Bio-Wein,Naturland tegut,"€ 3,99",,"1 l = 5,32 €",,Nein,,,,images_tegut/tegut_offer_156.jpg
Bacardi oder Three Sixty Vodka,Bacardi,"€ 10,99",,"1 l = 15,70 €",,Nein,,,,images_tegut/tegut_offer_157.jpg
Pilsener Fun Fun Zitrone oder San Miguel,Jever,"€ 3,99",,"1 l = 2,02 €",,Nein,,,,images_tegut/tegut_offer_158.jpg
Helles Pülleken,Veltins,"€ 13,99",,"17,49 €",,Nein,,,,images_tegut/tegut_offer_159.jpg
Hell oder Hell alkoholfrei,Bayreuther,"€ 14,99",,"1 l = 1,50 €",,Nein,,,,images_tegut/tegut_offer_160.jpg
Premium Pils,Bitburger,"€ 22,00",,"l = 1,10/1,39/1,23 €",,Nein,,,,images_tegut/tegut_offer_161.jpg
Direktsaft oder Nektar,tegut,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_162.jpg
Energy,Rockstar,"€ 0,88",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_163.jpg
Bio Limonade,Bionade,"€ 0,99",,"1,29 €",,Nein,,,,images_tegut/tegut_offer_164.jpg
Touch oder Tee,Volvic,"€ 1,29",,"1,89 €",,Nein,,,,images_tegut/tegut_offer_165.jpg
Mineralwasser,Teinacher,"€ 4,99",,"6,49 €",,Nein,,,,images_tegut/tegut_offer_166.jpg
Saft,Rotbäckchen,"€ 0,88",,"1,29 €",,Nein,,,,images_tegut/tegut_offer_167.jpg
Spezi oder Spezi Zero,Paulaner,"€ 10,99",,"14,99 €",,Nein,,,,images_tegut/tegut_offer_168.jpg
Original oder Zero oder Fanta,Coca-Cola,"€ 0,79",,"0,99 €",,Nein,,,,images_tegut/tegut_offer_169.jpg
Elektrolyt Getränk,Hydr8,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_170.jpg
Kauf 3 zahl 2,Dove,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_171.jpg
Bio-Quetschies,Pumpkin Organics,"€ 0,99",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_172.jpg
Fusion5 Rasierer,Gillette,"€ 7,99",,"9,99 €",,Nein,,,,images_tegut/tegut_offer_173.jpg
Deospray 48h,Rexona,"€ 2,22",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_174.jpg
Bio-Juniormenü,HiPP,"€ 1,69",,"1,89 €",,Nein,,,,images_tegut/tegut_offer_175.jpg
Windeln,Bella Happy,"€ 8,99",,"9,99 €",,Nein,,,,images_tegut/tegut_offer_176.jpg
Duschgel oder feste Duschpflege,Weleda,"€ 5,55",,"1l=27,75/1kg=74,00",,Nein,,,,images_tegut/tegut_offer_177.jpg
Deo Roll on,Hidrofugal,"€ 3,99",,"4,49 €",,Nein,,,,images_tegut/tegut_offer_178.jpg
Zahnpasta Repair Protect,Sensodyne,"€ 5,49",,"73,20 € / 1 l",,Nein,,,,images_tegut/tegut_offer_179.jpg
Bodylotion Regenerierend oder Glättend,Weleda,"€ 9,99",,"1 l = 39,96 €",,Nein,,,,images_tegut/tegut_offer_180.jpg
20 Rabatt,GRN GRÜN,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_181.jpg
Geschirrspülmittel,Frosch,"€ 1,79",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_182.jpg
Kauknochen,8 in 1 Delights XS Flavours oder Pedro Pansen,"€ 4,99",,"kg= 59,40/44,16/9,98",,Nein,,,,images_tegut/tegut_offer_183.jpg
Premium Anzuchterde,Premium Anzuchterde,"€ 2,22",,"1 l = 0,22 €",,Nein,,,,images_tegut/tegut_offer_184.jpg
Katzennahrung,Whiskas,"€ 3,99",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_185.jpg
Waschmittel Megaperls,Persil,"€ 5,49",,"6,99 €",,Nein,,,,images_tegut/tegut_offer_186.jpg
Reine Citronensäure oder Bio Entkalker,Heitmann,"€ 2,49",,"1 l = 4,98/9,96 €,",,Nein,,,,images_tegut/tegut_offer_187.jpg
Bio-Hundenahrung,Yarrah,"€ 1,99",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_188.jpg
Slipeinlagen Großpackung,Carefree,"€ 2,29",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_189.jpg
20 Rabatt,20 Rabatt,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_190.jpg
Qualitäts Blumenerde,Prestoplant,"€ 8,88",,"1 l = 0,07 €",,Nein,,,,images_tegut/tegut_offer_191.jpg
Küchentücher,Regina,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_192.jpg
20-fach Punkte,20-fach Punkte,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_193.jpg
30-fach Punkte,30-fach Punkte,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_194.jpg
Delikatess Wiener,LandPrimus,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_195.jpg
25-fach Punkte,25-fach Punkte,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_196.jpg
Bio-Gemüsesaft,Beutelsbacher,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_197.jpg
Feinstes Cherry-Tomaten-Mix,tegut,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_198.jpg
50-fach Punkte,Nescaf,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_199.jpg
30-fach Punkte,30-fach Punkte,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_200.jpg
Fleischwurst,tegut LandPrimus,"€ 2,49",,"1 kg = 9,96 €",,Nein,,,,images_tegut/tegut_offer_201.jpg
Berliner gefüllt,Berliner gefüllt,"€ 2,50",,"1 kg = 7,14",,Nein,,,,images_tegut/tegut_offer_202.jpg
Ready-to-Drink Dose,Gorbatschow,"€ 1,99",,"1 l = 7,96/6,03",,Nein,,,,images_tegut/tegut_offer_203.jpg
Hell,Mönchshof,"€ 0,79",,"1 l = 1,58 €",,Nein,,,,images_tegut/tegut_offer_204.jpg
Pfefferbeißer,LandPrimus,"€ 4,49",,"1 kg = 17,96 €",,Nein,,,,images_tegut/tegut_offer_205.jpg
Kartoffelbrötchen,Kartoffelbrötchen,"€ 1,99",,"1 kg = 6,63 €",,Nein,,,,images_tegut/tegut_offer_206.jpg
Quarkbällchen,Quarkbällchen,"€ 1,99",,"1 kg = 13,27",,Nein,,,,images_tegut/tegut_offer_207.jpg
Celebrations,Celebrations,"€ 5,00",,"1 kg = 13,44 €",,Nein,,,,images_tegut/tegut_offer_208.jpg
Bitterlimonade,Schweppes,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_209.jpg
Packungen Christanell Kaminwurzerl,Christanell,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_210.jpg
Dunkler Donut,Dunkler Donut,"€ 0,99",,"1,29 €",,Nein,,,,images_tegut/tegut_offer_211.jpg
