Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Kiwi gold,Keine Marke,"€ 1,38","€ 1,38",Kein Mengenpreis,"Italien, Kl. I Einzelpreis: 0.69",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_020.png
Moosrosen,Keine Marke,"€ 1,00",,Kein Mengenpreis,"ca. 30 cm lang, versch. Farben",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_021.png
Mango,Keine Marke,"€ 1,58","€ 1,58",Kein Mengenpreis,"Peru, Kl. I Einzelpreis: 0.79",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_022.png
Weißkohl,Keine Marke,"€ 1,00",,Kein Mengenpreis,"Deutschland, Kl. I",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_023.png
Kopfsalat,Keine Marke,"€ 1,00",,Kein Mengenpreis,"Deutschland, Kl. I",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_024.png
Minipflaumentomaten,Keine Marke,"€ 1,00",,5.- / kg,"Marokko, Kl. I",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_025.png
Suppengemüse,Keine Marke,"€ 1,00",,2.- / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_026.png
Snackradieschen,Keine Marke,"€ 1,50","€ 1,50",2.50 / kg,"Italien/Niederlande, Kl. I Einzelpreis: 0.75 (3.75 / kg)",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_027.png
Lauchzwiebeln,Keine Marke,"€ 1,38","€ 1,38",Kein Mengenpreis,Ägypten Einzelpreis: 0.69,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_028.png
Müller Pudding mit Soße,Keine Marke,"€ 1,00",,2.22 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_029.png
Brotaufstriche,Keine Marke,"€ 1,29","€ 1,29",6.67 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_030.png
Hauchfeine Käsescheiben XXL,Keine Marke,"€ 1,00",,8.- / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_031.png
Oliven,Keine Marke,"€ 1,19","€ 1,19",10.- / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_032.png
Exquisa Käsekuchen Snack,Keine Marke,"€ 1,00",,14.29 / kg,"gekühlt, Classic oder Lemon",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_033.png
Iglo Kräuter,Keine Marke,"€ 1,29","€ 1,29",14.29 - 20.- / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_034.png
Vanillestange,Keine Marke,"€ 1,58","€ 1,58",Kein Mengenpreis,Einzelpreis: 0.79 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_035.png
Donut Vollmilch oder Pinky,Keine Marke,"€ 1,77","€ 1,77",Kein Mengenpreis,Einzelpreis: 0.59 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_036.png
Holzofenpinsa Salami,Keine Marke,"€ 1,00",,Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_037.png
Quarkbällchen,Keine Marke,"€ 1,45","€ 1,45",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat! Einzelpreis: 0.29,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_038.png
Geflügelrolle,Keine Marke,"€ 1,29","€ 1,29",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_039.png
Peperoni Baguette,Keine Marke,"€ 1,00",,3.33 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_040.png
Laugenstange,Keine Marke,"€ 1,17","€ 1,17",Kein Mengenpreis,Einzelpreis: 0.39 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_041.png
Bauernbrot,Keine Marke,"€ 1,00",,2.- / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_042.png
Haushaltshelfer,Keine Marke,"€ 1,00",,Kein Mengenpreis,"viele weitere Artikel findest du in deiner Filiale Messbecher 0,5 l Scheuerpads 2er Set Frischhaltedose ca. 500 ml",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_043.png
Knorr Fix,Keine Marke,"€ 1,38","€ 2,38",5.- - 17.86,versch. Sorten Einzelpreis 1.19 (12.93 – 29.75 / kg),Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_044.png
Delikatess Rotkohl,Keine Marke,"€ 1,19","€ 1,19",1.54 / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_045.png
Maggi 5 Minuten Terrine,Keine Marke,"€ 1,49","€ 1,49",12.05 - 24.39 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_046.png
Ferdi Fuchs Kindersortiment,Keine Marke,"€ 1,69","€ 1,69",7.69 - 10.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_047.png
Kölln Haferflocken,Keine Marke,"€ 1,69","€ 1,69",2.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_048.png
Oro di Parma Tomaten stückig,Keine Marke,"€ 1,00","€ 1,99",2.50 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_049.png
Capico Waffelröllchen,Keine Marke,"€ 1,00",,13.33 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_050.png
Lorenz Saltletts,Keine Marke,"€ 1,00",,4.- - 5.71 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_051.png
Lorenz Erdnuß Locken,Keine Marke,"€ 1,19","€ 2,19",5.71 - 7.69 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_052.png
Surig Essigessenz,Keine Marke,"€ 1,00","€ 1,49",2.22 - 2.50 / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_053.png
Nimm2 Lachgummi,Keine Marke,"€ 1,00","€ 1,29",3.08 - 5.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_054.png
Capri-Sun,Keine Marke,"€ 1,00","€ 1,29",3.03 / l,"versch. Sorten, zwei neue Sorten!",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_055.png
Fuze Tea,Keine Marke,"€ 1,25","€ 1,25",2.50 / l,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_056.png
Kaba,Keine Marke,"€ 2,99","€ 2,99",5.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_057.png
Milka Kekse,Keine Marke,"€ 2,00",,10.81 - 13.33 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_058.png
Seeberger Studentenfutter,Keine Marke,"€ 2,79","€ 2,79",13.33 / kg,klassisch naturbelassen,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_059.png
7 Days Croissants,Keine Marke,"€ 2,00","€ 2,69",8.33 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_060.png
Dr Oetker Kuchenbackmischung,Keine Marke,"€ 2,79","€ 3,79",3.45 - 4.04 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_061.png
Mentos,Keine Marke,"€ 2,00","€ 2,89",10.53 - 10.67 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_062.png
Fertiggerichte,Keine Marke,"€ 2,69","€ 2,69",5.- / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_063.png
Langnese Cremissimo Eis,Keine Marke,"€ 2,99","€ 3,99",2.22 – 2.67 / l,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_064.png
Zentis Bärchen Konfitüre,Keine Marke,"€ 2,00","€ 2,49",8.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_065.png
Kleinflaschen Weine,Keine Marke,"€ 2,97","€ 2,97",2.68 / l,versch. Sorten Einzelpreis: 0.99 (3.96 / l),Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_066.png
Tulip Frühstücksfleisch,Keine Marke,"€ 2,49","€ 2,49",5.88 / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_067.png
Rügenwalder Teewurst,Keine Marke,"€ 2,79","€ 2,79",8.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_068.png
Vergeer Gouda Häppchen,Keine Marke,"€ 2,00",,16.67 / kg,gekühlt,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_069.png
Hähnchen-Brustfilet,Keine Marke,"€ 4,99","€ 6,79",8.32 / kg,mager,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_070.png
Käfer Caff,Keine Marke,"€ 11,99","€ 14,99",Kein Mengenpreis,"Ganze Kaffeebohnen, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_071.png
Carefree Slipeinlagen,Keine Marke,"€ 2,29","€ 2,95",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_072.png
Colgate Zahncreme,Keine Marke,"€ 1,49","€ 1,79",19.87 / l,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_073.png
Regina Küchentücher,Keine Marke,"€ 2,49","€ 3,19",Kein Mengenpreis,3-lagig,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_074.png
Interdentalbürsten,Keine Marke,"€ 2,19","€ 2,79",Kein Mengenpreis,Holz,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_075.png
Duftschaumbad,Keine Marke,"€ 1,39","€ 1,59",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_076.png
Dove Dusche,Keine Marke,"€ 3,49",,7.76 - 8.73 / l,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_077.png
Sodastream Alcojet Tauschzylinder oder CQC Tauschzylinder,Keine Marke,"€ 4,49",,10.56 - 14.09 / kg,reicht für bis zu 60 Liter sprudelndes Wasser,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_078.png
Listerine Mundspülung,Keine Marke,"€ 3,79",,7.58 / l,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_079.png
Fruchtbar Bio Erdbeersnacks,Keine Marke,"€ 2,29",,17.35 - 22.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_080.png
Hipp Hippis,Keine Marke,"€ 1,00",,10.- / kg / 8.33 / l,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_081.png
Manner Schnitten,Keine Marke,"€ 3,99",,9.07 - 13.30 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_082.png
Tillmans Toasty,Keine Marke,"€ 2,99","€ 3,99",10.68 - 11.73 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_083.png
Ital Pizza La Bomba,Keine Marke,"€ 3,33","€ 4,49",7.09 - 7.57 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_084.png
Corny Müsliriegel,Keine Marke,"€ 2,29",,13.09 - 19.08 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_085.png
Balconi Rollini,Keine Marke,"€ 1,49",,6.71 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_086.png
Dr Oetker Paradies Creme,Keine Marke,"€ 1,29",,4.30 / l,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_087.png
Milka Haselnusscreme,Keine Marke,"€ 3,49",,9.97 / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_088.png
Simply Raw - Gefriergetrocknete Erdbeeren,Keine Marke,"€ 5,99",,99.83 / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_089.png
Lambertz Compliments,Keine Marke,"€ 4,99",,9.98 / kg,Gebäckmischung,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_090.png
Pahmeyer Reibekuchen oder Reibekuchen Minis,Keine Marke,"€ 1,99",,6.63 / kg,gekühlt,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_091.png
Hengstenberg Kimchi,Keine Marke,"€ 2,89",,11.12 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_092.png
Sonnen Bassermann Eintopf,Keine Marke,"€ 2,49",,3.11 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_093.png
Philadelphia Cottage Cheese,Keine Marke,"€ 1,29",,6.45 / kg,gekühlt,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_094.png
Maggi Saucen,Keine Marke,"€ 1,49",,2.98 / l,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_095.png
Ricola,Keine Marke,"€ 2,35",,31.33 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_096.png
Zetti Knusperflocken,Keine Marke,"€ 4,49",,16.63 / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_097.png
Bernbacher Nudelsauce Bolognaise,Keine Marke,"€ 1,79",,10.53 / l,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_098.png
3 Glocken Genuss Pur Teigwaren,Keine Marke,"€ 1,00",,2.- / kg,versch. Sorten,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_099.png
Hähnchen-Geschnetzeltes,Keine Marke,"€ 7,77","€ 9,98",9.71 / kg,natur Einzelpreis: 4.99 (12.48 / kg),Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_100.png
Schweine-Minutensteaks,Keine Marke,"€ 5,49","€ 6,98",6.86 / kg,Einzelpreis: 3.49 (8.73 / kg),Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_101.png
Schinken-Gulasch,Keine Marke,"€ 3,29",,6.58 / kg,"besonders mager, vom Schwein",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_102.png
Cordon Bleu,Keine Marke,"€ 3,79","€ 4,99",7.58 / kg,"vom Schwein, mit Schinken und Käse, paniert",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_103.png
Mais-Hähnchenschenkel,Keine Marke,"€ 3,99","€ 4,99",3.63 / kg,"natur, Hkl. A",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_104.png
Chicken Tender,Keine Marke,"€ 5,99","€ 7,99",9.98 / kg,"Hähnchen-Innenfilet paniert, spicy, Kentucky Style",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_105.png
Bratwürste,Keine Marke,"€ 1,99","€ 2,49",7.11 / kg,"vom Schwein, grob, 7 Stück",Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_106.png
Gourmetschinken,Keine Marke,"€ 1,69","€ 1,89",11.27 / kg,handgelegt,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_107.png
Frikadellen,Keine Marke,"€ 2,49",,4.98 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich.,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_108.png
Pfälzer Leberwurst,Keine Marke,"€ 1,49","€ 1,69",7.45 / kg,,Nein,"Wochenangebote gültig von Sonntag, 26.01.25 - Freitag, 31.01.25",26.01.25,31.01.25,images_netto/netto_offer_109.png
