Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Emmi Raclette Scheiben,Keine Marke,"€ 2,99",Kein vorheriger Preis,Kein Mengenpreis,"verschiedene Sorten, 47 % Fett i. Tr.",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/emmi-raclette-scheiben.jpg
Coburger Back-Camembert,Keine Marke,"€ 2,49",Kein vorheriger Preis,"1 kg = 7,11 €","mit extra Preiselbeer-Dip, 45 % Fett i. Tr., 350 g Packung, (1 kg = 7,11 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/coburger-back-camembert.jpg
Ehrmann Robby MonsterBacke Früchte-Quark,Keine Marke,"€ 1,11",Kein vorheriger Preis,"1 kg = 3,70 €","verschiedene Sorten, 6er, 300 g Packung, (1 kg = 3,70 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/ehrmann-robby-monsterbacke-fr-chte-quark.jpg
Weihenstephan Butter oder Die Streichzarte,Keine Marke,"€ 1,49",Kein vorheriger Preis,"1 kg = 5,96 €","verschiedene Sorten, 250 g Stück/Becher, (1 kg = 5,96 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/weihenstephan-butter-oder-die-streichzarte.jpg
YFood Trinkmahlzeit,Keine Marke,"€ 3,29",Kein vorheriger Preis,"1 l = 6,58 €","verschiedene Sorten, 500 ml Flasche + 0,25 Pfand, (1 l = 6,58 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/yfood-trinkmahlzeit.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,"€ ,00",Kein vorheriger Preis,Kein Mengenpreis,,Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt 52,Keine Marke,"€ ,00",Kein vorheriger Preis,Kein Mengenpreis,"*Angebot nur gültig bei Vorlage der EDEKA App an der Kasse, vorheriger erfolgreicher Registrierung und Auswahl des Lieblingsmarktes. Teilnehmende Märkte in der Marktsuche",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,
Mövenpick Kaffee Der Himmlische,Keine Marke,"€ 5,99",Kein vorheriger Preis,"1 kg = 11,98 €","verschiedene Sorten oder El Auténtico, 500 g Packung, (1 kg = 11,98 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/m-venpick-kaffee-der-himmlische.jpg
Dallmayr d Oro,Keine Marke,"€ 12,99",Kein vorheriger Preis,Kein Mengenpreis,"verschiedene Sorten, Crema prodomo oder Bio Gran Verde ganze Bohnen",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/dallmayr-d-oro.jpg
EDEKA Herzstücke Dip,Keine Marke,"€ 1,59",Kein vorheriger Preis,"1 l = 6,49 €","verschiedene Sorten, 245 ml Glas, (1 l = 6,49 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/edeka-herzst-cke-dip.jpg
Kühne Feinkostsauce,Keine Marke,"€ 0,99",Kein vorheriger Preis,"1 l = 3,96 €","verschiedene Sorten, 250 ml Flasche, (1 l = 3,96 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/k-hne-feinkostsauce.jpg
Coppelia Maiskeimöl,Keine Marke,"€ 1,49",Kein vorheriger Preis,"1 l = 1,49 €","Nur solange der Vorrat reicht., 1 Liter Flasche, (1 l = 1,49 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/coppelia-maiskeim-l.jpg
Sonnen Bassermann Eintopf,Keine Marke,"€ 1,69",Kein vorheriger Preis,"1 kg = 2,11 €","verschiedene Sorten, 800 g Dose, (1 kg = 2,11 €)",Nein,Gültig vom 29.12.2025 bis zum 03.01.2026,2025-12-29,2026-01-03,images_edeka/sonnen-bassermann-eintopf.jpg
