Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
,Ultimate Speed,"€ 14,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_001.jpg
,Esmara,"€ 8,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_002.jpg
,1 49,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_003.jpg
,Masterpro,"€ 19,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_004.jpg
,Maribel,"€ 1,79",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_005.jpg
,Golden Sun,"€ 1,19",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_006.jpg
,Golden Sun,"€ 1,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_007.jpg
,Golden Sun,"€ 2,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_008.jpg
,Golden Sun,"€ 1,39",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_009.jpg
,Golden Sun,"€ 1,59",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_010.jpg
,Golden Sun,"€ 1,59",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_011.jpg
,Grafschafter,"€ 1,29",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_012.jpg
,Grafschafter,"€ 1,19",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_013.jpg
,Grafschafter,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_014.jpg
,Bioland,"€ 1,79",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_015.jpg
,Grafschafter,"€ 1,19",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_016.jpg
,Bioland,"€ 1,65",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_017.jpg
,0 99,"€ 0,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_018.jpg
,0 95,"€ 0,95",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_019.jpg
,5 99,"€ 5,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_020.jpg
,1 49 2 29,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_021.jpg
,1 99 2 29,"€ 1,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_022.jpg
,0 99,"€ 0,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_023.jpg
,1 89,"€ 1,89",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_024.jpg
,3 99,"€ 3,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_025.jpg
,1 49 1 89,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_026.jpg
,5 99,"€ 5,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_027.jpg
,1 11,"€ 1,11",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_028.jpg
,1 69,"€ 1,69",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_029.jpg
,Crivit,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_030.jpg
,Crivit,"€ 31,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_031.jpg
,Crivit,"€ 19,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_032.jpg
,Crivit,"€ 10,39",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_033.jpg
,Lupilu,"€ 10,39",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_034.jpg
,Lupilu,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_035.jpg
,Spyder,"€ 19,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_036.jpg
,Spyder,,Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_037.jpg
,Spyder,"€ 19,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_038.jpg
,Lupilu,,Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_039.jpg
,Lupilu,"€ 10,39",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_040.jpg
,Lupilu,"€ 10,39",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_041.jpg
,babyGO,"€ 24,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_042.jpg
,Roba,"€ 54,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_043.jpg
,bebeconfort,"€ 39,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_044.jpg
,Hauck,"€ 52,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_045.jpg
,CBX by Cybex,"€ 115,00",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_046.jpg
,Lupilu,"€ 17,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_047.jpg
,Lupilu,"€ 14,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_048.jpg
,Lupilu,"€ 49,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_049.jpg
,Lupilu,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_050.jpg
,Lupilu,"€ 24,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_051.jpg
,Lupilu,"€ 12,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_052.jpg
,1 49,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_053.jpg
,Keine Marke,,Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_054.jpg
,1 70 2 55,"€ 1,70",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_055.jpg
,2 49,"€ 2,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_056.jpg
,0 78 1 17,"€ 0,78",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_057.jpg
,4 49 5 99,"€ 4,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_058.jpg
,3 29 3 99,"€ 3,29",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_059.jpg
,Metzgerfrisch,"€ 3,79",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_060.jpg
,Bioland,"€ 6,20",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_061.jpg
,3 99 5 99,"€ 3,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_062.jpg
,4 49,"€ 4,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_063.jpg
,15 99,"€ 15,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_064.jpg
,13 99,"€ 13,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_065.jpg
,Schogetten,"€ 0,95",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_066.jpg
,Ben s Original,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_067.jpg
,Knorr,"€ 0,39",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_068.jpg
,Doritos,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_069.jpg
,Arla,"€ 2,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_070.jpg
,Zott,"€ 0,44",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_071.jpg
,Milbona,"€ 1,79",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_072.jpg
,Wagner,"€ 1,79",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_073.jpg
,Iglo,"€ 2,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_074.jpg
,1 49,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_075.jpg
,Ben s Original,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_076.jpg
,Kölln,"€ 2,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_077.jpg
,Bürger,"€ 1,69",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_078.jpg
,Heinz,"€ 3,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_079.jpg
,Kinder,"€ 1,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_080.jpg
,Dr Oetker,"€ 2,22",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_081.jpg
,Langnese,"€ 2,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_082.jpg
,Dunkin,"€ 3,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_083.jpg
,Dovgan,"€ 2,79",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_084.jpg
,Rügenwalder Mühle,"€ 1,11",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_085.jpg
,Bärenmarke,"€ 1,11",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_086.jpg
,Kinder,"€ 1,95",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_087.jpg
,Müller,"€ 1,29",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_088.jpg
,Hilcona,"€ 2,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_089.jpg
,Cheestrings,"€ 1,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_090.jpg
,Kinder,"€ 2,19",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_091.jpg
,Snickers,"€ 3,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_092.jpg
