Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Choco und Keks,Choceur,"€ 2,69",,kg-Preis 8.97,,Nein,,,,images_aldi/aldi_offer_035.jpg
Dornfelder QbA,Dornfelder QbA,"€ 1,49",,"2,39 €",,Nein,,,,images_aldi/aldi_offer_036.jpg
Milch-Jumbo-Riegel Classic,Choceur,"€ 1,11",,7.40 €/kg,,Nein,,,,images_aldi/aldi_offer_037.jpg
Kokosnussmilch Klassik,ASIA GREEN GARDEN,"€ 0,89",,1-Preis 2.23,,Nein,,,,images_aldi/aldi_offer_038.jpg
Polnische Kabanos Chili,Polnische Kabanos Chili,"€ 1,19",,"1,79 €",,Nein,,,,images_aldi/aldi_offer_039.jpg
Star Rice classic Schoko Happen,Choceur,"€ 1,79",,kg-Preis 7.16,,Nein,,,,images_aldi/aldi_offer_040.jpg
Küchenrollen,Kokett,"€ 1,99",,"2,75 €",,Nein,,,,images_aldi/aldi_offer_041.jpg
Milch-Mäuse,Choceur,"€ 1,99",,kg-Preis 9.48,,Nein,,,,images_aldi/aldi_offer_042.jpg
Feiner Genuss,Güldenhof,"€ 1,89",,"2,49 €",,Nein,,,,images_aldi/aldi_offer_043.jpg
Schokoriegel,Mars,"€ 1,79",,kg-Preis 7.96,,Nein,,,,images_aldi/aldi_offer_044.jpg
Feuchtigkeitscreme soft oder Creme,NIVEA,"€ 2,99",,"3,65 €",,Nein,,,,images_aldi/aldi_offer_045.jpg
Coca-Cola,Coca-Cola,"€ 0,99",,1-Preis 0.79,,Nein,,,,images_aldi/aldi_offer_046.jpg
Aperol,Aperol,"€ 9,49",,"13,49 €",,Nein,,,,images_aldi/aldi_offer_047.jpg
Giotto,Ferrero,"€ 2,79",,"3,69 €",,Nein,,,,images_aldi/aldi_offer_048.jpg
Kinder Pingui,Ferrero,"€ 2,49",,"2,99 €",,Nein,,,,images_aldi/aldi_offer_049.jpg
Sandwich-Toast,Golden Toast,"€ 1,49",,"2,29 €",,Nein,,,,images_aldi/aldi_offer_050.jpg
Joghurt mit der Ecke Typ Schoko Cookies,Müller,"€ 0,39",,"kg-Preis 3.45, 2.79 bzw. 2.60",,Nein,,,,images_aldi/aldi_offer_051.jpg
LED-Glitzer-Kerze,Home Creation,"€ 5,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_052.jpg
Kleinbackform,Crofton,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_053.jpg
Metallic-Armbanduhr,KRONTALER,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_054.jpg
Gusseiserne Töpfe,CROFTON,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_055.jpg
Shorty-Pyjama,UP2FASHION,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_056.jpg
Pyjama,UP2FASHION,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_057.jpg
Hose,UP2FASHION,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_058.jpg
Sweatshirt,UP2FASHION,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_059.jpg
Stiefeletten,UP2FASHION,"€ 17,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_060.jpg
Feinstrick-Pullover,UP2FASHION,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_061.jpg
Basic-BH,UP2FASHION,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_062.jpg
Spaghettiträger-Top,UP2FASHION,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_063.jpg
Jersey-Boxspring-Spannbetttuch,Novitesse,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_064.jpg
Eco-Steppbett,Novitesse,"€ 12,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_065.jpg
Decken-Aufbewahrungstaschen,HOME CREATION,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_066.jpg
Eco-Kopfkissen,Novitesse,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_067.jpg
Eco-Seitenschläferkissen,Novitesse,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_068.jpg
Jersey-Bettwäsche,Novitesse,"€ 19,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_069.jpg
Seitenschläferkissenbezug,Novitesse,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_070.jpg
LED-Orientierungsleuchte,CASALUX,"€ 5,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_071.jpg
Komfortluftbett mit Pumpe,Bestway,"€ 44,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_072.jpg
Matratzentopper,Novitesse,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_073.jpg
7-Zonen-Komfortschaum-Matratze,Novitesse,"€ 49,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_074.jpg
Eco-Waschmittel,Tandil,"€ 3,95",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_075.jpg
Glow-in-the-Dark-Pyjama,Lily Dan,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_076.jpg
Frottee-Overall,Lily Dan,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_077.jpg
Jeans,LILY DAN,"€ 6,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_078.jpg
Turnschläppchen,LILY DAN,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_079.jpg
Sneaker,LILY DAN,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_080.jpg
Strumpfhose,Lily Dan,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_081.jpg
Langarm-Bodys,Lily Dan,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_082.jpg
Kuscheltier mit Gewicht,ZURU,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_083.jpg
Peppa Pig Sweatkleid,Hasbro,"€ 6,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_084.jpg
Kindersitzerhöhung,RIDE GO,"€ 11,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_085.jpg
Rätselbuch,Rätselbuch,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_086.jpg
KFZ-Verbandtasche,Walser,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_087.jpg
Ratschenzurrgurte,RIDE GO,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_088.jpg
Luftentfeuchter-Kissen,RIDE GO,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_089.jpg
Digitale Parkscheibe,RIDE GO,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_090.jpg
Garten-Abfallsack,Gardenline,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_091.jpg
Drainage- und Pflanzgranulat,Gardenline,"€ 7,99",,1-Preis 0.80,,Nein,,,,images_aldi/aldi_offer_092.jpg
2-Wege-Ventil,Gardenline,"€ 3,49",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_093.jpg
Premium-Gartengerät Schaufel,Gardenline,"€ 17,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_094.jpg
Garten- und Rasenkalk,Gardenline,"€ 4,99",,kg-Preis 0.50,,Nein,,,,images_aldi/aldi_offer_095.jpg
Pflanzen-Anzuchtkasten,Gardenline,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_096.jpg
Premium Zier- und Grünpflanzenerde,Gardenline,"€ 2,49",,1-Preis 0.12,,Nein,,,,images_aldi/aldi_offer_097.jpg
Teleskop-Bypass-Astschere,Gardenline,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_098.jpg
Sommerblumenmischung,Gardenline,"€ 0,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_099.jpg
Metall-Hochbeet,BELAVI,"€ 24,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_100.jpg
Schuhabstreifer,HOME CREATION,"€ 12,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_101.jpg
Mega-Teleskop-Besen,Gardenline,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_102.jpg
Wildkamera HD-32,Rollei,"€ 39,99",,"99,99 €",,Nein,,,,images_aldi/aldi_offer_103.jpg
Schmutzwassertauchpumpe,FERREX,"€ 39,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_104.jpg
Premium-Nistkasten,Gardenline,"€ 6,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_105.jpg
Gerippte Fußmatte,HOME CREATION,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_106.jpg
Sitzerhöhung,Novitesse,"€ 12,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_107.jpg
Hörgerätebatterien,ACTIV ENERGY,"€ 3,69",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_108.jpg
Socken,UP2FASHION,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_109.jpg
Fitness-Socken,Crane,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_110.jpg
Handgelenk-Blutdruck-Messgerät,Ambiano,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_111.jpg
Inkontinenzauflage,Novitesse,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_112.jpg
Sessel- oder Sofaschutz,Home Creation,"€ 7,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_113.jpg
Kinder Paradiso,Ferrero,"€ 1,49",,kg-Preis 12.84,,Nein,,,,images_aldi/aldi_offer_114.jpg
Monte Maxi,Zott,"€ 1,49",,3.73 €/kg,,Nein,,,,images_aldi/aldi_offer_115.jpg
Hirtenkäse,GAZI,"€ 1,49",,kg-Preis 8.28,,Nein,,,,images_aldi/aldi_offer_116.jpg
Käsescheiben,Grünländer,"€ 2,99",,kg-Preis 14.24 bzw. 12.46,,Nein,,,,images_aldi/aldi_offer_117.jpg
Naturjoghurt,Weihenstephan,"€ 0,89",,kg-Preis 1.78,,Nein,,,,images_aldi/aldi_offer_118.jpg
Classic Kaffee Pads,Senseo,"€ 6,49",,19.49 €/kg,,Nein,,,,images_aldi/aldi_offer_119.jpg
Obstgarten Kirsche,Ehrmann,"€ 0,39",,kg-Preis 3.12,,Nein,,,,images_aldi/aldi_offer_120.jpg
Frischkäse Frisch Cremig,Kerrygold,"€ 1,00",,kg-Preis 6.67,,Nein,,,,images_aldi/aldi_offer_121.jpg
Snack Minis,Manner,"€ 2,49",,8.30 €/kg,,Nein,,,,images_aldi/aldi_offer_122.jpg
Nutella-Biscuits,Ferrero,"€ 1,99",,kg-Preis 11.99,,Nein,,,,images_aldi/aldi_offer_123.jpg
Khudri Datteln,Farmer Naturals,"€ 2,99",,kg-Preis 14.95 bzw. 9.97,,Nein,,,,images_aldi/aldi_offer_124.jpg
Knoppers Minis,Storck,"€ 1,99",,9.95 €/kg,,Nein,,,,images_aldi/aldi_offer_125.jpg
Manuka-Honig,Egmont Honey,"€ 9,99",,kg-Preis 39.96,,Nein,,,,images_aldi/aldi_offer_126.jpg
Smoothie Pink,True Fruits,"€ 3,29",,1 l = 4.39,,Nein,,,,images_aldi/aldi_offer_127.jpg
Duplo-Schokoriegel,Ferrero,"€ 4,49",,"4,99 €",,Nein,,,,images_aldi/aldi_offer_128.jpg
Saure Drachenzungen,Hitschies,"€ 0,99",,kg-Preis 7.92,,Nein,,,,images_aldi/aldi_offer_129.jpg
nimm2 Lachgummi Funfari,Storck,"€ 0,99",,4.95 €/kg,,Nein,,,,images_aldi/aldi_offer_130.jpg
Schweinefilet,Meine Metzgerei,"€ 4,99",,8.49 €/kg,,Nein,,,,images_aldi/aldi_offer_131.jpg
Sahne-Heringsfilets,Nadler,"€ 1,99",,kg-Preis 4.52,,Nein,,,,images_aldi/aldi_offer_132.jpg
Gulasch,Meine Metzgerei,"€ 11,99",,kg-Preis 14.99,,Nein,,,,images_aldi/aldi_offer_133.jpg
Knax Gewürzgurken,Hengstenberg,"€ 1,79",,4.97/Abtropfgewicht,,Nein,,,,images_aldi/aldi_offer_134.jpg
Hering in Marinade,Homann,"€ 3,49",,9.97 €/kg Abtropfgewicht,,Nein,,,,images_aldi/aldi_offer_135.jpg
Lachsforelle,Golden Seafood,"€ 7,49",,9.99 €/kg,,Nein,,,,images_aldi/aldi_offer_136.jpg
Knoblauch Sauce,Heinz,"€ 1,49",,6.77 €/l,,Nein,,,,images_aldi/aldi_offer_137.jpg
Hähnchen Gran Gala,Meine Metzgerei,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_138.jpg
Piccolinis,Wagner,"€ 4,49",,6.24 €/kg,,Nein,,,,images_aldi/aldi_offer_139.jpg
Rainbow-Rosen,Rainbow-Rosen,"€ 6,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_140.jpg
Prosecco DOC Treviso Brut,Mionetto,"€ 6,49",,1-Preis 8.65,,Nein,,,,images_aldi/aldi_offer_141.jpg
Comtess,Bahlsen,"€ 1,79",,kg-Preis 5.11,,Nein,,,,images_aldi/aldi_offer_142.jpg
Rose zweifarbig mit Herzstecker,Rose zweifarbig mit Herzstecker,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_143.jpg
Fairtrade-Rosen,Fairtrade-Rosen,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_144.jpg
Petit-Strauß,Fairtrade,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_145.jpg
Premium-Rosen,Premium-Rosen,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_146.jpg
Italienisches Mini-Fladenbrot,Cucina,"€ 1,49",,kg-Preis 4.66,,Nein,,,,images_aldi/aldi_offer_147.jpg
Geriebener Hartkäse,Cucina Nobile,"€ 3,49",,kg-Preis 13.96,,Nein,,,,images_aldi/aldi_offer_148.jpg
Mini-Pinsa,Cucina,"€ 1,19",,kg-Preis 9.15,,Nein,,,,images_aldi/aldi_offer_149.jpg
Pecorino Romano D O P,Cucina Nobile,"€ 3,49",,17.45 €/kg,,Nein,,,,images_aldi/aldi_offer_150.jpg
Salame Milano,Cucina,"€ 1,79",,kg-Preis 11.93,,Nein,,,,images_aldi/aldi_offer_151.jpg
Italienisches natives Olivenöl extra,Cucina,"€ 6,99",,1-Preis 13.98,,Nein,,,,images_aldi/aldi_offer_152.jpg
Stickado High Protein Hähnchen,Aoste,"€ 1,79",,29.83 €/kg,,Nein,,,,images_aldi/aldi_offer_153.jpg
Thunfisch-Salat,Saupiquet,"€ 3,99",,kg-Preis 12.47,,Nein,,,,images_aldi/aldi_offer_154.jpg
Conchiglie,Cucina,"€ 1,59",,kg-Preis 3.18,,Nein,,,,images_aldi/aldi_offer_155.jpg
Pinsamix,Frießinger Mühle,"€ 1,79",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_156.jpg
Ciambella,Cucina,"€ 2,19",,kg-Preis 5.48,,Nein,,,,images_aldi/aldi_offer_157.jpg
Espresso Edizione Limitata,Ramazzotti,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_158.jpg
Risottoreis,Cucina,"€ 1,39",,kg-Preis 2.78,,Nein,,,,images_aldi/aldi_offer_159.jpg
Shorts,Adidas,"€ 9,99",,"UVP
18,00 €",,Nein,,,,images_aldi/aldi_offer_160.jpg
T-Shirt,Adidas,"€ 9,99",,"UVP
20,00 €",,Nein,,,,images_aldi/aldi_offer_161.jpg
Apfelschorle,Rio D Oro,"€ 3,49",,"3,79 €",,Nein,,,,images_aldi/aldi_offer_162.jpg
Apfelschorle,Rio D Oro,"€ 5,94",,"7,74 €",,Nein,,,,images_aldi/aldi_offer_163.jpg
Knabber-Box,Sun Snacks,"€ 1,69",,"1,79 €",,Nein,,,,images_aldi/aldi_offer_164.jpg
Apfelschorle,Rio D Oro,"€ 0,39",,"0,43 €",,Nein,,,,images_aldi/aldi_offer_165.jpg
Apfelschorle,Rio D Oro,"€ 0,99",,"1,29 €",,Nein,,,,images_aldi/aldi_offer_166.jpg
Cashew-Cranberry-Mix,Farmer Naturals,"€ 1,99",,"2,29 €",,Nein,,,,images_aldi/aldi_offer_167.jpg
Linsenchips,Sun Snacks,"€ 0,99",,"1,19 €",,Nein,,,,images_aldi/aldi_offer_168.jpg
Delikatess-Schinkenwürstchen,Landbeck,"€ 2,29",,"2,39 €",,Nein,,,,images_aldi/aldi_offer_169.jpg
Hotdog-Brötchen,Goldähren,"€ 0,89",,"0,99 €",,Nein,,,,images_aldi/aldi_offer_170.jpg
Hot-Dog-Würstchen,American,"€ 2,79",,"2,99 €",,Nein,,,,images_aldi/aldi_offer_171.jpg
Grissotti,Cucina,"€ 1,29",,"1,39 €",,Nein,,,,images_aldi/aldi_offer_172.jpg
Salzbrezeln,Sun Snacks,"€ 0,89",,"0,99 €",,Nein,,,,images_aldi/aldi_offer_173.jpg
Gebäckstangen,Sun Snacks,"€ 1,49",,"1,59 €",,Nein,,,,images_aldi/aldi_offer_174.jpg
Kuvertüre Vollmilch,Back Family,"€ 1,99",,"2,29 €",,Nein,,,,images_aldi/aldi_offer_175.jpg
Caramel Meersalz,Moser Roth,"€ 2,19",,"2,29 €",,Nein,,,,images_aldi/aldi_offer_176.jpg
Mousse au Chocolat,Moser Roth,"€ 2,59",,"2,69 €",,Nein,,,,images_aldi/aldi_offer_177.jpg
Edel Bitter 70 Cacao,Moser Roth,"€ 2,19",,"2,29 €",,Nein,,,,images_aldi/aldi_offer_178.jpg
Haselnuss,Choceur,"€ 0,89",,"0,99 €",,Nein,,,,images_aldi/aldi_offer_179.jpg
ALDI Gipfel,Choceur,"€ 1,29",,"1,49 €",,Nein,,,,images_aldi/aldi_offer_180.jpg
Knusper-Schoklis,Choceur,"€ 2,29",,"2,49 €",,Nein,,,,images_aldi/aldi_offer_181.jpg
Chocolat Cr ation Weisse Nuss,Moser Roth,"€ 2,59",,"2,69 €",,Nein,,,,images_aldi/aldi_offer_182.jpg
Peanuts,Choceur,"€ 1,89",,"2,25 €",,Nein,,,,images_aldi/aldi_offer_183.jpg
Mini-Tafeln,Choceur,"€ 2,59",,"2,79 €",,Nein,,,,images_aldi/aldi_offer_184.jpg
Chocolat Amandes,Moser Roth,"€ 2,59",,"2,69 €",,Nein,,,,images_aldi/aldi_offer_185.jpg
Schoko-Brezeln,Choceur,"€ 1,49",,10.64 €/kg,,Nein,,,,images_aldi/aldi_offer_186.jpg
Choco und Keks,Choceur,"€ 2,99",,"3,29 €",,Nein,,,,images_aldi/aldi_offer_187.jpg
D lice-Schokolade,Moser Roth,"€ 2,59",,"2,69 €",,Nein,,,,images_aldi/aldi_offer_188.jpg
Star Rice,Choceur,"€ 2,29",,"2,49 €",,Nein,,,,images_aldi/aldi_offer_189.jpg
Schoko Gelee,Choceur,"€ 1,79",,"1,99 €",,Nein,,,,images_aldi/aldi_offer_190.jpg
Gefüllte Schokolade,Choceur,"€ 0,99",,"1,29 €",,Nein,,,,images_aldi/aldi_offer_191.jpg
Milchriegel,Choceur,"€ 2,19",,"2,29 €",,Nein,,,,images_aldi/aldi_offer_192.jpg
Nussknacker,Choceur,"€ 1,29",,kg-Preis 12.90,,Nein,,,,images_aldi/aldi_offer_193.jpg
Schokoriegel,Choceur,"€ 1,59",,"1,69 €",,Nein,,,,images_aldi/aldi_offer_194.jpg
Get It Minis,Choceur,"€ 2,59",,"2,69 €",,Nein,,,,images_aldi/aldi_offer_195.jpg
Schoko-Milchriegel,Choceur,"€ 2,19",,"2,29 €",,Nein,,,,images_aldi/aldi_offer_196.jpg
Mini Madeleines Classic,MEINE KUCHEN WELT,"€ 2,59",,10.79 €/kg,,Nein,,,,images_aldi/aldi_offer_197.jpg
Madeleines Natur,Meine Kuchen Welt,"€ 1,99",,kg-Preis 7.96,,Nein,,,,images_aldi/aldi_offer_198.jpg
Feine Genussmomente,Moser Roth,"€ 3,69",,kg-Preis 20.50,,Nein,,,,images_aldi/aldi_offer_199.jpg
Feiner Rührkuchen,Meine Kuchen Welt,"€ 1,69",,kg-Preis 4.23,,Nein,,,,images_aldi/aldi_offer_200.jpg
Biscotti con Crema,Biscotto,"€ 1,49",,kg-Preis 9.93,,Nein,,,,images_aldi/aldi_offer_201.jpg
Trüffelpralinen Ohne Alkohol,Moser Roth,"€ 3,99",,kg-Preis 19.95,,Nein,,,,images_aldi/aldi_offer_202.jpg
Lil Rose Wild Berry,Lil Rose Wild Berry,"€ 1,99",,1-Preis 2.65,,Nein,,,,images_aldi/aldi_offer_203.jpg
Schlagsahne,Milsani,"€ 0,89",,kg-Preis 4.45,,Nein,,,,images_aldi/aldi_offer_204.jpg
Aperitivo Spritz alkoholfrei,Aperini,"€ 2,49",,1-Preis 4.15,,Nein,,,,images_aldi/aldi_offer_205.jpg
Himbeeren,All Seasons,"€ 4,99",,9.98 € / kg,,Nein,,,,images_aldi/aldi_offer_206.jpg
Eisschale Bourbonvanille,Mucci,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_207.jpg
Halbtrocken,Stolzenfels,"€ 2,99",,1-Preis 3.99,,Nein,,,,images_aldi/aldi_offer_208.jpg
Kernige Haferflocken,Golden Bridge,"€ 0,69",,1.38 €/kg,,Nein,,,,images_aldi/aldi_offer_209.jpg
Thunfischfilets,ALMARE,"€ 1,29",,kg-Preis 8.60/Abtropfgewicht bzw. 6.97,,Nein,,,,images_aldi/aldi_offer_210.jpg
Premium-Nuss-Mix Extra mit Mandeln Cashewkernen Paranüssen,Farmer Naturals,"€ 3,49",,kg-Preis 17.45,,Nein,,,,images_aldi/aldi_offer_211.jpg
Rote Bete,KING S CROWN,"€ 1,09",,2.53 €/kg Abtropfgewicht,,Nein,,,,images_aldi/aldi_offer_212.jpg
Champignons,King s Crown,"€ 0,99",,5.82/Abtropfgewicht,,Nein,,,,images_aldi/aldi_offer_213.jpg
Delikatess-Schinkenwürstchen,Landbeck,"€ 2,39",,9.56 €/kg Abtropfgewicht,,Nein,,,,images_aldi/aldi_offer_214.jpg
Weinsauerkraut,KING S CROWN,"€ 0,79",,1.58 €/kg,,Nein,,,,images_aldi/aldi_offer_215.jpg
