Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
Gefüllte Schokoladen-Eier,Favorina,"€ 2,49",,1 kg = 16.60,,Nein,,,,images_lidl/lidl_offer_076.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Osterfiguren,Favorina,"€ 1,79",,1 kg = 28.64,,Nein,,,,images_lidl/lidl_offer_077.jpg,"cat_non_food,diet_gluten_free"
Gefüllte Schokoladen-Eier,Favorina,"€ 2,79",,1 kg = 15.50,,Nein,,,,images_lidl/lidl_offer_078.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Osterlamm,Favorina,"€ 3,49",,1 kg = 8.73,,Nein,,,,images_lidl/lidl_offer_079.jpg,"cat_fleisch_wurst,tag_ultra_processed"
Trüffel-Eier,Favorina,"€ 2,49",,1 kg = 16.60,,Nein,,,,images_lidl/lidl_offer_080.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed"
kleiner Sitzhase,Favorina,"€ 0,99",,1 kg = 19.80,,Nein,,,,images_lidl/lidl_offer_081.jpg,"cat_getraenke,tag_ultra_processed"
Blätterkrokant-Eier,Favorina,"€ 1,99",,1 kg = 13.27,,Nein,,,,images_lidl/lidl_offer_082.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Confiserie Osterhase,Favorina,"€ 3,49",,1 kg = 17.45,,Nein,,,,images_lidl/lidl_offer_083.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Original dänisches Butter- Schokolade-Mürbegebäck,Original dänisches Butter- Schokolade-Mürbegebäck,"€ 4,99",,1 kg = 6.65,,Nein,,,,images_lidl/lidl_offer_084.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_ultra_processed"
Edel-Marzipan-Eier,Favorina,"€ 1,99",,1 kg = 15.92,,Nein,,,,images_lidl/lidl_offer_085.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Mandel Florentiner,Favorina,"€ 2,99",,1 kg = 23.92,,Nein,,,,images_lidl/lidl_offer_086.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Edel-Marzipan Baumstamm,Favorina,"€ 1,29",,1 kg = 12.90,,Nein,,,,images_lidl/lidl_offer_087.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Fondant-Eier,Favorina,"€ 1,79",,1 kg = 7.96,,Nein,,,,images_lidl/lidl_offer_088.jpg,"cat_grundnahrung,tag_ultra_processed"
Bunny Party,Trolli,"€ 2,99",,"3,99 €",,Nein,,,,images_lidl/lidl_offer_089.jpg,cat_non_food
Waffel-Eier Schoko-Creme-Geschmack Zartbitter,Favorina,"€ 1,99",,1 kg = 7.96,,Nein,,,,images_lidl/lidl_offer_090.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Röllchen mit Cremefüllung,Favorina,"€ 1,99",,1 kg = 9.48,,Nein,,,,images_lidl/lidl_offer_091.jpg,"cat_drogerie,tag_ultra_processed"
Feinste Baumkuchenspitzen,Favorina,"€ 2,99",,1 kg = 19.93,,Nein,,,,images_lidl/lidl_offer_092.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_vegetarian"
Paleta Serrana Reserva,Deluxe,"€ 47,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_093.jpg,"cat_getraenke,sub_schwein,sub_wurst"
Griechisches Natives Olivenöl Extra Chania Kritis g g A,Deluxe,"€ 6,99",,1 l = 13.98,,Nein,,,,images_lidl/lidl_offer_094.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Kirschtomatensauce,Deluxe,"€ 1,79",,1 kg = 2.56,,Nein,,,,images_lidl/lidl_offer_095.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Fusilloni,Deluxe,"€ 1,99",,1 kg = 3.98,,Nein,,,,images_lidl/lidl_offer_096.jpg,"cat_grundnahrung,sub_nudeln,tag_ultra_processed"
Chilischoten,Deluxe,"€ 1,99",,1 kg = 11.71,,Nein,,,,images_lidl/lidl_offer_097.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Schokolierte Datteln,Deluxe,"€ 2,99",,1 kg = 19.93,,Nein,,,,images_lidl/lidl_offer_098.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Softe Honigkugeln,Deluxe,"€ 4,49",,1 kg = 19.11,,Nein,,,,images_lidl/lidl_offer_099.jpg,cat_knabbern_naschen
Weicher Torrone mit Mandeln und Honig,Deluxe,"€ 1,99",,1 kg = 19.90,,Nein,,,,images_lidl/lidl_offer_100.jpg,"cat_knabbern_naschen,diet_vegetarian"
Sauerkirschen in Zartbitterschokolade,Deluxe,"€ 2,99",,24.92 €/kg,,Nein,,,,images_lidl/lidl_offer_101.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Salted Caramel Crunchies,Deluxe,"€ 2,29",,1 kg = 18.32,,Nein,,,,images_lidl/lidl_offer_102.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Ajvar,Deluxe,"€ 4,99",,1 kg = 9.42,,Nein,,,,images_lidl/lidl_offer_103.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Manuka Honig,Deluxe,"€ 16,99",,1 kg = 67.96,,Nein,,,,images_lidl/lidl_offer_104.jpg,cat_knabbern_naschen
Kandierte Ananas in Schokolade,Deluxe,"€ 2,99",,1 kg = 14.95,,Nein,,,,images_lidl/lidl_offer_105.jpg,"cat_knabbern_naschen,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed"
Bourbon-Vanille-Waffeln,Kuchenzauber,"€ 1,39",,1 kg = 8.42,,Nein,,,,images_lidl/lidl_offer_106.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Blended Scotch Whisky Sherry Cask Finish 20 Jahre,Glenalba,"€ 39,99",,"55,00 €",,Nein,,,,images_lidl/lidl_offer_107.jpg,cat_non_food
Peated Rioja Cask,Loch Lomond,"€ 19,90",,1 l = 28.43,,Nein,,,,images_lidl/lidl_offer_108.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
12 Jahre,Glenglassaugh,"€ 34,99",,"44,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_109.jpg,"cat_grundnahrung,diet_vegetarian"
Single Malt Scotch Whisky Limited Edition Cask Strength 20 Jahre,Ben Bracken,"€ 119,00",,"149,00 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_110.jpg,"cat_getraenke,tag_ultra_processed"
Highland Single Malt Scotch Whisky,Ben Bracken,"€ 14,99",,"17,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_111.jpg,"cat_getraenke,diet_vegetarian"
XO Brandy de Jerez Solera Gran Reserva,Majestat,"€ 14,99",,"17,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_112.jpg,cat_getraenke
Gin,Hendrick s,"€ 27,99",,1 l = 39.99,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_113.jpg,"cat_getraenke,tag_ultra_processed"
Winemaker s Choice Lugana DOP Weißwein trocken,Ca del Lago,"€ 8,99",,"12,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_114.jpg,"cat_getraenke,tag_ultra_processed"
D o DOC Reserva Rotwein trocken,Torre de Ferro,"€ 8,99",,"12,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_115.jpg,cat_getraenke
Weißburgunder Chardonnay QbA,Weingut Christopher Deiß,"€ 4,99",,"6,90 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_116.jpg,cat_getraenke
Rosa dei Frati Ros wein trocken,C dei Frati,"€ 12,90",,"UVP
13,90 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_117.jpg,cat_getraenke
Cr mant de Loire AOC Schaumwein brut,Comte de Treilli re,"€ 8,99",,"12,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_118.jpg,cat_getraenke
Primitivo Salento IGP Rotwein trocken,Primitivo Salento IGP Rotwein trocken,"€ 4,89",,"6,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_119.jpg,cat_getraenke
The Chocolate Block WO,The Chocolate Block,"€ 21,99",,"UVP
29,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_120.jpg,"cat_knabbern_naschen,tag_ultra_processed"
High Protein Drink,YoPro,"€ 1,11",,"UVP
1,89 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_121.jpg,"cat_getraenke,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_proteinreich,tag_ultra_processed"
Systemklingen,Gillette,"€ 13,95",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_122.jpg,cat_drogerie
Grand Dessert,Ehrmann,"€ 0,59",,"UVP
1,19 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_123.jpg,"cat_molkerei_kaese,sub_milchprodukte"
Butter,Weihenstephan,"€ 1,39",,"2,59 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_124.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte"
Monte Ice Cream,Zott,"€ 2,99",,"4,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_125.jpg,"cat_molkerei_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed"
Grillschinken,Herta,"€ 1,49",,"1,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_126.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed"
Systemklingen,Gillette,"€ 27,95",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_127.jpg,cat_drogerie
Energy Drink,Monster,"€ 0,77",,"1,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_128.jpg,"cat_getraenke,tag_ultra_processed"
Toblerone,Toblerone,"€ 1,49",,"2,79 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_129.jpg,"cat_molkerei_kaese,diet_vegetarian,tag_ultra_processed"
Finest Blended Scotch Whisky,Ballantine s,"€ 11,99",,"15,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_130.jpg,cat_non_food
Eintopf,Erasco,"€ 1,99",,"3,29 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_lidl/lidl_offer_131.jpg,"cat_non_food,diet_vegetarian"
