Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Kiwi rotfleischig,Keine Marke,€ 2.49,Kein vorheriger Preis,,"aus Italien, Kl. I, 3er Packung",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/kiwi-rotfleischig.jpg
"Speisekartoffeln ""Annabelle""",Keine Marke,€ 1.99,Kein vorheriger Preis,"1 kg = 1,00 €","festkochend, aus Deutschland, die Sorte für Feinschmecker, 2 kg Netz, (1 kg = 1,00 €)",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/speisekartoffeln-annabelle.jpg
EDEKA Bio Heidelbeeren,Keine Marke,€ 3.99,Kein vorheriger Preis,"1 kg = 13,30 €","Herkunft siehe Etikett, Kl. II, 300 g Packung, (1 kg = 13,30 €)",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/edeka-bio-heidelbeeren.jpg
EDEKA Bio Himbeeren,Keine Marke,€ 2.49,Kein vorheriger Preis,"1 kg = 19,92 €","aus Spanien, Kl. II, 125 g Packung, (1 kg = 19,92 €)",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/edeka-bio-himbeeren.jpg
Tafeläpfel rot,Keine Marke,€ 2.99,Kein vorheriger Preis,"1 kg = 1,99 €","Sorte siehe Etikett, Kl. I, 1,5 kg Packung, (1 kg = 1,99 €)",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/tafel-pfel-rot.jpg
Gut & Günstig WWF Bananen,Keine Marke,€ 1.29,Kein vorheriger Preis,,"Herkunft siehe Auszeichnung, 1 kg",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/gut-g-nstig-wwf-bananen.jpg
Mini Wassermelone,Keine Marke,€ 1.99,Kein vorheriger Preis,,"rotfleischig, aus Brasilien, Kl. I, Stück",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/mini-wassermelone.jpg
EDEKA Herzstücke Passionsfrucht,Keine Marke,€ 0.99,Kein vorheriger Preis,,"aus Ghana, Stück",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/edeka-herzst-cke-passionsfrucht.jpg
Gut & Günstig Mini Pflaumentomaten,Keine Marke,€ 1.49,Kein vorheriger Preis,"1 kg = 2,98 €","Herkunft siehe Etikett, Kl. I, 500 g Packung, (1 kg = 2,98 €)",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/gut-g-nstig-mini-pflaumentomaten.jpg
EDEKA Herzstücke Rum Rosinen,Keine Marke,€ 1.79,Kein vorheriger Preis,"1 kg = 14,32 €","ungeschwefelt, mit echtem Jamaica Rum, 125 g Packung, (1 kg = 14,32 €)",Nein,Gültig vom 10.11.2025 bis zum 15.11.2025,2025-11-10,2025-11-15,images_edeka/edeka-herzst-cke-rum-rosinen.jpg
