Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
REWE Bio Roter Traubensaft,Keine Marke,"€ 1,19",,Kein Mengenpreis,"100% Direktsaft, je 1-l-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_238.jpg,bamberg
Franken Brunnen Mineralwasser,Keine Marke,"€ 0,65",,"1 l = 0,43","versch. Sorten, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_237.jpg,bamberg
Voelkel Ingwer Shot,Keine Marke,"€ 1,49",,"1 l = 15,68","versch. Sorten, je 95-ml-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_236.jpg,bamberg
Volvic Naturelle,Keine Marke,"€ 0,65",,Kein Mengenpreis,"je 1-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_235.jpg,bamberg
Rhönsprudel Mineralwasser,Keine Marke,"€ 5,99",,"1 l = 0,50","versch. Sorten, je 12 x 1-l-Fl.-Kasten, zzgl. 3,30 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_234.jpg,bamberg
Volvic Touch oder Tee,Keine Marke,"€ 1,19",,"1 l = 0,79","versch. Sorten, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_233.jpg,bamberg
Hohes C Saft,Keine Marke,"€ 1,49",,Kein Mengenpreis,"versch. Sorten, ausgenommen 100% Säfte, je 1-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_232.jpg,bamberg
Coca-Cola,Keine Marke,"€ 3,99",,"1 l = 2,02","koffeinhaltig, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 1,50 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_231.jpg,bamberg
Coca-Cola Fanta oder Sprite,Keine Marke,"€ 1,39",,"1 l = 0,93","versch. Sorten, teilw. koffeinhaltig, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_230.jpg,bamberg
Monster Energy Drink,Keine Marke,"€ 0,89",,"1 l = 1,78","versch. Sorten, koffeinhaltig, je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_229.jpg,bamberg
Schneider Weisse Original,Keine Marke,"€ 14,99",,"1 l = 1,50","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_243.jpg,bamberg
Katjes Fruchtgummi,Keine Marke,"€ 0,99",,"1 kg = 4,71","versch. Sorten, je 210-g-Btl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_226.jpg,bamberg
Jever Pilsener oder Fun,Keine Marke,"€ 11,99",,"1 l = 1,20","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_244.jpg,bamberg
Karlsberg Mixery Vod Flav Iced Blue,Keine Marke,"€ 0,99",,"1 l = 1,98","je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_246.jpg,bamberg
Weinfreunde Tres Reyes Tempranillo-Syrah,Keine Marke,"€ 5,49",,"1 l = 7,32","trocken, je 0,75-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_261.jpg,bamberg
Weinfreunde Famiglia Rocca Primitivo Susumaniello,Keine Marke,"€ 5,99",,"1 l = 7,99","trocken, je 0,75-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_260.jpg,bamberg
Weinfreunde Premier Rendez-Vous,Keine Marke,"€ 4,99",,"1 l = 6,65","versch. Sorten, trocken, je 0,75-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_259.jpg,bamberg
Moselland Akzente Riesling Qualitätswein,Keine Marke,"€ 3,99",,"1 l = 5,32","halbtrocken, je 0,75-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_258.jpg,bamberg
III Freunde Grauburgunder oder Alkoholfrei Qualitätswein,Keine Marke,"€ 7,99",,"1 l = 10,65","trocken, je 0,75-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_257.jpg,bamberg
Folonari Pinot Grigio,Keine Marke,"€ 2,99",,Kein Mengenpreis,"trocken, je 1-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_256.jpg,bamberg
Winzer Krems 13 Grüner Veltliner,Keine Marke,"€ 3,99",,"1 l = 5,32","trocken, je 0,75-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_255.jpg,bamberg
Faber Sekt oder Light Live alkoholfrei,Keine Marke,"€ 2,69",,"1 l = 3,59","je 0,75-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_254.jpg,bamberg
Mariacron Weinbrand,Keine Marke,"€ 6,49",,"1 l = 9,27","36% Vol., je 0,7-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_253.jpg,bamberg
Fernet Branca Kräuterlikör,Keine Marke,"€ 11,99",,"1 l = 17,13","35% Vol., je 0,7-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_252.jpg,bamberg
9 Mile Vodka,Keine Marke,"€ 9,99",,"1 l = 14,27","37,5% Vol., je 0,7-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_251.jpg,bamberg
Ouzo 12,Keine Marke,"€ 9,99",,"1 l = 14,27","38% Vol., je 0,7-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_250.jpg,bamberg
Rotkäppchen Sekt oder Fruchtsecco,Keine Marke,"€ 1,11",,"1 l = 5,55","versch. Sorten, je 0,2-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_249.jpg,bamberg
Jack Daniel s Tennessee Whiskey,Keine Marke,"€ 15,99",,"1 l = 22,84","40% Vol., je 0,7-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_248.jpg,bamberg
Aperol Aperitif Bitter,Keine Marke,"€ 9,49",,"1 l = 13,56","11% Vol., je 0,7-l-Fl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_247.jpg,bamberg
Erdinger Weißbier oder Brauhaus,Keine Marke,"€ 13,99",,"1 l = 1,40","auch Alkoholfrei, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_245.jpg,bamberg
Innocent Saft Orange,Keine Marke,"€ 1,49",,"1 l = 4,52","ohne Fruchtfleisch, je 330-ml-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_150.jpg,bamberg
REWE Bio 5-Korn-Müsli,Keine Marke,"€ 1,49",,"1 kg = 1,99",je 750-g-Btl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_194.jpg,bamberg
Vitasafe Ananasstücke oder Früchtemix,Keine Marke,"€ 2,29",,"1 kg = 6,94","versch. Sorten, je 330-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_148.jpg,bamberg
Deli Reform Das Original,Keine Marke,"€ 1,29",,"1 kg = 2,87",je 450-g-Becher,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_053.jpg,bamberg
Rügenwalder Vegane Mühlen Salami oder Veganer Schinken Spicker Mortadella,Keine Marke,"€ 1,11",,"1 kg = 13,88",je 80-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_052.jpg,bamberg
Endori Vegane Chicken Sticks,Keine Marke,"€ 2,49",,"1 kg = 13,83","versch. Sorten, je 180-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_051.jpg,bamberg
Rama Cremefine zum Kochen,Keine Marke,"€ 0,99",,"1 l = 3,96",je 250-ml-Fl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_050.jpg,bamberg
Henglein Eierspätzle,Keine Marke,"€ 1,89",,"1 kg = 4,73","pfannenfertig, je 400-g-Btl",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_049.jpg,bamberg
Kerrygold Cheddar gerieben,Keine Marke,"€ 1,49",,"1 kg = 9,93",je 150-g-Btl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_048.jpg,bamberg
Greenforce Vegane Fleischalternative,Keine Marke,"€ 2,49",,"1 kg = 13,83","versch. Sorten, je 180-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_054.jpg,bamberg
Dr Oetker High Protein Milchreis oder Porridge,Keine Marke,"€ 1,99",,"1 kg = 4,98",je 400-g-Becher,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_047.jpg,bamberg
Like vegane Fleischalternative,Keine Marke,"€ 2,49",,"1 kg = 13,83","versch. Sorten, je 180-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_045.jpg,bamberg
Bergader Bergbauern Käse mild-nussig,Keine Marke,"€ 1,69",,"1 kg = 11,27","Schnittkäse, 48% Fett i.Tr., je 150-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_044.jpg,bamberg
Weihenstephan Butter oder Die Streichzarte,Keine Marke,"€ 1,59",,"1 kg = 6,36","versch. Sorten, je 250-g-Becher/Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_043.jpg,bamberg
Rinder-Rouladen -Braten oder -Gulasch,Keine Marke,"€ 1,99",,Kein Mengenpreis,"aus der Keule, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_042.jpg,bamberg
Wellness-Schinken,Keine Marke,"€ 1,89",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_041.jpg,bamberg
Rügenwalder Mühle Pommersche Gutsleberwurst,Keine Marke,"€ 1,49",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_040.jpg,bamberg
Saint Albray,Keine Marke,"€ 2,49",,"1 kg = 13,83","frz. Weichkäse, 62% Fett i.Tr., je 180-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_046.jpg,bamberg
Soto Bio Süßkartoffel Burger,Keine Marke,"€ 2,49",,"1 kg = 15,56",je 160-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_055.jpg,bamberg
Zott Sahne Joghurt,Keine Marke,"€ 0,55",,"1 kg = 3,93","versch. Sorten, je 140-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_056.jpg,bamberg
Meine Lieblinge Lachs,Keine Marke,"€ 3,39",,"1 kg = 33,90",je 100-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_057.jpg,bamberg
Wiesbauer Beskada oder Käsewurst,Keine Marke,"€ 1,79",,"1 kg = 22,38","gebraten, je 80-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_072.jpg,bamberg
Ponnat Wiener,Keine Marke,"€ 2,79",,"1 kg = 13,95","fettarm, je 200-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_071.jpg,bamberg
Vly Erbsenproteindrink,Keine Marke,"€ 1,99",,Kein Mengenpreis,"versch. Sorten, je 1-l-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_070.jpg,bamberg
Andechser Natur Bio Käse,Keine Marke,"€ 2,49",,"1 kg = 16,60","versch. Sorten, je 150-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_069.jpg,bamberg
Steinhaus Bergische Salami,Keine Marke,"€ 3,49",,"1 kg = 8,73",je 400-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_068.jpg,bamberg
Billie Green Veganer Bacon oder vegane Schinkenwürfel,Keine Marke,"€ 1,49",,"1 kg = 16,56",je 90-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_067.jpg,bamberg
Sternenfair Haltbare Milch,Keine Marke,"€ 1,29",,Kein Mengenpreis,"1,5/3,5% Fett, je 1-l-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_066.jpg,bamberg
Matthews Hähnchen Filetstreifen,Keine Marke,"€ 2,29",,"1 kg = 18,32","Klassik, je 125-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_065.jpg,bamberg
Reinert Bärchen-Streich,Keine Marke,"€ 1,49",,"1 kg = 11,92","cremiger Brotaufstrich, je 125-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_064.jpg,bamberg
Berchtesgadener Land Körniger Frischkäse,Keine Marke,"€ 1,29",,"1 kg = 6,45",je 200-g-Becher,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_063.jpg,bamberg
Alpenhain Opflanzda,Keine Marke,"€ 1,49",,"1 kg = 11,92",je 125-g-Becher,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_062.jpg,bamberg
Peynoos Hirtenkäse Natur,Keine Marke,"€ 1,79",,"1 kg = 8,95","mediterrane Art, je 200-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_061.jpg,bamberg
Alpro Mandeldrink Ungesüßt oder Barista Kokosdrink,Keine Marke,"€ 1,99",,Kein Mengenpreis,je 1-l-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_060.jpg,bamberg
Landliebe Sahnepudding,Keine Marke,"€ 0,49",,"1 kg = 3,27","Schokolade, je 150-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_059.jpg,bamberg
Wiltmann Salami,Keine Marke,"€ 1,29",,"1 kg = 16,13","versch. Sorten, je 80-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_058.jpg,bamberg
Reinert Aspik-Aufschnitt,Keine Marke,"€ 0,88",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_039.jpg,bamberg
Mandarinen,Keine Marke,"€ 1,99",,"1 kg = 2,65","Sorte: siehe Etikett, Kl. I, je 750-g-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_038.jpg,bamberg
Gelbe Bio Speisezwiebeln,Keine Marke,"€ 1,11",,"1 kg = 1,48","Kl. II, je 750-g-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_037.jpg,bamberg
Bio Knollensellerie,Keine Marke,"€ 1,79",,Kein Mengenpreis,"Kl. II, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_036.jpg,bamberg
Henglein Schupfnudeln,Keine Marke,"€ 1,89",,"1 kg = 3,78","pfannenfertig, je 500-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_015.jpg,bamberg
Frankenland Schmand,Keine Marke,"€ 0,99",,"1 kg = 4,95","24% Fett, je 200-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_073.jpg,bamberg
Rote Tafeläpfel,Keine Marke,"€ 2,22",,"1 kg = 2,61","»Sunspark«, Kl. I, je 850-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_020.jpg,bamberg
Riesenorangen,Keine Marke,"€ 4,44",,"1 kg = 1,78","Sorte: siehe Etikett, Kl. I, je 2,5-kg-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_035.jpg,bamberg
Goldene Kiwi,Keine Marke,"€ 0,59",,Kein Mengenpreis,"Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_034.jpg,bamberg
Bio Speisekartoffeln,Keine Marke,"€ 1,69",,"1 kg = 2,60","»Drillinge«, Kocheigenschaft: festkochend, Qualität I, je 650-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_033.jpg,bamberg
Porree,Keine Marke,"€ 0,49",,Kein Mengenpreis,"Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_032.jpg,bamberg
REWE Bio vegan Hummus,Keine Marke,"€ 1,19",,"1 kg = 5,95","versch. Sorten, je 200-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_149.jpg,bamberg
Rosenkohl,Keine Marke,"€ 0,66",,"1 kg = 1,32","Kl. I, je 500-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_030.jpg,bamberg
Bio Cherry Tomaten,Keine Marke,"€ 1,29",,"1 kg = 5,16","Kl. II, je 250-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_029.jpg,bamberg
Gelbfleischige Honeypomelo,Keine Marke,"€ 1,99",,Kein Mengenpreis,"Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_028.jpg,bamberg
Pinkfleischige Honeypomelo,Keine Marke,"€ 1,99",,Kein Mengenpreis,"Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_027.jpg,bamberg
Helle Bio Tafeltrauben,Keine Marke,"€ 2,99",,"1 kg = 7,48","Sorte: siehe Etikett, Kl. II, je 400-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_026.jpg,bamberg
Erdbeeren,Keine Marke,"€ 1,79",,"1 kg = 7,16","Kl. I, je 250-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_025.jpg,bamberg
Helle Tafeltrauben,Keine Marke,"€ 1,69",,"1 kg = 3,38","Sorte: siehe Etikett, Kl. I, je 500-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_024.jpg,bamberg
Lauchzwiebeln,Keine Marke,"€ 0,59",,Kein Mengenpreis,je Bund,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_023.jpg,bamberg
Bio Pakchoi,Keine Marke,"€ 1,99",,"1 kg = 6,63","Kl. II, je 300-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_022.jpg,bamberg
Bio Speisemöhren,Keine Marke,"€ 1,29",,Kein Mengenpreis,"Kl. I, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_021.jpg,bamberg
Kiri Portionen,Keine Marke,"€ 1,99",,"1 kg = 18,43",je 108-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_074.jpg,bamberg
Bio Rucola,Keine Marke,"€ 0,88",,"1 kg = 11,00","Kl. II, je 80-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_031.jpg,bamberg
Berchtesgadener Land Frischer Schlagrahm,Keine Marke,"€ 0,99",,"1 kg = 4,95","32% Fett, je 200-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_076.jpg,bamberg
Chavroux Ziegenfrischkäse,Keine Marke,"€ 2,49",,"1 kg = 16,60","45% Fett i.Tr., je 150-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_128.jpg,bamberg
Rote Hexe,Keine Marke,"€ 2,69",,Kein Mengenpreis,"Schweizer Schnittkäse, mind. 55% Fett i.Tr., je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_127.jpg,bamberg
Obatzter,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_126.jpg,bamberg
Wasner GQB Leberwurst oder Hausmacher Leberwurst,Keine Marke,"€ 1,49",,Kein Mengenpreis,"im Ring, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_125.jpg,bamberg
Salzburgmilch Premium Bergkäse,Keine Marke,"€ 1,29",,Kein Mengenpreis,"österr. Hartkäse, 50% Fett i.Tr., je 100g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_124.jpg,bamberg
Ostermeier Wammerl,Keine Marke,"€ 1,59",,Kein Mengenpreis,"roh, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_123.jpg,bamberg
Schelkopf Milzwurst,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_122.jpg,bamberg
Strohschweinbraten,Keine Marke,"€ 0,88",,Kein Mengenpreis,"ohne Knochen, vom Rücken, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_121.jpg,bamberg
Landbauern Hähnchenschenkel,Keine Marke,"€ 0,79",,Kein Mengenpreis,"frisch, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_120.jpg,bamberg
Kalbsleber,Keine Marke,"€ 1,89",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_119.jpg,bamberg
Rinderhackfleisch,Keine Marke,"€ 1,89",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_118.jpg,bamberg
Schweinevordereisbein,Keine Marke,"€ 0,39",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_117.jpg,bamberg
Strohschweinnacken,Keine Marke,"€ 0,88",,Kein Mengenpreis,"ohne Knochen am Stück oder in Scheiben, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_116.jpg,bamberg
Soto Bio Falafel,Keine Marke,"€ 2,49",,"1 kg = 12,45",je 200-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_115.jpg,bamberg
REWE Beste Wahl Genießerscheiben,Keine Marke,"€ 0,99",,"1 kg = 6,60",je 150-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_114.jpg,bamberg
Dr Oetker Sahne Pudding,Keine Marke,"€ 1,99",,"1 kg = 3,98","Schoko, je 500-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_129.jpg,bamberg
REWE Regional Frisches Hähnchen-Brustfilet,Keine Marke,"€ 6,66",,"1 kg = 12,11","Teilstück, je 550-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_113.jpg,bamberg
Landliebe Vollmilchpudding,Keine Marke,"€ 0,49",,"1 kg = 2,18","Schoko, je 225-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_130.jpg,bamberg
Reinert Bärchen Wurst,Keine Marke,"€ 1,49",,"1 kg = 12,96","Mortadella, je 115-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_132.jpg,bamberg
Zum Dorfkrug Rote Grütze,Keine Marke,"€ 1,99",,"1 kg = 5,31",je 375-g-Glas,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_075.jpg,bamberg
Frank Juice Shot Wake up call,Keine Marke,"€ 1,99",,"1 l = 33,17",je 60-ml-Fl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_147.jpg,bamberg
Huel Trinkmahlzeit,Keine Marke,"€ 2,99",,"1 l = 5,98","versch. Sorten, je 500-ml-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_146.jpg,bamberg
Complete Organics Kimchi,Keine Marke,"€ 3,99",,"1 kg = 16,63","versch. Sorten, je 240-g-Glas",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_145.jpg,bamberg
