Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
10-fach Punkte,10-fach Punkte,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_034.jpg
Blumenkohl,Blumenkohl,"€ 1,49",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_035.jpg
Mango,Mango,"€ 0,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_036.jpg
Passionsfrucht,Passionsfrucht,"€ 0,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_037.jpg
Bio-Zitronen,tegut,"€ 1,49",,"1 kg = 2,98 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_038.jpg
Bio-Orangen,tegut,"€ 2,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_039.jpg
Bio-Avocado,Bio-Avocado,"€ 1,99",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_040.jpg
Bio-Äpfel,demeter,"€ 1,99",,"1 kg = 3,06 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_041.jpg
Becherprimeln,Becherprimeln,"€ 3,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_042.jpg
grobe Bio-Bratwurst,tegut,"€ 5,99",,"6,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_043.jpg
LandPrimus Schweinebauch,tegut,"€ 0,79",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,
Bio-Schweinefilet,Bio-Schweinefilet,"€ 2,49",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_045.jpg
Rindergulasch,tegut,"€ 1,69",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_046.jpg
Rinderroulade,tegut LandPrimus,"€ 1,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_047.jpg
Lammlachs natur,Lammlachs natur,"€ 4,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_048.jpg
Bio-Rinder- und Lamm-Hackfleisch,tegut,"€ 5,99",,"6,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_049.jpg
Kalbsrücken,Kalbsrücken,"€ 3,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_050.jpg
LandPrimus Rindertafelspitz,tegut,"€ 1,99",,"2,79 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_051.jpg
Bio-Putenoberkeule,Bio-Putenoberkeule,"€ 1,99",,1.99,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_052.jpg
Kaninchen,Kaninchen,"€ 1,79",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_053.jpg
Bio-Roastbeef,Bio-Roastbeef,"€ 3,99",,"5,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_054.jpg
LandPrimus Rindergeschnetzeltes,tegut,"€ 1,99",,"2,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_055.jpg
Hummus natur,tegut,"€ 1,79",,"1,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_056.jpg
Fleischkäse Brötchen Leberkäse Semmel,Fleischkäse Brötchen Leberkäse Semmel,"€ 2,00",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_057.jpg
Fischertopf,Fischertopf,"€ 1,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_058.jpg
Onigiri Lachs Edamame,natsu,"€ 2,79",,"1 kg = 27,90 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_059.jpg
Bismarckhering- oder Matjes-Brötchen,Bismarckhering- oder Matjes-Brötchen,"€ 2,50",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_060.jpg
Makrele heißgeräuchert,Makrele heißgeräuchert,"€ 1,49",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_061.jpg
Lachs,Meine Lieblinge,"€ 3,49",,"3,79 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_062.jpg
Kokoswasser Original,Vita Coco,"€ 1,79",,"1,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_063.jpg
Vitaminbrot,Lieken Urkorn,"€ 1,49",,"1 kg = 3,73",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_064.jpg
Schokoladen-Nuss-Gipfel,Schokoladen-Nuss-Gipfel,"€ 0,99",,"1,39 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_065.jpg
Milchbrötchen,Ibis,"€ 1,99",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_066.jpg
Currywurst-Snack,Currywurst-Snack,"€ 1,79",,"1,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_067.jpg
Bio-Rosinenbrötchen,Herzberger,"€ 1,00",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_068.jpg
Bio-Laugenbrezel,Herzberger,"€ 1,99",,"1 kg = 7,54 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_069.jpg
Dinkelharmonie Sandwich,Golden Toast,"€ 2,22",,"1 kg = 2,96 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_070.jpg
Weizenbrötchen,Weizenbrötchen,"€ 1,50",,"1 kg = 2,31 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_071.jpg
Bio-Roggen pur,Herzberger,"€ 2,79",,"3,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_072.jpg
Lyoner,tegut LandPrimus,"€ 0,79",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_073.jpg
Kartoffelwurst,tegut LandPrimus,"€ 1,79",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_074.jpg
Prosciutto di LandPrimus,LandPrimus,"€ 2,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_075.jpg
Wildkräuterschinken,Wildkräuterschinken,"€ 1,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_076.jpg
Bio-Kalbsleberwurst,Bio-Kalbsleberwurst,"€ 2,49",,"3,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_077.jpg
Bio-Mortadella,Bio-Mortadella,"€ 2,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_078.jpg
Sportsalami,Sportsalami,"€ 1,79",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_079.jpg
Tortenbrie,Ermitage,"€ 0,99",,"1,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_080.jpg
Bio-Bergkäse,Käserebellen,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_081.jpg
Gorgonzola,Gorgonzola,"€ 1,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_082.jpg
Cremeux rouge,Cremeux rouge,"€ 2,49",,"2,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_083.jpg
Backensholzer Hof Bio-Deichkäse,Bioland,"€ 2,49",,"3,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_084.jpg
Scharfer Grieche,Scharfer Grieche,"€ 1,79",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_085.jpg
Original,Yakult,"€ 2,99",,"3,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_086.jpg
Barista Hafer,Berief,"€ 1,49",,"1,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_087.jpg
Zaziki,Apostels,"€ 1,99",,"2,69 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_088.jpg
Bio-Sahne Pudding,Andechser Natur,"€ 0,88",,"1,19 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_089.jpg
haltbare Bio-Alpenmilch,Alnatura,"€ 1,49",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_090.jpg
Götterspeise Waldmeister,Dr Oetker,"€ 0,39",,"0,59 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_091.jpg
Sahnejoghurt mild,Zott,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_092.jpg
Veganer Schinken Spicker Schnittlauch,Rügenwalder Mühle,"€ 1,29",,"1 kg = 16,13 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_093.jpg
Sensational Burger,Garden Gourmet,"€ 2,49",,"1 kg = 11,02 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_094.jpg
Bio-Schnittkäse Bernd,Söbbeke,"€ 3,99",,"4,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_095.jpg
Fuetec,El Pozo,"€ 2,99",,"1 kg = 17,59 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_096.jpg
Bierschinken,Jeden Tag,"€ 1,79",,"1 kg = 8,95 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_097.jpg
Butterkäse,Bio Wiesenmilch,"€ 4,00",,"1 kg = 20,00 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_098.jpg
Lachsschinken,Jeden Tag,"€ 2,49",,"1 kg = 16,60 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_099.jpg
Handkäse,Harzbube,"€ 2,49",,"1 kg = 12,45 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_100.jpg
Delikatess Wiener,LandPrimus,"€ 2,99",,"1 kg = 14,95 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_101.jpg
Französische Kräuter,Miree,"€ 1,11",,"1 kg = 7,40 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_102.jpg
