Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Schogetten,Keine Marke,"€ 1,11",,11.10 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_029.png
Griesson Soft Cake,Keine Marke,"€ 1,99","€ 2,49",6.63 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_030.png
kinder Kinderini,Keine Marke,"€ 2,79","€ 3,49",11.16 / kg,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_031.png
Weihenstephan Frischer Kakao,Keine Marke,"€ 1,69","€ 2,19",Kein Mengenpreis,gekühlt,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_032.png
Yakult,Keine Marke,"€ 2,99",,7.67 / l,"gekühlt, Original oder Plus",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_033.png
Flammkuchenschnecken,Keine Marke,"€ 1,99",,7.37 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_034.png
Bauer Kinderjoghurt,Keine Marke,"€ 1,69",,4.23 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_035.png
Zottarella Rolle Classic,Keine Marke,"€ 1,99","€ 2,99",9.95 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_036.png
Alpenhain Obazda oder Camembert Creme,Keine Marke,"€ 1,49","€ 2,29",11.92 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_037.png
Salakis,Keine Marke,"€ 1,99","€ 3,79",11.06 - 13.27 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_038.png
Milram Reibekäse,Keine Marke,"€ 1,49","€ 2,69",9.93 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_039.png
Zum Dorfkrug Pudding oder Grütze,Keine Marke,"€ 1,29",,7.17 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_040.png
Körniger Frischkäse,Keine Marke,"€ 1,49","€ 1,79",4.97 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_041.png
Schokolierte Früchte,Keine Marke,"€ 6,38","€ 7,38",23.08 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 3.69 (28.38 / kg)",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_042.png
iglo Fischstäbchen oder Filegro XXL,Keine Marke,"€ 4,44","€ 6,89",5.29 - 9.25 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_043.png
Bärenmarke die frische Milch,Keine Marke,"€ 1,11","€ 1,69",Kein Mengenpreis,"gekühlt, 1,8% oder 3,8% Fett",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_044.png
Müller Müllermilch,Keine Marke,"€ 0,79","€ 1,49",1.98 / l,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_045.png
Weideglück Landjoghurt,Keine Marke,"€ 1,99",,Kein Mengenpreis,"gekühlt, 0,1%, 1,5% oder 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_046.png
Nordsee Backfisch oder Matjesfilets,Keine Marke,"€ 3,49","€ 3,99",11.26 - 12.46 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_047.png
Miree Frischkäsezubereitung,Keine Marke,"€ 1,11","€ 1,99",7.40 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_048.png
Schlemmerfilet,Keine Marke,"€ 2,22","€ 2,49",5.55 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_049.png
Rama,Keine Marke,"€ 1,99",,2.74 / kg,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_050.png
Dr Oetker Ristorante Pizza,Keine Marke,"€ 4,44",,5.69 - 8.38 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_051.png
Eduscho Pads,Keine Marke,"€ 4,49","€ 4,99",21.59 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_052.png
Eduscho Kaffee Klassisch oder mild,Keine Marke,"€ 6,49","€ 7,99",12.98 / kg,gemahlen,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_053.png
Eduscho Lieblingsbohnen,Keine Marke,"€ 9,99","€ 12,99",13.32 / kg,ganze Kaffeebohnen,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_054.png
Eduscho Caffe Crema,Keine Marke,"€ 13,99","€ 16,99",Kein Mengenpreis,mild,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_055.png
Original Eco Kaffeepadmaschine HD7806 37,Keine Marke,"€ 44,99","€ 89,99",Kein Mengenpreis,"ein oder zwei Tassen auf Knopfdruck, mit automatischer Abschaltung (30 Min.)",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_056.png
Leberwurst oder Teewurst,Keine Marke,"€ 1,19",,6.80 - 9.52 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_057.png
Langnese Auslese Honig,Keine Marke,"€ 3,49","€ 4,49",6.98 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_058.png
Mühlhäuser Thüringer Pflaumenmus,Keine Marke,"€ 1,69","€ 2,29",3.76 / kg,Original oder Stückig,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_059.png
Eiweiß-Brot,Keine Marke,"€ 1,69","€ 1,99",3.38 / kg,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_060.png
Balconi Kuchen Dessert,Keine Marke,"€ 2,29",,5.73 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_061.png
Bio-Apfeltasche,Keine Marke,"€ 0,99",,Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_062.png
Rustikales Steinofenbaguette,Keine Marke,"€ 1,00",,2.50 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_063.png
Laugenstange mit Saaten,Keine Marke,"€ 0,49",,Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_064.png
Weizenmischbrot,Keine Marke,"€ 0,89","€ 0,99",1.78 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_065.png
Kaiser- Mohn- oder Sesambrötchen,Keine Marke,"€ 1,00","€ 1,141,50",Kein Mengenpreis,Einzelpreis: 0.19 – 0.25Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_066.png
Toasty Ham Cheese,Keine Marke,"€ 1,00",,Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_067.png
Fruchtstreuselschnecke oder Mohnschmetterling,Keine Marke,"€ 1,99",,6.63 - 7.11 / kg,2er Pack,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_068.png
Käse-Schinken-Croissant,Keine Marke,"€ 0,69","€ 0,79",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_069.png
Lauchzwiebeln,Keine Marke,"€ 0,59","€ 0,69",Kein Mengenpreis,Ägypten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_070.png
Original Thai Jasminreis,Keine Marke,"€ 1,79","€ 1,99",Kein Mengenpreis,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_071.png
Reiskocher,Keine Marke,"€ 19,99","€ 39,99",Kein Mengenpreis,"herausnehmbarer Dampfgareinsatz und Warmhaltefunktion, ca. 1 Liter Volumen, max. 400 W",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_072.png
Panko Mehl,Keine Marke,"€ 1,79",,8.95 / kg,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_073.png
Sushi Nori Blätter,Keine Marke,"€ 2,49",,95.77 / kg,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_074.png
Ramen Nudeln,Keine Marke,"€ 1,00",,3.33 / kg,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_075.png
Sushi-Reis,Keine Marke,"€ 1,29",,2.58 / kg,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_076.png
YumYum Instantnudeln Becher,Keine Marke,"€ 0,99","€ 1,29",14.14 / kg,verschiedene Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_077.png
Sojasauce hell,Keine Marke,"€ 1,29","€ 1,29",6.67 / l,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_078.png
Reisessig,Keine Marke,"€ 0,99",,6.60 / l,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_079.png
Sesamöl,Keine Marke,"€ 2,29",,15.79 / l,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_080.png
Sweet Chili Sauce,Keine Marke,"€ 1,79",,2.56 / l,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_081.png
Steinhaus Japanische Teigtaschen,Keine Marke,"€ 2,49","€ 2,99",14.82 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_082.png
Schieferplatte,Keine Marke,"€ 2,99",,Kein Mengenpreis,"mit rutschfesten Füßchen, als Buffetplatte oder Platzset einsetzbar, kratzfeste Oberfläche ca. 30 x 20 cm, ca. 38 x 13 cm, ca. 40 x 20 cm",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_083.png
Entenbrustfilet,Keine Marke,"€ 9,90",,Kein Mengenpreis,"pariert, mit Haut, küchenfertig, ca. 250 g",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_084.png
Knusperstange Asia,Keine Marke,"€ 0,99",,13.20 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_085.png
Mini Frühlingsrollen oder Frühlingsrollen,Keine Marke,"€ 2,29","€ 2,79",5.73 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_086.png
Meeresalgensalat,Keine Marke,"€ 1,99",,9.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_087.png
Surimi Sticks,Keine Marke,"€ 1,99","€ 2,79",9.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_088.png
Aloe Vera Erfrischungsgetränk,Keine Marke,"€ 1,49",,2.98 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_089.png
MaiKai Erfrischungsgetränk,Keine Marke,"€ 1,29",,4.61 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_090.png
Teekanne Ländertee,Keine Marke,"€ 1,69","€ 2,29",30.73 - 48.29 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_091.png
Reis- oder Krabbenchips,Keine Marke,"€ 1,49","€ 1,99",14.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_092.png
Mitsuba Crispies,Keine Marke,"€ 1,99","€ 2,29",15.92 - 23.41 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_093.png
Jever Fun Alkoholfrei oder Alkoholfrei 0 0,Keine Marke,"€ 11,99",,1.20 / l,,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_094.png
Erdinger Weißbier,Keine Marke,"€ 4,99",,1.66 / l,Hell oder Alkoholfrei,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_095.png
Karamalz,Keine Marke,"€ 11,99","€ 13,99",1.20 / l,alkoholfreies Malzgetränk,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_096.png
Cola-Mix oder Cola-Mix Zero,Keine Marke,"€ 6,49",,0.65 / l,koffeinhaltig,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_097.png
Rockstar Energy Drink,Keine Marke,"€ 2,99","€ 4,47",1.98 / l,"koffein- und taurinhaltig, versch. Sorten Einzelpreis: 1.- zzgl. Pfand 0.25 (2.- / l)",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_098.png
Lipton Eistee,Keine Marke,"€ 6,99","€ 10,14",0.93 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_099.png
Happy Day Fruchtsäfte oder Nektare,Keine Marke,"€ 1,99","€ 2,99",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_100.png
Ouzo 12 Anis-Spirituose oder 12 Gold Anis-Likör,Keine Marke,"€ 9,99",,14.27 / l,36 – 38% Vol.,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_101.png
Fruchtsaftgetränke,Keine Marke,"€ 3,99","€ 4,77",0.89 / l,versch. Sorten Einzelpreis: 1.59 zzgl. Pfand 0.25 (1.06 / l),Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_102.png
Ready to Drink,Keine Marke,"€ 1,39","€ 1,69",4.21 / l,"versch. Sorten, 10% Vol.",Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_103.png
Getränkesirup,Keine Marke,"€ 1,49","€ 1,79",2.98 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_104.png
duschdas Duschgel,Keine Marke,"€ 2,79",,4.13 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_105.png
Axe Bodyspray,Keine Marke,"€ 4,49","€ 5,99",17.96 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_106.png
Axe Duschgel,Keine Marke,"€ 4,49","€ 5,39",6.41 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_107.png
Taft Haarspray oder -lack,Keine Marke,"€ 2,99","€ 3,95",11.96 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_108.png
Garnier Fructis Shampoo,Keine Marke,"€ 1,89","€ 2,49",7.56 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_109.png
Kuschelweich Weichspüler,Keine Marke,"€ 1,49","€ 1,99",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 19.01.26 - Samstag, 24.01.26",19.01.26,24.01.26,images_netto/netto_offer_110.png
