Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Grünländer Käsescheiben,Keine Marke,"€ 2,79","€ 3,99",11.63 – 13.29 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_012.png
funny-frisch Chipsfrisch,Keine Marke,"€ 1,11","€ 1,99",7.40 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_013.png
Melitta Bella Crema,Keine Marke,"€ 13,99","€ 19,99",Kein Mengenpreis,"ganze Kaffeebohnen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_014.png
Äpfel rot,Keine Marke,"€ 1,00",,Kein Mengenpreis,"Deutschland/Polen, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_015.png
Heidelbeeren,Keine Marke,"€ 1,00",,8.- / kg,"Peru/Chile, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_016.png
Markttag Zitronen,Keine Marke,"€ 1,00",,2.- / kg,"Spanien/Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_017.png
Zespri Kiwi Gold Zespri Kiwi gold,Keine Marke,"€ 1,38","€ 1,38",Kein Mengenpreis,"Italien, Kl. I Einzelpreis: 0.69",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_018.png
Grapefruit rose,Keine Marke,"€ 1,38","€ 1,38",Kein Mengenpreis,"Spanien, Kl. I Einzelpreis: 0.69",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_019.png
Gurken,Keine Marke,"€ 1,00",,Kein Mengenpreis,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_020.png
Champignon weiss,Keine Marke,"€ 1,00",,4.- / kg,"Polen, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_021.png
Mini-Romana Salat,Keine Marke,"€ 1,29","€ 1,29",Kein Mengenpreis,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_022.png
Mini-Pflaumentomaten,Keine Marke,"€ 1,00",,5.- / kg,"Marokko, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_023.png
Suppengemüse,Keine Marke,"€ 1,00",,2.- / kg,,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_024.png
Snackradieschen,Keine Marke,"€ 1,50","€ 1,50",2.50 / kg,"Italien/Niederlande, Kl. I Einzelpreis: 0.75 (3.75 / kg)",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_025.png
Lauchzwiebeln,Keine Marke,"€ 1,38","€ 1,38",Kein Mengenpreis,Ägypten Einzelpreis: 0.69,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_026.png
Schweinemett,Keine Marke,"€ 2,49","€ 3,49",8.30 / kg,fertig gewürzt,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_027.png
Schinkenzwiebelmettwurst,Keine Marke,"€ 3,33","€ 3,98",8.33 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich Einzelpreis: 1.99 (9.95 / kg),Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_028.png
Rinder-Hackfleisch,Keine Marke,"€ 9,99","€ 12,99",Kein Mengenpreis,zum Braten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_029.png
Gulasch gemischt,Keine Marke,"€ 4,79",,9.58 / kg,vom Schwein und Rind,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_030.png
Rinder-Burger Chicken-Burger oder Hot Dog,Keine Marke,"€ 2,49","€ 2,79",8.30 - 12.45 / kg,,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_031.png
Chicken Tender,Keine Marke,"€ 5,49","€ 7,49",9.15 / kg,"Hähnchen-Innenfilet paniert, spicy, Kentucky Style",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_032.png
XXL Hähnchen-Brustfilet,Keine Marke,"€ 8,29",,Kein Mengenpreis,mager,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_033.png
Hähnchen-Pfanne Schaschlik,Keine Marke,"€ 2,99","€ 3,79",7.48 / kg,"Geschnetzeltes aus der Oberkeule, mit Zwiebeln und Paprika",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_034.png
Schweine-Schnitzel,Keine Marke,"€ 5,49","€ 6,99",6.10 / kg,paniert,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_035.png
Hähnchen-Oberkeulensteaks,Keine Marke,"€ 6,58","€ 7,58",7.50 / kg,"ohne Haut und ohne Knochen, natur Einzelpreis: 3.79 (9.48 / kg)",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_036.png
Wiltmann Salami-Sortiment,Keine Marke,"€ 1,29","€ 2,29",16.13 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_037.png
Schwarzwälder Schinken,Keine Marke,"€ 4,98","€ 4,98",10.- / kg,Einzelpreis: 2.49 (12.45 / kg),Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_038.png
Original österreichische Wurstspezialitäten,Keine Marke,"€ 1,49","€ 1,69",18.63 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_039.png
Leberkäse,Keine Marke,"€ 6,98","€ 6,98",7.50 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich Einzelpreis: 3.49 (8.73 / kg),Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_040.png
Frischwurst-Aufschnitt,Keine Marke,"€ 2,38","€ 2,38",5.- / kg,versch. Sorten Einzelpreis: 1.19 (5.95 / kg),Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_041.png
Mozzarella Kugel,Keine Marke,"€ 2,79","€ 2,55",5.33 / kg,"gekühlt, versch. Sorten Einzelpreis: 0.85 (6.80 / kg)",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_042.png
Feinkostsalate,Keine Marke,"€ 2,98","€ 2,98",2.50 / kg,"gekühlt, versch. Sorten Einzelpreis: 1.49 (3.73 / kg)",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_043.png
Schlagsahne,Keine Marke,"€ 3,56","€ 3,56",3.75 / kg,"gekühlt, mind. 30% Fett Einzelpreis: 0.89 (4.45 / kg)",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_044.png
Frische Milch,Keine Marke,"€ 4,16","€ 6,767,16",Kein Mengenpreis,"gekühlt, 1,5% oder 3,5% Fett Einzelpreis: 1.69 – 1.79",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_045.png
Kondensmilch,Keine Marke,"€ 0,89",,1.78 / kg,"gekühlt, 4% Fett",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_046.png
Müller Froop,Keine Marke,"€ 0,39","€ 0,79",2.60 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_047.png
Plombir Kefir,Keine Marke,"€ 1,99",,Kein Mengenpreis,"gekühlt, 1,8% Fett",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_048.png
Exquisa Quark Creme,Keine Marke,"€ 1,49","€ 2,09",2.98 - 3.73 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_049.png
Almighurt Mousse,Keine Marke,"€ 1,00","€ 1,49",5.- / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_050.png
Müller Doppeldecker oder Wackelpudding,Keine Marke,"€ 1,00","€ 1,59",2.- / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_051.png
Smarties oder Lion Joghurt,Keine Marke,"€ 3,79",,5.26 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_052.png
Kinder Maxi King,Keine Marke,"€ 1,99",,14.21 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_053.png
Settele Dampfnudeln,Keine Marke,"€ 1,49","€ 2,69",2.98 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_054.png
Cheestrings,Keine Marke,"€ 1,99","€ 2,29",24.88 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_055.png
Hochland Sandwich Scheiben,Keine Marke,"€ 1,79","€ 2,69",11.93 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_056.png
Kiri Schale Portionen oder Dippi,Keine Marke,"€ 1,99","€ 2,79",13.27 - 18.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_057.png
Peynoos Hirtenkäse XXL,Keine Marke,"€ 6,49","€ 7,29",Kein Mengenpreis,gekühlt,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_058.png
Ergüllü mediterrane Cremes,Keine Marke,"€ 2,22","€ 2,59",11.10 - 17.76 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_059.png
YouCook Fertiggerichte,Keine Marke,"€ 3,49","€ 4,79",8.31 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_060.png
Brunch,Keine Marke,"€ 1,29","€ 1,89",6.97 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_061.png
iglo Fertiggerichte,Keine Marke,"€ 2,99","€ 3,99",6.64 - 7.04 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_062.png
Gustavo Gusto Pizza,Keine Marke,"€ 3,49","€ 4,69",7.59 - 8.51 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_063.png
Himbeeren XXL,Keine Marke,"€ 7,99","€ 9,99",Kein Mengenpreis,tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_064.png
Mövenpick Eis,Keine Marke,"€ 1,99","€ 3,99",2.21 - 2.49 / l,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_065.png
Dunkin Donut Valentin,Keine Marke,"€ 2,99","€ 3,99",20.07 / kg,2er Pack,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_066.png
Ritter Sport Herzen,Keine Marke,"€ 3,79","€ 4,99",27.66 - 31.85 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_067.png
Kneipp Geschenkset,Keine Marke,"€ 4,49",,74.83 / l,Wellness Lieblinge,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_068.png
Tesori Geschenkset,Keine Marke,"€ 4,99","€ 5,99",22.18 / l,Lass dich verzaubern,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_069.png
Dessert im Glas,Keine Marke,"€ 1,11",,18.50 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_070.png
Aperito Rosa Spritz,Keine Marke,"€ 2,99",,4.98 / l,,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_071.png
Cinzano Asti D O C G,Keine Marke,"€ 6,49","€ 7,99",8.65 / l,"Schaumwein, mild",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_072.png
Baileys Likör,Keine Marke,"€ 9,99","€ 12,99",14.27 – 19.98 / l,"versch. Sorten, 17 % Vol.",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_073.png
Yes Törtchen,Keine Marke,"€ 1,69","€ 1,99",17.60 / kg,Cacao oder Caramel,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_074.png
Airwick Duftkerzen,Keine Marke,"€ 5,99",,27.23 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_075.png
Mon Cheri oder Raffaello Herz,Keine Marke,"€ 4,99",,33.95 - 35.64 / kg,,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_076.png
Partnerbettwäsche,Keine Marke,"€ 19,99",,Kein Mengenpreis,"mit Reißverschluss, waschbar bis ca. 60°C und trocknergeeignet Maße je Kissenbezug: ca. 80 x 80 cm Maße je Bettdeckenbezug: ca. 135 x 200 cm",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_077.png
Partnerhoodie,Keine Marke,"€ 14,99",,Kein Mengenpreis,"mit Kapuze und Kängurutasche, aus Sweatfleece-Material, aus Sweatfleece-Material Größen Damen: M – XL Größen Herren: L – XXL",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_078.png
XXL Wohndecke,Keine Marke,"€ 17,99",,Kein Mengenpreis,waschbar bei 30° C im Schonwaschgang Maße: ca. 220 x 240 cm,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_079.png
Porzellan-Partnertassen,Keine Marke,"€ 3,99",,Kein Mengenpreis,"mit herzförmigen Griffen, spülmaschinengeeignet Fassungsvermögen: ca. 350 ml",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_080.png
Teppich in Herzform,Keine Marke,"€ 9,99",,Kein Mengenpreis,geeignet für Fußbodenheizung Maße: ca. 70 x 85 cm,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_081.png
Silikonbackform in Herzform,Keine Marke,"€ 3,99",,Kein Mengenpreis,"spülmaschinengeeignet,  temperaturbeständig von ca. - 40°C bis ca. 220°C",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_082.png
Plüschtier,Keine Marke,"€ 3,99",,Kein Mengenpreis,"versch. Ausführungen, waschbar bei ca. 30°C Maße: ca. 20 x 16 x 16 cm",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_083.png
BotanicalsTM Kleiner Sommerstrauß,Keine Marke,"€ 24,99","€ 29,99",Kein Mengenpreis,"373-teilig, geeignet für Kinder ab 9 Jahren",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_084.png
Eisrose,Keine Marke,"€ 6,99",,Kein Mengenpreis,ca. 15 cm hoch in Geschenkfolie,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_085.png
Hedera,Keine Marke,"€ 7,99",,Kein Mengenpreis,"am Herzbogen, ca. 35 cm hoch, Ø = 13 cm",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_086.png
Orchidee,Keine Marke,"€ 8,99",,Kein Mengenpreis,"ca. 55 cm hoch, versch. Farben, Ø = 12 cm, mit 2 Blütenrispen",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_087.png
Orchideen Arrangement,Keine Marke,"€ 14,99",,Kein Mengenpreis,"Multiflora, ca. 50 cm hoch, versch. Farben, mit besonders vielen Blüten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_088.png
Rosen,Keine Marke,"€ 4,99",,Kein Mengenpreis,"ca. 30 cm hoch, versch. Farben Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_089.png
Anthurie,Keine Marke,"€ 5,99",,Kein Mengenpreis,"ca. 40 cm hoch, versch. Farben, Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_090.png
Orchideengesteck,Keine Marke,"€ 9,99",,Kein Mengenpreis,"Cymbidien, ca. 20 cm hoch, versch. Ausführungen",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_091.png
Ready to Drink,Keine Marke,"€ 11,11","€ 14,9417,94",5.61 / l,"versch. Sorten, 10% Vol. Einzelpreis: 2.49 – 2.99 (7.55 – 9.06 / l)",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_092.png
Berentzen Minis Partybecher,Keine Marke,"€ 9,99",,18.50 / l,"versch. Sorten, 15% - 18% Vol.",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_093.png
Weltenburger,Keine Marke,"€ 0,79","€ 0,99",1.58 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_094.png
Monster Energy Drink,Keine Marke,"€ 0,89","€ 1,49",1.78 / l,"taurin- und koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_095.png
Fanta Sprite oder Mezzo Mix,Keine Marke,"€ 1,19",,0.95 / l,"teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_096.png
Coca-Cola oder Fanta,Keine Marke,"€ 8,79",,1.48 / l,"teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_097.png
The Real Limonade oder Cola,Keine Marke,"€ 0,49","€ 0,69",1.48 / l,"teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_098.png
Schweppes,Keine Marke,"€ 1,69",,1.35 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_099.png
Gerolsteiner Mineralwasser oder Nearwater,Keine Marke,"€ 4,49",,0.50 / l,versch. Sorten Einzelpreis: 0.99 (0.66 / l) zzgl. Pfand 0.25,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_100.png
Löwenbräu Original oder Kulmbacher Edelherb Pils,Keine Marke,"€ 10,99","€ 14,8016,99",1.10 / l,je nach regionaler Verfügbarkeit,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_101.png
Bischofshof Regensburger Hell,Keine Marke,"€ 13,99","€ 17,99",1.40 / l,,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_102.png
Apfelsaft klar Apfeldirektsaft naturtrüb oder Apfel-Kirsch,Keine Marke,"€ 7,99","€ 8,99",1.33 / l,,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_103.png
Witaquelle Mineralwasser,Keine Marke,"€ 3,99","€ 5,29",0.40 / l,Sanft,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_104.png
Nordbrand Nordhausen Pfefferminz oder Saure Kirsche,Keine Marke,"€ 3,99","€ 4,99",5.70 / l,"Likör, 16 – 18% Vol.",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_105.png
Pit Original do Brasil,Keine Marke,"€ 9,99",,14.27 / l,"Zuckerrohrschnaps, 38% Vol. Stößel GRATIS!",Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_106.png
Haribo Minis,Keine Marke,"€ 1,79",,7.16 - 7.78 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.02.26 - Samstag, 14.02.26",09.02.26,14.02.26,images_netto/netto_offer_107.png
