Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
T-Shirt,UP2FASHION,"€ 3,59",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_104.jpg,cat_non_food
Homewear,UP2FASHION,"€ 7,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_105.jpg,cat_non_food
Frühjahrsblüher,Gardenline,"€ 1,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_106.jpg,"cat_non_food,diet_vegetarian"
Premium-Gemüsepflanzen,Gardenline,"€ 1,49",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_107.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Kokos-Fußmatte mit Rahmen,HOME CREATION,"€ 4,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_108.jpg,cat_non_food
Elektro-Hochdruckreiniger,FERREX,"€ 39,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_109.jpg,cat_drogerie
Powerstrips,tesa,"€ 4,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_110.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed"
Pampasgras,Gardenline,"€ 1,49",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_111.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Protein-Wraps,Goldähren,"€ 1,99",,4.01 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_112.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich"
Naturjoghurt,Weihenstephan,"€ 0,89",,1 kg = 1.78,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_113.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte"
Auflauf-Liebe,MILRAM,"€ 1,49",,kg-Preis 9.93,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_114.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme"
Sahne-Portionen,Kiri,"€ 2,79",,15.94 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_115.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_sahne_creme,tag_ultra_processed"
Obazda,ALPENHAIN,"€ 1,49",,kg-Preis 11.92,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_116.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
Schafskäse Natur,Salakis,"€ 1,99",,11.06 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_117.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
Biscoff-Brotaufstrich,Lotus,"€ 3,29",,kg-Preis 6.58,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_118.jpg,"cat_sonstiges,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_ultra_processed"
Quark,Milsani,"€ 0,99",,kg-Preis 1.98,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_119.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme"
Knusperbrot,Leicht Cross,"€ 0,99",,1 kg = 6.60,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_120.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed"
Prosciutto Cotto,Cucina,"€ 1,99",,kg-Preis 8.29,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_121.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_high_protein,tag_proteinreich,tag_ultra_processed"
Butter,Landliebe,"€ 1,29",,kg-Preis 5.16,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_122.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed"
Backfeste Puddingcreme,Back Family,"€ 0,79",,kg-Preis 15.80,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_123.jpg,"cat_knabbern_naschen,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed"
Cake Drip Rosa,Back Family,"€ 2,99",,24.92 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_124.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Haselnusskerne gemahlen,Back Family,"€ 2,39",,11.95 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_125.jpg,"cat_knabbern_naschen,diet_vegan,diet_vegetarian,tag_ultra_processed"
Zuckerglasur,Back Family,"€ 1,19",,kg-Preis 9.52,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_126.jpg,"cat_grundnahrung,tag_ultra_processed"
Rainbow-Dekor Typ Macaron,Back Family,"€ 2,49",,kg-Preis 124.50,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_127.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Mandeln blanchiert ganz,Back Family,"€ 1,29",,12.90,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_128.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Mousse Zitronengeschmack,Back Family,"€ 1,29",,kg-Preis 14.33,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_129.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Streusel-Liebe,Back Family,"€ 0,99",,kg-Preis 9.90,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_130.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Bienen Zucker-Figuren,Back Family,"€ 1,69",,169.00 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_131.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_ultra_processed"
Kleinkuchen,Milka,"€ 1,99",,"kg-Preis 14.21, 13.27 bzw. 11.37",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_132.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Kristallzucker,Diadem,"€ 1,69",,kg-Preis 0.85,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_133.jpg,"cat_non_food,tag_ultra_processed"
Rührteig Böden,Meine Kuchen Welt,"€ 1,49",,5.96 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_134.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed"
Cookies,Mars,"€ 1,99",,13.82 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_135.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Lungo XXL 40 Kapseln,Jacobs,"€ 1,99",,16.58 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_136.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Cashew-Bruch,Farmer Naturals,"€ 1,99",,kg-Preis 7.96,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_137.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food"
Mandelmus,Bio,"€ 3,99",,15.96 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_138.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Auslese Klassisch,Melitta,"€ 6,49",,kg-Preis 12.98,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_139.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Brauner Zucker,Diadem,"€ 1,39",,kg-Preis 2.78,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_140.jpg,"cat_grundnahrung,tag_ultra_processed"
Unsere Klassiker,Coppenrath Wiese,"€ 8,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_141.jpg,"cat_grundnahrung,diet_vegetarian,sub_milchprodukte,tag_ultra_processed"
Hühner Nudel-Topf,Erasco,"€ 2,19",,kg-Preis 2.74,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_142.jpg,"cat_getraenke,tag_ultra_processed"
Medjoul Datteln,Farmer Naturals,"€ 2,99",,kg-Preis 14.95 bzw. 9.97,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_143.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food"
Frit-Sticks ungarisch,Funny Frisch,"€ 1,19",,13.22 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_144.jpg,"cat_fleisch_wurst,tag_ultra_processed"
Kokos-Minis,Brandt,"€ 1,19",,kg-Preis 9.83,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_145.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
kinder-Osterhase,Ferrero,"€ 1,69",,kg-Preis 30.73,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_146.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Crunchips-Stackers,Lorenz,"€ 1,99",,kg-Preis 11.37,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_147.jpg,"cat_knabbern_naschen,sub_kartoffeln,tag_ultra_processed"
Fruchtgummi,Trolli,"€ 0,79",,4.39 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_148.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Balla-Stixx,Haribo,"€ 1,29",,6.45 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_149.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Energy-Drink,Monster,"€ 7,99",,1-Preis 1.60,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_150.jpg,"cat_getraenke,tag_ultra_processed"
Schoko-Löffeleier,Schoko-Löffeleier,"€ 2,79",,kg-Preis 19.38,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_151.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Original,Oreo,"€ 1,29",,8.38 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_152.jpg,"cat_knabbern_naschen,tag_high_protein,tag_ultra_processed"
Milchreis,Müller,"€ 0,49",,kg-Preis 2.45,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_153.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_reis,tag_ultra_processed"
Küchenpapier,The Papermakers,"€ 3,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_154.jpg,cat_drogerie
Original Irish Whiskey,Tullamore D E W,"€ 13,99",,"19,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_155.jpg,"cat_getraenke,tag_high_protein,tag_ultra_processed"
Hähnchen-Schnitte Cordon-bleu-Art,Meine Metzgerei,"€ 6,49",,kg-Preis 8.65,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_156.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich"
Kasseler Bauchschnitten,Meine Metzgerei,"€ 3,99",,9.98 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_157.jpg,"cat_fleisch_wurst,sub_schwein,tag_ultra_processed"
Puten-Schnitzel Wiener Art,Meine Metzgerei,"€ 7,49",,kg-Preis 9.36,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_158.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein"
Katzen-Trockenfutter,Whiskas,"€ 9,79",,kg-Preis 3.50,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_159.jpg,cat_tiernahrung
Oak Select,Laphroaig,"€ 10,99",,1-Preis 15.70,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_160.jpg,cat_getraenke
Coca-Cola,Coca-Cola,"€ 1,29",,1-Preis 0.65,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_161.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed"
Irischer Sahnelikör,Baileys,"€ 9,99",,1 l = 14.27,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_162.jpg,"cat_getraenke,sub_sahne_creme"
Kap-Seehecht-Filets,Golden Seafood,"€ 7,99",,kg-Preis 15.99,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_163.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_proteinreich"
Draught,Guinness,"€ 1,29",,1-Preis 2.93,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_164.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed"
Riesling-Sekt,Fürst von Metternich,"€ 5,99",,"7,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_165.jpg,cat_getraenke
Waffeln,Kuchen Welt,"€ 0,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_166.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Staubsauger PowerGo,Philips,"€ 59,99",,"UVP
179,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_167.jpg,"cat_non_food,tag_ultra_processed"
Staubsaugerbeutel UN 210,Staubsaugerbeutel UN 210,"€ 0,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_168.jpg,cat_non_food
Sahnepudding,Milsani,"€ 1,39",,"1,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_169.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed"
VLA-Dessert,Milsani,"€ 0,59",,"0,65 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_170.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme"
Sahnepudding mit Süßigkeiten,Milsani,"€ 0,89",,"0,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_171.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed"
Buttermilchdessert,Milsani,"€ 0,59",,"0,65 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_172.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte"
High-Protein-Grießpudding,Milsani,"€ 1,59",,kg-Preis 3.18,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_173.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_high_protein,tag_proteinreich,tag_ultra_processed"
High-Protein-Pudding,Milsani,"€ 0,89",,"0,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_174.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_high_protein,tag_proteinreich,tag_ultra_processed"
Schoko-Vanille Waffelhörnchen,Mucci,"€ 1,99",,"2,19 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_175.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Mini-Stieleis,Mucci,"€ 2,99",,"3,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_176.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed"
Erdbeer,Mucci,"€ 1,89",,"1,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_177.jpg,"cat_getraenke,diet_vegan,diet_vegetarian"
Supreme Rich Creamy,Mucci,"€ 2,79",,"2,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_178.jpg,cat_drogerie
Eisschale,Mucci,"€ 3,29",,"3,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_179.jpg,cat_non_food
Sensation Mandel,Mucci,"€ 2,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_180.jpg,cat_drogerie
Bio-Tomaten passiert,Bio,"€ 0,69",,"0,79 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_181.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Gehackte Tomaten,King s Crown,"€ 0,59",,"0,65 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_182.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Bio-Tomatenmark,Bio,"€ 0,95",,"1,15 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_183.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Passierte Tomaten,KING S CROWN,"€ 0,65",,"0,69 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_184.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Bio-Tomaten gehackt,Bio,"€ 0,65",,"0,75 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_185.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Tomatenmark,King s Crown,"€ 0,89",,"0,95 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_186.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Bio-Kokosghurt Natur,MyVay,"€ 1,35",,3.38 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_187.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte"
Bio-Haferdrink,MyVay,"€ 0,90",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_188.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Bio-Gemüseaufstrich,Bio-Gemüseaufstrich,"€ 1,79",,kg-Preis 9.94,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_189.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Vegane Bio-Streichcreme,MYVAY,"€ 1,25",,kg-Preis 6.94,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_190.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_milchprodukte"
Vegane Scheiben Würzig,MyVay,"€ 0,99",,6.60 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_191.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Sojaghurt,MyVay,"€ 0,99",,1.98 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_192.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte"
Veggie-Würstchen,MYVAY MEIN VEGGIE TAG,"€ 1,99",,kg-Preis 9.95,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_193.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_wurst,tag_ultra_processed"
Bio-Tofu Natur,MYVAY,"€ 2,29",,kg-Preis 6.36,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_194.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_whole_food"
Veganes Schnitzel,MyVay,"€ 2,19",,10.95 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_195.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_schwein,tag_ultra_processed"
Veganer Burger Crispy Chicken Style,MyVay,"€ 2,25",,11.25 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_196.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_gefluegel,tag_ultra_processed"
The Wonder Chunks Chicken-Style,MyVay,"€ 2,45",,kg-Preis 13.24,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_197.jpg,"cat_knabbern_naschen,sub_gefluegel,tag_ultra_processed"
Vegane BBQ Hackbällchen American Style,MyVay,"€ 1,85",,kg-Preis 12.33,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_198.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,tag_ultra_processed"
Vegane Falafel,MyVay,"€ 1,79",,8.95 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_199.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,tag_ultra_processed,tag_whole_food"
Schlagsahne,Bio,"€ 1,19",,kg-Preis 5.95,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_200.jpg,"cat_molkerei_kaese,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme"
Bio-Fruchtjoghurt,Bio,"€ 0,59",,kg-Preis 3.93,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_201.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_whole_food"
Körniger Bio-Frischkäse,Bio,"€ 1,45",,kg-Preis 7.25,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_202.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
Bio-Räucherlachs,Bio,"€ 3,99",,kg-Preis 39.90,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_203.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,diet_vegan,diet_vegetarian,tag_proteinreich,tag_whole_food"
Bio-Bacon,Bio-Bacon,"€ 1,99",,kg-Preis 19.90,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_204.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein"
Bio-Salami,Bio-Salami,"€ 2,49",,kg-Preis 19.92,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_205.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food"
