Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
Sprinkler-Set,PARKSIDE,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_239.jpg,cat_non_food
Drucksprüher,PARKSIDE,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_240.jpg,cat_non_food
Akku-Drucksprüher,PARKSIDE,"€ 19,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_241.jpg,cat_non_food
Gartenclogs,PARKSIDE,"€ 4,99",,"6,99 €",,Nein,,,,images_lidl/lidl_offer_242.jpg,cat_non_food
Blumenkasten,PARKSIDE,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_243.jpg,cat_non_food
Hochbeet o Pflanztisch,Parkside,"€ 29,99",,"34,99 €",,Nein,,,,images_lidl/lidl_offer_244.jpg,cat_non_food
Hochbeet Pflanztisch,PARKSIDE,"€ 29,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_245.jpg,cat_non_food
Gartenhandschuhe,PARKSIDE,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_246.jpg,cat_non_food
Elektro-Rasenmäher,PARKSIDE,"€ 79,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_247.jpg,cat_non_food
Teleskop-Astschere,Fiskars,"€ 19,99",,"UVP
39,99 €",,Nein,,,,images_lidl/lidl_offer_248.jpg,cat_non_food
Bypass-Gartenschere,Fiskars,"€ 9,99",,"UVP
24,99 €",,Nein,,,,images_lidl/lidl_offer_249.jpg,cat_non_food
Tomaten-Pflanzgefäß,PARKSIDE,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_250.jpg,cat_non_food
Bindesortiment,PARKSIDE,"€ 1,49",,1m=ab.01/-.01/-.05/,,Nein,,,,images_lidl/lidl_offer_251.jpg,cat_non_food
Hochbeet,PARKSIDE,"€ 19,99",,"24,99 €",,Nein,,,,images_lidl/lidl_offer_252.jpg,cat_non_food
Bewässerungshelfer,Scheurich,"€ 3,99",,"UVP
6,79 €",,Nein,,,,images_lidl/lidl_offer_253.jpg,cat_non_food
Multifunktionsbrause Gartenspritze,Multifunktionsbrause Gartenspritze,"€ 7,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_254.jpg,cat_non_food
Schlauch-Verbinder -Reparaturstück,PARKSIDE PERFORMANCE,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_255.jpg,cat_non_food
PERFORMANCE Akku-Bohrschrauber 20 V,PARKSIDE,"€ 79,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_256.jpg,cat_non_food
Hahnanschluss Zubehöradapter Verlängerungsstu ck,PARKSIDE PERFORMANCE,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_257.jpg,cat_non_food
Gartenschlauch,PARKSIDE PERFORMANCE,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_258.jpg,cat_non_food
Kompakt- Viereckregner,PARKSIDE PERFORMANCE,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_259.jpg,cat_non_food
Gravierstift,Crelando,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_260.jpg,cat_non_food
Kritzel-Kratzel-Buch,NGV,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_261.jpg,cat_non_food
Kreativ-Set Steckblumen,Playtive,"€ 7,99",,"14,99 €",,Nein,,,,images_lidl/lidl_offer_262.jpg,cat_non_food
Kreativ-Set,Lena,"€ 4,99",,"UVP
6,99 €",,Nein,,,,images_lidl/lidl_offer_263.jpg,cat_non_food
XXL-Mal- und Bastelblock,XXL-Mal- und Bastelblock,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_264.jpg,cat_non_food
Öl- Aquarellfarben,Crelando,"€ 4,99",,1 l = 11.55,,Nein,,,,images_lidl/lidl_offer_265.jpg,"cat_molkerei_kaese,sub_milchprodukte"
Malkoffer,Crelando,"€ 11,99",,"19,99 €",,Nein,,,,images_lidl/lidl_offer_266.jpg,cat_non_food
Leinwand -Set,Crelando,"€ 3,49",,"4,99 €",,Nein,,,,images_lidl/lidl_offer_267.jpg,cat_non_food
Creabox Strukturpasten-Kreativset,Marabu,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_268.jpg,cat_non_food
Acrylfarben,Crelando,"€ 2,99",,1 l = 4.98/5.98,,Nein,,,,images_lidl/lidl_offer_269.jpg,cat_non_food
Koffer-Tischstaffelei,Crelando,"€ 19,99",,"29,99 €",,Nein,,,,images_lidl/lidl_offer_270.jpg,cat_non_food
Creabox Stiftset,Marabu,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_271.jpg,cat_non_food
Permanentmarker,Crelando,"€ 2,69",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_272.jpg,"cat_getraenke,diet_lactose_free,diet_vegetarian"
Klebestift,UHU,"€ 2,49",,1 kg = 24.90/62.25,,Nein,,,,images_lidl/lidl_offer_273.jpg,cat_non_food
LED-Lightpad,Crelando,"€ 17,99",,"24,99 €",,Nein,,,,images_lidl/lidl_offer_274.jpg,cat_non_food
Aquarell-Filzstifte,Crelando,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_275.jpg,cat_non_food
Schreib-Sortiment,Bic,"€ 3,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_276.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed"
Zeichenblock,Crelando,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_277.jpg,cat_fleisch_wurst
Buntstifte,Crelando,"€ 6,99",,"9,99 €",,Nein,,,,images_lidl/lidl_offer_278.jpg,cat_non_food
Satin-Bettwäsche,Michalsky,"€ 24,99",,"UVP
79,95 €",,Nein,,,,images_lidl/lidl_offer_279.jpg,cat_non_food
7-Zonen-Taschenfederkern-Matratze Support,Livarno,"€ 79,99",,"109,00 €",,Nein,,,,images_lidl/lidl_offer_280.jpg,cat_non_food
Hn8 Schlafsysteme Topper,Hn8 Schlafsysteme Topper,"€ 99,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_281.jpg,cat_non_food
7-Zonen-Taschenfederkern-Matratze,f a n,"€ 199,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_282.jpg,cat_non_food
deLuxe Gänsefeder Daunen Kopfkissen,Balette,"€ 29,99",,"UVP
49,95 €",,Nein,,,,images_lidl/lidl_offer_283.jpg,"cat_knabbern_naschen,diet_vegan,diet_vegetarian"
deLuxe Gänsedaunen Kassettenbettdecke,Balette,"€ 129,00",,"UVP
349,00 €",,Nein,,,,images_lidl/lidl_offer_284.jpg,"cat_knabbern_naschen,diet_vegetarian"
7-Zonen-Kaltschaummatratze Modell Sweet Dream XXL,f a n,"€ 199,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_285.jpg,cat_non_food
Kissen Modell Royal,John Cotton,"€ 12,99",,"UVP
29,00 €",,Nein,,,,images_lidl/lidl_offer_286.jpg,cat_non_food
Matratze,Irisette,"€ 129,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_287.jpg,cat_non_food
Ganzjahres-Steppbett Modell Royal,John Cotton,"€ 24,99",,"UVP
99,00 €",,Nein,,,,images_lidl/lidl_offer_288.jpg,cat_non_food
Matratzentopper,Livarno,"€ 59,99",,"79,99 €",,Nein,,,,images_lidl/lidl_offer_289.jpg,cat_non_food
Men Feinstrickpullover,Esmara,"€ 9,99",,"12,99 €",,Nein,,,,images_lidl/lidl_offer_290.jpg,cat_non_food
Overshirt,Esmara,"€ 9,99",,"14,99 €",,Nein,,,,images_lidl/lidl_offer_291.jpg,cat_non_food
Palazzohose,Esmara,"€ 12,99",,"14,99 €",,Nein,,,,images_lidl/lidl_offer_292.jpg,cat_non_food
Bomberjacke,Esmara,"€ 14,99",,"19,99 €",,Nein,,,,images_lidl/lidl_offer_293.jpg,cat_non_food
Men Sweatdenim-Jeans,Esmara,"€ 12,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_294.jpg,cat_non_food
Men Cargohose,Esmara,"€ 12,99",,"14,99 €",,Nein,,,,images_lidl/lidl_offer_295.jpg,cat_non_food
Men Businesshemd,Esmara,"€ 12,99",,"14,99 €",,Nein,,,,images_lidl/lidl_offer_296.jpg,cat_non_food
Wasserfilter-Starterset,Silvercrest,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_297.jpg,cat_non_food
Kitchen Tools Heißluftfritteuse mit Grillfunktion,Silvercrest,"€ 69,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_298.jpg,cat_non_food
Wasserfilter-Kartuschen 3er-Pack,Silvercrest,"€ 6,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_299.jpg,cat_non_food
Espressomaschine,Silvercrest,"€ 49,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_300.jpg,cat_non_food
Mikrowelle,Silvercrest,"€ 115,00",,"149,00 €",,Nein,,,,images_lidl/lidl_offer_301.jpg,cat_non_food
Elektrische Saftpresse,Genius,"€ 29,99",,"UVP
49,99 €",,Nein,,,,images_lidl/lidl_offer_302.jpg,cat_getraenke
Saug- und Wischroboter,Ecovacs,"€ 159,00",,"UVP
299,00 €",,Nein,,,,images_lidl/lidl_offer_303.jpg,cat_non_food
Dampfreiniger,Silvercrest,"€ 69,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_304.jpg,cat_non_food
Teppich- und Polsterreiniger,Bissell,"€ 139,00",,"UVP
249,99 €",,Nein,,,,images_lidl/lidl_offer_305.jpg,cat_drogerie
Akku-Hartbodenreiniger,Silvercrest,"€ 129,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_306.jpg,cat_non_food
Milbensauger,Cleanmaxx,"€ 26,99",,"36,99 €",,Nein,,,,images_lidl/lidl_offer_307.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte"
Akku-Reinigungsbürste,Silvercrest,"€ 14,99",,"19,99 €",,Nein,,,,images_lidl/lidl_offer_308.jpg,cat_non_food
Akku-Schraubendreher 4 V,PARKSIDE,"€ 19,99",,"27,99 €",,Nein,,,,images_lidl/lidl_offer_309.jpg,cat_non_food
Exzenterschleifer,Parkside,"€ 19,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_310.jpg,cat_non_food
Werkstatt-Rollsitz,PARKSIDE,"€ 17,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_311.jpg,cat_non_food
Schwingschleifer,PARKSIDE,"€ 19,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_312.jpg,cat_non_food
Akku-Ratsche 4 V,PARKSIDE,"€ 24,99",,"29,99 €",,Nein,,,,images_lidl/lidl_offer_313.jpg,cat_non_food
Multifunktionstisch 3-teilig,PARKSIDE,"€ 39,99",,"49,99 €",,Nein,,,,images_lidl/lidl_offer_314.jpg,cat_non_food
Multischleifer PMS220 A1,PARKSIDE,"€ 19,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_315.jpg,cat_non_food
Performance Akku-LED-Strahler 20 V,Parkside,"€ 59,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_316.jpg,cat_non_food
Performance Arbeitshandschuhe,Parkside,"€ 7,99",,"9,99 €",,Nein,,,,images_lidl/lidl_offer_317.jpg,cat_non_food
Herren-Overshirt,PARKSIDE,"€ 12,99",,"19,99 €",,Nein,,,,images_lidl/lidl_offer_318.jpg,cat_non_food
Herren-Weste,PARKSIDE,"€ 9,99",,"11,99 €",,Nein,,,,images_lidl/lidl_offer_319.jpg,cat_non_food
Herren-Arbeitsjacke gefüttert,PARKSIDE PERFORMANCE,"€ 19,99",,"29,99 €",,Nein,,,,images_lidl/lidl_offer_320.jpg,cat_non_food
Herren-Boxershorts,Caterpillar,"€ 6,99",,"UVP
20,00 €",,Nein,,,,images_lidl/lidl_offer_321.jpg,cat_non_food
Herren-Cargojogger,Parkside,"€ 17,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_322.jpg,cat_non_food
Spanien Mallorca,SPICA TRAVEL AG,"€ 555,00",,"599,00 €",,Nein,,,,images_lidl/lidl_offer_323.jpg,cat_non_food
Bayerischer Wald Viechtach,Bayerischer Wald Viechtach,"€ 149,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_324.jpg,cat_non_food
Rhön Hausen-Roth,Rhön Hausen-Roth,"€ 169,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_325.jpg,cat_non_food
Türkei Ägypten Kreuzfahrt Baden,Türkei Ägypten Kreuzfahrt Baden,"€ 999,00",,"1.599,00 €",,Nein,,,,images_lidl/lidl_offer_326.jpg,cat_non_food
Ägypten Nilkreuzfahrt Baden,Neon Reisen GmbH,"€ 777,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_327.jpg,cat_non_food
Polnische Ostsee Henkenhagen,Polnische Ostsee Henkenhagen,"€ 149,00",,"246,00 €",,Nein,,,,images_lidl/lidl_offer_328.jpg,cat_fleisch_wurst
Österreich Salzburger Land,Österreich Salzburger Land,"€ 379,00",,"419,00 €",,Nein,,,,images_lidl/lidl_offer_329.jpg,cat_molkerei_kaese
Indischer Ozean Malediven,Neon Reisen GmbH,"€ 2,777,00",,"3.499,00 €",,Nein,,,,images_lidl/lidl_offer_330.jpg,cat_non_food
Nepal Rundreise,Nepal Rundreise,"€ 1,555,00",,"1.999,00 €",,Nein,,,,images_lidl/lidl_offer_331.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Hongkong Indonesien Rundreise Baden,Hongkong Indonesien Rundreise Baden,"€ 2,199,00",,"2.499,00 €",,Nein,,,,images_lidl/lidl_offer_332.jpg,cat_non_food
Kenia Safari Baden,Kenia Safari Baden,"€ 2,599,00",,"3.599,00 €",,Nein,,,,images_lidl/lidl_offer_333.jpg,"cat_getraenke,diet_vegan,diet_vegetarian"
USA Westen Rundreise,AtourO GmbH,"€ 1,999,00",,"2.299,00 €",,Nein,,,,images_lidl/lidl_offer_334.jpg,cat_non_food
Japans Goldene Route Rundreise,AtourO GmbH,"€ 2,299,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_335.jpg,cat_non_food
Tropical Islands Brandenburg,Lidl Reisen,"€ 49,00",,"67,00 €",,Nein,,,,images_lidl/lidl_offer_336.jpg,"cat_fleisch_wurst,sub_wurst"
Plopsaland Deutschland in Haßloch,Plopsaland Deutschland in Haßloch,"€ 69,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_337.jpg,cat_fleisch_wurst
Tropical Islands Brandenburg,Lidl Reisen,"€ 49,00",,"67,00 €",,Nein,,,,images_lidl/lidl_offer_338.jpg,"cat_fleisch_wurst,sub_wurst"
Movie Park Germany in Bottrop,Movie Park Germany in Bottrop,"€ 49,00",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_339.jpg,cat_non_food
Titanic Die Ausstellung in Potsdam,Titanic Die Ausstellung in Potsdam,"€ 69,00",,"85,00 €",,Nein,,,,images_lidl/lidl_offer_340.jpg,cat_non_food
Romatomaten,Romatomaten,"€ 1,29",,1 kg = 1.72,,Nein,,,,images_lidl/lidl_offer_341.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Birnen lose,Birnen lose,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_342.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food"
Helle kernlose Trauben lose,Helle kernlose Trauben lose,"€ 3,49",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_343.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food"
Möhren,Möhren,"€ 1,69",,1 kg = 0.56,,Nein,,,,images_lidl/lidl_offer_344.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Schweine-Sommersteaks,Grillmeister,"€ 6,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_345.jpg,"cat_fleisch_wurst,sub_schwein"
Frische Hähnchenflügel,Metzgerfrisch,"€ 6,49",,1 kg = 4.33,,Nein,,,,images_lidl/lidl_offer_346.jpg,cat_fleisch_wurst
Frische Schweine-Nackenkoteletts,Metzgerfrisch,"€ 11,99",,1 kg = 5.71,,Nein,,,,images_lidl/lidl_offer_347.jpg,cat_fleisch_wurst
MSC Knusper-Backfisch,Fischerstolz,"€ 5,49",,1 kg = 9.80,,Nein,,,,images_lidl/lidl_offer_348.jpg,"cat_fisch_meeresfruechte,tag_ultra_processed"
MSC Pazifisches Schollenfilet,Fischerstolz,"€ 4,25",,16.99 € / kg,,Nein,,,,images_lidl/lidl_offer_349.jpg,"cat_fisch_meeresfruechte,tag_ultra_processed"
Premium US Chuck-Eye-Steak,Metzgerfrisch,"€ 8,00",,19.99 €/kg,,Nein,,,,images_lidl/lidl_offer_350.jpg,cat_fleisch_wurst
Rindergulasch,Metzgerfrisch,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_351.jpg,cat_fleisch_wurst
Rinder-Keulensteaks,Metzgerfrisch,"€ 12,99",,1 kg = 16.24,,Nein,,,,images_lidl/lidl_offer_352.jpg,cat_fleisch_wurst
Mozzarella Sticks XXL,Chef Select,"€ 4,99",,1 kg = 6.65,,Nein,,,,images_lidl/lidl_offer_353.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Pommes Frites XXL,Harvest Basket,"€ 3,99",,1 kg = 1.14,,Nein,,,,images_lidl/lidl_offer_354.jpg,"cat_drogerie,tag_ultra_processed"
Chicken Nuggets XXL,Chef Select,"€ 7,49",,1 kg = 6.24,,Nein,,,,images_lidl/lidl_offer_355.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,sub_tk_fertiggerichte,tag_ultra_processed"
Chicken Wings XXL,Chef Select,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_356.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_ultra_processed"
Selection Nuts Royal XXL,Alesto,"€ 5,99",,1 kg = 11.98,,Nein,,,,images_lidl/lidl_offer_357.jpg,"cat_getraenke,tag_ultra_processed"
Selection Cashewkerne XXL,Alesto,"€ 5,79",,1 kg = 11.58,,Nein,,,,images_lidl/lidl_offer_358.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Natives Olivenöl Extra XXL,Primadonna,"€ 9,99",,1 l = 6.66,,Nein,,,,images_lidl/lidl_offer_359.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Orangensaft XXL,Solevita,"€ 2,99",,1 l = 1.50,,Nein,,,,images_lidl/lidl_offer_360.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Selection Walnusskerne XXL,Alesto,"€ 5,99",,1 kg = 11.98,,Nein,,,,images_lidl/lidl_offer_361.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Basmati Reis XXL,Golden Sun,"€ 9,99",,1 kg = 2.22,,Nein,,,,images_lidl/lidl_offer_362.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_reis"
Kondensmilch XXL,Milbona,"€ 0,79",,1 kg = 1.58,,Nein,,,,images_lidl/lidl_offer_363.jpg,cat_molkerei_kaese
Erdnusskerne XXL,Alesto,"€ 3,49",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_364.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Selection Kalifornische Pistazien XXL,Alesto,"€ 5,99",,1 kg = 11.98,,Nein,,,,images_lidl/lidl_offer_365.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Weizenmehl Type 405 XXL,Rosenmehl,"€ 2,39",,"UVP
3,69 €",,Nein,,,,images_lidl/lidl_offer_366.jpg,"cat_grundnahrung,diet_vegetarian"
Tiefkühlobst XXL,Freshona,"€ 3,99",,1 kg = 5.32/3.99,,Nein,,,,images_lidl/lidl_offer_367.jpg,cat_drogerie
Mozzarella XXL,Milbona,"€ 3,15",,1 kg = 6.30,,Nein,,,,images_lidl/lidl_offer_368.jpg,cat_molkerei_kaese
Bayerischer Leberkäse XXL,Dulano,"€ 3,49",,1 kg = 6.98/7.76,,Nein,,,,images_lidl/lidl_offer_369.jpg,"cat_fleisch_wurst,sub_kaese,sub_milchprodukte,sub_schwein,sub_wurst,tag_ultra_processed"
Joghurt Griechischer Art XXL,Milbona,"€ 2,19",,1 kg = 1.99,,Nein,,,,images_lidl/lidl_offer_370.jpg,cat_molkerei_kaese
XXL Schnitzel,Chef Select,"€ 3,99",,1 kg = 7.98,,Nein,,,,images_lidl/lidl_offer_371.jpg,"cat_fleisch_wurst,sub_schwein,tag_ultra_processed"
Weißkäse in Salzlake XXL,Milbona,"€ 8,49",,1 kg = 7.08,,Nein,,,,images_lidl/lidl_offer_372.jpg,cat_molkerei_kaese
Kuchenzauber Muffins XXL,Kuchenzauber Muffins XXL,"€ 2,59",,1 kg = 4.80,,Nein,,,,images_lidl/lidl_offer_373.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Snackis XXL,Dulano,"€ 3,99",,1 kg = 5.70,,Nein,,,,images_lidl/lidl_offer_374.jpg,"cat_knabbern_naschen,sub_schwein,tag_ultra_processed"
Edle Tropfen in Nuss,Trumpf,"€ 2,79",,"UVP
4,49 €",,Nein,,,,images_lidl/lidl_offer_375.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Waschmittel,Weißer Riese oder Spee,"€ 11,99",,"UVP
15,79 €",,Nein,,,,images_lidl/lidl_offer_376.jpg,cat_drogerie
Mineralwasser,Gerolsteiner,"€ 0,67",,"UVP
0,99 €",,Nein,,,,images_lidl/lidl_offer_377.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Actimel Drink XXXL,Danone,"€ 2,44",,1 kg = 2.46,,Nein,,,,images_lidl/lidl_offer_378.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed"
Sauce XL,Werder,"€ 1,39",,"UVP
1,79 €",,Nein,,,,images_lidl/lidl_offer_379.jpg,"cat_grundnahrung,diet_vegan"
Sahne Heringsfilets,Nadler,"€ 1,99",,"UVP
3,89 €",,Nein,,,,images_lidl/lidl_offer_380.jpg,"cat_fisch_meeresfruechte,sub_sahne_creme"
Muffin,Nutella,"€ 3,99",,"UVP
4,69 €",,Nein,,,,images_lidl/lidl_offer_381.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Fruity Limonade,Freeway,"€ 0,79",,Kein Mengenpreis,,Nein,,,,images_lidl/lidl_offer_382.jpg,"cat_getraenke,tag_ultra_processed"
Sahnejoghurt,Zott,"€ 0,49",,"UVP
0,99 €",,Nein,,,,images_lidl/lidl_offer_383.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed"
Oxi Action Pulver,Vanish,"€ 8,79",,"UVP
11,49 €",,Nein,,,,images_lidl/lidl_offer_384.jpg,cat_drogerie
Rama mit Butter XXL,Rama mit Butter XXL,"€ 1,99",,"UVP
3,19 €",,Nein,,,,images_lidl/lidl_offer_385.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed"
Strudel,Schmid,"€ 1,49",,"UVP
1,79 €",,Nein,,,,images_lidl/lidl_offer_386.jpg,"cat_drogerie,tag_ultra_processed"
Bistro Baguette,Dr Oetker,"€ 2,99",,"4,38 €",,Nein,,,,images_lidl/lidl_offer_387.jpg,"cat_grundnahrung,sub_tk_fertiggerichte,tag_ultra_processed"
Saft,Amecke,"€ 1,99",,"UVP
2,79 €",,Nein,,,,images_lidl/lidl_offer_388.jpg,"cat_getraenke,diet_vegan"
Wassereis,Sun Lolly,"€ 1,99",,1 kg = 3.83,,Nein,,,,images_lidl/lidl_offer_389.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_reis"
Trinkbrause,Freeway,"€ 0,59",,1 l = 0.39,,Nein,,,,images_lidl/lidl_offer_390.jpg,cat_getraenke
Veganes Vegetarisches Sortiment,Rügenwalder Mühle,"€ 2,49",,"3,29 €",,Nein,,,,images_lidl/lidl_offer_391.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_fleischersatz,sub_wurst,tag_ultra_processed"
B-ready,Nutella,"€ 3,25",,1 kg = 14.77,,Nein,,,,images_lidl/lidl_offer_392.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Brotaufstrich,Brunch,"€ 1,29",,"1,89 €",,Nein,,,,images_lidl/lidl_offer_393.jpg,"cat_sonstiges,diet_vegan,diet_vegetarian"
Spülmittel Lemon,Fit,"€ 1,19",,"UVP
1,59 €",,Nein,,,,images_lidl/lidl_offer_394.jpg,cat_drogerie
Schafkäse,Salakis,"€ 2,19",,"UVP
3,99 €",,Nein,,,,images_lidl/lidl_offer_395.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_wurst,tag_ultra_processed"
Croissant,Nutella,"€ 3,99",,1 kg = 11.74,,Nein,,,,images_lidl/lidl_offer_396.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Crema e Gusto Classico,Lavazza,"€ 4,44",,"5,99 €",,Nein,,,,images_lidl/lidl_offer_397.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed"
Ravioli Vegane Ravioli,Maggi,"€ 1,99",,"2,99 €",,Nein,,,,images_lidl/lidl_offer_398.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed"
Plombir,Dovgan,"€ 1,49",,1 kg = 12.42,,Nein,,,,images_lidl/lidl_offer_399.jpg,cat_non_food
Gourmet Perle Erlesene Streifen in Sauce,Purina,"€ 9,99",,"UVP
14,49 €",,Nein,,,,images_lidl/lidl_offer_400.jpg,cat_fleisch_wurst
Fruchtsecco,Rotkäppchen,"€ 2,69",,"UVP
4,99 €",,Nein,,,,images_lidl/lidl_offer_401.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed"
Frottier-Bademantel Unisex,Michalsky,"€ 29,99",,"UVP
79,95 €",,Nein,,,,images_lidl/lidl_offer_402.jpg,cat_non_food
