Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Bio-Haferbrot,Herzberger,"€ 3,33",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_078.jpg
Original,Finn Crisp,"€ 1,49",,"1 kg = 7,45 €",,Nein,,,,images_tegut/tegut_offer_079.jpg
Balkan Fladenbrot,Balkan Fladenbrot,"€ 0,99",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_080.jpg
15 Rabatt,Herzberger,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_081.jpg
LandPrimus Metzgerschinken,tegut,"€ 1,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_082.jpg
Bio-Kalbsleberwurst,Bio-Kalbsleberwurst,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_083.jpg
Sportsalami,Sportsalami,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_084.jpg
Bio-Porchetta,Bio-Porchetta,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_085.jpg
Brühwurst-Aufschnitt,LandPrimus,"€ 1,11",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_086.jpg
Prosciutto di LandPrimus,LandPrimus,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_087.jpg
Gorgonzola,Gorgonzola,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_088.jpg
Irischer Cheddar,Kerrygold,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_089.jpg
Comt Harmonie,Comt Harmonie,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_090.jpg
Ziegenfrischkäse-Rolle,Bettine,"€ 1,99",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_091.jpg
Käserebellen Bio-Wiesen-Rebell,Naturland,"€ 2,99",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_092.jpg
Original,Leerdammer,"€ 1,11",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_093.jpg
Brebis d Argental,Brebis d Argental,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_094.jpg
Zaziki,Apostels,"€ 1,99",,"1 kg = 3,98 €",,Nein,,,,images_tegut/tegut_offer_095.jpg
Chicken Kräuter Zitrone,planted,"€ 2,49",,"1 kg = 15,56/13,83 €",,Nein,,,,images_tegut/tegut_offer_096.jpg
Frucht-Buttermilch Mango,müller,"€ 0,99",,"1,39 €",,Nein,,,,images_tegut/tegut_offer_097.jpg
Joghurt,Elinas,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_098.jpg
K rg rden,Arla,"€ 1,69",,"1 kg = 8,45 €",,Nein,,,,images_tegut/tegut_offer_099.jpg
Koch-Creme,Weihenstephan,"€ 1,29",,"1,59 €",,Nein,,,,images_tegut/tegut_offer_100.jpg
Fruchtzwerge,Danone,"€ 1,49",,"2,39 €",,Nein,,,,images_tegut/tegut_offer_101.jpg
Haltbare Berg- und Alpen-Milch,Berchtesgadener Land,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_102.jpg
Filona Kräuter Bio-Frischecreme,Züger,"€ 1,99",,"1 kg = 13,27 €",,Nein,,,,images_tegut/tegut_offer_103.jpg
Haferdrink Regular,M lk,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_104.jpg
Vegane Salami Baguette,Billie Green,"€ 1,29",,"1 kg = 18,43/16,13 €",,Nein,,,,images_tegut/tegut_offer_105.jpg
Bio-Putenaufschnitt,tegut,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_106.jpg
Bio-Butterkäse,tegut,"€ 1,99",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_107.jpg
Stickado Hot Chili,Aoste,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_108.jpg
Teewurst,Rügenwalder Mühle,"€ 1,69",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_109.jpg
Der Sahnige,Exquisa,"€ 0,99",,"1 kg = 4,95 €",,Nein,,,,images_tegut/tegut_offer_110.jpg
Bio-Fleischwurst,tegut,"€ 3,49",,"4,49 €",,Nein,,,,images_tegut/tegut_offer_111.jpg
Natur-Weichkäse,Greco,"€ 1,79",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_112.jpg
Hessischer Bio-Handkäse Minis,Alnatura,"€ 1,79",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_113.jpg
Bio-Joghurt Heidelbeere,tegut,"€ 1,29",,"1,69 €",,Nein,,,,images_tegut/tegut_offer_114.jpg
Natural Cool Grünkohl,demeter,"€ 2,49",,"1 kg = 5,53 €",,Nein,,,,images_tegut/tegut_offer_115.jpg
Döner Kebap Huhn,Quebap,"€ 3,49",,"1 kg = 13,96 €",,Nein,,,,images_tegut/tegut_offer_116.jpg
Hähnchenbrust-Filetstücke,Bernard Matthews,"€ 2,49",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_117.jpg
20 Rabatt,Bonduelle,"€ 2,49",,Kein Mengenpreis,,Nein,,,,
Sonntags-Brötchen,Knack Back,"€ 1,99",,"1 kg = 8,29 €",,Nein,,,,images_tegut/tegut_offer_119.jpg
Die Ofenfrische Pizza,Dr Oetker,"€ 3,69",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_120.jpg
Eismeer Garnelen,tegut,"€ 4,99",,1 kg = 22.18 €,,Nein,,,,images_tegut/tegut_offer_121.jpg
Schrozberger Milchbauern Bio-Eis Vanille,demeter,"€ 4,99",,"1 l = 9,98 €",,Nein,,,,images_tegut/tegut_offer_122.jpg
Hühner Frikassee,iglo,"€ 2,79",,"1 kg = 6,56/6,20 €",,Nein,,,,images_tegut/tegut_offer_123.jpg
Puffreis,Nippon,"€ 1,99",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_124.jpg
Bio-Arabica-Kaffee,Mount Hagen,"€ 8,88",,"10,99 €",,Nein,,,,images_tegut/tegut_offer_125.jpg
Waldhonig Gefüllte Bonbons,Wiedenbauer,"€ 1,49",,"1 kg = 19,87 €",,Nein,,,,images_tegut/tegut_offer_126.jpg
Bio-Schnitte Beere,Alnatura,"€ 1,99",,"1 kg = 26,53 €",,Nein,,,,images_tegut/tegut_offer_127.jpg
Extra Konfitüre Erdbeere,Schwartau,"€ 1,79",,"1 kg = 5,26 €",,Nein,,,,images_tegut/tegut_offer_128.jpg
Gemüseaufstrich Tomate Basilikum,Alnatura,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_129.jpg
Kamille,Teekanne,"€ 1,49",,"2,19 €",,Nein,,,,images_tegut/tegut_offer_130.jpg
Cini Minis,Nestl,"€ 2,79",,"4,29 €",,Nein,,,,images_tegut/tegut_offer_131.jpg
Chocolonely,Tony s,"€ 1,99",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_132.jpg
Kaffee-Kränze,Schulte,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_133.jpg
Tomato Ketchup,Heinz,"€ 2,99",,"4,79 €",,Nein,,,,images_tegut/tegut_offer_134.jpg
Bio-Nudelsauce Vegetarische Soja-Bolognese,Alnatura,"€ 1,79",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_135.jpg
Kartoffelpüree,Jeden Tag,"€ 1,19",,"1 kg = 3,45 €",,Nein,,,,images_tegut/tegut_offer_136.jpg
Zucker,Jeden Tag,"€ 0,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_137.jpg
Thunfisch-Salat Couscous,Saupiquet,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_138.jpg
Weizenmehl,Jeden Tag,"€ 0,59",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_139.jpg
15 Rabatt,tegut,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_140.jpg
7 Kräuter,Knorr,"€ 0,79",,"1 l = 1,76 €",,Nein,,,,images_tegut/tegut_offer_141.jpg
Fusilli,Alnatura,"€ 1,19",,"1 kg = 2,38 €",,Nein,,,,images_tegut/tegut_offer_142.jpg
15 Rabatt,Just Spices,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_143.jpg
Feinschmecker Suppe Waldpilz Cremesuppe,Knorr,"€ 0,99",,"1,69 €",,Nein,,,,images_tegut/tegut_offer_144.jpg
Die Jungen Frank n Rotling,GWF,"€ 4,44",,"5,49 €",,Nein,,,,images_tegut/tegut_offer_145.jpg
Spätburgunder Ros,1112,"€ 4,44",,1 l = 5.92,,Nein,,,,images_tegut/tegut_offer_146.jpg
Dornfelder,Rotkäppchen,"€ 3,49",,"4,49 €",,Nein,,,,images_tegut/tegut_offer_147.jpg
Grauer Burgunder Kabinett,Winzergenossenschaft Bötzingen,"€ 4,99",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_148.jpg
Grauer Burgunder Pinot Gris,Baron von Maydell,"€ 5,99",,"6,99 €",,Nein,,,,images_tegut/tegut_offer_149.jpg
Weisser Burgunder,Maybach,"€ 3,99",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_150.jpg
Riesling,Herz Liebe,"€ 3,99",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_151.jpg
Silvaner trockener Weißwein,Juliusspital,"€ 8,88",,"9,99 €",,Nein,,,,images_tegut/tegut_offer_152.jpg
Weissburgunder,Young Poets,"€ 5,99",,"7,49 €",,Nein,,,,images_tegut/tegut_offer_153.jpg
Münchner Hell,Spaten,"€ 3,99",,"1 l = 2,02 €",,Nein,,,,images_tegut/tegut_offer_154.jpg
Pilsener,Holsten,"€ 22,00",,"1 l = 1,10 €",,Nein,,,,images_tegut/tegut_offer_155.jpg
3 A ejo,Havana Club,"€ 10,99",,"1 l = 15,70 €",,Nein,,,,images_tegut/tegut_offer_156.jpg
Wodka,Gorbatschow,"€ 6,99",,"9,79 €",,Nein,,,,images_tegut/tegut_offer_157.jpg
Primitivo di Marina 14,Contessa Marina,"€ 5,99",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_158.jpg
Sekt Trocken,Henkell,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_159.jpg
Weizen,Schöfferhofer,"€ 14,99",,"17,99 €",,Nein,,,,images_tegut/tegut_offer_160.jpg
Whisky Likör,Schlitzer,"€ 17,99",,"20,99 €",,Nein,,,,images_tegut/tegut_offer_161.jpg
Bio-Chianti Natio,Casa Vinicola Cecchi,"€ 6,99",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_162.jpg
Ural,Asbach,"€ 10,99",,"13,49 €",,Nein,,,,images_tegut/tegut_offer_163.jpg
Tannenzäpfle Pils,Rothaus,"€ 7,77",,"8,99 €",,Nein,,,,images_tegut/tegut_offer_164.jpg
Mineralwasser Spritzig,Franken Brunnen,"€ 3,99",,"5,79 €",,Nein,,,,images_tegut/tegut_offer_165.jpg
Coca-Cola,Coca-Cola,"€ 4,44",,"1 l = 2,24 €",,Nein,,,,images_tegut/tegut_offer_166.jpg
Classic,Adelholzener,"€ 6,49",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_167.jpg
Streuobst Saft,Possmann,"€ 1,99",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_168.jpg
Bio-Ingwer-Shot,Kloster Kitchen,"€ 4,44",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_169.jpg
Tomatensaft,Grünfink,"€ 1,29",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_170.jpg
Sprudel Mineralwasser,Förstina,"€ 10,00",,"1 l = 0,42 €",,Nein,,,,images_tegut/tegut_offer_171.jpg
Active O2 Cherry,Adelholzener,"€ 0,99",,"1,19 €",,Nein,,,,images_tegut/tegut_offer_172.jpg
Fuze Tea,Fuze Tea,"€ 1,29",,"1,69 €",,Nein,,,,images_tegut/tegut_offer_173.jpg
Zahnfleischschutz Zahncreme,Meridol,"€ 3,99",,"4,79 €",,Nein,,,,images_tegut/tegut_offer_174.jpg
Schuhregal,Schuhregal,"€ 5,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_175.jpg
Deospray,Fa,"€ 1,29",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_176.jpg
Standtrockner Pegasus 150 Solid Black,Leifheit,"€ 34,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_177.jpg
Bodyspray,Axe,"€ 3,49",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_178.jpg
Silberglanz Pflege,Guhl,"€ 3,33",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_179.jpg
Shampoo,Sante,"€ 3,99",,"1 l = 15,96",,Nein,,,,images_tegut/tegut_offer_180.jpg
Skin Food,Weleda,"€ 8,88",,"9,99 €",,Nein,,,,images_tegut/tegut_offer_181.jpg
Zahnbürste Weich,Dr Best,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_182.jpg
Dusche,Tesori d Oriente,"€ 2,22",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_183.jpg
Klapptritt,Klapptritt,"€ 29,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_184.jpg
Knabbermix Original,Felix,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_185.jpg
Power- oder Küchenengel,Drano,"€ 3,33",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_186.jpg
Perle,Gourmet,"€ 0,49",,"0,69 €",,Nein,,,,images_tegut/tegut_offer_187.jpg
Schuhwaschbeutel,Schuhwaschbeutel,"€ 9,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_188.jpg
Bio-Hundenahrung,Ebbi,"€ 2,99",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_189.jpg
Gefrierbeutel,Toppits,"€ 1,79",,"2,29 €",,Nein,,,,images_tegut/tegut_offer_190.jpg
Wäschenetze,Wäschenetze,"€ 3,99",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_191.jpg
mach mit Toilettenpapier,mach mit Toilettenpapier,"€ 2,79",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_192.jpg
Weichspüler,Softlan,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_193.jpg
Geschirrspülmaschinenreiniger,Finish,"€ 4,99",,"5,79 €",,Nein,,,,images_tegut/tegut_offer_194.jpg
Staubwedel Super Duster,Leifheit,"€ 7,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_195.jpg
20-fach Punkte,Casa Modena,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_196.jpg
20-fach Punkte,PAYBACK,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_197.jpg
20-fach Punkte,20-fach Punkte,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_198.jpg
Pril Handgeschirrspülmittel,Pril,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_199.jpg
50-fach Punkte,50-fach Punkte,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_200.jpg
Bio-Riesling,Weinmanufaktur Maria Schwan,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_201.jpg
Budweiser Budvar,Budweiser Budvar,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_202.jpg
Sonnenblumenöl,tegut,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_203.jpg
10 Rabatt,10 Rabatt,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_204.jpg
Bio-Eintopf Chili Con Soja,Wünsch dir Mahl,"€ 3,49",,"1 l = 9,18 €",,Nein,,,,images_tegut/tegut_offer_205.jpg
20 Rabatt,20 Rabatt,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_206.jpg
Bohnen aus Marokko,Bohnen aus Marokko,"€ 2,99",,"1 kg = 7,48 €",,Nein,,,,images_tegut/tegut_offer_207.jpg
Bio-Gemüsebouillon,Alnatura,"€ 3,49",,"1 l = 0,22 €",,Nein,,,,images_tegut/tegut_offer_208.jpg
15 Rabatt,tegut,"€ 2,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_209.jpg
Feinstes Fond Kinderfond,tegut,"€ 1,69",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_210.jpg
Geflügel Würstchen,tegut,"€ 3,33",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_211.jpg
Rinderbeinscheibe,tegut LandPrimus,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_212.jpg
Cr me fra che,Dr Oetker,"€ 1,10",,"1 kg = 7,40 €",,Nein,,,,images_tegut/tegut_offer_213.jpg
LandPrimus Speckwürfel,tegut,"€ 2,99",,"14,95 €",,Nein,,,,images_tegut/tegut_offer_214.jpg
Suppengemüse,tegut,"€ 1,99",,"1 kg = 3,06 €",,Nein,,,,images_tegut/tegut_offer_215.jpg
Bio-Kartoffeln,tegut,"€ 2,99",,"1 kg = 1,99 €",,Nein,,,,images_tegut/tegut_offer_216.jpg
