Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Frischkäse,Exquisa,"€ 1,11",,"pro Einheit = 1,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_052.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,BLS-D3A6000,ref_000050,obs_0000026675|obs_0000018043|obs_0000025259|obs_0000020143|obs_0000019721|obs_0000020962|obs_0000000519|obs_0000016946|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000022149|obs_0000028302|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000017894|obs_0000018437|obs_0000018441|obs_0000009739|obs_0000002064|obs_0000019510|obs_0000009275|obs_0000024137|obs_0000022111|obs_0000022114|obs_0000008311|obs_0000000665|obs_0000023715|obs_0000031907|obs_0000003254|obs_0000002331|obs_0000002429|obs_0000002443|obs_0000026562|obs_0000022984|obs_0000013780|obs_0000001493|obs_0000028125|obs_0000000998,obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894
Protein Käse,Eatlean,"€ 2,49",,"pro Einheit = 3,19",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_053.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000051,obs_0000022580|obs_0000010631|obs_0000006457|obs_0000008883,obs_0000022580
Weichkäse,Rügener Badejunge,"€ 1,99",,"pro Einheit = 2,69",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_054.jpg,"cat_sonstiges,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000052,obs_0000022418|obs_0000010262|obs_0000018456|obs_0000028718|obs_0000023373|obs_0000009810|obs_0000023007|obs_0000017509|obs_0000028005|obs_0000009341|obs_0000012800|obs_0000017036|obs_0000013202|obs_0000020886|obs_0000034594|obs_0000001060|obs_0000012324|obs_0000016552|obs_0000011050|obs_0000003627|obs_0000023987|obs_0000001335|obs_0000015800|obs_0000013638|obs_0000014416|obs_0000024404|obs_0000025428|obs_0000020067|obs_0000010476|obs_0000027117|obs_0000034162|obs_0000011898|obs_0000007547|obs_0000000273|obs_0000004765|obs_0000003512|obs_0000003911|obs_0000002902|obs_0000001889|obs_0000004338|obs_0000008690|obs_0000006285|obs_0000007352|obs_0000005715,obs_0000022418|obs_0000010262|obs_0000018456|obs_0000028718|obs_0000023373|obs_0000009810|obs_0000023007|obs_0000017509|obs_0000028005|obs_0000009341|obs_0000012800
Die Ofenfrische Pizza Tradizionale,Dr Oetker,"€ 2,22",,"pro Einheit = 3,69",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_055.jpg,"cat_tiefkuehl,sub_tk_pizza,tag_ultra_processed",,,ref_000053,obs_0000015400|obs_0000013589|obs_0000018915|obs_0000008848|obs_0000025467|obs_0000027576|obs_0000026395|obs_0000034602|obs_0000025445|obs_0000007037|obs_0000005764|obs_0000010530|obs_0000023186|obs_0000013341|obs_0000025810|obs_0000005867,obs_0000015400|obs_0000013589
Kaergarden Butter,Arla,"€ 1,49",,"pro Einheit = 2,69",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_056.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,,ref_000054,obs_0000020622|obs_0000019355|obs_0000021441|obs_0000025568|obs_0000028499|obs_0000028612|obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000000107|obs_0000002676|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000008556|obs_0000009075|obs_0000027517|obs_0000001425|obs_0000027049|obs_0000017835|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502|obs_0000012797,obs_0000020622|obs_0000019355|obs_0000021441|obs_0000025568
Jogobella Fruchtjoghurt,Zott,"€ 0,39",,"pro Einheit = 0,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_057.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000055,obs_0000024193|obs_0000023769|obs_0000019408|obs_0000002565|obs_0000023627|obs_0000021134|obs_0000014486|obs_0000000675|obs_0000023234|obs_0000002802|obs_0000011045|obs_0000020315|obs_0000009565|obs_0000010615|obs_0000034180|obs_0000010169|obs_0000012792,obs_0000024193|obs_0000023769|obs_0000019408
Croissant,Nutella,"€ 3,99",,"1 kg = 11,74",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_058.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-D771600,ref_000056,obs_0000025842|obs_0000023195|obs_0000019971|obs_0000016787|obs_0000034348|obs_0000015418|obs_0000023360|obs_0000017239|obs_0000008670|obs_0000013049|obs_0000026750|obs_0000026757|obs_0000024975|obs_0000018451|obs_0000020121|obs_0000026270|obs_0000006955|obs_0000013871|obs_0000005307|obs_0000023356|obs_0000022079|obs_0000027583|obs_0000012357|obs_0000014024|obs_0000020940|obs_0000027987|obs_0000016092|obs_0000008813|obs_0000018961|obs_0000020254|obs_0000022943|obs_0000021073|obs_0000021745,obs_0000012818|obs_0000023195|obs_0000025842
Gipfelkäse,Bergader,"€ 2,99",,"pro Einheit = 3,33",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_059.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000057,,
Frühlingsrollen,8PANDA,"€ 2,69",,"pro Einheit = 3,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_060.jpg,"cat_knabbern_naschen,diet_vegetarian",,,ref_000058,obs_0000022595|obs_0000024071|obs_0000024497|obs_0000019220|obs_0000010644|obs_0000010645|obs_0000009081|obs_0000028941,obs_0000022595|obs_0000024071|obs_0000024497|obs_0000019220|obs_0000010644
Knoblauch-Ecken,Knack Back,"€ 1,99",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_061.jpg,"cat_grundnahrung,tag_ultra_processed",,BLS-G490162,ref_000059,obs_0000026791|obs_0000031626|obs_0000030436|obs_0000032494,obs_0000026791
Dolce Gusto Kaffeekapseln,Nescaf,"€ 6,99",,"1 kg = 31,07",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_062.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000060,obs_0000022967|obs_0000022056|obs_0000021624|obs_0000020805|obs_0000003109|obs_0000009891|obs_0000004787|obs_0000009427|obs_0000001754|obs_0000001755|obs_0000001778|obs_0000001779|obs_0000004360|obs_0000015659|obs_0000003933|obs_0000011105|obs_0000008119|obs_0000013263,obs_0000022967
Matcha Latte,EMMI,"€ 1,39",,"1 l = 6,04",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_063.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000061,obs_0000027081|obs_0000022578,obs_0000027081
Hanuta,Ferrero,"€ 2,79",,"pro Einheit = 3,29",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_064.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000062,obs_0000022505|obs_0000024172|obs_0000023742|obs_0000032239|obs_0000018459|obs_0000020557|obs_0000025211|obs_0000027264|obs_0000006386|obs_0000001320|obs_0000021376|obs_0000022422|obs_0000022958|obs_0000005842|obs_0000005284|obs_0000006922|obs_0000028142,obs_0000024172|obs_0000023742|obs_0000005842|obs_0000022505|obs_0000032239
Family Cappuccino,KRÜGER,"€ 2,79",,"pro Einheit = 4,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_065.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000063,obs_0000013182|obs_0000011107|obs_0000000149|obs_0000001780|obs_0000010263|obs_0000027508|obs_0000005172|obs_0000007361|obs_0000027211,obs_0000013182|obs_0000000149|obs_0000005172|obs_0000007361|obs_0000011107|obs_0000001780
KitKat,Nestl,"€ 1,99",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_066.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000064,obs_0000028765|obs_0000017118|obs_0000016824|obs_0000017974|obs_0000024678|obs_0000022204|obs_0000035089|obs_0000024895|obs_0000017853|obs_0000024519|obs_0000026764|obs_0000019155|obs_0000015660|obs_0000012395|obs_0000005656|obs_0000006927,obs_0000028765|obs_0000017118|obs_0000016824
Schmelzkäse Kräuter,Milkana,"€ 1,79",,"pro Einheit = 2,69",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_067.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000065,obs_0000034097|obs_0000024197|obs_0000021179|obs_0000023777|obs_0000021759|obs_0000017697|obs_0000018737|obs_0000020360|obs_0000012814|obs_0000019058|obs_0000000636|obs_0000002274|obs_0000009967|obs_0000002843|obs_0000009506|obs_0000011054|obs_0000034623|obs_0000018242|obs_0000001352|obs_0000009126|obs_0000013754|obs_0000021976|obs_0000010223,obs_0000034097
Choco Crossies Zartbitter,Nestl,"€ 2,29",,"pro Einheit = 3,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_068.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000066,obs_0000033498|obs_0000008018|obs_0000010066|obs_0000025427|obs_0000032157|obs_0000032694|obs_0000030666|obs_0000012408|obs_0000013552|obs_0000011118,
Sekt,Jules Mumm,"€ 3,99",,"pro Einheit = 5,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_069.jpg,cat_getraenke,,,ref_000067,obs_0000018465|obs_0000013889|obs_0000019009|obs_0000014644|obs_0000022430|obs_0000011802|obs_0000017436|obs_0000017456|obs_0000003634|obs_0000031833|obs_0000019561|obs_0000018037|obs_0000028281|obs_0000000122|obs_0000012437|obs_0000010911|obs_0000026289|obs_0000023255|obs_0000027358|obs_0000018687|obs_0000016680|obs_0000015666|obs_0000024889|obs_0000026425|obs_0000011590|obs_0000015699|obs_0000027487|obs_0000008047|obs_0000012694|obs_0000002457|obs_0000025002|obs_0000001461|obs_0000026048|obs_0000032264|obs_0000028182|obs_0000013336|obs_0000015931|obs_0000015933|obs_0000008276|obs_0000023645|obs_0000008803|obs_0000024169|obs_0000015498|obs_0000013971|obs_0000012436|obs_0000010391|obs_0000031399|obs_0000009903|obs_0000010420|obs_0000023745,obs_0000011802|obs_0000017436|obs_0000018465|obs_0000030758|obs_0000032294|obs_0000017456|obs_0000003634|obs_0000006713|obs_0000013889|obs_0000019009|obs_0000031833|obs_0000019561|obs_0000018037|obs_0000028281|obs_0000000122|obs_0000012437|obs_0000010911|obs_0000026289|obs_0000023255|obs_0000027358|obs_0000018687|obs_0000016680|obs_0000015666|obs_0000014644|obs_0000024889|obs_0000026425|obs_0000011590|obs_0000015699|obs_0000027487|obs_0000008047|obs_0000012694|obs_0000002457|obs_0000022430|obs_0000025002|obs_0000001461|obs_0000026048
Highland Cream Blended Scotch Whisky,Teacher s,"€ 9,99",,"pro Einheit = 11,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_070.jpg,cat_non_food,,,ref_000068,obs_0000016972|obs_0000019777|obs_0000010241|obs_0000015917|obs_0000015070|obs_0000013536|obs_0000022836|obs_0000012693|obs_0000019878|obs_0000001464|obs_0000021660|obs_0000019683|obs_0000022321|obs_0000025396|obs_0000020841|obs_0000017864|obs_0000017462,obs_0000016972|obs_0000019777
Pom-Bär,FUNNY-FRISCH,"€ 1,11",,"pro Einheit = 1,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_071.jpg,"cat_knabbern_naschen,sub_huelsenfruechte,tag_ultra_processed",,,ref_000069,obs_0000020748|obs_0000021928|obs_0000021567|obs_0000027020|obs_0000016273|obs_0000019619|obs_0000017630|obs_0000014062|obs_0000005281|obs_0000007108,obs_0000020748|obs_0000005281|obs_0000021928|obs_0000021567
Choco Fresh,Kinder,"€ 1,79",,"pro Einheit = 2,19",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_072.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000070,obs_0000022982|obs_0000012309|obs_0000015381|obs_0000010618|obs_0000004632|obs_0000004205|obs_0000000630|obs_0000026766|obs_0000017152|obs_0000016174|obs_0000014333|obs_0000005059|obs_0000000468|obs_0000026608|obs_0000012408|obs_0000013552|obs_0000011118,obs_0000022982
Vollwaschmittel,Formil,"€ 8,99",,"pro Einheit = 0,09",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_073.jpg,cat_drogerie,,,ref_000071,obs_0000020903|obs_0000021837|obs_0000020084|obs_0000009612|obs_0000033183|obs_0000009907|obs_0000010174|obs_0000010063|obs_0000008150|obs_0000009441|obs_0000014310|obs_0000008571|obs_0000007709|obs_0000005289|obs_0000028748|obs_0000006244|obs_0000014182|obs_0000006761|obs_0000029401|obs_0000032775|obs_0000029402|obs_0000006940|obs_0000006395|obs_0000005853,obs_0000009612|obs_0000033183|obs_0000020903|obs_0000009907|obs_0000010174|obs_0000021837|obs_0000010063|obs_0000008150|obs_0000009441|obs_0000014310|obs_0000020084|obs_0000008571
Vegane Frikadellen Gemüsebällchen,BILLIE GREEN,"€ 2,99",,"1 kg = 16,61",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_074.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_tk_gemuese,tag_ultra_processed",,,ref_000072,obs_0000001877|obs_0000033985|obs_0000000708|obs_0000012295|obs_0000010281|obs_0000027292|obs_0000009115,
Feta,MEVGAL,"€ 1,99",,"pro Einheit = 2,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_075.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000073,obs_0000014339|obs_0000030983|obs_0000024072|obs_0000002450|obs_0000031891|obs_0000015386|obs_0000011044|obs_0000024500|obs_0000003162|obs_0000025183|obs_0000024973|obs_0000003622|obs_0000001453|obs_0000026959|obs_0000027730|obs_0000017363|obs_0000001495|obs_0000005735|obs_0000000520|obs_0000013707|obs_0000026804|obs_0000027830|obs_0000018123|obs_0000022608|obs_0000018938,obs_0000014339|obs_0000030983|obs_0000024072|obs_0000002450|obs_0000031891|obs_0000024500|obs_0000003162|obs_0000025183
Coca-Cola,Coca-Cola,"€ 5,49",,"pro Einheit = 7,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_076.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000074,obs_0000023586|obs_0000001110|obs_0000024676|obs_0000024165|obs_0000001642|obs_0000023740|obs_0000034042|obs_0000034648|obs_0000033681|obs_0000034234|obs_0000034810|obs_0000005638|obs_0000030302|obs_0000032440|obs_0000005827|obs_0000029418|obs_0000006901|obs_0000006909|obs_0000029979|obs_0000006021|obs_0000032705|obs_0000030680|obs_0000007669|obs_0000032254|obs_0000026646|obs_0000028226|obs_0000004177|obs_0000031900|obs_0000021663|obs_0000026287|obs_0000026323|obs_0000008921|obs_0000017639|obs_0000000810|obs_0000016686|obs_0000009023|obs_0000022338|obs_0000017246|obs_0000020844|obs_0000016754|obs_0000028026|obs_0000027015|obs_0000027037|obs_0000009119|obs_0000019364|obs_0000005031|obs_0000000445|obs_0000018375|obs_0000003042|obs_0000004604,obs_0000005638|obs_0000023586|obs_0000001110|obs_0000030302|obs_0000024676|obs_0000024165|obs_0000001642|obs_0000032440|obs_0000023740|obs_0000005827|obs_0000029418|obs_0000006901|obs_0000034042|obs_0000006909|obs_0000029979|obs_0000034648|obs_0000006021|obs_0000033681|obs_0000034234|obs_0000032705|obs_0000030680|obs_0000007669|obs_0000034810|obs_0000032254
Quäse Skyr,Loose,"€ 1,69",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_077.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_kaese,sub_milchprodukte,tag_high_protein,tag_proteinreich",,,ref_000075,obs_0000018510|obs_0000010454|obs_0000000605|obs_0000004900|obs_0000017572|obs_0000028831|obs_0000004046|obs_0000004473|obs_0000001901|obs_0000002541|obs_0000003453,
Wein feinfruchtig,Genossenschaftskellerei Heilbronn,"€ 3,99",,"pro Einheit = 5,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_078.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000076,obs_0000034424|obs_0000006548|obs_0000010394,
Ouzo 12 Original,Ouzo 12 Original,"€ 9,99",,"pro Einheit = 11,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_079.jpg,"cat_getraenke,tag_high_protein,tag_ultra_processed",,,ref_000077,obs_0000029436|obs_0000010189|obs_0000034840|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000002885|obs_0000023413|obs_0000021430|obs_0000025543|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,
Bratwurst,Bud Spencer,"€ 4,99",,"1 kg = 11,09",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_080.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000078,obs_0000026247|obs_0000006539|obs_0000006701|obs_0000007634|obs_0000000643|obs_0000002948|obs_0000031237|obs_0000034927|obs_0000034931|obs_0000007439|obs_0000034326|obs_0000002715|obs_0000007068|obs_0000014245|obs_0000009254|obs_0000021161|obs_0000008620|obs_0000006195|obs_0000009659|obs_0000034127|obs_0000029908|obs_0000031320|obs_0000013672|obs_0000015339|obs_0000005614|obs_0000030575|obs_0000034548|obs_0000020342|obs_0000021756|obs_0000016533|obs_0000015773|obs_0000033720|obs_0000028609|obs_0000023367|obs_0000019662|obs_0000019942|obs_0000010602|obs_0000024944|obs_0000030880|obs_0000022569|obs_0000030970,obs_0000026247|obs_0000006539|obs_0000006701|obs_0000007634
Rosa,Sarti,"€ 14,99",,"pro Einheit = 17,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_081.jpg,cat_non_food,,,ref_000079,obs_0000013858|obs_0000014803|obs_0000011576|obs_0000025009|obs_0000023222|obs_0000025991|obs_0000007265|obs_0000005262|obs_0000011574|obs_0000007959|obs_0000023220|obs_0000025950,obs_0000013858|obs_0000014803|obs_0000011576
Schokolade,Toblerone,"€ 1,69",,"pro Einheit = 2,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_082.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-S500000,ref_000080,obs_0000011783|obs_0000013879|obs_0000000091|obs_0000025221|obs_0000017595|obs_0000009149|obs_0000015893|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000028249|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000000138|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000004278|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000018155|obs_0000003326|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000008595|obs_0000008610|obs_0000004019|obs_0000006579|obs_0000010166|obs_0000012219|obs_0000026556|obs_0000017857|obs_0000022979,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000018155|obs_0000003326|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000008595|obs_0000008610|obs_0000004019|obs_0000006579|obs_0000010166|obs_0000012219|obs_0000026556|obs_0000009149|obs_0000017857|obs_0000022979
Delikatess Bacon XXL,Dulano,"€ 2,29",,"1 kg = 11,45",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_083.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000081,obs_0000025976|obs_0000023768|obs_0000024192|obs_0000024661|obs_0000025264|obs_0000019406|obs_0000025132|obs_0000017620|obs_0000025973|obs_0000025975|obs_0000017968|obs_0000018013|obs_0000018572|obs_0000018611|obs_0000009567|obs_0000010021|obs_0000026567|obs_0000032484|obs_0000001018|obs_0000001019|obs_0000026814|obs_0000011008|obs_0000012763|obs_0000012775|obs_0000013967|obs_0000014146,obs_0000024661|obs_0000025264|obs_0000025976|obs_0000019406|obs_0000023768|obs_0000024192
Smoothies,True Fruits,"€ 3,49",,"1 l = 4,65",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_084.jpg,"cat_getraenke,tag_ultra_processed",,BLS-F034600,ref_000082,obs_0000002829|obs_0000028688|obs_0000028568,obs_0000010948|obs_0000013892|obs_0000002829|obs_0000034549|obs_0000012410|obs_0000014395|obs_0000001630
Milchreis Zimt,Müller,"€ 0,59",,"1 kg = 2,36",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_085.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_reis,tag_ultra_processed",,,ref_000083,obs_0000034374|obs_0000025832|obs_0000024897|obs_0000004670|obs_0000021102|obs_0000004243|obs_0000003816|obs_0000001828|obs_0000003371|obs_0000020283|obs_0000025419|obs_0000002984|obs_0000002532,
Cashewkerne XXL,Alesto,"€ 2,99",,"1 kg = 11,96",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_086.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-H170100,ref_000084,obs_0000020770|obs_0000025645|obs_0000021589|obs_0000017937|obs_0000009587|obs_0000011800|obs_0000010037|obs_0000017933|obs_0000019047|obs_0000023783|obs_0000024203|obs_0000003559|obs_0000004333|obs_0000000269|obs_0000008514|obs_0000010715|obs_0000012763|obs_0000004760|obs_0000019120|obs_0000003123|obs_0000001471|obs_0000013967|obs_0000003906|obs_0000014187|obs_0000008174,obs_0000020770|obs_0000019047|obs_0000025645|obs_0000021589|obs_0000023783|obs_0000009587|obs_0000017937|obs_0000011800|obs_0000024203|obs_0000010037
Weichspüler Windfrisch,Softlan,"€ 2,59",,"pro Einheit = 3,19",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_087.jpg,cat_drogerie,,,ref_000085,obs_0000019865|obs_0000016852|obs_0000022870|obs_0000026203|obs_0000034675|obs_0000013955|obs_0000010761|obs_0000003597|obs_0000015508|obs_0000032921|obs_0000015261|obs_0000019489|obs_0000020774|obs_0000009383|obs_0000013480|obs_0000031910|obs_0000033198|obs_0000020279|obs_0000021945|obs_0000008124|obs_0000027580|obs_0000028356|obs_0000010952|obs_0000012876|obs_0000011598|obs_0000025167|obs_0000032849|obs_0000031701|obs_0000021593|obs_0000014305|obs_0000023651|obs_0000021098|obs_0000006387|obs_0000009843|obs_0000026740|obs_0000016125|obs_0000033664,
Supersoft Premium Toilettenpapier XXL,Floraly s,"€ 5,99",,"pro Einheit = 5,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/lidl/lidl_offer_088.jpg,cat_drogerie,,,ref_000086,obs_0000025020|obs_0000016226|obs_0000017409|obs_0000018797|obs_0000020618|obs_0000021437|obs_0000021822|obs_0000000382|obs_0000002720|obs_0000011158|obs_0000012006|obs_0000004086|obs_0000004513|obs_0000004940|obs_0000033004|obs_0000000261|obs_0000033135|obs_0000000527|obs_0000033514|obs_0000000748|obs_0000008992|obs_0000000809|obs_0000033636|obs_0000033855|obs_0000025816|obs_0000001341|obs_0000001568|obs_0000026332|obs_0000010282|obs_0000002116|obs_0000026693|obs_0000034994|obs_0000027323|obs_0000011595|obs_0000028024|obs_0000011770|obs_0000003599|obs_0000028373|obs_0000003891|obs_0000028891|obs_0000004318|obs_0000012763|obs_0000004745|obs_0000013454|obs_0000013830|obs_0000013932|obs_0000013967|obs_0000014665|obs_0000006587|obs_0000023741,obs_0000025020|obs_0000017409|obs_0000018797|obs_0000020618|obs_0000021437|obs_0000021822|obs_0000016226
