Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Salatgurke,Gut Günstig,"€ 0,55",,"pro Einheit = 0,55","aus den Niederlanden, Kl. I, Stück",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/gut-g-nstig-salatgurke.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,,ref_000001,obs_0000006407|obs_0000006429|obs_0000031142|obs_0000031262|obs_0000006268|obs_0000005891|obs_0000005502|obs_0000006068|obs_0000007126|obs_0000007144|obs_0000005876,obs_0000005891|obs_0000006407|obs_0000006429|obs_0000005502|obs_0000031142|obs_0000007126|obs_0000007144|obs_0000005876
Heidelbeeren,Keine Marke,"€ 3,99",,"1 kg = 13,30","Herkunft siehe Etikett, Kl. I Abbildung ähnlich., 300 g Packung, (1 kg = 13,30 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/heidelbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,BLS-F304100,ref_000002,obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918|obs_0000006409|obs_0000030472|obs_0000034319|obs_0000030138|obs_0000030919|obs_0000022353|obs_0000005509|obs_0000005525|obs_0000005120|obs_0000006958|obs_0000005692|obs_0000007128|obs_0000007143|obs_0000005713|obs_0000005894,obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918
Salatmix Classic oder Traditionell,EDEKA Herzstücke,"€ 1,11",,"1 kg = 5,55","200 g Packung, (1 kg = 5,55 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-herzst-cke-salatmix-classic-oder-traditionell.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,,ref_000003,obs_0000024877|obs_0000025668|obs_0000001628|obs_0000001643|obs_0000034649|obs_0000026884|obs_0000035101|obs_0000019134|obs_0000011543|obs_0000028751|obs_0000020596|obs_0000021415|obs_0000015018|obs_0000031658,
Erdbeeren,EDEKA Bio,"€ 1,99",,"1 kg = 8,30","aus Spanien, Kl. II, 300 g Packung, (1 kg = 8,30 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-erdbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000004,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512
Bio Gemüsezwiebeln,Keine Marke,"€ 0,79",,"1 kg = 2,00","aus Deutschland, Kl. II Abbildung ähnlich., 500 g Netz, (1 kg = 2,00 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/bio-gem-sezwiebeln.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_tk_gemuese,tag_whole_food",,,ref_000005,obs_0000009164|obs_0000028838,
Spargel weiß violett,Keine Marke,"€ 5,99",,"1 kg = 6,99","aus Griechenland, Kl. II Abbildung ähnlich., 1 kg Packung, (1 kg = 6,99 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/spargel-wei-violett.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000006,obs_0000006414|obs_0000007314|obs_0000001516,obs_0000006414
Salatgurke unfoliert,EDEKA Bio,"€ 1,00",,"pro Einheit = 1,00","aus Spanien, Kl. II, Stück",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-salatgurke-unfoliert.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,,ref_000007,obs_0000006268|obs_0000031142|obs_0000006407|obs_0000006429,obs_0000005697|obs_0000006268
Bio Avocado Hass,Keine Marke,"€ 1,19",,"pro Einheit = 1,19","aus Spanien, Kl. II, Stück",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/bio-avocado-hass.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000008,obs_0000033717|obs_0000034744|obs_0000028796|obs_0000030124|obs_0000030212|obs_0000030257|obs_0000030466|obs_0000030959|obs_0000006430|obs_0000007317|obs_0000032517|obs_0000028218|obs_0000006418|obs_0000000058|obs_0000008728|obs_0000000694|obs_0000017166|obs_0000001305|obs_0000034105|obs_0000034516|obs_0000018748|obs_0000027541|obs_0000027854|obs_0000020117|obs_0000029123|obs_0000020936|obs_0000029201|obs_0000014073|obs_0000030562,
Cosmic Crisp Bio Tafeläpfel,Keine Marke,"€ 2,39",,"1 kg = 3,74","Sorte siehe Etikett, aus Italien, Kl. II, 800 g Packung, (1 kg = 3,74 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/cosmic-crisp-bio-tafel-pfel.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000009,obs_0000009386|obs_0000009847|obs_0000028564|obs_0000028684|obs_0000005704,
Orangen,EDEKA Bio,"€ 1,99",,"1 kg = 2,49","Sorte siehe Etikett, aus Italien, Kl. II, 1 kg Netz, (1 kg = 2,49 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-orangen.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F603100,ref_000010,obs_0000014361|obs_0000008755|obs_0000009787|obs_0000032323|obs_0000016457|obs_0000029277|obs_0000009316|obs_0000030827|obs_0000017005|obs_0000029823|obs_0000025768|obs_0000019119|obs_0000027858|obs_0000027355|obs_0000031473|obs_0000008977|obs_0000032059|obs_0000030565|obs_0000031118|obs_0000024463|obs_0000028048|obs_0000021906|obs_0000028056|obs_0000029592|obs_0000024992|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000029131|obs_0000034315|obs_0000014877|obs_0000026166|obs_0000033854|obs_0000013417|obs_0000027756|obs_0000034915|obs_0000033934|obs_0000010976|obs_0000034020|obs_0000034534|obs_0000029943|obs_0000001301|obs_0000025425|obs_0000016210|obs_0000006483|obs_0000015711|obs_0000029591|obs_0000030120|obs_0000031152|obs_0000033716,obs_0000014361|obs_0000008755|obs_0000009787|obs_0000032323|obs_0000016457|obs_0000029277|obs_0000009316|obs_0000030827|obs_0000017005|obs_0000029823|obs_0000025768|obs_0000019119|obs_0000027858|obs_0000027355|obs_0000031473|obs_0000005873|obs_0000008977|obs_0000032059|obs_0000030565|obs_0000007526|obs_0000031118|obs_0000024463|obs_0000028048|obs_0000021906|obs_0000028056|obs_0000029592|obs_0000024992|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000029131
Bio Bärlauch,Keine Marke,"€ 1,49",,"1 kg = 14,90","aus Spanien, Kl. II Abbildung ähnlich., 100 g Packung, (1 kg = 14,90 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/bio-b-rlauch.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-G492100,ref_000011,obs_0000033803,
Möhren,Keine Marke,"€ 0,99",,"1 kg = 0,99","aus Deutschland, Kl. I Abbildung ähnlich., 1 kg Packung, (1 kg = 0,99 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/m-hren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-H450100,ref_000012,obs_0000008450|obs_0000006415|obs_0000025364|obs_0000028058|obs_0000008865|obs_0000017480|obs_0000005706|obs_0000027745|obs_0000026853|obs_0000026344|obs_0000010486|obs_0000019350|obs_0000009629|obs_0000013598|obs_0000034080|obs_0000012710|obs_0000030259|obs_0000010556|obs_0000026455|obs_0000022493|obs_0000014048|obs_0000010979|obs_0000008292|obs_0000015718|obs_0000012647|obs_0000027368|obs_0000018161|obs_0000027505|obs_0000031230|obs_0000022915|obs_0000011396|obs_0000023690|obs_0000005515|obs_0000021019|obs_0000030143|obs_0000012362|obs_0000014427|obs_0000020200|obs_0000013162|obs_0000007534|obs_0000006072|obs_0000007733|obs_0000005314,obs_0000008450|obs_0000006415|obs_0000025364|obs_0000028058|obs_0000008865|obs_0000017480|obs_0000005706|obs_0000027745|obs_0000026853|obs_0000026344|obs_0000010486
Wassermelonen rotfleischig kernarm,Keine Marke,"€ 1,49",,"1 kg = 1,49","aus Brasilien, Kl. I, ganze Früchte Ausgenommen geschnittene Ware., 1 kg",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/wassermelonen-rotfleischig-kernarm.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000013,,
Erdbeeren,Keine Marke,"€ 3,99",,"1 kg = 4,99","aus Spanien, Kl. I Abbildung ähnlich., 800 g Kiste, (1 kg = 4,99 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/erdbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000014,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512
Tafeläpfel Magic Star,Keine Marke,"€ 1,00",,"1 kg = 1,92","Sorte siehe Etikett, aus Deutschland, Kl. I Abbildung ähnlich., 520 g Packung, (1 kg = 1,92 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/tafel-pfel-magic-star.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000015,obs_0000006417|obs_0000006084|obs_0000007132|obs_0000005889|obs_0000005893|obs_0000005523|obs_0000028684|obs_0000005704|obs_0000028564,
Driscoll s Himbeeren,Keine Marke,"€ 2,99",,"1 kg = 23,92","Herkunft siehe Etikett, Kl. I Abbildung ähnlich., 125 g Packung, (1 kg = 23,92 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/driscoll-s-himbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000016,obs_0000005511|obs_0000005696|obs_0000005315|obs_0000005328|obs_0000007521|obs_0000007532|obs_0000032513|obs_0000030214|obs_0000000524|obs_0000006412|obs_0000029585|obs_0000027154|obs_0000029205|obs_0000013981|obs_0000030130|obs_0000030258|obs_0000026169|obs_0000032322|obs_0000029127|obs_0000026967|obs_0000016741|obs_0000010473|obs_0000000498|obs_0000001270|obs_0000028022|obs_0000029817|obs_0000005894,obs_0000005511|obs_0000027154|obs_0000013981|obs_0000005696|obs_0000005315|obs_0000005328|obs_0000007521|obs_0000007532|obs_0000028022
Spargel grün,Keine Marke,"€ 3,99",,"1 kg = 9,98","aus Spanien/Italien, Kl. I Abbildung ähnlich., 400 g Packung, (1 kg = 9,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/spargel-gr-n.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-G450100,ref_000017,obs_0000034717|obs_0000006079,obs_0000034717|obs_0000006079
Speisekartoffeln,EDEKA Herzstücke,"€ 2,49",,"1 kg = 1,00","verschiedene Kocheigenschaften, Sorte und Herkunft siehe Etikett, 2,5 kg Netz, (1 kg = 1,00 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-herzst-cke-speisekartoffeln.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,BLS-X612152,ref_000018,obs_0000000006|obs_0000034312|obs_0000026668|obs_0000033875|obs_0000031321|obs_0000030837|obs_0000034910|obs_0000017026|obs_0000003716|obs_0000028399|obs_0000034088|obs_0000027986|obs_0000008539|obs_0000027510|obs_0000030615|obs_0000030140|obs_0000016324|obs_0000009672|obs_0000009188|obs_0000011822|obs_0000032330|obs_0000008275|obs_0000014425|obs_0000004710|obs_0000025777|obs_0000004283|obs_0000010963|obs_0000000233|obs_0000005884|obs_0000003856|obs_0000006957|obs_0000029486|obs_0000019772|obs_0000028486|obs_0000018806|obs_0000022916|obs_0000024465|obs_0000028596|obs_0000012236|obs_0000015314|obs_0000015337|obs_0000010226|obs_0000014326|obs_0000005136|obs_0000027190|obs_0000005691|obs_0000006784|obs_0000011394|obs_0000005313|obs_0000005330,obs_0000000006|obs_0000034312|obs_0000026668|obs_0000033875|obs_0000031321|obs_0000030837|obs_0000034910|obs_0000017026|obs_0000003716|obs_0000028399|obs_0000034088|obs_0000027986|obs_0000008539|obs_0000027510|obs_0000030615|obs_0000030140|obs_0000016324|obs_0000006085|obs_0000009672|obs_0000006601|obs_0000009188
Fränkische Mini-Gurken,Keine Marke,"€ 2,99",,"1 kg = 5,98","Kl. I Abbildung ähnlich., 500 g Netz, (1 kg = 5,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/fr-nkische-mini-gurken.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000019,obs_0000005122|obs_0000006420|obs_0000034112|obs_0000005701|obs_0000005710|obs_0000028423|obs_0000034736|obs_0000005323|obs_0000012328|obs_0000026810|obs_0000006379|obs_0000010932|obs_0000017251|obs_0000017530|obs_0000028052|obs_0000026024|obs_0000018128|obs_0000016216,obs_0000005122
Regional Fränkisches Salatrio mit Wurzelballen,EDEKA,"€ 1,49",,"pro Einheit = 1,49","Kl. I, länger frisch dank Wurzelballen Abbildung ähnlich., Stück",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-regional-fr-nkisches-salatrio-mit-wurzelballen.jpg,"cat_obst_gemuese,diet_vegan,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000020,obs_0000005121,
Erdbeeren,Gut Günstig,"€ 1,99",,"1 kg = 3,98","aus Spanien/Griechenland, Kl. I, 500 g Packung, (1 kg = 3,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/gut-g-nstig-erdbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000021,obs_0000006408|obs_0000006265|obs_0000022919|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000005687|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512
WWF Bananen,Gut Günstig,"€ 1,29",,"1 kg = 1,29","Herkunft siehe Auszeichnung, 1 kg",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/gut-g-nstig-wwf-bananen.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000022,obs_0000006264|obs_0000006428|obs_0000006432|obs_0000005689|obs_0000005711|obs_0000027736|obs_0000028769|obs_0000031875|obs_0000007321|obs_0000005310|obs_0000026329|obs_0000031472|obs_0000006961|obs_0000032060|obs_0000009078|obs_0000026492|obs_0000005504|obs_0000005528|obs_0000027051|obs_0000006073|obs_0000032185|obs_0000029136|obs_0000007135|obs_0000031729|obs_0000005115,obs_0000005689|obs_0000005711|obs_0000006264|obs_0000007321|obs_0000005310|obs_0000006428|obs_0000006432|obs_0000006961
Salatgurke,Gut Günstig,"€ 0,55",,"pro Einheit = 0,55","aus den Niederlanden, Kl. I, Stück",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/gut-g-nstig-salatgurke.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,,ref_000023,obs_0000006407|obs_0000006429|obs_0000031142|obs_0000031262|obs_0000006268|obs_0000005891|obs_0000005502|obs_0000006068|obs_0000007126|obs_0000007144|obs_0000005876,obs_0000005891|obs_0000006407|obs_0000006429|obs_0000005502|obs_0000031142|obs_0000007126|obs_0000007144|obs_0000005876
Tafeläpfel Magic Star,Keine Marke,"€ 1,00",,"1 kg = 1,92","Sorte siehe Etikett, aus Deutschland, Kl. I, 520 g Packung, (1 kg = 1,92)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/tafel-pfel-magic-star.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000024,obs_0000006417|obs_0000006084|obs_0000007132|obs_0000005889|obs_0000005893|obs_0000005523|obs_0000028684|obs_0000005704|obs_0000028564,
Erdbeeren,Gut Günstig,"€ 1,99",,"1 kg = 3,98","aus Spanien/Griechenland, Kl. I, 500 g Packung, (1 kg = 3,98)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/gut-g-nstig-erdbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000025,obs_0000006408|obs_0000006265|obs_0000022919|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000005687|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512
Heidelbeeren,Keine Marke,"€ 3,99",,"1 kg = 13,30","Herkunft siehe Etikett, Kl. I, 300 g Packung, (1 kg = 13,30)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/heidelbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,BLS-F304100,ref_000026,obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918|obs_0000006409|obs_0000030472|obs_0000034319|obs_0000030138|obs_0000030919|obs_0000022353|obs_0000005509|obs_0000005525|obs_0000005120|obs_0000006958|obs_0000005692|obs_0000007128|obs_0000007143|obs_0000005713|obs_0000005894,obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918
WWF Bananen,Gut Günstig,"€ 1,29",,"1 kg = 1,29","Herkunft siehe Auszeichnung, 1 kg",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/gut-g-nstig-wwf-bananen.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000027,obs_0000006264|obs_0000006428|obs_0000006432|obs_0000005689|obs_0000005711|obs_0000027736|obs_0000028769|obs_0000031875|obs_0000007321|obs_0000005310|obs_0000026329|obs_0000031472|obs_0000006961|obs_0000032060|obs_0000009078|obs_0000026492|obs_0000005504|obs_0000005528|obs_0000027051|obs_0000006073|obs_0000032185|obs_0000029136|obs_0000007135|obs_0000031729|obs_0000005115,obs_0000005689|obs_0000005711|obs_0000006264|obs_0000007321|obs_0000005310|obs_0000006428|obs_0000006432|obs_0000006961
Patros,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",verschiedene Sorten und Fettstufen,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/patros.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000028,obs_0000006282|obs_0000007155|obs_0000029806|obs_0000029835,obs_0000006282|obs_0000007155
Gewürz Quark,Milram,"€ 1,00",,"1 kg = 5,41","verschiedene Sorten und Fettstufen, Sour Cream, Zaziki oder Aioli, 185 g Becher, (1 kg = 5,41 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/milram-gew-rz-quark.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte",,,ref_000029,obs_0000005916|obs_0000027712|obs_0000010624|obs_0000001925|obs_0000008669|obs_0000012798|obs_0000006801|obs_0000007344|obs_0000007541,obs_0000008211|obs_0000005916
miree Frischkäsezubereitung,Keine Marke,"€ 0,99",,"pro Einheit = 0,99",verschiedene Sorten und Fettstufen,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/miree-frischk-sezubereitung.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000030,obs_0000007343|obs_0000005903|obs_0000007156|obs_0000015674|obs_0000013644|obs_0000027022|obs_0000012209|obs_0000034707|obs_0000011892|obs_0000011478|obs_0000008279|obs_0000008600,obs_0000027022|obs_0000007343|obs_0000005903|obs_0000012209|obs_0000007156
Exquisa Quark,Keine Marke,"€ 1,29",,"pro Einheit = 1,29",verschiedene Sorten und Fettstufen,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/exquisa-quark.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_whole_food",,,ref_000031,obs_0000031131|obs_0000032206|obs_0000030185|obs_0000001925|obs_0000027712|obs_0000006098|obs_0000008669|obs_0000012798|obs_0000010624,
Mini Babybel,Keine Marke,"€ 1,59",,"1 kg = 15,90","verschiedene Sorten und Fettstufen, 5er Je nach Verfügbarkeit des Marktes., 100 g Packung, (1 kg = 15,90 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/mini-babybel.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000032,obs_0000006792|obs_0000034182|obs_0000001648|obs_0000023295|obs_0000000803|obs_0000012328|obs_0000006379|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216,obs_0000006792|obs_0000034182|obs_0000001648
