Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Trauben dunkel kernlos,Trauben dunkel kernlos,"€ 1,79",,"1 kg = 3,58","1 kg = 3,58",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_011.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000011,obs_0000001512|obs_0000001071|obs_0000000879|obs_0000027784|obs_0000025488|obs_0000027542|obs_0000026138|obs_0000021533|obs_0000000053|obs_0000020714|obs_0000025589,obs_0000001512,,
BBQ Hähnchen-Medaillon-Spieße,BBQ Hähnchen-Medaillon-Spieße,"€ 4,29",,"pro Einheit = 5,29","pro Einheit = 5,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_012.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",,,ref_000012,,,,
BBQ Spareribs,BBQ Spareribs,"€ 4,49",,"pro Einheit = 5,99","pro Einheit = 5,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_013.jpg,"cat_non_food,diet_vegetarian",,,ref_000013,,,,
Hähnchen-Ministeaks,Meine Metzgerei,"€ 6,99",,"pro Einheit = 9,29","pro Einheit = 9,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_014.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",,,ref_000014,obs_0000027174|obs_0000028084|obs_0000004158|obs_0000000432|obs_0000004585|obs_0000005012|obs_0000014914|obs_0000011427|obs_0000029296,obs_0000004158|obs_0000000432|obs_0000004585|obs_0000027174|obs_0000006706|obs_0000014914|obs_0000005012|obs_0000011427|obs_0000028084,,
Rumpsteak,Meine Metzgerei,"€ 6,99",,"pro Einheit = 8,58","pro Einheit = 8,58",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_015.jpg,"cat_fleisch_wurst,sub_schwein,tag_proteinreich",,,ref_000015,obs_0000013377|obs_0000011846|obs_0000008954|obs_0000017205|obs_0000002421|obs_0000016316|obs_0000000508|obs_0000014314|obs_0000004123|obs_0000003409|obs_0000004977|obs_0000000412|obs_0000004550|obs_0000006535|obs_0000007642,obs_0000013377|obs_0000011846|obs_0000008954|obs_0000017205|obs_0000002421|obs_0000016316|obs_0000000508,,
Chicken-Burger,Meine Metzgerei,"€ 5,79",,"1 kg = 7,24","1 kg = 7,24",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_016.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",,BLS-Y9A1000,ref_000016,obs_0000004259|obs_0000000219|obs_0000004686|obs_0000003832|obs_0000018653|obs_0000022112|obs_0000023578|obs_0000023609|obs_0000029707|obs_0000034387,obs_0000004259|obs_0000000219|obs_0000004686|obs_0000003832,,
Bio-Landhähnchen-Schenkel,Nur Natur,"€ 6,49",,"pro Einheit = 7,57","pro Einheit = 7,57",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_017.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_high_protein,tag_proteinreich",,,ref_000017,obs_0000001878|obs_0000000887|obs_0000002446|obs_0000003250|obs_0000000158|obs_0000000510|obs_0000001082|obs_0000002302,obs_0000001878,,
Bio-Joghurt,Keine Marke,"€ 0,89",,"pro Einheit = 1,15","pro Einheit = 1,15",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_018.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_whole_food",,,ref_000018,obs_0000000671|obs_0000016386|obs_0000000488|obs_0000002441|obs_0000003781|obs_0000004230|obs_0000004657|obs_0000005084|obs_0000000677|obs_0000000620|obs_0000033990|obs_0000034596|obs_0000001980|obs_0000034796|obs_0000027750|obs_0000031692|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000025392|obs_0000000833|obs_0000033696|obs_0000009180|obs_0000033980|obs_0000025811|obs_0000034100|obs_0000009663|obs_0000017910|obs_0000034580|obs_0000026710|obs_0000019794|obs_0000020687|obs_0000020689|obs_0000020739|obs_0000028966|obs_0000021506|obs_0000021508|obs_0000021558|obs_0000005340|obs_0000030867|obs_0000030973|obs_0000006618|obs_0000023030|obs_0000031258|obs_0000023284|obs_0000031543|obs_0000015673|obs_0000030652|obs_0000006103|obs_0000029537,obs_0000016386|obs_0000000488|obs_0000000671|obs_0000026121|obs_0000002441|obs_0000003781|obs_0000004230|obs_0000004657|obs_0000005084,,
Bio-Honig,Keine Marke,"€ 2,99",,"pro Einheit = 3,75","pro Einheit = 3,75",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_019.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-S120000,ref_000019,obs_0000001757|obs_0000017124,obs_0000001757,,
Bio-Salami,Keine Marke,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_020.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W149300,ref_000020,obs_0000000892|obs_0000000274|obs_0000002087|obs_0000010600|obs_0000002574|obs_0000019376|obs_0000003381|obs_0000003529|obs_0000003913|obs_0000012289|obs_0000020648|obs_0000004340|obs_0000004767|obs_0000021467|obs_0000021766|obs_0000008158|obs_0000033968|obs_0000034098|obs_0000001490|obs_0000001686|obs_0000005975|obs_0000006872|obs_0000016602|obs_0000008425|obs_0000016755|obs_0000025355|obs_0000017184|obs_0000017375|obs_0000025934|obs_0000034176|obs_0000010234|obs_0000010316|obs_0000002285|obs_0000026898|obs_0000002611|obs_0000019030|obs_0000011010|obs_0000002957|obs_0000003239|obs_0000019666|obs_0000003307|obs_0000028273|obs_0000020407|obs_0000021226|obs_0000005781|obs_0000031198|obs_0000014932|obs_0000023205|obs_0000032073|obs_0000007987,obs_0000000274|obs_0000000892|obs_0000002087|obs_0000010600|obs_0000002574|obs_0000019376|obs_0000003381|obs_0000003529|obs_0000003913|obs_0000012289|obs_0000020648|obs_0000004340|obs_0000004767|obs_0000021467|obs_0000021766|obs_0000008158,,
Bio-Räucherlachs,Keine Marke,"€ 2,69",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_021.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,diet_vegan,diet_vegetarian,tag_proteinreich,tag_whole_food",,,ref_000021,obs_0000018865|obs_0000011507|obs_0000027905|obs_0000022586|obs_0000029293|obs_0000030538|obs_0000006165|obs_0000007817|obs_0000016608|obs_0000008702|obs_0000025231|obs_0000017750|obs_0000001935|obs_0000001994|obs_0000002571|obs_0000003427|obs_0000020251|obs_0000028795|obs_0000021070|obs_0000005956|obs_0000031816,obs_0000018865|obs_0000011507|obs_0000027905|obs_0000022586,,
Bio-Cashewbruch,Keine Marke,"€ 1,69",,"pro Einheit = 2,19","pro Einheit = 2,19",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_022.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000022,obs_0000012373,obs_0000012373,,
Bio-Fruchtjoghurt,Keine Marke,"€ 0,49",,"pro Einheit = 0,59","pro Einheit = 0,59",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_023.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_whole_food",,,ref_000023,obs_0000025592|obs_0000017723|obs_0000000675|obs_0000016603|obs_0000016794|obs_0000029538|obs_0000030642|obs_0000009565|obs_0000034180|obs_0000010169|obs_0000010615|obs_0000002565|obs_0000002802|obs_0000011045|obs_0000020315|obs_0000012792|obs_0000021134|obs_0000014486|obs_0000023234|obs_0000023627,obs_0000025592|obs_0000017723,,
Linseneintopf,Keine Marke,"€ 1,11",,"pro Einheit = 1,39","pro Einheit = 1,39",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_024.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_whole_food",,,ref_000024,obs_0000031038|obs_0000029236|obs_0000029914,obs_0000031038,,
Dinkel Locken,Keine Marke,"€ 0,99",,"1 kg = 1,98","1 kg = 1,98",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_025.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-C236100,ref_000025,,,,
Grobe Bio-Bratwurst,Keine Marke,"€ 2,59",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_026.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_whole_food",,,ref_000026,obs_0000033720|obs_0000030970|obs_0000008620|obs_0000000643|obs_0000009254|obs_0000034127|obs_0000034326|obs_0000034548|obs_0000034927|obs_0000034931|obs_0000002715|obs_0000002948|obs_0000020342|obs_0000021161|obs_0000029908|obs_0000021756|obs_0000013672|obs_0000030575|obs_0000014245|obs_0000031237|obs_0000031320|obs_0000015339|obs_0000016533|obs_0000024944|obs_0000010602|obs_0000019662|obs_0000019942|obs_0000028609|obs_0000023367|obs_0000015773|obs_0000026247|obs_0000006539|obs_0000006701|obs_0000007634,obs_0000033720,,
Bio-Fruchtgummi,Keine Marke,"€ 1,29",,"pro Einheit = 1,69","pro Einheit = 1,69",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_027.jpg,"cat_obst_gemuese,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S361000,ref_000027,obs_0000034822|obs_0000016719|obs_0000016918|obs_0000025134|obs_0000017027|obs_0000017102|obs_0000017103|obs_0000025361|obs_0000025528|obs_0000010105|obs_0000001930|obs_0000002314|obs_0000002318|obs_0000002320|obs_0000027215|obs_0000019082|obs_0000002943|obs_0000027602|obs_0000011323|obs_0000019722|obs_0000020367|obs_0000020575|obs_0000020778|obs_0000020787|obs_0000021186|obs_0000021394|obs_0000021597|obs_0000021606|obs_0000021688|obs_0000013647|obs_0000014289|obs_0000023399|obs_0000023776|obs_0000024204|obs_0000016298,obs_0000034822,,
Bio-Gulasch,Bio-Gulasch,"€ 5,89",,"pro Einheit = 7,99","pro Einheit = 7,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_028.jpg,"cat_grundnahrung,diet_vegetarian,tag_whole_food",,,ref_000028,obs_0000000285|obs_0000003090|obs_0000003926|obs_0000004353|obs_0000004780|obs_0000025248|obs_0000019044|obs_0000000631|obs_0000000644|obs_0000000645|obs_0000000702|obs_0000000888|obs_0000001197|obs_0000001518,obs_0000000285|obs_0000003090|obs_0000003926|obs_0000004353|obs_0000004780,,
Erdbeerkonfitüre,Grandessa,"€ 1,19",,"pro Einheit = 1,59","pro Einheit = 1,59",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_029.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000029,,,,
Nussknacker,Choceur,"€ 1,11",,"pro Einheit = 1,29","pro Einheit = 1,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_030.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000030,obs_0000004121|obs_0000002645|obs_0000001257|obs_0000004975|obs_0000000410|obs_0000004548|obs_0000003028|obs_0000003047|obs_0000020522|obs_0000021341|obs_0000022492|obs_0000002230|obs_0000003310,obs_0000004121|obs_0000020522|obs_0000002645|obs_0000002230|obs_0000001257|obs_0000003310|obs_0000021341|obs_0000004975|obs_0000000410|obs_0000004548|obs_0000003028|obs_0000022492|obs_0000003047,,
Holland-Gouda,Milsani,"€ 3,59",,"pro Einheit = 4,29","pro Einheit = 4,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_031.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme",,,ref_000031,obs_0000016740|obs_0000013983|obs_0000019353|obs_0000034978|obs_0000028379,,,
Pizzastick Salami,Pizzastick Salami,"€ 0,69",,"pro Einheit = 0,99","pro Einheit = 0,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_032.jpg,"cat_fleisch_wurst,sub_tk_pizza,sub_wurst,tag_ultra_processed",,BLS-X914133,ref_000032,obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198|obs_0000010234,,,
Laktosefreie Haltbare Vollmilch,Milsani,"€ 0,89",,"pro Einheit = 1,05","pro Einheit = 1,05",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_033.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_milchprodukte,sub_sahne_creme",,,ref_000033,obs_0000001052|obs_0000019041|obs_0000017035|obs_0000020674|obs_0000023288|obs_0000021774|obs_0000017308|obs_0000009242|obs_0000021493|obs_0000001050|obs_0000031903,,,
Wurstsortiment,Gut Drei Eichen,"€ 1,99",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_034.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000034,obs_0000024218|obs_0000022614|obs_0000023798,,,
Steinofen-Käsestick,MEINE BACKWELT,"€ 0,49",,"pro Einheit = 0,79","pro Einheit = 0,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_035.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000035,,,,
Rahmspinat,Iglo,"€ 1,79",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_036.jpg,"cat_tiefkuehl,diet_vegan,diet_vegetarian,sub_hackfleisch,sub_sahne_creme,sub_tk_fertiggerichte,sub_tk_gemuese,tag_high_protein",,BLS-G211100,ref_000036,obs_0000004704|obs_0000004277|obs_0000000707|obs_0000000229|obs_0000003850,obs_0000014341|obs_0000004704|obs_0000031858|obs_0000010920|obs_0000004277|obs_0000000707|obs_0000000229|obs_0000010490|obs_0000003850|obs_0000016840|obs_0000023004|obs_0000014848,,
Katzennassfutter,Purina Felix,"€ 5,19",,"pro Einheit = 6,85","pro Einheit = 6,85",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_037.jpg,cat_tiernahrung,,,ref_000037,obs_0000000517|obs_0000000807|obs_0000001418|obs_0000012492|obs_0000000205|obs_0000002034|obs_0000000102|obs_0000000045|obs_0000033646|obs_0000003792|obs_0000000152,obs_0000000517|obs_0000000807|obs_0000001418|obs_0000012492|obs_0000000205|obs_0000033646|obs_0000002034,,
Hefe-Weißbier Naturtrüb,Paulaner,"€ 0,79",,"pro Einheit = 1,19","pro Einheit = 1,19",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_038.jpg,"cat_getraenke,diet_vegetarian",,,ref_000038,obs_0000008097|obs_0000010083|obs_0000028019|obs_0000012695|obs_0000010542|obs_0000013688|obs_0000034839|obs_0000031388|obs_0000028962|obs_0000028970|obs_0000031751|obs_0000031911|obs_0000034223|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000035037,obs_0000008097|obs_0000010083|obs_0000028019,,
Backfisch-Stäbchen,Iglo,"€ 2,22",,"1 kg = 6,10","1 kg = 6,10",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_039.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000039,obs_0000000713|obs_0000010938,obs_0000004176|obs_0000031890|obs_0000000713|obs_0000005030|obs_0000000444|obs_0000004603,,
Werther s Original,Storck,"€ 1,39",,"1 kg = 9,08","1 kg = 9,08",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_040.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000040,obs_0000008479|obs_0000013029|obs_0000016138|obs_0000008804|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,obs_0000008479|obs_0000013029|obs_0000016138,,
Butterkekse,Leibniz,"€ 1,19",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_041.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed",,BLS-X820252,ref_000041,obs_0000024004|obs_0000024019|obs_0000024424|obs_0000024443|obs_0000007706|obs_0000006751,obs_0000031298|obs_0000024004|obs_0000024019|obs_0000006751|obs_0000024424|obs_0000024443,,
Joghurt mit der Ecke,Müller,"€ 0,39",,"1 kg = 345,00","1 kg = 345,00",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_042.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000042,obs_0000008461|obs_0000014831|obs_0000023257|obs_0000023683|obs_0000023724|obs_0000031933|obs_0000015791|obs_0000011758|obs_0000026097|obs_0000024096|obs_0000024148|obs_0000000372|obs_0000004499|obs_0000004926|obs_0000004072|obs_0000005142|obs_0000028035|obs_0000032204|obs_0000030520|obs_0000001115|obs_0000027149|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,obs_0000008461|obs_0000014831|obs_0000023257|obs_0000005142|obs_0000023683|obs_0000023724|obs_0000031933|obs_0000028035|obs_0000015791|obs_0000032204|obs_0000011758|obs_0000026097|obs_0000024096|obs_0000024148|obs_0000030520,,
Saltletts Sticks,Lorenz,"€ 2,29",,"1 kg = 9,16","1 kg = 9,16",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_043.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000043,obs_0000017410|obs_0000033807|obs_0000010511|obs_0000019303|obs_0000000911|obs_0000001531|obs_0000007701|obs_0000006043|obs_0000015885|obs_0000014804,obs_0000007701|obs_0000006043,,
Salzstangen,Sun Snacks,"€ 0,69",,"1 kg = 2,76","1 kg = 2,76",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_044.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000044,obs_0000026826|obs_0000000722|obs_0000029623,obs_0000026826|obs_0000000722,,
Fra cho,ROI DE TREFLE,"€ 0,99",,"1 kg = 6,60","1 kg = 6,60",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_045.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000045,,,,
Frischkäse Feine Kräuter,Bresso,"€ 2,39",,"1 kg = 15,93","1 kg = 15,93",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_046.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_sahne_creme",,,ref_000046,obs_0000028822|obs_0000000519|obs_0000017482|obs_0000018668|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000001352|obs_0000024407|obs_0000009596|obs_0000023986|obs_0000031976|obs_0000030493|obs_0000031523|obs_0000032604|obs_0000012814|obs_0000016946|obs_0000026675|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000000636|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000002274|obs_0000022250|obs_0000009967|obs_0000027893|obs_0000019721|obs_0000002843|obs_0000009506|obs_0000011054|obs_0000034623|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000013754|obs_0000020962|obs_0000017894,,,
Mineralwasser Naturell,Quellbrunn,"€ 0,29",,"pro Einheit = 0,29","pro Einheit = 0,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_047.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000047,obs_0000003689|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332,,,
Naturell,Volvic,"€ 1,25",,"pro Einheit = 0,83","pro Einheit = 0,83",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/aldi/aldi_offer_048.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-F110100,ref_000048,obs_0000001351,obs_0000025602|obs_0000034049|obs_0000018575|obs_0000015672|obs_0000022975|obs_0000025814|obs_0000017497|obs_0000026721|obs_0000011749,,
