Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Forelle,Forelle,"€ 1,49",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_023.jpg,"cat_fisch_meeresfruechte,tag_whole_food",,BLS-T422100,ref_000021,obs_0000020898|obs_0000007046|obs_0000020079|obs_0000034141|obs_0000007610|obs_0000009595|obs_0000025693|obs_0000010047,obs_0000020898|obs_0000007046|obs_0000020079|obs_0000034141|obs_0000007610|obs_0000009595|obs_0000025693|obs_0000010047
Goldhase,Lindt,"€ 2,79",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_024.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000022,obs_0000013665|obs_0000013666,obs_0000013665
Champagner Imp rial,Mo t Chandon,"€ 33,33",,"pro Einheit = 49,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_025.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000023,obs_0000022847|obs_0000016839|obs_0000018000|obs_0000017008|obs_0000025021|obs_0000020546|obs_0000018889|obs_0000021365|obs_0000032743|obs_0000019757|obs_0000015932|obs_0000017995,obs_0000018000|obs_0000032743
Extra Konfitüre,Schwartau,"€ 1,99",,"pro Einheit = 2,69",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_026.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000024,obs_0000015009|obs_0000026852|obs_0000014194|obs_0000012688|obs_0000010707|obs_0000033806|obs_0000034610|obs_0000002069|obs_0000019269|obs_0000009772|obs_0000028231|obs_0000019590|obs_0000028955|obs_0000008019|obs_0000011094|obs_0000032650|obs_0000008202|obs_0000014367|obs_0000026193|obs_0000000136|obs_0000030345|obs_0000015501|obs_0000032400|obs_0000012446|obs_0000029360|obs_0000031949|obs_0000015088|obs_0000016124|obs_0000013624|obs_0000011593|obs_0000013180|obs_0000012176|obs_0000007582|obs_0000013749|obs_0000014805|obs_0000006652|obs_0000007023|obs_0000006139,
Direktsaft,innocent,"€ 2,79",,"pro Einheit = 3,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_027.jpg,"cat_getraenke,diet_vegan,tag_whole_food",,,ref_000025,obs_0000018760|obs_0000016210|obs_0000031250|obs_0000013459|obs_0000033834|obs_0000030153|obs_0000028124|obs_0000016111|obs_0000032379|obs_0000034433|obs_0000001687|obs_0000033688|obs_0000021146|obs_0000034852|obs_0000007471|obs_0000028600|obs_0000028490|obs_0000018765|obs_0000000866|obs_0000020327|obs_0000013831|obs_0000010908,obs_0000018760|obs_0000030153|obs_0000032379
Mineralwasser,Adelholzener,"€ 5,99",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_028.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000026,obs_0000028841|obs_0000031006|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332|obs_0000031249|obs_0000002068|obs_0000024088|obs_0000029232|obs_0000031834,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000006890|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332
Bio-Tee,Yogi Tea,"€ 2,49",,"pro Einheit = 2,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_029.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-G561100,ref_000027,obs_0000032968|obs_0000033499|obs_0000027244|obs_0000011596|obs_0000020481|obs_0000021300|obs_0000013530|obs_0000021786|obs_0000022871|obs_0000015022|obs_0000031795|obs_0000015944|obs_0000007996|obs_0000009037|obs_0000034399|obs_0000016641|obs_0000008687|obs_0000025412|obs_0000001487|obs_0000018054|obs_0000010335|obs_0000026894|obs_0000018960|obs_0000028312|obs_0000020428|obs_0000021247|obs_0000005272|obs_0000022129|obs_0000014277|obs_0000023245|obs_0000023661|obs_0000033693|obs_0000034233,obs_0000032968|obs_0000033499|obs_0000027244|obs_0000011596|obs_0000020481|obs_0000021300|obs_0000013530|obs_0000021786|obs_0000022871|obs_0000015022|obs_0000031795|obs_0000015944|obs_0000007996
Amecke,Amecke,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_030.jpg,"cat_non_food,diet_vegan,diet_vegetarian",,,ref_000028,obs_0000007269|obs_0000005271|obs_0000032129|obs_0000031344|obs_0000029974,
Vitalis Müsli,Dr Oetker,"€ 2,49",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_031.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000029,obs_0000012371|obs_0000023641|obs_0000018058|obs_0000002264|obs_0000010504|obs_0000003356|obs_0000018726|obs_0000024890|obs_0000027043|obs_0000021998|obs_0000017402|obs_0000034008|obs_0000013314|obs_0000006472|obs_0000027228|obs_0000025199|obs_0000021664|obs_0000014004|obs_0000014570|obs_0000010536|obs_0000020845|obs_0000013793|obs_0000030006|obs_0000030058|obs_0000006833|obs_0000007583,obs_0000012371|obs_0000023641|obs_0000018058|obs_0000002264|obs_0000010504|obs_0000003356|obs_0000018726|obs_0000024890|obs_0000027043|obs_0000021998|obs_0000017402
Festtagstorte,Coppenrath Wiese,"€ 9,99",,"pro Einheit = 14,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_032.jpg,"cat_grundnahrung,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000030,obs_0000009142|obs_0000011496|obs_0000007394,obs_0000007394
Mousse,Dr Oetker,"€ 1,49",,"pro Einheit = 2,19",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_033.jpg,"cat_knabbern_naschen,sub_sahne_creme,tag_ultra_processed",,BLS-X6A3020,ref_000031,obs_0000019981|obs_0000015380|obs_0000017492|obs_0000016658|obs_0000018773|obs_0000024444|obs_0000024017|obs_0000024558|obs_0000017448|obs_0000034878|obs_0000031548|obs_0000016272|obs_0000032351|obs_0000030534|obs_0000034905|obs_0000016394|obs_0000024622|obs_0000000087|obs_0000002144|obs_0000028284|obs_0000020652|obs_0000006834|obs_0000010929|obs_0000001241|obs_0000001758|obs_0000026346|obs_0000025835|obs_0000002317|obs_0000006453|obs_0000025433|obs_0000024440|obs_0000017800|obs_0000024022|obs_0000021471|obs_0000001539|obs_0000001096|obs_0000033428|obs_0000006809|obs_0000004880|obs_0000005912|obs_0000002857|obs_0000032084|obs_0000000346|obs_0000004453|obs_0000004026|obs_0000006112|obs_0000032489|obs_0000032501|obs_0000005341|obs_0000031986,obs_0000019981|obs_0000015380|obs_0000017492|obs_0000006834|obs_0000016658|obs_0000018773|obs_0000024444|obs_0000024017|obs_0000024558
Tagliatelle all uovo,tegut,"€ 2,49",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_034.jpg,"cat_grundnahrung,diet_vegetarian,sub_nudeln",,,ref_000032,obs_0000006469,
Olivenöl,Oleificio Del Poggio,"€ 9,99",,"pro Einheit = 11,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_036.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-Q120000,ref_000033,obs_0000002836|obs_0000001438|obs_0000009909|obs_0000011361|obs_0000009444|obs_0000013463|obs_0000012838|obs_0000005928|obs_0000015414|obs_0000007366|obs_0000014541|obs_0000009824|obs_0000014985|obs_0000021137|obs_0000000536|obs_0000025631|obs_0000032416|obs_0000022319|obs_0000021940|obs_0000012351|obs_0000011075|obs_0000020167|obs_0000027595|obs_0000028880|obs_0000025043|obs_0000008020|obs_0000020318|obs_0000000095|obs_0000013794|obs_0000014304|obs_0000029674|obs_0000015852|obs_0000008430|obs_0000020986|obs_0000018950|obs_0000034833|obs_0000028952|obs_0000033698|obs_0000034212|obs_0000018480|obs_0000005177|obs_0000002495|obs_0000001216|obs_0000028869|obs_0000018248|obs_0000008793|obs_0000034888|obs_0000034420|obs_0000003325|obs_0000007186,obs_0000002836|obs_0000001438|obs_0000009909|obs_0000011361|obs_0000009444
Feinstes Sommertrüffel Carpaccio,tegut,"€ 7,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_037.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",,,ref_000034,obs_0000024550,
Meerrettich,Schamel,"€ 1,79",,"1 kg = 12,34",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,,"cat_molkerei_kaese,diet_vegetarian,tag_ultra_processed",,BLS-G630100,ref_000035,obs_0000009351|obs_0000015845|obs_0000022850|obs_0000023016,obs_0000009351
Bio-Streichcreme,Alnatura,"€ 1,79",,"1 kg = 9,94",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_039.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",,,ref_000036,obs_0000034014|obs_0000000727|obs_0000001815|obs_0000028954|obs_0000029916|obs_0000030942,obs_0000034014
Feinstes ganze Sommertrüffel,tegut,"€ 5,99",,"pro Einheit = 6,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_040.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",,,ref_000037,,
Toastbrot,Golden Toast,"€ 1,29",,"1 kg = 2,58",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_041.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000038,obs_0000011925,obs_0000011925
Feinstes Steinpilzsauce mit Trüffel,tegut,"€ 2,99",,"pro Einheit = 3,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_042.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte",,,ref_000039,obs_0000002395|obs_0000033274|obs_0000003198,
Bio-Primitivo oder Bio-Grillo,Doppio Passo,"€ 6,99",,"1 l = 9,32",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_043.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000040,obs_0000034876|obs_0000033827|obs_0000035019|obs_0000034038|obs_0000027780|obs_0000026098|obs_0000027208,
Krönung Kaffee,Jacobs,"€ 6,49",,"pro Einheit = 10,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_044.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000041,obs_0000031318|obs_0000022968|obs_0000012856|obs_0000012375|obs_0000011954|obs_0000014593|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517,
Feinstes Parmigiano Reggiano,tegut,"€ 5,99",,"1 kg = 29,95",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_045.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000042,obs_0000009732|obs_0000009266|obs_0000007778|obs_0000019638|obs_0000008957|obs_0000016169|obs_0000019268|obs_0000034722|obs_0000003570|obs_0000015397|obs_0000012329|obs_0000023172|obs_0000033972|obs_0000013813,
Cremissimo Eis,Langnese,"€ 1,79",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_046.jpg,"cat_tiefkuehl,sub_fleischersatz,sub_tk_eis,sub_tk_fertiggerichte,tag_high_protein,tag_ultra_processed",,,ref_000043,obs_0000025236|obs_0000022962|obs_0000034092|obs_0000015671|obs_0000011775|obs_0000005767|obs_0000034392|obs_0000025743|obs_0000011490|obs_0000025829|obs_0000018692|obs_0000017710|obs_0000013168,obs_0000005767|obs_0000025236|obs_0000015671|obs_0000022962|obs_0000011775
Naturland Bio-Fassbutter,Gläserne Molkerei,"€ 3,99",,"pro Einheit = 4,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_047.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_butter_margarine,sub_kaese,sub_milchprodukte",,,ref_000044,obs_0000001074|obs_0000001304,
Feinjoghurt,Mövenpick,"€ 0,66",,"pro Einheit = 0,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_048.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000045,obs_0000026286|obs_0000022874|obs_0000027122|obs_0000030530,obs_0000030530
kinder Harry Hase,Ferrero,"€ 2,99",,"pro Einheit = 3,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_049.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000046,obs_0000034721|obs_0000006580|obs_0000024696|obs_0000031307,obs_0000034721
Bio-Hackfleisch gemischt,Bio-Hackfleisch gemischt,"€ 6,99",,"1 kg = 17,48",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_051.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,sub_schwein,tag_high_protein,tag_proteinreich",,,ref_000047,obs_0000000505|obs_0000001646|obs_0000009524|obs_0000010463|obs_0000028433|obs_0000029566|obs_0000030969|obs_0000030975|obs_0000016944|obs_0000008856|obs_0000017204|obs_0000009222|obs_0000009248|obs_0000025678|obs_0000033883|obs_0000009575|obs_0000009702|obs_0000018085|obs_0000034536|obs_0000026963|obs_0000027617|obs_0000027808|obs_0000011430|obs_0000028033|obs_0000020307|obs_0000012282|obs_0000021126|obs_0000029783|obs_0000029892|obs_0000030174|obs_0000005620|obs_0000030269|obs_0000005797|obs_0000022287|obs_0000014463|obs_0000030894|obs_0000030922|obs_0000006355|obs_0000030962|obs_0000006874|obs_0000031538|obs_0000031582|obs_0000007077|obs_0000017754|obs_0000018612|obs_0000019652|obs_0000019685|obs_0000012768|obs_0000014917|obs_0000000646,obs_0000000505|obs_0000016944|obs_0000008856|obs_0000017204|obs_0000009222|obs_0000009248|obs_0000025678|obs_0000033883|obs_0000009524|obs_0000009575|obs_0000009702|obs_0000001646|obs_0000018085|obs_0000034536|obs_0000010463|obs_0000011430|obs_0000028033|obs_0000028433|obs_0000020307|obs_0000012282|obs_0000012768|obs_0000021126|obs_0000029566|obs_0000029783|obs_0000029892|obs_0000030174|obs_0000005620|obs_0000030269|obs_0000005797|obs_0000022287|obs_0000014463|obs_0000030894|obs_0000030922|obs_0000006355|obs_0000030962|obs_0000030975|obs_0000014917|obs_0000006874|obs_0000031538|obs_0000031582|obs_0000007077
Schlemmerfilet Backofen- oder Pfannen-Fisch,Frosta,"€ 2,79",,"pro Einheit = 11,16",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_052.jpg,"cat_fisch_meeresfruechte,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000048,obs_0000010408|obs_0000016996|obs_0000027256|obs_0000024190|obs_0000023771|obs_0000024900|obs_0000000915|obs_0000028098|obs_0000016380,
Avocado,tegut,"€ 1,00",,"pro Einheit = 1,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_053.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-F502100,ref_000049,obs_0000034516|obs_0000034105|obs_0000029201|obs_0000008728|obs_0000000058|obs_0000020117|obs_0000000694|obs_0000027854|obs_0000014073|obs_0000017166|obs_0000001305|obs_0000018748|obs_0000030562|obs_0000027541|obs_0000029123|obs_0000020936|obs_0000030212|obs_0000031260|obs_0000030257|obs_0000030826|obs_0000028796|obs_0000007317|obs_0000025778|obs_0000030959|obs_0000030466|obs_0000032517|obs_0000006430|obs_0000024863|obs_0000030124|obs_0000033717|obs_0000034744|obs_0000028218|obs_0000015526|obs_0000006418|obs_0000028463|obs_0000011817|obs_0000014440|obs_0000011409|obs_0000028383|obs_0000013139|obs_0000012744|obs_0000006605|obs_0000012255|obs_0000006785|obs_0000030016|obs_0000007527|obs_0000000895,obs_0000029201|obs_0000008728|obs_0000000058|obs_0000020117|obs_0000000694|obs_0000027854|obs_0000034516|obs_0000014073|obs_0000017166|obs_0000001305|obs_0000034105|obs_0000018748|obs_0000030562|obs_0000027541|obs_0000029123|obs_0000020936
Carta,Freixenet,"€ 3,99",,"pro Einheit = 6,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_054.jpg,cat_getraenke,,,ref_000050,obs_0000034037|obs_0000001435|obs_0000023645|obs_0000022292|obs_0000020632|obs_0000021451|obs_0000008578|obs_0000027709|obs_0000009743|obs_0000027965|obs_0000009279|obs_0000026067|obs_0000024724|obs_0000007905|obs_0000032448|obs_0000022427|obs_0000018468|obs_0000028978,obs_0000034037
Skyr,Arla,"€ 1,49",,"1 kg = 3,31",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_055.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_high_protein,tag_proteinreich",,,ref_000051,obs_0000028831|obs_0000017572|obs_0000004900|obs_0000001901|obs_0000004473|obs_0000003453|obs_0000004046|obs_0000002541|obs_0000033797|obs_0000014939|obs_0000000634|obs_0000027871|obs_0000011028|obs_0000021512|obs_0000001055|obs_0000005152|obs_0000034383|obs_0000029805|obs_0000006803|obs_0000020693|obs_0000001773|obs_0000025357|obs_0000001329|obs_0000001871|obs_0000019791|obs_0000032090|obs_0000005543|obs_0000017966|obs_0000022196|obs_0000026630|obs_0000009765|obs_0000015423|obs_0000009301|obs_0000011877|obs_0000029839|obs_0000011081|obs_0000032598|obs_0000030179|obs_0000030972|obs_0000000814|obs_0000024892|obs_0000006098|obs_0000032830|obs_0000006304|obs_0000011883|obs_0000005374|obs_0000016130|obs_0000029109,obs_0000005152|obs_0000029805|obs_0000006803|obs_0000028831|obs_0000017572|obs_0000004900|obs_0000032090|obs_0000001901|obs_0000004473|obs_0000003453|obs_0000005543|obs_0000004046|obs_0000002541
Deutsche Gurke,Deutsche Gurke,"€ 0,79",,"pro Einheit = 0,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000052,obs_0000002563|obs_0000026127|obs_0000027093|obs_0000034521|obs_0000001511|obs_0000003696,
tegut Bio-Brokkoli,demeter,"€ 1,99",,"1 kg = 4,98",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_057.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000053,obs_0000034524|obs_0000033926|obs_0000033932|obs_0000034119|obs_0000034314|obs_0000034741|obs_0000034183|obs_0000034735|obs_0000024106|obs_0000024522|obs_0000033913|obs_0000000502|obs_0000001515|obs_0000027199|obs_0000019774|obs_0000021903,obs_0000034524
Bio-Fenchel,demeter,"€ 1,49",,"pro Einheit = 1,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_058.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000054,obs_0000033710|obs_0000018170|obs_0000030612|obs_0000017495|obs_0000033693,obs_0000033710|obs_0000018170|obs_0000030612
Strauchtomaten,Strauchtomaten,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_059.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000055,obs_0000034738|obs_0000034908|obs_0000034114|obs_0000033708,
Bio-Kartoffeln,Bioland,"€ 2,99",,"1 kg = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_061.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,,ref_000056,obs_0000034698|obs_0000033913,obs_0000034698
tegut Bio-Spinat,demeter,"€ 2,99",,"1 kg = 11,96",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_062.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,BLS-G211100,ref_000057,obs_0000033927|obs_0000034914|obs_0000033932|obs_0000034119|obs_0000034314|obs_0000034522|obs_0000034524|obs_0000034741|obs_0000033913|obs_0000030134|obs_0000025711|obs_0000026393|obs_0000018515|obs_0000020605|obs_0000021424|obs_0000022077|obs_0000022918,obs_0000033927|obs_0000034914
Bio-Gold Kiwis,tegut,"€ 0,99",,"pro Einheit = 0,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_063.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000058,obs_0000033704|obs_0000034304|obs_0000033933|obs_0000034532|obs_0000011815|obs_0000012261|obs_0000030957|obs_0000031135|obs_0000034007|obs_0000010721|obs_0000011104|obs_0000012629|obs_0000012669|obs_0000013227|obs_0000005317|obs_0000023259|obs_0000015276|obs_0000031712|obs_0000031776,obs_0000033704|obs_0000034304
Kalanchoe mit Osterstecker,Kalanchoe mit Osterstecker,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_064.jpg,"cat_non_food,tag_ultra_processed",,,ref_000059,obs_0000018750|obs_0000014827|obs_0000027150|obs_0000011402|obs_0000017724,
Bio-Zitronen,demeter oder tegut,"€ 1,99",,"1 kg = 3,98",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_065.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-F601100,ref_000060,obs_0000008643|obs_0000033715|obs_0000018940|obs_0000028790|obs_0000029124|obs_0000029581|obs_0000030824|obs_0000001074|obs_0000005119|obs_0000005138|obs_0000015312|obs_0000032058|obs_0000008321|obs_0000025087|obs_0000034117|obs_0000026542|obs_0000010973|obs_0000027477|obs_0000027911|obs_0000028057|obs_0000028262|obs_0000020848|obs_0000021667|obs_0000005507|obs_0000030136|obs_0000013905|obs_0000006071|obs_0000014382|obs_0000031323|obs_0000031554|obs_0000024462,obs_0000008643|obs_0000033715|obs_0000018940|obs_0000028790|obs_0000029124|obs_0000029581|obs_0000029941|obs_0000030824|obs_0000030917
Erdbeeren,tegut,"€ 2,99",,"1 kg = 11,96",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_066.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000061,obs_0000031261|obs_0000006265|obs_0000030915|obs_0000031462|obs_0000032512|obs_0000006408|obs_0000027419|obs_0000029494|obs_0000031576|obs_0000030564|obs_0000000875|obs_0000022919|obs_0000030617|obs_0000024529|obs_0000033793|obs_0000013901|obs_0000034400|obs_0000012233|obs_0000005687|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030989|obs_0000015717|obs_0000006083|obs_0000006092|obs_0000030428,obs_0000031261|obs_0000006265|obs_0000030915|obs_0000031462|obs_0000032512|obs_0000006408|obs_0000027419|obs_0000029494|obs_0000031576|obs_0000030564|obs_0000000875|obs_0000022919|obs_0000030617|obs_0000024529
Feinstes Ananas,tegut,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_067.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000062,obs_0000028967|obs_0000014138|obs_0000005512|obs_0000027077|obs_0000007137,
