Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Schinken-Gulasch,Keine Marke,"€ 3,89","€ 3,99","1 kg = 7,78","1 kg = 7,78","besonders mager, vom Schwein",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_089.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-U554100,ref_000089,obs_0000027511|obs_0000026101|obs_0000034378|obs_0000000631|obs_0000000644|obs_0000000645|obs_0000001197|obs_0000000702|obs_0000028387|obs_0000016624|obs_0000017657|obs_0000000888|obs_0000001518,obs_0000027511|obs_0000026101,,
Chocolate Chunks,Keine Marke,"€ 1,59","€ 1,99","1 kg = 15,90","1 kg = 15,90",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_090.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000090,obs_0000026327|obs_0000011964,obs_0000026327,,
Trockenbackhefe,Keine Marke,"€ 0,69","€ 0,79","1 kg = 0,23","1 kg = 0,23",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_091.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_ultra_processed,tag_whole_food",,,ref_000091,,,,
Raspelschokolade,Keine Marke,"€ 1,59","€ 1,99","1 kg = 15,90","1 kg = 15,90",Vollmilch,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_092.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S550000,ref_000092,obs_0000002506|obs_0000031292|obs_0000003270,obs_0000002506|obs_0000031292|obs_0000003270,,
Puddingpulver Vanille,Keine Marke,"€ 0,39","€ 0,45","1 l = 0,16","1 l = 0,16",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_093.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-R481100,ref_000093,obs_0000010713|obs_0000014302,,,
Schorle oder Frucht G Spritzer,Keine Marke,"€ 3,49","€ 3,79","1 l = 0,78","1 l = 0,78",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_094.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000094,,,,
Multivitamin,Keine Marke,"€ 1,39","€ 1,45","pro Einheit = 1,39","pro Einheit = 1,39",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_095.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000095,obs_0000003224|obs_0000002528|obs_0000007673,,,
Macarons,Keine Marke,"€ 3,49","€ 3,99","1 kg = 24,24","1 kg = 24,24","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_096.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000096,obs_0000017092|obs_0000019301|obs_0000001094|obs_0000021478|obs_0000024006|obs_0000024555|obs_0000016237|obs_0000024430|obs_0000025999|obs_0000020659|obs_0000025630|obs_0000020009|obs_0000024521|obs_0000005933|obs_0000024623,obs_0000017092|obs_0000019301|obs_0000001094|obs_0000021478|obs_0000024006|obs_0000024555|obs_0000016237|obs_0000024430|obs_0000025999|obs_0000020659|obs_0000025630,,
Reinigungstücher,Keine Marke,"€ 0,85","€ 0,95","pro Einheit = 0,85","pro Einheit = 0,85",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_097.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000097,obs_0000012898|obs_0000033125|obs_0000014677|obs_0000011167|obs_0000031706|obs_0000005482|obs_0000006396,obs_0000012898|obs_0000033125|obs_0000014677|obs_0000011167,,
Pizza Die Ofenfrische,Dr. Oetker,"€ 2,22","€ 3,69","pro Einheit = 5,69","pro Einheit = 5,69","tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_099.jpg,"cat_tiefkuehl,sub_tk_pizza,tag_ultra_processed",,,ref_000099,obs_0000018915|obs_0000008848|obs_0000025467|obs_0000027576|obs_0000026395|obs_0000034602|obs_0000015400|obs_0000013589|obs_0000014092|obs_0000007037|obs_0000005764|obs_0000010530|obs_0000023186|obs_0000013341|obs_0000025810|obs_0000005867,,,x
Froop,Müller,"€ 0,44","€ 0,79","1 kg = 2,93","1 kg = 2,93","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_100.jpg,"cat_molkerei_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000100,obs_0000015377|obs_0000006288|obs_0000017585|obs_0000016670|obs_0000028477|obs_0000022499|obs_0000005720|obs_0000030814|obs_0000006795,obs_0000015377|obs_0000005720|obs_0000030814|obs_0000006795|obs_0000006288|obs_0000017585|obs_0000016670,,
Knusper Dinos,Keine Marke,"€ 3,29",,"1 kg = 7,48","1 kg = 7,48",tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_101.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000101,obs_0000009150,obs_0000009150,,
Gewürzquark,Milram,"€ 1,99","€ 2,95","1 kg = 5,25","1 kg = 5,25","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_102.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte",,NUTR-0010,ref_000102,obs_0000008211|obs_0000004906|obs_0000004052|obs_0000003290|obs_0000002416|obs_0000004479,obs_0000008211|obs_0000004906|obs_0000004052|obs_0000003290|obs_0000002416|obs_0000004479,,
Frischkäse- -zubereitungen,Bresso,"€ 1,29","€ 2,39","pro Einheit = 10,75","pro Einheit = 10,75","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_103.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000103,obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894,,x,
die frische Milch,Bärenmarke,"€ 0,99","€ 1,79","pro Einheit = 0,99","pro Einheit = 0,99","gekühlt, 1.8% oder 3.8% Fett",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_104.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte",,,ref_000104,obs_0000026965|obs_0000026520|obs_0000000188|obs_0000002860|obs_0000002896|obs_0000000992|obs_0000027928|obs_0000026371|obs_0000017214|obs_0000031717|obs_0000001632|obs_0000000796|obs_0000003614|obs_0000026178,obs_0000000188|obs_0000026965|obs_0000026520,,
Butterschmalz,Keine Marke,"€ 4,99","€ 5,79","1 kg = 9,98","1 kg = 9,98",mit feinem Buttergeschmack,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_105.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_whole_food",,BLS-Q683000,ref_000105,obs_0000014499|obs_0000002883|obs_0000013544|obs_0000021011|obs_0000025398|obs_0000001914|obs_0000020192|obs_0000007334|obs_0000006096,obs_0000014499|obs_0000002883|obs_0000013544|obs_0000021011|obs_0000025398|obs_0000001914|obs_0000020192,,
Mozzarella di bufala Campana,Keine Marke,"€ 1,99","€ 2,29","1 kg = 15,92","1 kg = 15,92",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_106.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000106,obs_0000017354|obs_0000023179|obs_0000004872|obs_0000000341|obs_0000004445|obs_0000004018|obs_0000024559|obs_0000011356|obs_0000013787|obs_0000018430|obs_0000022609|obs_0000033882|obs_0000001647|obs_0000018031|obs_0000023202|obs_0000024234|obs_0000022241|obs_0000023806|obs_0000011043|obs_0000000816|obs_0000024894|obs_0000009077|obs_0000022394|obs_0000027551|obs_0000018366|obs_0000016326|obs_0000022485|obs_0000027613,obs_0000023179|obs_0000004872|obs_0000000341|obs_0000004445|obs_0000004018|obs_0000017354|obs_0000024559,,
Matcha,Oatly,"€ 2,49","€ 2,99","pro Einheit = 2,49","pro Einheit = 2,49",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_107.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000107,,,x,
Kräuterbaguette,Keine Marke,"€ 0,99","€ 1,29","1 kg = 5,66","1 kg = 5,66",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_108.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kraeuter,tag_whole_food",,BLS-Y790160,ref_000108,,,,
Coffee,YFood,"€ 2,49",,"1 l = 7,55","1 l = 7,55","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_109.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000109,,,x,
Peppa Pig Käsescheiben,Keine Marke,"€ 1,79","€ 1,99","1 kg = 22,38","1 kg = 22,38",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_110.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,sub_exoten,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000110,obs_0000001148|obs_0000017666|obs_0000020870|obs_0000027787|obs_0000031123|obs_0000025113|obs_0000001181|obs_0000002335|obs_0000018205|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000020051|obs_0000000993|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000025206,,,
vegetarisches Schnitzel,Valess,"€ 2,49","€ 3,29","1 kg = 13,83","1 kg = 13,83","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_111.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_fleischersatz,tag_ultra_processed,tag_whole_food",,,ref_000111,obs_0000032551|obs_0000007594|obs_0000005251|obs_0000000700|obs_0000001521,obs_0000007594,x,
Kalinka Kefir oder Ayran,Müller,"€ 0,89","€ 1,29","1 kg = 1,78","1 kg = 1,78",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_112.jpg,"cat_getraenke,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000112,obs_0000013270|obs_0000014418|obs_0000024063|obs_0000024487|obs_0000001057|obs_0000001299|obs_0000001328|obs_0000009555|obs_0000010015|obs_0000011046|obs_0000027732|obs_0000013083|obs_0000031644,,,
Reibekuchen oder Reibekuchen Minis,Pahmeyer,"€ 1,69","€ 1,99","1 kg = 5,63","1 kg = 5,63",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_113.jpg,"cat_tiefkuehl,diet_vegetarian,tag_ultra_processed",,,ref_000113,obs_0000024884|obs_0000025627|obs_0000025800|obs_0000011085|obs_0000019480|obs_0000019541|obs_0000012394|obs_0000013309|obs_0000013779|obs_0000022527|obs_0000022992|obs_0000015901|obs_0000016191,,x,
Hotties Grillkäse,Milram,"€ 2,49","€ 3,29","1 kg = 13,83","1 kg = 13,83","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_114.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000114,obs_0000008323|obs_0000014261,,,
Frische Vollmilch,Keine Marke,"€ 0,95",,"pro Einheit = 0,95","pro Einheit = 0,95","gekühlt, 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_115.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000115,obs_0000027279|obs_0000014484|obs_0000017140|obs_0000011033|obs_0000017304|obs_0000031525|obs_0000023028|obs_0000001050|obs_0000031903|obs_0000015788,obs_0000027279|obs_0000014484|obs_0000017140|obs_0000011033|obs_0000017304,,
Gourmet Fruchtjoghurt,Keine Marke,"€ 0,49",,"1 kg = 2,45","1 kg = 2,45","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_116.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000116,obs_0000027257|obs_0000002565|obs_0000023627|obs_0000021134|obs_0000014486|obs_0000000675|obs_0000023234|obs_0000002802|obs_0000011045|obs_0000020315|obs_0000009565|obs_0000013668|obs_0000012792|obs_0000010615|obs_0000034180|obs_0000010169,obs_0000027257,,
Joghurt pur nach griechischer Art,Keine Marke,"€ 2,19",,"pro Einheit = 2,19","pro Einheit = 2,19",2% oder 10% Fett,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_117.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000117,obs_0000002086|obs_0000034370|obs_0000008312|obs_0000031517|obs_0000027991|obs_0000017296|obs_0000017207|obs_0000023033|obs_0000011460|obs_0000002560,obs_0000002086|obs_0000034370|obs_0000008312|obs_0000031517|obs_0000027991|obs_0000017296,,
Skyr,Keine Marke,"€ 1,39",,"1 kg = 2,78","1 kg = 2,78","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_118.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_joghurt_skyr_quark,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000118,obs_0000028831|obs_0000004900|obs_0000017572|obs_0000004046|obs_0000001901|obs_0000002541|obs_0000004473|obs_0000003453|obs_0000033797|obs_0000021512|obs_0000025357|obs_0000006803|obs_0000011028|obs_0000001055|obs_0000005152|obs_0000005543|obs_0000001329|obs_0000001871|obs_0000019791|obs_0000034383|obs_0000020693|obs_0000032090|obs_0000014939|obs_0000027871|obs_0000001773|obs_0000029805|obs_0000000634|obs_0000026630|obs_0000029839|obs_0000009765|obs_0000015423|obs_0000011081|obs_0000009301|obs_0000032598|obs_0000030179|obs_0000011877|obs_0000000814|obs_0000024892|obs_0000006098|obs_0000030972|obs_0000006304|obs_0000017966|obs_0000022196|obs_0000032830|obs_0000016130|obs_0000029109|obs_0000011883|obs_0000005374,obs_0000028831|obs_0000004900|obs_0000017572|obs_0000004046|obs_0000001901|obs_0000002541|obs_0000004473|obs_0000003453,,
Körniger Frischkäse,Keine Marke,"€ 1,79",,"1 kg = 5,97","1 kg = 5,97","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_119.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000119,obs_0000018437|obs_0000009739|obs_0000009275|obs_0000022111|obs_0000008311|obs_0000003254|obs_0000002331|obs_0000002443|obs_0000026562|obs_0000022581|obs_0000024194|obs_0000000666|obs_0000033993|obs_0000011477|obs_0000023770|obs_0000031499|obs_0000010634|obs_0000030175|obs_0000019964|obs_0000000519|obs_0000005160|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000029471|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894|obs_0000030188|obs_0000006451,obs_0000018437|obs_0000009739|obs_0000022581|obs_0000009275|obs_0000022111|obs_0000008311|obs_0000024194|obs_0000000666|obs_0000003254|obs_0000033993|obs_0000023770|obs_0000031499|obs_0000002331|obs_0000010634|obs_0000002443|obs_0000026562|obs_0000019964,,
Hirtenkäse,Keine Marke,"€ 1,79",,"1 kg = 7,16","1 kg = 7,16","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_120.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000120,obs_0000010627|obs_0000021261|obs_0000001180|obs_0000016541|obs_0000008866|obs_0000024228|obs_0000006443|obs_0000021676|obs_0000019634|obs_0000018107|obs_0000020442|obs_0000013037|obs_0000023290|obs_0000023807|obs_0000022277|obs_0000018074|obs_0000017720|obs_0000020408|obs_0000022335|obs_0000017351|obs_0000018784|obs_0000024039|obs_0000025577|obs_0000021227|obs_0000000520|obs_0000013707|obs_0000029473|obs_0000001447|obs_0000025401|obs_0000006979|obs_0000029527|obs_0000032094|obs_0000006115,obs_0000010627|obs_0000021261|obs_0000001180|obs_0000016541|obs_0000008866|obs_0000024228|obs_0000006443|obs_0000021676|obs_0000019634|obs_0000018107|obs_0000020442|obs_0000013037|obs_0000023290|obs_0000023807,,
Butterkäsescheiben,Keine Marke,"€ 2,45",,"1 kg = 6,13","1 kg = 6,13",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_121.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000121,,,,
Frischkäse -zubereitung Natur,Keine Marke,"€ 1,59",,"1 kg = 5,30","1 kg = 5,30",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_122.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000122,obs_0000000665|obs_0000028125|obs_0000015811|obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000028889|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000001347|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000009644|obs_0000023986|obs_0000020962|obs_0000017894,,,
Gouda jung Stück,Keine Marke,"€ 3,79",,"1 kg = 8,42","1 kg = 8,42",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_123.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,tag_whole_food",,NUTR-0007,ref_000123,obs_0000022530|obs_0000012327|obs_0000025639|obs_0000020553|obs_0000028238|obs_0000025747|obs_0000010903|obs_0000016539|obs_0000024231|obs_0000028336|obs_0000023805|obs_0000028452|obs_0000021372|obs_0000022909|obs_0000015259|obs_0000032357|obs_0000028324|obs_0000018601|obs_0000019353|obs_0000034978|obs_0000028379,,,
Haltbarer Schmand,Keine Marke,"€ 0,79",,"1 kg = 3,95","1 kg = 3,95",24% Fett,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_124.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_whole_food",,,ref_000124,obs_0000003203|obs_0000004483|obs_0000014489|obs_0000011034|obs_0000004910|obs_0000001733|obs_0000034373|obs_0000001870|obs_0000004056|obs_0000034793|obs_0000002418|obs_0000009974|obs_0000031866,,,
Kräuterquark,Keine Marke,"€ 0,65",,"1 kg = 3,25","1 kg = 3,25","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_125.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kraeuter,sub_milchprodukte,tag_whole_food",,BLS-Y771510,ref_000125,obs_0000027193|obs_0000029272,,,
Gouda Reibekäse,Keine Marke,"€ 1,79",,"1 kg = 7,16","1 kg = 7,16","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_126.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000126,obs_0000004167|obs_0000008365|obs_0000034978|obs_0000028379|obs_0000003383|obs_0000005021|obs_0000000437|obs_0000004594,,,
Classic,Dallmayr,"€ 6,99","€ 8,99","1 kg = 13,98","1 kg = 13,98","Kaffee gemahlen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_127.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000127,obs_0000001628|obs_0000015018|obs_0000011543|obs_0000025668|obs_0000028751|obs_0000001643|obs_0000020596|obs_0000026884|obs_0000024877|obs_0000035101|obs_0000034649|obs_0000021415|obs_0000031658|obs_0000027412|obs_0000015874|obs_0000034820|obs_0000024078|obs_0000020503|obs_0000014364|obs_0000015388|obs_0000034814|obs_0000008763|obs_0000020559|obs_0000031314|obs_0000031316|obs_0000016988|obs_0000000102|obs_0000031336|obs_0000024692|obs_0000030840|obs_0000018068|obs_0000011935|obs_0000012998|obs_0000017609|obs_0000021710|obs_0000016591|obs_0000028882|obs_0000008404|obs_0000025815|obs_0000035062|obs_0000027435|obs_0000014636|obs_0000007469|obs_0000022316|obs_0000014132|obs_0000021322|obs_0000002905|obs_0000028510|obs_0000022881|obs_0000021378,obs_0000028751|obs_0000001628|obs_0000001643|obs_0000015018|obs_0000026884|obs_0000011543|obs_0000024877|obs_0000035101|obs_0000034649|obs_0000031658,,
American Pancakes,Lawa,"€ 1,29","€ 1,99","1 kg = 5,16","1 kg = 5,16",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_128.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000128,obs_0000018562|obs_0000023321|obs_0000023594|obs_0000021973,,x,
Capsa,Dallmayr,"€ 7,99","€ 11,99","1 kg = 36,65","1 kg = 36,65","Kaffeekapseln, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_129.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000129,obs_0000015020|obs_0000012857|obs_0000008762|obs_0000034821|obs_0000010029|obs_0000009579|obs_0000006815|obs_0000029356|obs_0000030697|obs_0000005360,obs_0000006815|obs_0000029356|obs_0000030697|obs_0000005360,,
Pads,Eduscho,"€ 4,49","€ 5,99","1 kg = 21,59","1 kg = 21,59",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_130.jpg,"cat_drogerie,tag_ultra_processed",,,ref_000130,obs_0000024068|obs_0000015886|obs_0000024484|obs_0000012378|obs_0000022504|obs_0000001679|obs_0000032660|obs_0000001183|obs_0000006817|obs_0000030711|obs_0000029310|obs_0000031338|obs_0000033571,,,
