Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Rinder Hackfleisch,Keine Marke,"€ 4,99","€ 6,19","1 kg = 9,98","1 kg = 9,98",zum Braten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_005.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-U010100,ref_000005,obs_0000002149|obs_0000026223|obs_0000027280|obs_0000029904|obs_0000029964|obs_0000026901|obs_0000031541|obs_0000032583|obs_0000026471|obs_0000031208|obs_0000019685|obs_0000022571|obs_0000001083|obs_0000029295|obs_0000000646|obs_0000029879|obs_0000030444|obs_0000000826|obs_0000030536|obs_0000030574|obs_0000030626|obs_0000030194|obs_0000034323|obs_0000011423|obs_0000033726,obs_0000002149|obs_0000026223|obs_0000027280|obs_0000029904|obs_0000019685|obs_0000029964|obs_0000026901|obs_0000031541|obs_0000032583|obs_0000026471|obs_0000031208,,
Aperitivo,Aperol,"€ 9,99","€ 13,99","1 l = 14,27","1 l = 14,27",11 % Vol.,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_006.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_fertiggerichte,tag_high_protein,tag_whole_food",,,ref_000006,obs_0000001345|obs_0000007649|obs_0000006003|obs_0000013069|obs_0000008990|obs_0000020899|obs_0000003633|obs_0000009522|obs_0000008244|obs_0000021836|obs_0000001111|obs_0000010091|obs_0000020080|obs_0000003572|obs_0000015485|obs_0000009984,obs_0000013069|obs_0000008990|obs_0000020899|obs_0000003633|obs_0000009522|obs_0000001345|obs_0000021836|obs_0000007649|obs_0000020080|obs_0000006003|obs_0000015485|obs_0000009984,x,
Kaffee,Mövenpick,"€ 13,99","€ 19,49","pro Einheit = 13,99","pro Einheit = 13,99","ganze Kaffeebohnen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_007.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,BLS-N410100,ref_000007,obs_0000012856|obs_0000012375|obs_0000011954|obs_0000014593|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517|obs_0000026632|obs_0000010346|obs_0000008975|obs_0000007172|obs_0000001036|obs_0000011792|obs_0000015886|obs_0000014364|obs_0000031774|obs_0000008737|obs_0000005168|obs_0000012378|obs_0000001674|obs_0000018585|obs_0000011952|obs_0000007356|obs_0000027842|obs_0000005362|obs_0000027412|obs_0000034615|obs_0000027964|obs_0000024390|obs_0000010059|obs_0000000848|obs_0000009608|obs_0000023971|obs_0000033702|obs_0000034731|obs_0000013262|obs_0000011764|obs_0000001035|obs_0000001037|obs_0000001038|obs_0000001039|obs_0000021523|obs_0000029713|obs_0000025137|obs_0000025139|obs_0000030782|obs_0000025157|obs_0000011344,obs_0000012856|obs_0000012375|obs_0000011954|obs_0000014593|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517,,
Sahnejoghurt,Zott,"€ 0,39","€ 0,99","1 kg = 2,79","1 kg = 2,79","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_008.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,,ref_000008,obs_0000003482|obs_0000002460|obs_0000016418|obs_0000034729|obs_0000020028|obs_0000020419|obs_0000008274|obs_0000009812|obs_0000025172|obs_0000021238|obs_0000026614|obs_0000018939|obs_0000009343|obs_0000007780,obs_0000006791|obs_0000029460|obs_0000003482|obs_0000002460|obs_0000016418|obs_0000034729|obs_0000020028|obs_0000030528|obs_0000020419|obs_0000008274|obs_0000009812|obs_0000025172|obs_0000021238|obs_0000026614|obs_0000018939|obs_0000009343,x,
Feine Butter oder Joghurtbutter,Meggle,"€ 0,99","€ 2,59","1 kg = 3,96","1 kg = 3,96",gekühlt,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_009.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000009,obs_0000031125|obs_0000000325|obs_0000016977|obs_0000017501|obs_0000025744|obs_0000026493|obs_0000027848|obs_0000020308|obs_0000003993|obs_0000004420|obs_0000021127|obs_0000004847|obs_0000021731|obs_0000023640|obs_0000030109|obs_0000031974|obs_0000008456|obs_0000011042|obs_0000012797|obs_0000024620|obs_0000000107|obs_0000008556|obs_0000009075|obs_0000000997|obs_0000001425|obs_0000017835|obs_0000026359|obs_0000018391|obs_0000010409|obs_0000034970|obs_0000018644|obs_0000018772|obs_0000027049|obs_0000002620|obs_0000002676|obs_0000027517|obs_0000019493|obs_0000003267|obs_0000011467|obs_0000003591|obs_0000003636|obs_0000013125|obs_0000021984|obs_0000022502|obs_0000031786,,,
Spargel weiß,Keine Marke,"€ 4,44","€ 5,55","1 kg = 8,88","1 kg = 8,88","Deutschland, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_010.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-G450100,ref_000010,obs_0000007314|obs_0000001516|obs_0000006414,obs_0000007314|obs_0000001516,,
Käsescheiben,Leerdammer,"€ 1,49","€ 2,89","pro Einheit = 14,90","pro Einheit = 14,90","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_011.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000011,obs_0000031123|obs_0000025206|obs_0000017666|obs_0000020870|obs_0000027787|obs_0000025113|obs_0000018205|obs_0000001181|obs_0000002335|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000020051|obs_0000000993|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000016774|obs_0000017161|obs_0000004115|obs_0000000405|obs_0000014493|obs_0000019487|obs_0000020768|obs_0000007977|obs_0000019371|obs_0000017591|obs_0000004542|obs_0000021823|obs_0000032080|obs_0000021587|obs_0000032339|obs_0000018774|obs_0000029794|obs_0000004969|obs_0000002160|obs_0000026864|obs_0000025207|obs_0000007162|obs_0000006286|obs_0000026787|obs_0000026584|obs_0000007170|obs_0000007782,obs_0000017666|obs_0000020870|obs_0000027787|obs_0000031123|obs_0000025113|obs_0000018205|obs_0000001181|obs_0000002335|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000032080|obs_0000020051|obs_0000032339|obs_0000000993|obs_0000029794|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000025206,,
Biere,Mönchshof,"€ 12,99","€ 17,99","1 l = 1,30","1 l = 1,30",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_012.jpg,"cat_getraenke,diet_vegetarian",,BLS-D610200,ref_000012,obs_0000026248|obs_0000026342|obs_0000028040|obs_0000027520,obs_0000026248|obs_0000028040,,
Kombikiste,Coca-Cola,"€ 11,97","€ 15,99","1 l = 1,00","1 l = 1,00","versch. Sorten, teilw. koffeinhaltig Mit dem Coupon in deiner Netto plus App 2 Flaschen GRATIS (Einzelpreis: 1.49 zzgl. Pfand 0.15)",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_014.jpg,"cat_getraenke,tag_proteinreich,tag_ultra_processed",,,ref_000014,obs_0000027714,obs_0000027714,,
Marken-Metzger Salami-Sortiment,Keine Marke,"€ 1,29","€ 1,79","1 kg = 12,90","1 kg = 12,90",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_015.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000015,obs_0000026159|obs_0000028069|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000010234|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198,obs_0000026159|obs_0000028069,,
Tulpen,Keine Marke,"€ 2,49",,"pro Einheit = 2,49","pro Einheit = 2,49","ca. 35 cm lang, versch. Farben",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_016.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000016,obs_0000034533|obs_0000029749|obs_0000001596|obs_0000034401|obs_0000031365|obs_0000030045,obs_0000034533|obs_0000029749,,
Knoppers Waffel oder Riegel,Keine Marke,"€ 1,69","€ 2,49","1 kg = 8,45","1 kg = 8,45",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_017.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000017,obs_0000033127|obs_0000016822|obs_0000016928|obs_0000033364|obs_0000017107|obs_0000025377|obs_0000010357|obs_0000019932|obs_0000011786|obs_0000012676|obs_0000013851|obs_0000014601|obs_0000030996|obs_0000022867|obs_0000031303|obs_0000015457|obs_0000031927,,,
Auslese Harmonie oder Barista,Melitta,"€ 6,99","€ 9,29","1 kg = 13,98","1 kg = 13,98","Kaffee gemahlen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_018.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000018,obs_0000034106|obs_0000035115|obs_0000006463,,,
MaxBalance EAA Eistee Pfirsich,Keine Marke,"€ 14,99",,"1 kg = 59,96","1 kg = 59,96",,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_019.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_eis,tag_ultra_processed,tag_whole_food",,,ref_000019,obs_0000024081|obs_0000011155|obs_0000023317|obs_0000008086|obs_0000012452|obs_0000002343|obs_0000013610|obs_0000024502|obs_0000017982|obs_0000019389|obs_0000027985|obs_0000026836|obs_0000003163|obs_0000014050|obs_0000017891|obs_0000027236|obs_0000009061|obs_0000015096|obs_0000022016,,,
MaxBalance Clear Whey,Keine Marke,"€ 18,99",,"1 kg = 63,30","1 kg = 63,30",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_020.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000020,,,,
MaxBalance Whey Proteinpulver,Keine Marke,"€ 13,99",,"1 kg = 46,63","1 kg = 46,63",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_021.jpg,"cat_getraenke,diet_lactose_free,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000021,obs_0000032978|obs_0000019651|obs_0000001947|obs_0000013355|obs_0000002872|obs_0000025422,,,
MaxBalance Protein Iced Coffee,Keine Marke,"€ 16,99",,"1 kg = 56,63","1 kg = 56,63",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_022.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000022,obs_0000029398,,,
MaxBalance Kollagenpulver Zitrone,Keine Marke,"€ 24,99",,"1 kg = 83,30","1 kg = 83,30",,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_023.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000023,obs_0000029580|obs_0000031579|obs_0000032505,,,
MaxBalance Keratinpulver mit Creapure,Keine Marke,"€ 14,99",,"1 kg = 59,96","1 kg = 59,96",,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_024.jpg,"cat_getraenke,diet_lactose_free,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000024,,,,
MaxBalance Proteinriegel,Keine Marke,"€ 1,49",,"1 kg = 33,11","1 kg = 33,11",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_025.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000025,obs_0000031780|obs_0000008076|obs_0000014095|obs_0000012030,,,
MaxBalance Proteinriegel,Keine Marke,"€ 1,99",,"1 kg = 44,22","1 kg = 44,22",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_026.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000026,obs_0000031780|obs_0000008076|obs_0000014095|obs_0000012030,,,
MaxBalance Proteinriegel Almond Cookie,Keine Marke,"€ 1,29",,"1 kg = 36,86","1 kg = 36,86",Vegan,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_027.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000027,obs_0000008076|obs_0000014095|obs_0000031780|obs_0000014547|obs_0000012030,,,
MaxBalance Proteinriegel,Keine Marke,"€ 1,99",,"1 kg = 39,80","1 kg = 39,80",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_028.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000028,obs_0000031780|obs_0000008076|obs_0000014095|obs_0000012030,,,
MaxBalance Proteinriegel,Keine Marke,"€ 1,29",,"1 kg = 28,67","1 kg = 28,67",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_029.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000029,obs_0000031780|obs_0000008076|obs_0000014095|obs_0000012030,,,
MaxBalance Proteinriegel,Keine Marke,"€ 1,99",,"1 kg = 44,22","1 kg = 44,22",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_030.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000030,obs_0000031780|obs_0000008076|obs_0000014095|obs_0000012030,,,
MaxBalance Brausetabletten,Keine Marke,"€ 1,99",,"1 kg = 23,14","1 kg = 23,14",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_031.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000031,obs_0000026366,,,
MaxBalance Vitaminwasser,Keine Marke,"€ 0,99","€ ,00","1 l = 1,98","1 l = 1,98",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_032.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000032,,,,
Erdbeeren,Keine Marke,"€ 1,69","€ 2,99","1 kg = 3,38","1 kg = 3,38","Griechenland/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_033.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000033,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512,,
Orangen,Keine Marke,"€ 2,99","€ 3,99","1 kg = 1,99","1 kg = 1,99","Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_034.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-F603100,ref_000034,obs_0000031118|obs_0000024463|obs_0000028048|obs_0000008977|obs_0000021906|obs_0000028056|obs_0000014361|obs_0000029592|obs_0000024992|obs_0000025768|obs_0000019119|obs_0000008755|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000009787|obs_0000032059|obs_0000032323|obs_0000016457|obs_0000029131|obs_0000027858|obs_0000027355|obs_0000029277|obs_0000009316|obs_0000030565|obs_0000030827|obs_0000017005|obs_0000031473|obs_0000029823|obs_0000034315|obs_0000033934|obs_0000001301|obs_0000029591|obs_0000014877|obs_0000030120|obs_0000031152|obs_0000033716|obs_0000026166|obs_0000033854|obs_0000012742|obs_0000010184|obs_0000015310|obs_0000025425|obs_0000006483|obs_0000016210|obs_0000015711|obs_0000010976|obs_0000013417|obs_0000034020|obs_0000027756,obs_0000031118|obs_0000024463|obs_0000028048|obs_0000008977|obs_0000021906|obs_0000028056|obs_0000014361|obs_0000029592|obs_0000024992|obs_0000025768|obs_0000019119|obs_0000008755|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000009787|obs_0000032059|obs_0000032323|obs_0000016457|obs_0000029131|obs_0000027858|obs_0000027355|obs_0000029277|obs_0000009316|obs_0000030565|obs_0000030827|obs_0000017005|obs_0000031473|obs_0000029823,,
Himbeeren,Keine Marke,"€ 2,22","€ 3,49","1 kg = 17,76","1 kg = 17,76","Marokko/Portugal, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_035.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,BLS-F302100,ref_000035,obs_0000032513|obs_0000030214|obs_0000006412|obs_0000000524|obs_0000029585|obs_0000027154|obs_0000029205|obs_0000013981|obs_0000030130|obs_0000030258|obs_0000026169|obs_0000032322|obs_0000029127|obs_0000026967|obs_0000016741|obs_0000010473|obs_0000000498|obs_0000001270|obs_0000028022|obs_0000029817|obs_0000005511|obs_0000002727|obs_0000005696|obs_0000005315|obs_0000005328|obs_0000002907|obs_0000007521|obs_0000007532|obs_0000010894|obs_0000011789|obs_0000030995|obs_0000010921|obs_0000006959|obs_0000030324|obs_0000007799|obs_0000030428|obs_0000007801|obs_0000005894,obs_0000032513|obs_0000030214|obs_0000006412|obs_0000000524|obs_0000029585|obs_0000027154|obs_0000029205|obs_0000013981|obs_0000030130|obs_0000030258|obs_0000026169|obs_0000032322|obs_0000029127|obs_0000026967|obs_0000016741|obs_0000010473|obs_0000000498|obs_0000001270|obs_0000028022|obs_0000029817,,
Mandarinen,Keine Marke,"€ 2,79","€ 3,49","pro Einheit = 2,79","pro Einheit = 2,79","Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_036.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F606100,ref_000036,obs_0000029577|obs_0000002444|obs_0000028686|obs_0000030862|obs_0000019728|obs_0000028566|obs_0000000157|obs_0000019106|obs_0000029478|obs_0000025646|obs_0000006967|obs_0000016695|obs_0000017600|obs_0000009920|obs_0000005319|obs_0000029146|obs_0000030566|obs_0000030443|obs_0000009457|obs_0000010492|obs_0000029576|obs_0000027153|obs_0000021145|obs_0000024101|obs_0000024103|obs_0000032331|obs_0000026960|obs_0000020326|obs_0000005872|obs_0000000501|obs_0000012673|obs_0000005688|obs_0000005871|obs_0000005325|obs_0000006091|obs_0000006263|obs_0000005501,obs_0000029577|obs_0000002444|obs_0000028686|obs_0000030862|obs_0000019728|obs_0000028566|obs_0000000157|obs_0000019106|obs_0000029478|obs_0000025646|obs_0000006967|obs_0000016695|obs_0000017600|obs_0000009920|obs_0000005319|obs_0000029146|obs_0000030566|obs_0000030443|obs_0000009457|obs_0000010492,,
Birnen,Keine Marke,"€ 1,49","€ 1,79","pro Einheit = 1,49","pro Einheit = 1,49","Belgien/Niederlande, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_037.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F130100,ref_000037,obs_0000023686|obs_0000020617|obs_0000025640|obs_0000021436|obs_0000018110|obs_0000027993|obs_0000016738|obs_0000018150|obs_0000017520|obs_0000027634|obs_0000026236|obs_0000022913|obs_0000016713|obs_0000025189|obs_0000025202|obs_0000020629|obs_0000015161|obs_0000021448|obs_0000019146|obs_0000024524|obs_0000001751|obs_0000016496|obs_0000007734|obs_0000015120|obs_0000015137,obs_0000023686|obs_0000020617|obs_0000025640|obs_0000021436|obs_0000018110|obs_0000027993|obs_0000016738|obs_0000018150|obs_0000017520|obs_0000027634|obs_0000026236,,
Trauben dunkel,Keine Marke,"€ 1,69","€ 2,19","1 kg = 3,38","1 kg = 3,38","Brasilien/Südafrika, Kl. I, kernlos",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_038.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000038,obs_0000001512|obs_0000027784|obs_0000025488|obs_0000027542|obs_0000026138|obs_0000021533|obs_0000000053|obs_0000020714|obs_0000025589,,,
Markttag Costa Rica Panama Wassermelone,Costa,"€ 1,69","€ 1,99","pro Einheit = 1,69","pro Einheit = 1,69","Costa Rica/Panama, Kl. I, kernarm",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_039.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000039,obs_0000031381,,x,
Avocado,Keine Marke,"€ 1,99","€ 2,59","1 kg = 3,98","1 kg = 3,98","Ecuador/Israel, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_040.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-F502100,ref_000040,obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000001305|obs_0000000694|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073|obs_0000030466|obs_0000030212|obs_0000032517|obs_0000007317|obs_0000031260|obs_0000006430|obs_0000024863|obs_0000030124|obs_0000030257|obs_0000025778|obs_0000033717|obs_0000034744|obs_0000030826|obs_0000030959|obs_0000028796|obs_0000006418|obs_0000015526|obs_0000028463|obs_0000028218|obs_0000011409|obs_0000011817|obs_0000012744|obs_0000006605|obs_0000013139|obs_0000012255|obs_0000028383|obs_0000014440|obs_0000006785|obs_0000030016|obs_0000007527|obs_0000000895,obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000001305|obs_0000000694|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073,,
