Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Simit Sesam,Simit Sesam,"€ 0,77",,"pro Einheit = 0,99","pro Einheit = 0,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_080.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000080,obs_0000034152,obs_0000034152,,
American Sandwich,Golden Toast,"€ 1,79",,"pro Einheit = 2,29","pro Einheit = 2,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_081.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000081,obs_0000001830|obs_0000017155|obs_0000016389|obs_0000031017|obs_0000014517|obs_0000012342,obs_0000001830,,
Milchbrötchen,Ibis,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_082.jpg,"cat_grundnahrung,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,BLS-D7A5400,ref_000082,obs_0000033743|obs_0000025849|obs_0000014546,obs_0000033743|obs_0000025849,,
Bio-Mehrkornbrötchen oder -Dinkelbrötchen,Herzberger,"€ 1,99",,"1 kg = 9,48","1 kg = 9,48",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_083.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000083,obs_0000034087|obs_0000034153|obs_0000006952,,,
Bio-Rosmarinschinken,Bio-Rosmarinschinken,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_084.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000084,,obs_0000033966,,
Quiche mit Lachs und Spinat,Quiche mit Lachs und Spinat,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_085.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,sub_tk_gemuese,tag_high_protein,tag_proteinreich",,,ref_000085,obs_0000034354|obs_0000034955|obs_0000023994|obs_0000024416|obs_0000018515|obs_0000020605|obs_0000034939|obs_0000022918|obs_0000021424|obs_0000033739|obs_0000025711|obs_0000022077|obs_0000026393,obs_0000034955|obs_0000034354,,
Salamiwurst-Aufschnitt,Salamiwurst-Aufschnitt,"€ 1,79",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_086.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000086,obs_0000034156,obs_0000034156,,
Kaisersülze,Kaisersülze,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_087.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000087,obs_0000032575,,,
Römerbraten mit Pistazien,Römerbraten mit Pistazien,"€ 1,49",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_088.jpg,"cat_non_food,tag_ultra_processed",,,ref_000088,obs_0000004160|obs_0000000433|obs_0000004587|obs_0000005014|obs_0000001787,,,
Bio-Mortadella,Bio-Mortadella,"€ 2,79",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_089.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000089,obs_0000033755|obs_0000034352|obs_0000034774,obs_0000033755|obs_0000034352|obs_0000034774,,
Mettwurst im Hukki,Mettwurst im Hukki,"€ 3,99",,"1 kg = 11,40","1 kg = 11,40",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_090.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000090,obs_0000034776|obs_0000006180|obs_0000007229|obs_0000010064|obs_0000005971|obs_0000009613|obs_0000012704|obs_0000014808,obs_0000034776,,
Bio-Blaue Kornblume,Bio-Blaue Kornblume,"€ 2,49",,"pro Einheit = 3,29","pro Einheit = 3,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_091.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000091,,,,
D lice d Argental,D lice d Argental,"€ 2,49",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_093.jpg,cat_non_food,,,ref_000092,obs_0000001090|obs_0000005091|obs_0000002854|obs_0000002218|obs_0000000492|obs_0000004237|obs_0000004664,,,
Bio-Gouda old,Landana,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_094.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte",,,ref_000093,obs_0000034262|obs_0000028849|obs_0000005551|obs_0000034797|obs_0000030127|obs_0000034978|obs_0000028379,,,
Stilfser oder Pustertaler Käse,Stilfser oder Pustertaler Käse,"€ 1,99",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_095.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000094,obs_0000008883|obs_0000034360|obs_0000010631|obs_0000011486|obs_0000030879|obs_0000014500|obs_0000006457|obs_0000031196|obs_0000031431,,,
Queso Manchego,Don Bernardo,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_096.jpg,"cat_getraenke,diet_lactose_free",,,ref_000095,obs_0000009218|obs_0000009698|obs_0000034362|obs_0000034780|obs_0000013301,obs_0000009218|obs_0000009698|obs_0000034362|obs_0000034780,,
Schrozberger Milchbauern Bio-Schmand,demeter,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_097.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_milchprodukte",,,ref_000096,obs_0000034100|obs_0000034604|obs_0000001486|obs_0000001902|obs_0000034373|obs_0000001733|obs_0000009974|obs_0000001870|obs_0000034793|obs_0000002418|obs_0000011034|obs_0000003203|obs_0000004056|obs_0000004483|obs_0000004910|obs_0000014489|obs_0000031866,,,
Rahmjoghurt,Weihenstephan,"€ 0,69",,"pro Einheit = 0,99","pro Einheit = 0,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_098.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000097,obs_0000001426|obs_0000010914|obs_0000017291,obs_0000017291|obs_0000001426|obs_0000010914,,
Pfannengericht,Rügenwalder Mühle,"€ 2,49",,"pro Einheit = 3,29","pro Einheit = 3,29",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_099.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,sub_fleischersatz,sub_wurst",,,ref_000098,obs_0000030161|obs_0000005389|obs_0000007388,,,
Peaceful delicious Bio-Tempeh,Peaceful delicious Bio-Tempeh,"€ 3,29",,"1 kg = 16,45","1 kg = 16,45",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_100.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000099,obs_0000012343,,,
griechischer Joghurt,FAGE,"€ 1,19",,"pro Einheit = 1,69","pro Einheit = 1,69",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000100,obs_0000025123|obs_0000006297|obs_0000005354|obs_0000021234|obs_0000020415|obs_0000023033|obs_0000021506|obs_0000021508|obs_0000002086|obs_0000034370|obs_0000025171|obs_0000026710|obs_0000008312|obs_0000020687|obs_0000020689|obs_0000025811|obs_0000017127|obs_0000023284|obs_0000034580|obs_0000031517|obs_0000028966|obs_0000025392|obs_0000015673|obs_0000019794|obs_0000027991|obs_0000017296|obs_0000033696|obs_0000009663|obs_0000009180|obs_0000023030|obs_0000008703|obs_0000017207|obs_0000006103,,,
High Protein Pudding,Ehrmann,"€ 0,99",,"1 kg = 4,95","1 kg = 4,95",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_103.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_high_protein,tag_proteinreich,tag_ultra_processed",,NUTR-0004,ref_000101,obs_0000035103|obs_0000008628|obs_0000019929|obs_0000026368|obs_0000016341|obs_0000002507|obs_0000023009|obs_0000021162|obs_0000025263|obs_0000003363|obs_0000003645|obs_0000001774|obs_0000020343|obs_0000018363|obs_0000022482|obs_0000008308|obs_0000026981|obs_0000009165|obs_0000023642|obs_0000023739|obs_0000024162|obs_0000031441|obs_0000024687|obs_0000034967|obs_0000031129|obs_0000033796|obs_0000001633|obs_0000014285|obs_0000026630|obs_0000000087|obs_0000004185|obs_0000014520|obs_0000010528|obs_0000000451|obs_0000004612|obs_0000014941|obs_0000010929|obs_0000031519|obs_0000005039|obs_0000003214|obs_0000013706|obs_0000011877|obs_0000028284|obs_0000011908|obs_0000013245|obs_0000011464|obs_0000022574|obs_0000005163|obs_0000016394|obs_0000020493,obs_0000035103|obs_0000008628|obs_0000002507|obs_0000023009|obs_0000021162|obs_0000025263|obs_0000003363|obs_0000019929|obs_0000003645|obs_0000001774|obs_0000026368|obs_0000020343|obs_0000018363|obs_0000022482|obs_0000016341,,
Kefir oder Frucht Buttermilch,Milram,"€ 1,29",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_104.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000102,obs_0000016632|obs_0000017156|obs_0000009130|obs_0000011780|obs_0000014076|obs_0000011046,,,
Koch-Creme,Weihenstephan,"€ 1,29",,"1 l = 5,16","1 l = 5,16",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_105.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,BLS-H845000,ref_000103,obs_0000034582|obs_0000033360|obs_0000013141,obs_0000034582,,
Haferdrink,M lk,"€ 1,49",,"pro Einheit = 1,49","pro Einheit = 1,49",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_106.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000104,obs_0000010936|obs_0000034586|obs_0000012318|obs_0000024065|obs_0000008073|obs_0000010257|obs_0000024479|obs_0000031524|obs_0000009773|obs_0000028848|obs_0000001842|obs_0000009306|obs_0000011884|obs_0000029553|obs_0000029825|obs_0000031124|obs_0000030111|obs_0000032211|obs_0000030805|obs_0000032347|obs_0000028770|obs_0000017253|obs_0000022247|obs_0000023020|obs_0000031981|obs_0000017007|obs_0000014119|obs_0000031656|obs_0000019920|obs_0000026074|obs_0000023395,obs_0000010936,,
frische Schlagsahne,MinusL,"€ 1,11",,"pro Einheit = 1,59","pro Einheit = 1,59",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_107.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme",,,ref_000105,obs_0000034369|obs_0000006438|obs_0000001048|obs_0000001651|obs_0000027295|obs_0000034973|obs_0000033987|obs_0000011466|obs_0000002266|obs_0000027873|obs_0000001268|obs_0000025846|obs_0000016126|obs_0000001793|obs_0000019729|obs_0000001826|obs_0000017188|obs_0000001322|obs_0000001840|obs_0000006975|obs_0000001856|obs_0000001899|obs_0000033692|obs_0000034786|obs_0000023025|obs_0000012796,obs_0000034369|obs_0000006438,,
Bio-Reibkäse,Züger,"€ 2,49",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_108.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000106,,obs_0000001489|obs_0000034289|obs_0000002463|obs_0000002710|obs_0000003530,,
Bio-Wurstaufschnitt,Wiltmann,"€ 1,99",,"1 kg = 24,88","1 kg = 24,88",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_109.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000107,obs_0000023229|obs_0000022821,,,
Bio-Käsescheiben,Alnatura,"€ 2,49",,"1 kg = 19,92","1 kg = 19,92",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_110.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000108,obs_0000025207|obs_0000019371|obs_0000024639|obs_0000016810|obs_0000025113|obs_0000025206|obs_0000000993|obs_0000001181|obs_0000033991|obs_0000017666|obs_0000026217|obs_0000018205|obs_0000034730|obs_0000002335|obs_0000027170|obs_0000002664|obs_0000002763|obs_0000027787|obs_0000020051|obs_0000020412|obs_0000020870|obs_0000021231|obs_0000022214|obs_0000031123|obs_0000031666|obs_0000007170,obs_0000025207|obs_0000019371,,
Original Nürnberger Bio-Rostbratwürste,Schlütter s Echte,"€ 2,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_111.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000109,obs_0000001695|obs_0000010326|obs_0000027970|obs_0000014918|obs_0000008777|obs_0000008906|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000025705|obs_0000009334|obs_0000033975|obs_0000009525|obs_0000017799|obs_0000026035|obs_0000034561|obs_0000009987|obs_0000034575|obs_0000010117|obs_0000026772|obs_0000026832|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000019505|obs_0000027791|obs_0000020181|obs_0000028429|obs_0000020298|obs_0000028516|obs_0000028630|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000028896|obs_0000021000|obs_0000021117|obs_0000021430|obs_0000013325|obs_0000021758|obs_0000021868|obs_0000022184|obs_0000014249|obs_0000006283|obs_0000015051|obs_0000031800|obs_0000015502|obs_0000016167,,,
Salami,Jeden Tag,"€ 1,79",,"1 kg = 8,95","1 kg = 8,95",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,BLS-W149300,ref_000110,obs_0000034176|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000031198|obs_0000017375|obs_0000010234|obs_0000012289|obs_0000013826|obs_0000026626|obs_0000015369|obs_0000002574|obs_0000016914|obs_0000030229|obs_0000006681|obs_0000006181|obs_0000002087|obs_0000019516|obs_0000028742|obs_0000007240|obs_0000024649|obs_0000011856|obs_0000014924|obs_0000011861|obs_0000013910|obs_0000019547|obs_0000033878|obs_0000013924,obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000031198|obs_0000017375|obs_0000010234,,
Kaminwurzerl,Christanell,"€ 2,99",,"1 kg = 19,93","1 kg = 19,93",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_113.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000111,obs_0000033995|obs_0000025462|obs_0000034481|obs_0000030559,obs_0000033995|obs_0000025462,,
Wiener Würstchen,Jeden Tag,"€ 2,99",,"1 kg = 7,48","1 kg = 7,48",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_115.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,BLS-W211200,ref_000112,obs_0000034174|obs_0000006186|obs_0000031274|obs_0000027189|obs_0000035106|obs_0000028276|obs_0000031889|obs_0000005789|obs_0000026784|obs_0000028948|obs_0000015758|obs_0000028076|obs_0000031737|obs_0000034811|obs_0000034981|obs_0000032355|obs_0000007858|obs_0000020658|obs_0000031934|obs_0000030926|obs_0000030949|obs_0000025857|obs_0000025858|obs_0000021769|obs_0000030483|obs_0000021477|obs_0000031788|obs_0000029297|obs_0000030838|obs_0000009369|obs_0000007849|obs_0000021268|obs_0000032077|obs_0000009557|obs_0000030549|obs_0000021884|obs_0000020449|obs_0000030125,obs_0000006186|obs_0000031274|obs_0000027189|obs_0000035106|obs_0000028276|obs_0000031889|obs_0000005789|obs_0000026784|obs_0000028948|obs_0000034174|obs_0000015758|obs_0000028076|obs_0000031737|obs_0000034811,,
Speisequark,Jeden Tag,"€ 0,99",,"1 kg = 1,98","1 kg = 1,98",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_116.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000113,obs_0000033780|obs_0000020497|obs_0000019874|obs_0000004267|obs_0000033978|obs_0000021316|obs_0000001866|obs_0000001867|obs_0000001868|obs_0000004694|obs_0000000224|obs_0000031203|obs_0000024945|obs_0000003840|obs_0000016381|obs_0000019968|obs_0000005006|obs_0000001061|obs_0000001323|obs_0000034093|obs_0000003377|obs_0000013107|obs_0000004152|obs_0000026319|obs_0000002654|obs_0000004579|obs_0000024041|obs_0000003562|obs_0000007157|obs_0000032579,obs_0000020497|obs_0000019874|obs_0000004267|obs_0000033978|obs_0000021316|obs_0000001866|obs_0000001867|obs_0000001868|obs_0000004694|obs_0000000224|obs_0000031203|obs_0000024945|obs_0000033780|obs_0000003840|obs_0000016381|obs_0000019968,,
Original Allgäuer Limburger,St. Mang,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_117.jpg,"cat_getraenke,sub_kaese,tag_ultra_processed",,,ref_000114,obs_0000028299|obs_0000006793|obs_0000005161|obs_0000006097|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,,,x
Köttbullar,Dafg rds,"€ 4,44",,"pro Einheit = 5,99","pro Einheit = 5,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_118.jpg,"cat_non_food,tag_ultra_processed",,,ref_000115,obs_0000008603|obs_0000015257|obs_0000011052,obs_0000008603,,
Calamares la Romana,tegut,"€ 2,99",,"1 kg = 5,98","1 kg = 5,98",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_120.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,,ref_000116,obs_0000034102,obs_0000034102,,
Wildlachs Filets,followfood,"€ 5,49",,"1 kg = 27,45","1 kg = 27,45",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_121.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,,ref_000117,obs_0000035105|obs_0000034983|obs_0000034185|obs_0000034803|obs_0000031505|obs_0000005771|obs_0000006322,obs_0000034185|obs_0000031505|obs_0000035105|obs_0000034983|obs_0000034803,,
Bio-Eis,tegut,"€ 4,44",,"pro Einheit = 4,99","pro Einheit = 4,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000118,obs_0000011056|obs_0000025743|obs_0000025829|obs_0000017710|obs_0000034392|obs_0000018692|obs_0000011490|obs_0000013168|obs_0000034604,,,
Pizza Lorenzo,Pizza Lorenzo,"€ 2,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,,"cat_sonstiges,sub_tk_pizza,tag_ultra_processed",,BLS-X915233,ref_000119,obs_0000013341|obs_0000023186|obs_0000025810|obs_0000005867|obs_0000010530,,,
Mühlenfrikadellen,Rügenwalder,"€ 1,99",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_126.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_wurst,tag_ultra_processed",,,ref_000120,,,,
Schlemmer-Filet,Iglo,"€ 2,79",,"1 kg = 7,34","1 kg = 7,34",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_127.jpg,"cat_fisch_meeresfruechte,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000121,obs_0000014855|obs_0000018442|obs_0000011903|obs_0000019621|obs_0000022406|obs_0000034700|obs_0000015828|obs_0000014313|obs_0000006151|obs_0000006842|obs_0000005580,obs_0000014855|obs_0000006151|obs_0000018442|obs_0000011903|obs_0000019621|obs_0000006842|obs_0000022406|obs_0000034700|obs_0000000915|obs_0000005580|obs_0000015828|obs_0000014313,,x
eis,Magnum,"€ 2,99",,"1 l = 4,98","1 l = 4,98",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_128.jpg,"cat_tiefkuehl,sub_tk_eis,tag_ultra_processed",,,ref_000122,obs_0000034392|obs_0000018692|obs_0000025743|obs_0000017710|obs_0000011490|obs_0000025829|obs_0000013168|obs_0000013833|obs_0000027306|obs_0000013034|obs_0000014373|obs_0000011899|obs_0000007041|obs_0000025236|obs_0000029345|obs_0000030502|obs_0000022962|obs_0000028855|obs_0000005945|obs_0000009795|obs_0000025807|obs_0000027474|obs_0000001749|obs_0000001750|obs_0000005210|obs_0000007392|obs_0000008928|obs_0000006504|obs_0000009324|obs_0000027503|obs_0000027646|obs_0000005767|obs_0000005768|obs_0000006667|obs_0000006670|obs_0000006159|obs_0000005399|obs_0000005017|obs_0000028456|obs_0000012333|obs_0000003118|obs_0000006319|obs_0000000434|obs_0000007599|obs_0000007600|obs_0000008369|obs_0000011056|obs_0000005948|obs_0000006847|obs_0000018370,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168,,
1-2-3 Frites Original,McCain,"€ 1,79",,"pro Einheit = 3,98","pro Einheit = 3,98",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_129.jpg,"cat_tiefkuehl,tag_high_protein,tag_ultra_processed",,,ref_000123,obs_0000008538|obs_0000018979|obs_0000027796|obs_0000031909|obs_0000001636|obs_0000022970|obs_0000020548|obs_0000021367|obs_0000021782|obs_0000029341|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298,obs_0000008538|obs_0000022970|obs_0000018979|obs_0000029341|obs_0000027796|obs_0000031909|obs_0000001636,,
Unsere Goldstücke,Coppenrath Wiese,"€ 1,49",,"pro Einheit = 2,76","pro Einheit = 2,76",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_130.jpg,"cat_grundnahrung,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000124,obs_0000014854|obs_0000010926|obs_0000012682|obs_0000002587|obs_0000003165|obs_0000027445|obs_0000008617|obs_0000031710|obs_0000009952|obs_0000009491|obs_0000001315|obs_0000034096|obs_0000026080|obs_0000007395|obs_0000006502|obs_0000030845|obs_0000030850|obs_0000032387|obs_0000032392|obs_0000031501|obs_0000031507|obs_0000032634|obs_0000005769|obs_0000032644|obs_0000030166|obs_0000030168,obs_0000014854|obs_0000010926|obs_0000007395|obs_0000006502|obs_0000012682,,
Taschki Teigtaschen oder Pelmeni,Dovgan,"€ 2,99",,"1 kg = 5,98","1 kg = 5,98",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_131.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte",,,ref_000125,obs_0000026699|obs_0000009148|obs_0000015680|obs_0000011779|obs_0000034385|obs_0000013923|obs_0000018149|obs_0000022329|obs_0000014158|obs_0000002307|obs_0000008386,,,
Eis-Multipackung,Nestl Schöller,"€ 2,22",,"1 l = 4,64","1 l = 4,64",,Nein,Gültig bis 25.04,2026-04-20,2026-04-25,../images/tegut/tegut_offer_132.jpg,"cat_tiefkuehl,sub_tk_eis,tag_ultra_processed",,,ref_000126,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168,obs_0000009795|obs_0000009324,,
