Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Cocktailglas,alpina,"€ 7,99",,"pro Einheit = 17,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_263.jpg,cat_getraenke,,,ref_000259,,
Heißluftfritteuse,Tefal,"€ 59,99",,"pro Einheit = 119,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_264.jpg,cat_non_food,,,ref_000260,obs_0000024128|obs_0000023705|obs_0000001565|obs_0000004164|obs_0000026718|obs_0000003182|obs_0000016517|obs_0000008842|obs_0000022702|obs_0000022718|obs_0000018130|obs_0000000770|obs_0000025870|obs_0000002370|obs_0000005018|obs_0000018919|obs_0000004591|obs_0000023536|obs_0000012917|obs_0000023557|obs_0000024749|obs_0000026388|obs_0000017516|obs_0000018751|obs_0000014732|obs_0000011190|obs_0000017993|obs_0000011372|obs_0000015543|obs_0000022218|obs_0000028897|obs_0000004835|obs_0000004408|obs_0000000315|obs_0000030065|obs_0000003981|obs_0000021626|obs_0000020807|obs_0000025464|obs_0000010347|obs_0000015979|obs_0000012944|obs_0000015142|obs_0000022467|obs_0000018410|obs_0000018049|obs_0000017182|obs_0000025482|obs_0000016833|obs_0000018900,obs_0000001565|obs_0000024128|obs_0000004164|obs_0000026718|obs_0000003182|obs_0000016517|obs_0000008842|obs_0000023705|obs_0000022702|obs_0000022718|obs_0000018130|obs_0000000770|obs_0000025870|obs_0000002370|obs_0000005018|obs_0000018919|obs_0000004591|obs_0000023536
Pizzaofen,SEVERIN,"€ 129,00",,"pro Einheit = 269,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_265.jpg,"cat_tiefkuehl,sub_tk_pizza,tag_ultra_processed",,,ref_000261,obs_0000023706|obs_0000022705|obs_0000024129|obs_0000023560|obs_0000017685|obs_0000018792|obs_0000020496|obs_0000021315|obs_0000025564,obs_0000023706|obs_0000022705|obs_0000024129
Handmixer,Philips,"€ 19,99",,"pro Einheit = 39,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_266.jpg,cat_non_food,,,ref_000262,obs_0000023563|obs_0000008950|obs_0000015549|obs_0000033594|obs_0000025101|obs_0000012045|obs_0000011213|obs_0000016468|obs_0000017542|obs_0000012501|obs_0000013241,obs_0000023563|obs_0000008950
Premium-Wasserkocher,SILVERCREST,"€ 24,99",,"pro Einheit = 29,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_267.jpg,cat_non_food,,,ref_000263,obs_0000024753|obs_0000020919|obs_0000023130|obs_0000022100|obs_0000020100|obs_0000018299|obs_0000018438|obs_0000035121|obs_0000018696|obs_0000000766|obs_0000033542|obs_0000023568|obs_0000017568|obs_0000011595|obs_0000013830|obs_0000022403|obs_0000001934|obs_0000016526,
Topf-Set,SILVERCREST,"€ 29,99",,"pro Einheit = 39,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_268.jpg,cat_non_food,,,ref_000264,obs_0000016391|obs_0000019403|obs_0000017418|obs_0000024739|obs_0000015173,obs_0000016391|obs_0000019403|obs_0000017418
Cr pe Maker XXL,SILVERCREST,"€ 22,99",,"pro Einheit = 26,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_269.jpg,cat_non_food,,,ref_000265,obs_0000017434|obs_0000018777|obs_0000013144|obs_0000012763|obs_0000013967,
Küchenmaschine,Braun,"€ 69,99",,"pro Einheit = 109,90",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_270.jpg,cat_non_food,,,ref_000266,obs_0000008203|obs_0000017556|obs_0000024729|obs_0000018723|obs_0000020388|obs_0000025670|obs_0000021207|obs_0000033506|obs_0000004100|obs_0000010138|obs_0000004527|obs_0000002609|obs_0000013758|obs_0000004954|obs_0000034273|obs_0000003433|obs_0000016799|obs_0000019975|obs_0000018976|obs_0000020120|obs_0000022201|obs_0000020939|obs_0000014718|obs_0000025091|obs_0000019671|obs_0000018200|obs_0000022368,obs_0000008203|obs_0000017556|obs_0000024729|obs_0000018723|obs_0000020388|obs_0000025670|obs_0000021207|obs_0000033506
Aluguss-Bräter,SILVERCREST,"€ 19,99",,"pro Einheit = 24,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_271.jpg,cat_non_food,,,ref_000267,obs_0000017819|obs_0000016214|obs_0000019127,obs_0000019127|obs_0000017819|obs_0000016214
Premium-Toaster,SILVERCREST,"€ 24,99",,"pro Einheit = 29,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_272.jpg,cat_non_food,,,ref_000268,obs_0000020716|obs_0000021535|obs_0000022382|obs_0000018855|obs_0000023565|obs_0000017566|obs_0000011595|obs_0000013830|obs_0000002036,
Holzkohle-Komfortgrill,GRILLMEISTER,"€ 99,99",,"pro Einheit = 99,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_273.jpg,cat_non_food,,,ref_000269,,
Gasgrill Modell Memphis,GRILLMEISTER,"€ 149,00",,"pro Einheit = 149,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_274.jpg,cat_non_food,,,ref_000270,obs_0000017519,
Gasgrill Advantage Pro S3,Char-Broil,"€ 449,00",,"pro Einheit = 799,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_275.jpg,cat_getraenke,,,ref_000271,,
Bambus-Schneidebrett,GRILLMEISTER,"€ 4,99",,"pro Einheit = 5,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_276.jpg,cat_non_food,,,ref_000272,obs_0000016021|obs_0000019618|obs_0000019369|obs_0000033206|obs_0000028914|obs_0000023549,
Grillplatte,GRILLMEISTER,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_277.jpg,cat_non_food,,,ref_000273,obs_0000011428|obs_0000018040,
Burger-Glocke,Burger-Glocke,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_278.jpg,cat_grundnahrung,,,ref_000274,obs_0000023609,
Grillguthalter Grillkorb,GRILLMEISTER,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_279.jpg,"cat_non_food,diet_vegan,diet_vegetarian",,,ref_000275,,
Gasdruckregler mit Manometer,GRILLMEISTER,"€ 6,99",,"pro Einheit = 6,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_280.jpg,cat_non_food,,,ref_000276,,
Jetflammen-Feuerzeug,Grillmeister,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_281.jpg,cat_non_food,,,ref_000277,obs_0000003876|obs_0000000250|obs_0000004303|obs_0000004730,
Grillbürste,GRILLMEISTER,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_282.jpg,cat_non_food,,,ref_000278,,
Aromabräter,Zenker,"€ 14,99",,"pro Einheit = 39,95",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_283.jpg,"cat_non_food,diet_vegetarian",,,ref_000279,obs_0000019254,
Eisen-Grillpfanne ca 32 cm,GRILLMEISTER,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_284.jpg,cat_non_food,,,ref_000280,,
Grillzubehör,JES COLLECTION,"€ 0,67",,"pro Einheit = 0,67",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_285.jpg,cat_non_food,,,ref_000281,,
6 Becher,6 Becher,"€ 1,49",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_286.jpg,cat_non_food,,,ref_000282,obs_0000026842|obs_0000012523|obs_0000016259|obs_0000009605|obs_0000018441|obs_0000019850|obs_0000019977|obs_0000026004|obs_0000010056|obs_0000014558|obs_0000022114|obs_0000011363|obs_0000033523|obs_0000004768|obs_0000032804|obs_0000003914|obs_0000003149|obs_0000000985|obs_0000004341|obs_0000023132|obs_0000012692,
Isolier-Lunchbehälter,SILVERCREST,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_287.jpg,cat_non_food,,,ref_000283,,
Gusseisen-Grillpfanne,GRILLMEISTER,"€ 14,99",,"pro Einheit = 14,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_288.jpg,"cat_non_food,diet_vegan",,,ref_000284,obs_0000024741,obs_0000024741
Thermo-Einkaufskorb,TOPMOVE,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_289.jpg,cat_non_food,,,ref_000285,obs_0000016032|obs_0000009784|obs_0000009314|obs_0000013005|obs_0000012086|obs_0000029062,obs_0000016032
Alu-Bratpfanne ca 20 cm,KITCHENAID,"€ 24,99",,"pro Einheit = 39,90",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_290.jpg,cat_non_food,,,ref_000286,obs_0000011705|obs_0000033120|obs_0000015580|obs_0000012525|obs_0000012534|obs_0000012556|obs_0000026060,
Salz- und Pfeffermühle,KITCHENAID,"€ 12,99",,"pro Einheit = 46,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_291.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed",,,ref_000287,obs_0000025754,
Küchenhelfer,KITCHENAID,"€ 3,99",,"pro Einheit = 10,75",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_292.jpg,"cat_non_food,tag_ultra_processed",,,ref_000288,obs_0000016898|obs_0000025731|obs_0000017412|obs_0000017673|obs_0000016472,obs_0000016898|obs_0000025731|obs_0000017412|obs_0000017673|obs_0000016472
Gasgrill,Char-Broil,"€ 349,00",,"pro Einheit = 569,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_293.jpg,"cat_getraenke,diet_vegetarian",,,ref_000289,obs_0000017519|obs_0000017827,
Gasgrill,Grillmeister,"€ 199,00",,"pro Einheit = 223,24",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_294.jpg,cat_non_food,,,ref_000290,obs_0000017519|obs_0000017827,
Gasgrill,GRILLMEISTER,"€ 89,99",,"pro Einheit = 119,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_295.jpg,cat_non_food,,,ref_000291,obs_0000017519|obs_0000017827,
Keramikgrill,GRILLMEISTER,"€ 349,00",,"pro Einheit = 349,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,,cat_non_food,,,ref_000292,,
Abdeckhaube,Char-Broil,"€ 19,99",,"pro Einheit = 54,95",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_297.jpg,"cat_getraenke,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000293,,
Fass-Holzkohlegrill,GRILLMEISTER,"€ 39,99",,"pro Einheit = 39,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_298.jpg,"cat_non_food,diet_gluten_free,diet_vegan,diet_vegetarian",,,ref_000294,obs_0000019396,
Kinderbett,Juskys,"€ 89,99",,"pro Einheit = 179,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_299.jpg,"cat_knabbern_naschen,sub_rind,tag_ultra_processed",,,ref_000295,obs_0000024322|obs_0000023900|obs_0000018321|obs_0000019601|obs_0000027956|obs_0000026106|obs_0000026107|obs_0000026470,obs_0000024322|obs_0000023900
Komfortschaummatratze,LIVARNO,"€ 59,99",,"pro Einheit = 59,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_300.jpg,cat_non_food,,,ref_000296,obs_0000018313,
Viskoschaum-Matratzentopper,LIVARNO,"€ 49,00",,"pro Einheit = 49,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_301.jpg,cat_non_food,,,ref_000297,obs_0000016489|obs_0000022721|obs_0000017202|obs_0000001137|obs_0000018091|obs_0000017669|obs_0000018828,obs_0000016489|obs_0000022721|obs_0000017202
Renforc -Bettwäsche,Bierbaum,"€ 22,99",,"pro Einheit = 44,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_302.jpg,cat_non_food,,,ref_000298,obs_0000024321|obs_0000023897|obs_0000025742|obs_0000001575|obs_0000025921|obs_0000016078|obs_0000008944|obs_0000026412|obs_0000012156|obs_0000023140,obs_0000024321|obs_0000025742|obs_0000001575|obs_0000016078|obs_0000017361|obs_0000023897|obs_0000008944
Waschbecken-Unterschrank,LIVARNO,"€ 29,99",,"pro Einheit = 47,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_303.jpg,cat_non_food,,,ref_000299,obs_0000023450|obs_0000013945,obs_0000025620|obs_0000021089|obs_0000020270|obs_0000023450
Badezimmergarnitur,LIVARNO,"€ 12,99",,"pro Einheit = 12,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_304.jpg,cat_non_food,,,ref_000300,,
Duoplast-WC-Sitz,WENKO,"€ 19,99",,"pro Einheit = 46,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_305.jpg,cat_non_food,,,ref_000301,obs_0000023446|obs_0000025224|obs_0000013954|obs_0000017440|obs_0000025898|obs_0000016991|obs_0000021505|obs_0000025638|obs_0000020686,obs_0000021505|obs_0000023446|obs_0000025638|obs_0000020686
Kosmetikeimer,LIVARNO,"€ 6,99",,"pro Einheit = 6,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_306.jpg,cat_non_food,,,ref_000302,obs_0000012102|obs_0000013750,obs_0000012102|obs_0000013750
XXL-Überkopfbrause-Set mit Anti-Tropf-System,LIVARNO,"€ 49,99",,"pro Einheit = 49,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_307.jpg,cat_non_food,,,ref_000303,,
LED-Handbrause,LIVARNO HOME,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_308.jpg,cat_non_food,,,ref_000304,obs_0000020681|obs_0000025583|obs_0000021500,obs_0000020681|obs_0000025583|obs_0000021500
Aufbewahrungsbox,LIVARNO,"€ 3,99",,"pro Einheit = 6,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_309.jpg,cat_non_food,,,ref_000305,obs_0000013507|obs_0000008925|obs_0000016025|obs_0000012539|obs_0000013073|obs_0000008503|obs_0000019770|obs_0000012092|obs_0000008591|obs_0000023475|obs_0000026857|obs_0000008671|obs_0000008689|obs_0000016019|obs_0000016033,obs_0000013507|obs_0000008925
Zahnbürste-Caddy,LIVARNO,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_310.jpg,cat_drogerie,,,ref_000306,obs_0000016356,
Duschablage,LIVARNO HOME,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_311.jpg,cat_non_food,,,ref_000307,,
Frottier-Duschtuch,LIVARNO,"€ 6,99",,"pro Einheit = 6,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_312.jpg,cat_non_food,,,ref_000308,obs_0000010251|obs_0000002672|obs_0000019607|obs_0000003369|obs_0000023449|obs_0000001571|obs_0000016079|obs_0000025897|obs_0000012159|obs_0000001948,obs_0000010251|obs_0000002672|obs_0000019607|obs_0000003369
Ionen-Haartrockner,Remington,"€ 14,99",,"pro Einheit = 49,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_313.jpg,cat_non_food,,,ref_000309,obs_0000004611|obs_0000027272|obs_0000005038|obs_0000003764|obs_0000000450|obs_0000004184|obs_0000025887|obs_0000023460|obs_0000002143,obs_0000004611|obs_0000027272|obs_0000005038|obs_0000003764|obs_0000000450|obs_0000004184
Aufbewahrungskorb-Set,W5,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_314.jpg,cat_non_food,,,ref_000310,obs_0000018052|obs_0000022409,
Haarbürste Kamm-Set,CIEN BEAUTY,"€ 0,89",,"pro Einheit = 0,89",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_315.jpg,cat_non_food,,,ref_000311,obs_0000033106,
Shine Therapy-Glätteisen,Remington,"€ 24,99",,"pro Einheit = 24,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_316.jpg,"cat_non_food,diet_vegan,diet_vegetarian",,,ref_000312,,
Multi-Haarstyler,CIEN BEAUTY,"€ 19,99",,"pro Einheit = 19,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_317.jpg,"cat_non_food,tag_ultra_processed",,,ref_000313,obs_0000035056,
Hängeregal Aufbewahrungskorb-Set,W5,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_318.jpg,cat_non_food,,,ref_000314,obs_0000021136|obs_0000025648|obs_0000018052|obs_0000020317|obs_0000022409,
Thermo-Hygrometer-Indikator,Bresser,"€ 7,99",,"pro Einheit = 19,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_319.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000315,obs_0000021106|obs_0000020287|obs_0000021852|obs_0000028518|obs_0000027040|obs_0000028633,
Warmwachs-Set,Cien Beauty,"€ 19,99",,"pro Einheit = 19,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_320.jpg,cat_non_food,,,ref_000316,,
Ultraschall-Aroma-Diffuser,LIVARNO HOME,"€ 5,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_321.jpg,cat_non_food,,,ref_000317,obs_0000025884|obs_0000013939|obs_0000028200|obs_0000001016,obs_0000001016|obs_0000025884
Nasen- und Ohrhaartrimmer,Cien Beauty,"€ 2,69",,"pro Einheit = 2,69",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_322.jpg,cat_non_food,,,ref_000318,obs_0000010824,
Rasierer Typ 1000 S1134 00,Philips,"€ 24,99",,"pro Einheit = 39,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_323.jpg,cat_drogerie,,,ref_000319,,
Servierwagen,LIVARNO HOME,"€ 19,99",,"pro Einheit = 22,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_324.jpg,cat_non_food,,,ref_000320,,
Nagelschere,CIEN BEAUTY,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_325.jpg,cat_non_food,,,ref_000321,,
Ersatzbezug,Vileda,"€ 4,49",,"pro Einheit = 11,39",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_326.jpg,cat_non_food,,,ref_000322,obs_0000016028|obs_0000008473,obs_0000020076|obs_0000020895|obs_0000025066
Bügeltisch,Vileda,"€ 29,99",,"pro Einheit = 34,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_327.jpg,"cat_fleisch_wurst,tag_ultra_processed",,,ref_000323,obs_0000020572|obs_0000025191|obs_0000016036|obs_0000021391|obs_0000015172|obs_0000011224,
Bügeltischbezug,Vileda,"€ 7,99",,"pro Einheit = 14,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_328.jpg,"cat_non_food,tag_ultra_processed",,,ref_000324,obs_0000021605|obs_0000020786|obs_0000025581,
Ersatzbezüge,VILEDA,"€ 4,99",,"pro Einheit = 20,59",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_329.jpg,cat_non_food,,,ref_000325,obs_0000020076|obs_0000020895|obs_0000025066|obs_0000008744|obs_0000015981|obs_0000021189|obs_0000012060|obs_0000024953|obs_0000020370|obs_0000012106|obs_0000021601|obs_0000020782|obs_0000025548,obs_0000020076|obs_0000020895|obs_0000025066
Wischmopp-Set,Vileda,"€ 27,99",,"pro Einheit = 27,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_330.jpg,cat_non_food,,,ref_000326,obs_0000020784|obs_0000025163|obs_0000021603|obs_0000009232|obs_0000009711|obs_0000009336|obs_0000009806|obs_0000012955,
Wäscheständer Modell Universal ONE,Vileda,"€ 19,99",,"pro Einheit = 31,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_331.jpg,cat_drogerie,,,ref_000327,obs_0000018048|obs_0000022683|obs_0000035079|obs_0000022407,
Glitzi Jumbo Soft XXL,Vileda,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_332.jpg,cat_non_food,,,ref_000328,obs_0000012763|obs_0000013967,
Ersatzbezug,Vileda,"€ 5,99",,"pro Einheit = 15,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_333.jpg,cat_non_food,,,ref_000329,obs_0000016028|obs_0000008473,obs_0000020076|obs_0000020895|obs_0000025066
Bodenwischer-Set,Vileda,"€ 19,99",,"pro Einheit = 47,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_334.jpg,cat_non_food,,,ref_000330,obs_0000020997|obs_0000025340|obs_0000020178|obs_0000015176,
Trapez-Kartätsche,PARKSIDE,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_335.jpg,cat_non_food,,,ref_000331,,
HSS-Spiralbohrer-Set 5-teilig,PARKSIDE,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_336.jpg,cat_non_food,,,ref_000332,obs_0000016701|obs_0000019896|obs_0000000560|obs_0000012940,
Bit- Bit- und Steckschlüssel-Set,PARKSIDE,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_337.jpg,cat_non_food,,,ref_000333,obs_0000023435|obs_0000011673|obs_0000013882|obs_0000023094,obs_0000023435
Steckschlüsselsatz,PARKSIDE,"€ 8,99",,"pro Einheit = 8,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_338.jpg,cat_non_food,,,ref_000334,obs_0000022773|obs_0000020751|obs_0000022889|obs_0000024948|obs_0000021570,obs_0000022773|obs_0000020751|obs_0000022889|obs_0000024948|obs_0000021570|obs_0000014058|obs_0000014150|obs_0000022374|obs_0000018421
Akku-Bohrschrauber 20 V,PARKSIDE,"€ 26,99",,"pro Einheit = 26,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_339.jpg,cat_non_food,,,ref_000335,obs_0000023433|obs_0000022198|obs_0000018154|obs_0000023059|obs_0000020641|obs_0000022741|obs_0000024831|obs_0000024842|obs_0000023061|obs_0000023319|obs_0000023425|obs_0000023426|obs_0000023427|obs_0000023430|obs_0000023431|obs_0000023437|obs_0000023439|obs_0000019366|obs_0000021460|obs_0000021816|obs_0000024805|obs_0000000133|obs_0000000184|obs_0000013500|obs_0000022935|obs_0000023058,obs_0000023319|obs_0000023433|obs_0000023431|obs_0000022198|obs_0000018154
Saugheber,PARKSIDE,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_340.jpg,cat_non_food,,,ref_000336,obs_0000011668|obs_0000011665,obs_0000011668
Spanplatten-Schrauben,PARKSIDE,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_341.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000337,,obs_0000022779
Transporthilfe mit Ziehgriff,PARKSIDE,"€ 24,99",,"pro Einheit = 24,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_342.jpg,cat_non_food,,,ref_000338,obs_0000013458,
Säbelsägeblatt-Set,PARKSIDE,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_343.jpg,cat_non_food,,,ref_000339,,
Absauganlage,PARKSIDE,"€ 59,99",,"pro Einheit = 69,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_344.jpg,cat_non_food,,,ref_000340,obs_0000018592|obs_0000012931|obs_0000026307,
Klemm- und Führungsschiene,Parkside,"€ 7,99",,"pro Einheit = 12,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_345.jpg,cat_non_food,,,ref_000341,obs_0000023438|obs_0000013741,obs_0000023438|obs_0000013741
Performance Säbelsäge,Parkside,"€ 69,99",,"pro Einheit = 69,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_346.jpg,cat_non_food,,,ref_000342,,
Kapp- und Gehrungssäge,PARKSIDE,"€ 49,99",,"pro Einheit = 49,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,,cat_non_food,,,ref_000343,obs_0000023060|obs_0000012911,
Automatik-Abisolier- und Crimpzangen-Set,PARKSIDE,"€ 7,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_348.jpg,cat_non_food,,,ref_000344,obs_0000017787,
Sekundenkleber 2-teiliges Klebstoffsystem,Pattex,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_349.jpg,cat_non_food,,,ref_000345,obs_0000009025|obs_0000012569|obs_0000018894|obs_0000025055,
