Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Niedriglehner-Auflage,BELAVI,"€ 5,99",,"pro Einheit = 5,99","pro Einheit = 5,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_001.jpg,cat_non_food,,,ref_000001,,,,
Fettarmer Joghurt,Milsani,"€ 0,49",,"pro Einheit = 0,79","pro Einheit = 0,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_002.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000002,obs_0000001772|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,obs_0000001772,,
Wurst,Wurst,"€ 2,49",,"1 kg = 9,96","1 kg = 9,96",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_003.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,BLS-W241000,ref_000003,obs_0000031747|obs_0000028070|obs_0000014920|obs_0000015756|obs_0000013485|obs_0000027861|obs_0000026616|obs_0000009050|obs_0000030908|obs_0000001025|obs_0000028762|obs_0000031771|obs_0000029520|obs_0000031515|obs_0000032063|obs_0000001487,,,
Bettwäsche,Bettwäsche,"€ 6,99",,"pro Einheit = 6,99","pro Einheit = 6,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_004.jpg,cat_drogerie,,BLS-R421300,ref_000004,obs_0000026412|obs_0000024321|obs_0000026120|obs_0000017548|obs_0000025742|obs_0000002705|obs_0000003991|obs_0000004639|obs_0000003106|obs_0000018594|obs_0000020258|obs_0000001575|obs_0000016431|obs_0000025267|obs_0000002231|obs_0000019128|obs_0000000955|obs_0000019131|obs_0000001981|obs_0000004418|obs_0000000323|obs_0000005066|obs_0000017361|obs_0000021077|obs_0000017238|obs_0000000474|obs_0000023897|obs_0000001133|obs_0000004845|obs_0000018670|obs_0000004212|obs_0000000127|obs_0000016902|obs_0000019633|obs_0000010547|obs_0000017206|obs_0000024761|obs_0000025921|obs_0000012228|obs_0000012230|obs_0000016078|obs_0000023887|obs_0000023139|obs_0000008944|obs_0000022132|obs_0000024310|obs_0000018173|obs_0000010354|obs_0000012156|obs_0000004635,obs_0000026412,,
Ananas lose,Ananas lose,"€ 1,15",,"pro Einheit = 1,15","pro Einheit = 1,15",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_005.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-F501100,ref_000005,obs_0000001306|obs_0000028967|obs_0000014138|obs_0000005512|obs_0000027077|obs_0000007137,obs_0000001306,,
Champignons weiß,Champignons weiß,"€ 1,35",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_006.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_pilze,tag_whole_food",,BLS-K701100,ref_000006,obs_0000000877|obs_0000014978|obs_0000027283|obs_0000028450|obs_0000031799|obs_0000008021|obs_0000014046|obs_0000027747|obs_0000026991|obs_0000001277|obs_0000005123|obs_0000007133,obs_0000000877,,
Bunter Salat mit Wurzelballen,Bunter Salat mit Wurzelballen,"€ 1,11",,"pro Einheit = 1,11","pro Einheit = 1,11",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_007.jpg,"cat_obst_gemuese,diet_vegetarian,sub_frisches_gemuese,sub_salate,sub_wurst,tag_ultra_processed",,,ref_000007,obs_0000025985,,,
Heidelbeeren,Heidelbeeren,"€ 1,69",,"1 kg = 11,27","1 kg = 11,27",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_008.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F304100,ref_000008,obs_0000033682|obs_0000000695|obs_0000034122|obs_0000000880|obs_0000033918|obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000034918|obs_0000006409|obs_0000030472|obs_0000034319|obs_0000030138|obs_0000030919|obs_0000022353|obs_0000005509|obs_0000005525|obs_0000005120|obs_0000006958|obs_0000005692|obs_0000007128|obs_0000007143|obs_0000005713|obs_0000005894,obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918,,
Erdbeeren,KLEINE SCHÄTZE,"€ 2,49",,"1 kg = 6,23","1 kg = 6,23",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_009.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000009,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000001513|obs_0000000875|obs_0000006265|obs_0000032512,,
Orangen,Orangen,"€ 2,49",,"pro Einheit = 1,25","pro Einheit = 1,25",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_010.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-F603100,ref_000010,obs_0000024463|obs_0000031118|obs_0000028048|obs_0000008977|obs_0000021906|obs_0000028056|obs_0000014361|obs_0000029592|obs_0000024992|obs_0000025768|obs_0000019119|obs_0000008755|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000009787|obs_0000032059|obs_0000032323|obs_0000016457|obs_0000029131|obs_0000027858|obs_0000027355|obs_0000029277|obs_0000009316|obs_0000030565|obs_0000030827|obs_0000017005|obs_0000031473|obs_0000029823|obs_0000034315|obs_0000033934|obs_0000001301|obs_0000029591|obs_0000014877|obs_0000030120|obs_0000031152|obs_0000033716|obs_0000026166|obs_0000033854|obs_0000012742|obs_0000010184|obs_0000015310|obs_0000025425|obs_0000006483|obs_0000016210|obs_0000015711|obs_0000010976|obs_0000013417|obs_0000034020|obs_0000027756,obs_0000031118|obs_0000024463|obs_0000028048|obs_0000008977|obs_0000021906|obs_0000028056|obs_0000014361|obs_0000029592|obs_0000024992|obs_0000025768|obs_0000019119|obs_0000008755|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000009787|obs_0000032059|obs_0000032323|obs_0000016457|obs_0000029131|obs_0000027858|obs_0000027355|obs_0000029277|obs_0000009316|obs_0000030565|obs_0000030827|obs_0000017005|obs_0000031473|obs_0000029823,,
Hüftsteak,Meine Metzgerei,"€ 4,99",,"pro Einheit = 5,72","pro Einheit = 5,72",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_011.jpg,"cat_fleisch_wurst,sub_rind,sub_schwein",,,ref_000011,obs_0000009267|obs_0000014036|obs_0000010998|obs_0000008440|obs_0000001879|obs_0000019035|obs_0000030552|obs_0000014451|obs_0000012276,obs_0000009267|obs_0000014036|obs_0000010998|obs_0000008440|obs_0000001879,,
Hähnchen-Innenfilets,Meine Metzgerei,"€ 6,88",,"pro Einheit = 8,99","pro Einheit = 8,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_012.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",,,ref_000012,obs_0000004143|obs_0000000424|obs_0000004570|obs_0000000506|obs_0000004997|obs_0000003117|obs_0000001309|obs_0000027339|obs_0000027678|obs_0000026398|obs_0000000055|obs_0000000701|obs_0000003524|obs_0000001849,obs_0000004143|obs_0000000055|obs_0000000424|obs_0000004570|obs_0000000506|obs_0000027339|obs_0000004997|obs_0000027678|obs_0000003117|obs_0000001309|obs_0000026398,,
Lachsfiletportion,Golden Seafood,"€ 4,49",,"pro Einheit = 5,79","pro Einheit = 5,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_013.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_high_protein,tag_proteinreich",,,ref_000013,obs_0000018881|obs_0000018244|obs_0000023368,obs_0000003619,,
Minutensteaks,Meine Metzgerei,"€ 2,49",,"pro Einheit = 3,19","pro Einheit = 3,19",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_014.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein",,,ref_000014,obs_0000001076|obs_0000003641|obs_0000000647|obs_0000001311|obs_0000000511|obs_0000009481|obs_0000004659|obs_0000004232|obs_0000003221|obs_0000002514|obs_0000003029|obs_0000005086|obs_0000019469|obs_0000017431|obs_0000010329|obs_0000026233|obs_0000025247|obs_0000027813|obs_0000010441|obs_0000023241|obs_0000018759|obs_0000027483|obs_0000025436|obs_0000024473|obs_0000028078|obs_0000024048|obs_0000021638|obs_0000019641|obs_0000022244|obs_0000023366|obs_0000020819|obs_0000012630|obs_0000028671|obs_0000016310|obs_0000030271|obs_0000011413|obs_0000024869|obs_0000032587|obs_0000030197,obs_0000001076|obs_0000003641|obs_0000000647|obs_0000009481|obs_0000001311|obs_0000000511,,
Marinierte Nackensteaks,BBQ,"€ 3,99",,"pro Einheit = 4,79","pro Einheit = 4,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_015.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_vegetarian",,,ref_000015,obs_0000004364|obs_0000000290|obs_0000004791|obs_0000003937|obs_0000003066|obs_0000000649,obs_0000004364|obs_0000000290|obs_0000004791|obs_0000003937|obs_0000003066,,
Hähnchen-Filetspieße,Hähnchen-Filetspieße,"€ 4,29",,"pro Einheit = 5,29","pro Einheit = 5,29",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_016.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_high_protein,tag_proteinreich",,,ref_000016,,,,
Bio-Hackfleisch,Keine Marke,"€ 4,79",,"pro Einheit = 6,49","pro Einheit = 6,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_017.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000017,obs_0000000505|obs_0000009524|obs_0000001646|obs_0000010463|obs_0000019685|obs_0000028433|obs_0000000646|obs_0000000826|obs_0000001083|obs_0000029295|obs_0000029566|obs_0000030194|obs_0000030444|obs_0000030969|obs_0000030975|obs_0000030976|obs_0000033726|obs_0000034323,,,
Hähnchen-Geschnetzeltes,Meine Metzgerei,"€ 3,79",,"pro Einheit = 4,99","pro Einheit = 4,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_018.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000018,obs_0000002535|obs_0000000706|obs_0000002755|obs_0000003642|obs_0000020776|obs_0000026931|obs_0000007249|obs_0000021595|obs_0000027806|obs_0000031919|obs_0000021757|obs_0000017696|obs_0000028082|obs_0000011847|obs_0000026228|obs_0000016549|obs_0000017057,obs_0000020776|obs_0000026931|obs_0000002535|obs_0000000706|obs_0000002755|obs_0000007249|obs_0000021595|obs_0000027806|obs_0000031919|obs_0000021757|obs_0000017696|obs_0000028082|obs_0000003642|obs_0000011847|obs_0000026228,,x
Der Große Bauer,Bauer,"€ 0,49",,"pro Einheit = 0,99","pro Einheit = 0,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_019.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte",,,ref_000019,obs_0000002725|obs_0000032366|obs_0000032201|obs_0000000067|obs_0000014832|obs_0000011774|obs_0000030119,obs_0000032366|obs_0000002725|obs_0000032201,,
Brotaufstrich,Brunch,"€ 1,29",,"pro Einheit = 1,89","pro Einheit = 1,89",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_020.jpg,"cat_sonstiges,diet_vegan,diet_vegetarian,sub_huelsenfruechte",,BLS-S131100,ref_000020,obs_0000008458|obs_0000015391|obs_0000031930|obs_0000013124|obs_0000023659|obs_0000010497|obs_0000010510|obs_0000034334|obs_0000012207|obs_0000034763|obs_0000031182|obs_0000018403|obs_0000014956|obs_0000013042|obs_0000019544|obs_0000009622|obs_0000013999|obs_0000014255|obs_0000008633|obs_0000010939|obs_0000032207|obs_0000030806|obs_0000030811|obs_0000008542|obs_0000034274|obs_0000018920|obs_0000011500|obs_0000029804|obs_0000013818|obs_0000007196|obs_0000019379|obs_0000007745|obs_0000014568|obs_0000006143|obs_0000034818|obs_0000029842|obs_0000005571|obs_0000006122|obs_0000023016|obs_0000031998,obs_0000010497|obs_0000008458|obs_0000010510|obs_0000034334|obs_0000015391|obs_0000012207|obs_0000031930|obs_0000013124|obs_0000034763|obs_0000031182|obs_0000032207|obs_0000030806|obs_0000018403|obs_0000023659|obs_0000014956|obs_0000029804|obs_0000013042,,
nimm2 Lachgummi,Storck,"€ 0,99",,"1 kg = 4,40","1 kg = 4,40",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_021.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000021,obs_0000013317|obs_0000033804|obs_0000026637|obs_0000012222|obs_0000033012|obs_0000000514|obs_0000008739|obs_0000001194|obs_0000005657|obs_0000007491,obs_0000013317|obs_0000033804|obs_0000026637|obs_0000005657|obs_0000029723|obs_0000012222|obs_0000007491|obs_0000033012,,
Magnum-Minis,Langnese,"€ 2,79",,"pro Einheit = 4,49","pro Einheit = 4,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_022.jpg,"cat_tiefkuehl,sub_tk_eis,tag_ultra_processed",,,ref_000022,obs_0000024079|obs_0000021619|obs_0000011489|obs_0000020800|obs_0000010096|obs_0000015273|obs_0000024496|obs_0000022474|obs_0000019480|obs_0000015901|obs_0000025627|obs_0000019541|obs_0000012394|obs_0000022527|obs_0000025800|obs_0000024884|obs_0000016191|obs_0000011085|obs_0000022992|obs_0000013779|obs_0000013309,obs_0000006667|obs_0000006159|obs_0000005768|obs_0000006847|obs_0000007600,,
Schokolade,Milka,"€ 0,99",,"pro Einheit = 11,38","pro Einheit = 11,38",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_023.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-S500000,ref_000023,obs_0000015893|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000015454|obs_0000034408|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000017605|obs_0000034013|obs_0000018155|obs_0000018698|obs_0000014104|obs_0000031011|obs_0000011112|obs_0000008610|obs_0000006579|obs_0000012219|obs_0000026556|obs_0000022979|obs_0000001524|obs_0000011783|obs_0000013879|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000004705|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000000230|obs_0000003326|obs_0000004873|obs_0000003851|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000008595|obs_0000004019|obs_0000010166|obs_0000009149,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000006229|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000029328|obs_0000008861|obs_0000005279|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000007911|obs_0000018155|obs_0000003326|obs_0000006912|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000032120|obs_0000007100|obs_0000008595|obs_0000008610|obs_0000004019,,
Piccolinis Salami,Wagner,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_024.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,sub_tk_pizza,sub_wurst,tag_ultra_processed",,,ref_000024,obs_0000034003|obs_0000022512|obs_0000025676|obs_0000021157|obs_0000020338|obs_0000023643|obs_0000001203|obs_0000023322|obs_0000000919|obs_0000027978|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000018167|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198|obs_0000010234,obs_0000025676|obs_0000021157|obs_0000034003|obs_0000020338|obs_0000022512,,
Natur,Patros,"€ 1,79",,"1 kg = 11,93","1 kg = 11,93",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_025.jpg,"cat_grundnahrung,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000025,obs_0000001347|obs_0000009644|obs_0000028889|obs_0000033797|obs_0000021512|obs_0000018991|obs_0000028727|obs_0000034383|obs_0000014939|obs_0000033887|obs_0000029806|obs_0000000634|obs_0000000665|obs_0000002748|obs_0000020693|obs_0000027871|obs_0000003300|obs_0000001262|obs_0000026367|obs_0000011523|obs_0000025357|obs_0000011028|obs_0000034594|obs_0000027427|obs_0000007985|obs_0000004914|obs_0000002894|obs_0000001871|obs_0000019791|obs_0000000365|obs_0000004487|obs_0000014230|obs_0000034718|obs_0000001442|obs_0000033725|obs_0000033733|obs_0000004060|obs_0000034785|obs_0000034791|obs_0000032261|obs_0000031803|obs_0000007755|obs_0000034903|obs_0000000677|obs_0000028843|obs_0000033989|obs_0000030934|obs_0000029473|obs_0000001847|obs_0000030555,obs_0000029806|obs_0000028889|obs_0000001347|obs_0000009644,,
Knoppers,Storck,"€ 1,49",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_026.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000026,obs_0000031927|obs_0000031303|obs_0000009611|obs_0000004111|obs_0000000402|obs_0000008732|obs_0000001189|obs_0000004538|obs_0000026688|obs_0000031296|obs_0000000710|obs_0000010062|obs_0000003791|obs_0000008025|obs_0000004965|obs_0000033127|obs_0000026728|obs_0000001664|obs_0000006048|obs_0000032161|obs_0000005474|obs_0000008924|obs_0000014196|obs_0000006236|obs_0000005475|obs_0000029326|obs_0000032429|obs_0000030665,obs_0000006048|obs_0000032161|obs_0000031927|obs_0000031303|obs_0000005474,,
Buffet-Koch-Hinterschinken,Gut Drei Eichen Gu ldenhof,"€ 1,59",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_027.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000027,obs_0000000820|obs_0000000259|obs_0000004742|obs_0000002732|obs_0000003888|obs_0000004315,obs_0000003880|obs_0000002097|obs_0000004307|obs_0000002904|obs_0000003046|obs_0000000252|obs_0000004734,,
Sonnenblumenkrüstchen,Sonnenblumenkrüstchen,"€ 0,29",,"pro Einheit = 0,49","pro Einheit = 0,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_028.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-H430100,ref_000028,,,,
Franzbrötchen,Franzbrötchen,"€ 0,39",,"pro Einheit = 0,79","pro Einheit = 0,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_029.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,BLS-D7A7200,ref_000029,obs_0000001089|obs_0000000295|obs_0000003944|obs_0000001771|obs_0000001068|obs_0000004371|obs_0000004798|obs_0000028116,obs_0000001089|obs_0000000295|obs_0000003944|obs_0000001771|obs_0000001068|obs_0000004371|obs_0000004798,,
Fettarmer Joghurt,Milsani,"€ 0,49",,"pro Einheit = 0,79","pro Einheit = 0,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_030.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000030,obs_0000001772|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,obs_0000001772,,
Schmand,Milsani,"€ 0,59",,"pro Einheit = 0,79","pro Einheit = 0,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_031.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme",,,ref_000031,obs_0000003203|obs_0000001733|obs_0000004910|obs_0000001870|obs_0000002418|obs_0000004483|obs_0000004056|obs_0000034373|obs_0000031866|obs_0000014489|obs_0000009974|obs_0000011034|obs_0000034793|obs_0000010416|obs_0000031453|obs_0000005914|obs_0000029482|obs_0000001902|obs_0000001486|obs_0000011031|obs_0000012648|obs_0000013207|obs_0000007769|obs_0000006448|obs_0000006451|obs_0000005540,obs_0000034373|obs_0000031866|obs_0000003203|obs_0000014489|obs_0000001733|obs_0000009974|obs_0000011034|obs_0000004910|obs_0000001870|obs_0000002418|obs_0000004483|obs_0000004056|obs_0000034793,,
Joghurt 3 5 Fett,Milsani,"€ 0,59",,"pro Einheit = 0,89","pro Einheit = 0,89",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_032.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,BLS-M141300,ref_000032,obs_0000001804|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,obs_0000001804,,
Emmentaler,Milsani,"€ 2,99",,"pro Einheit = 3,79","pro Einheit = 3,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_033.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme",,,ref_000033,obs_0000001559|obs_0000002340|obs_0000003417|obs_0000018479|obs_0000031831|obs_0000031880|obs_0000022237|obs_0000010030|obs_0000009063|obs_0000025531|obs_0000022007|obs_0000018426|obs_0000029188|obs_0000022611|obs_0000011890|obs_0000019573|obs_0000029871|obs_0000028338|obs_0000031446|obs_0000028397|obs_0000030458|obs_0000007555|obs_0000006108|obs_0000006629|obs_0000015396|obs_0000012330|obs_0000024642|obs_0000006807|obs_0000030876|obs_0000020664|obs_0000005907|obs_0000006459|obs_0000010637|obs_0000032193|obs_0000021483|obs_0000025075|obs_0000034090|obs_0000006293|obs_0000007350|obs_0000006977|obs_0000005548|obs_0000032320,obs_0000001559|obs_0000018479|obs_0000031831|obs_0000031880|obs_0000022237|obs_0000002340|obs_0000010030|obs_0000003417|obs_0000009063|obs_0000025531|obs_0000022007|obs_0000018426,,
Butter Chicken mit Reis,Praktisch Fertig,"€ 2,19",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_034.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_gefluegel,sub_milchprodukte,tag_high_protein,tag_ultra_processed",,,ref_000034,obs_0000024620|obs_0000000107|obs_0000010409|obs_0000034970|obs_0000018644|obs_0000008456|obs_0000018772|obs_0000008556|obs_0000027049|obs_0000012797|obs_0000002620|obs_0000002676|obs_0000011042|obs_0000013125|obs_0000009075|obs_0000027517|obs_0000019357|obs_0000000997|obs_0000023578|obs_0000019493|obs_0000031786|obs_0000003267|obs_0000011467|obs_0000001425|obs_0000017835|obs_0000021984|obs_0000003591|obs_0000003636|obs_0000026359|obs_0000018391|obs_0000022502,,,
Linseneintopf,Speise Zeit,"€ 2,89",,"pro Einheit = 3,78","pro Einheit = 3,78",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_035.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_huelsenfruechte,tag_whole_food",,,ref_000035,obs_0000031038|obs_0000029236|obs_0000029914,obs_0000031038,,
Bayerischer Leberkäs,Gut Drei Eichen,"€ 2,79",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/aldi/aldi_offer_036.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000036,,obs_0000018993|obs_0000009298|obs_0000020068|obs_0000026756|obs_0000031883|obs_0000024209|obs_0000025260|obs_0000000704|obs_0000023788|obs_0000014106|obs_0000021830|obs_0000020887|obs_0000001946|obs_0000009121,,
