Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Lamm-Lachse,Keine Marke,"€ 3,49",,"1 kg = 33,90","1 kg = 33,90","grillfertig mariniert auch in natur, aufgetaut erhältlich, 100 g = 3,39 €, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/lamm-lachse.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000095,,,,
Schweinebauchscheiben,Keine Marke,"€ 0,69",,"1 kg = 7,90","1 kg = 7,90","natur auch in gewürzt erhältlich, 100 g = 0,79 € ( auch am Stück, 100 g = 0,59 ), 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/schweinebauchscheiben.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_ultra_processed,tag_whole_food",,,ref_000096,obs_0000013041|obs_0000014203,obs_0000013041|obs_0000014203,,
Römerbraten Kasseler Kamm,Keine Marke,"€ 0,79",,"1 kg = 7,90","1 kg = 7,90","ohne Knochen, roh, geräuchert, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/r-merbraten-kasseler-kamm.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_schwein,tag_whole_food",,,ref_000097,obs_0000006699|obs_0000007632|obs_0000006515,obs_0000006699|obs_0000007632|obs_0000006515,,
Bratwurstgehäck oder Thüringer Mett,Keine Marke,"€ 0,59",,"1 kg = 5,90","1 kg = 5,90","deftig gewürzt, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bratwurstgeh-ck-oder-th-ringer-mett.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000098,obs_0000006540|obs_0000006543|obs_0000005618,obs_0000006540,,
Schweinekotelett,Keine Marke,"€ 0,55",,"pro Einheit = 0,55","pro Einheit = 0,55",100 g,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/schweinekotelett.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,BLS-U622100,ref_000099,obs_0000006533|obs_0000005798|obs_0000009300|obs_0000011837|obs_0000006702|obs_0000009621|obs_0000005433,obs_0000006533|obs_0000005798|obs_0000009300|obs_0000011837,,
Schweinesaft- Krustenbraten,Keine Marke,"€ 0,69",,"1 kg = 6,90","1 kg = 6,90","aus der Schulter, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/schweinesaft-krustenbraten.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,BLS-U579100,ref_000100,obs_0000007242|obs_0000005427|obs_0000013284|obs_0000015780,obs_0000007242|obs_0000005427,,
Schweinehackfleisch,Keine Marke,"€ 0,55",,"pro Einheit = 0,55","pro Einheit = 0,55",100 g,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/schweinehackfleisch.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",,BLS-U020100,ref_000101,obs_0000008934|obs_0000010577|obs_0000009202|obs_0000012754|obs_0000014901|obs_0000011834|obs_0000010462|obs_0000008554|obs_0000013403,obs_0000008934|obs_0000008554|obs_0000010577|obs_0000009202|obs_0000012754|obs_0000014901|obs_0000011834|obs_0000013403|obs_0000010462,,
Schälrippen,Keine Marke,"€ 0,59",,"1 kg = 4,90","1 kg = 4,90","grillfertig mariniert auch in natur erhältlich, 100 g = 0,49 €, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/sch-lrippen.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000102,obs_0000026897|obs_0000028081,,,
T-Bone-Steak,Keine Marke,"€ 2,49",,"1 kg = 24,90","1 kg = 24,90","natur, das besondere Grillvergnügen, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/t-bone-steak.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000103,obs_0000030266|obs_0000030200|obs_0000022412|obs_0000024870|obs_0000018657,obs_0000030266|obs_0000030200,,
Bauernschätze Schweinebraten,Keine Marke,"€ 1,11",,"1 kg = 11,10","1 kg = 11,10","aus der Keule, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bauernsch-tze-schweinebraten.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,,ref_000104,obs_0000007638|obs_0000011777|obs_0000018217|obs_0000008953,obs_0000007638,,
Bauernschätze Schweineschnitzel,Keine Marke,"€ 1,11",,"1 kg = 11,10","1 kg = 11,10","aus der Keule, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bauernsch-tze-schweineschnitzel.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_schwein,tag_whole_food",,,ref_000105,obs_0000006880|obs_0000006174|obs_0000033938|obs_0000011443|obs_0000009949|obs_0000006886|obs_0000007440|obs_0000009488|obs_0000005418|obs_0000007055|obs_0000007067|obs_0000005615,obs_0000006880,,
Bauernschätze Souvlaki,Keine Marke,"€ 1,49",,"1 kg = 14,90","1 kg = 14,90","saftiger Fleischspieß, nach griechischer Art gewürzt, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bauernsch-tze-souvlaki.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000106,,,,
Bauernschätze Putenrollbraten,Keine Marke,"€ 1,69",,"1 kg = 17,90","1 kg = 17,90","aus der Brust, natur auch in gewürzt erhältlich, 100 g = 1,79 €, 100 g",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bauernsch-tze-putenrollbraten.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000107,obs_0000006882|obs_0000005252|obs_0000006201,obs_0000006882,,
Cevapcici,Keine Marke,"€ 6,99",,"1 kg = 17,48","1 kg = 17,48","vom Rind, gewürzt, 400 g SB-Packung, (1 kg = 17,48 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/cevapcici.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000108,obs_0000001452|obs_0000024051|obs_0000024471|obs_0000009637|obs_0000023237|obs_0000008782|obs_0000014098|obs_0000031544|obs_0000025788|obs_0000002078|obs_0000003680|obs_0000019083|obs_0000021484|obs_0000025686|obs_0000020665|obs_0000022124|obs_0000018260|obs_0000017759,obs_0000001452|obs_0000024051|obs_0000024471,,
Putenministeaks,Keine Marke,"€ 9,99",,"1 kg = 12,49","1 kg = 12,49","800 g  XXL SB-Packung, (1 kg = 12,49 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/putenministeaks.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,tag_ultra_processed,tag_whole_food",,,ref_000109,obs_0000007646|obs_0000007250|obs_0000007446,obs_0000007646|obs_0000007250|obs_0000007446,,
Fackelspieß,Bard,"€ 5,29",,"1 kg = 13,90","1 kg = 13,90","Schweinebauch, herzhaft mariniert, auch in Bedienung erhältlich, z.B. 381 g SB-Packung, (1 kg = 13,90 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bard-fackelspie.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000110,,,x,
Hähnchensteaks,Bernard Matthews,"€ 5,29",,"1 kg = 15,90","1 kg = 15,90","mit Joghurt verfeinert, verschiedene Marinaden und Gewichte, z. B. 333 g SB-Packung, (1 kg = 15,90 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bernard-matthews-h-hnchensteaks.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,tag_proteinreich,tag_whole_food",,,ref_000111,obs_0000006545|obs_0000005438|obs_0000006697,obs_0000006545|obs_0000005438,x,
Campari Bitter Aperitive,Keine Marke,"€ 9,99",,"1 l = 15,70","1 l = 15,70","25 % Vol., 0,7 Liter Flasche, (1 l = 15,70 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/campari-bitter-aperitive.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000112,obs_0000006895|obs_0000013043,obs_0000006895,,
Di Alfino Limoncello,Keine Marke,"€ 4,49",,"1 l = 8,98","1 l = 8,98","30 % Vol., 0,5 Liter Flasche, (1 l = 8,98 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/di-alfino-limoncello.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000113,obs_0000011572,,,
ice Tea oder Teegetränk,Pfanner,"€ 0,99",,"1 l = 0,65","1 l = 0,65","verschiedene Sorten, 2 Liter Packung, (1 l = 0,65 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/pfanner-ice-tea-oder-teegetr-nk.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000114,obs_0000005643|obs_0000007470|obs_0000011369|obs_0000016097|obs_0000015245|obs_0000020995|obs_0000020024|obs_0000019013|obs_0000031815|obs_0000016458|obs_0000031818|obs_0000020176|obs_0000013051|obs_0000025367|obs_0000013713|obs_0000006551|obs_0000015945|obs_0000026737|obs_0000013446|obs_0000012001|obs_0000017671|obs_0000014660|obs_0000018798|obs_0000009661|obs_0000009178,obs_0000005643|obs_0000007470,x,
Energy Drink,Rockstar,"€ 0,89",,"1 l = 1,78","1 l = 1,78","verschiedene Sorten, 0,5 Liter Dose + 0,25 Pfand, (1 l = 1,78 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/rockstar-energy-drink.jpg,"cat_getraenke,diet_lactose_free,tag_ultra_processed",,,ref_000115,obs_0000029725|obs_0000006216|obs_0000005274|obs_0000032707|obs_0000010758|obs_0000022027|obs_0000028180|obs_0000016414|obs_0000020512|obs_0000026684|obs_0000021058|obs_0000011333|obs_0000024154|obs_0000011355|obs_0000002158|obs_0000026742|obs_0000018063|obs_0000031887|obs_0000017046|obs_0000025242|obs_0000002214|obs_0000013993|obs_0000027310|obs_0000023733|obs_0000000193|obs_0000004816|obs_0000033497|obs_0000027877|obs_0000026353|obs_0000019186|obs_0000008960|obs_0000025348|obs_0000023301|obs_0000026886|obs_0000020239|obs_0000018194|obs_0000004389|obs_0000028455|obs_0000024876|obs_0000013614|obs_0000000304|obs_0000034110|obs_0000010050|obs_0000014658|obs_0000022864|obs_0000021331|obs_0000021846|obs_0000018775|obs_0000028526|obs_0000013175,obs_0000029725|obs_0000020512|obs_0000006216|obs_0000017046|obs_0000005274|obs_0000025348|obs_0000018194|obs_0000028455|obs_0000024876|obs_0000013614|obs_0000022864|obs_0000021331|obs_0000016807|obs_0000012204|obs_0000032707|obs_0000022523,x,
,Coca-Cola,"€ 0,99",,"1 l = 0,79","1 l = 0,79","verschiedene Sorten, Fanta, Sprite oder Mezzo Mix* *koffeinhaltige Limonade, 1,25 Liter Flasche + 0,25 Pfand, (1 l = 0,79 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/coca-cola.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000116,,,,
Pure Malt Lager Beer,Heineken,"€ 14,99",,"1 l = 2,00","1 l = 2,00","20 x 0,4 Liter Kasten + 3,10 Pfand, (1 l = 2,00 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/heineken-pure-malt-lager-beer.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000117,obs_0000023590|obs_0000008991|obs_0000026617,,x,
Secconade oder Alkoholfrei,Rotkäppchen,"€ 1,69",,"1 l = 5,12","1 l = 5,12","verschiedene Sorten, 0,33 Liter Flasche, (1 l = 5,12 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/rotk-ppchen-secconade-oder-alkoholfrei.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000118,obs_0000014051|obs_0000034431|obs_0000011368|obs_0000012210|obs_0000029988|obs_0000014653|obs_0000015092|obs_0000015275|obs_0000015936|obs_0000034225|obs_0000011150,,,
Müller-Thurgau Schwarzriesling,Becksteiner Weinhaus,"€ 3,99",,"1 l = 3,99","1 l = 3,99","verschiedene Sorten, Silvaner oder Bacchus, aus Tauberfranken/Baden, 1 Liter Flasche, (1 l = 3,99 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/becksteiner-weinhaus-m-ller-thurgau-schwarzriesling.jpg,cat_getraenke,,,ref_000119,obs_0000003331|obs_0000009107|obs_0000009237|obs_0000002225|obs_0000011585|obs_0000007660|obs_0000006012,,,
III Freunde Wein oder Alkoholfrei,Keine Marke,"€ 7,99",,"1 l = 10,65","1 l = 10,65","aus Deutschland, verschiedene Sorten *Je nach Verfügbarkeit des Marktes., 0,75 Liter Flasche, (1 l = 10,65 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/iii-freunde-wein-oder-alkoholfrei.jpg,cat_getraenke,,,ref_000120,obs_0000029429|obs_0000010923|obs_0000034424|obs_0000010394|obs_0000011150|obs_0000006548|obs_0000034225,,,
Echter Nordhäuser Doppelkorn oder Wildkräuter,Keine Marke,"€ 5,55",,"1 l = 7,93","1 l = 7,93","30/38 % Vol., 0,7 Liter Flasche, (1 l = 7,93 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/echter-nordh-user-doppelkorn-oder-wildkr-uter.jpg,"cat_getraenke,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000121,obs_0000009299,,,
Spezi oder Limo,Paulaner,"€ 0,59",,"1 l = 2,09","1 l = 2,09","verschiedene Sorten *koffeinhaltige Limonade. Je nach Verfügbarkeit des Marktes., 0,33 Liter Dose + 0,25 Pfand, (1 l = 2,09 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/paulaner-spezi-oder-limo.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000122,obs_0000015662|obs_0000012187|obs_0000006363|obs_0000031347|obs_0000034439|obs_0000022812|obs_0000027152|obs_0000012863|obs_0000000637|obs_0000010907|obs_0000033836|obs_0000027903|obs_0000013907|obs_0000026321,obs_0000006363|obs_0000031347|obs_0000007080|obs_0000005257|obs_0000015662|obs_0000005812|obs_0000012187,,
Saft oder Nektar,Valensina,"€ 10,14",,"1 l = 1,79","1 l = 1,79","verschiedene Sorten, 1 Liter Flasche + 0,25 Pfand, (1 l = 1,79 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/valensina-saft-oder-nektar.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000123,obs_0000015054|obs_0000005825|obs_0000006726|obs_0000007092|obs_0000029012|obs_0000005441|obs_0000030301|obs_0000005999|obs_0000006360|obs_0000031003|obs_0000031005|obs_0000006549|obs_0000032441|obs_0000032472|obs_0000032918|obs_0000024985|obs_0000016953|obs_0000017106|obs_0000025618|obs_0000033872|obs_0000034047|obs_0000017915|obs_0000026144|obs_0000034438|obs_0000026383|obs_0000010200|obs_0000026785|obs_0000027142|obs_0000019142|obs_0000027674|obs_0000027982|obs_0000028181|obs_0000020223|obs_0000028431|obs_0000021042|obs_0000022436|obs_0000022514,,x,
Pilsener Premium,Holsten,"€ 0,59",,"1 l = 1,18","1 l = 1,18","0,5 Liter Dose + 0,25 Pfand, (1 l = 1,18 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/holsten-pilsener-premium.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan",,,ref_000124,obs_0000008838|obs_0000015505|obs_0000020153|obs_0000026385|obs_0000010028|obs_0000009578|obs_0000025018|obs_0000027068|obs_0000026593|obs_0000020972|obs_0000013830|obs_0000034836|obs_0000034842|obs_0000015939|obs_0000015503|obs_0000014011|obs_0000008415|obs_0000028405|obs_0000035044|obs_0000035045|obs_0000034091|obs_0000028988|obs_0000014656|obs_0000011595|obs_0000034637|obs_0000028547|obs_0000026503|obs_0000028664|obs_0000013820,,x,
Juicy,Volvic,"€ 1,29",,"1 l = 1,29","1 l = 1,29","verschiedene Sorten, 1 Liter Flasche + 0,25 Pfand, (1 l = 1,29 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/volvic-juicy.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000125,obs_0000006903|obs_0000010949|obs_0000001349|obs_0000009679|obs_0000014826|obs_0000009197|obs_0000010738,obs_0000010949|obs_0000009679|obs_0000014826|obs_0000009197|obs_0000010738|obs_0000006903,x,
Natural Mineral Water,Evian,"€ 0,99",,"1 l = 0,66","1 l = 0,66","1,5 Liter Flasche + 0,25 Pfand, (1 l = 0,66 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/evian-natural-mineral-water.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-N120000,ref_000126,obs_0000032712,obs_0000032712,,x
Bier,Mönchshof,"€ 13,99",,"1 l = 1,40","1 l = 1,40","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 20 x 0,5 Liter Kasten + 4,50 Pfand, (1 l = 1,40 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/m-nchshof-bier.jpg,cat_getraenke,,,ref_000127,obs_0000028805|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000028602|obs_0000009403|obs_0000027326|obs_0000028492|obs_0000031827|obs_0000031616|obs_0000009190|obs_0000014056|obs_0000028288|obs_0000014083|obs_0000005258|obs_0000006026|obs_0000005648|obs_0000006552|obs_0000007452|obs_0000028444|obs_0000029987|obs_0000007079|obs_0000006572|obs_0000035041|obs_0000026676|obs_0000007477|obs_0000006907|obs_0000007098|obs_0000007481|obs_0000009786|obs_0000028220|obs_0000005446|obs_0000005830|obs_0000005832|obs_0000005833|obs_0000006225|obs_0000006226|obs_0000009683|obs_0000005465|obs_0000009315|obs_0000007652|obs_0000006374|obs_0000006378|obs_0000007274|obs_0000006000|obs_0000009204|obs_0000029044|obs_0000005627|obs_0000006910,obs_0000028805|obs_0000005258|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000028602|obs_0000009403|obs_0000027326|obs_0000028492|obs_0000006226|obs_0000031827|obs_0000009190|obs_0000014056|obs_0000006910|obs_0000028288,,
Bayreuther Hell,Keine Marke,"€ 12,99",,"1 l = 1,97","1 l = 1,97","Je nach Verfügbarkeit des Marktes., 20 x 0,33 Liter Kasten + 3,10 Pfand, (1 l = 1,97 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/bayreuther-hell.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000128,obs_0000028174|obs_0000030242|obs_0000029985|obs_0000006027|obs_0000034226|obs_0000032722|obs_0000034841|obs_0000006711|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000005811|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000008658|obs_0000028667|obs_0000007680,obs_0000028174|obs_0000030242|obs_0000029985|obs_0000010541|obs_0000006027|obs_0000034226|obs_0000032722,,
Corona mexikanisches Bier,Keine Marke,"€ 5,99",,"1 l = 2,81","1 l = 2,81","verschiedene Sorten, 6 x 0,355 Liter Packung + 0,48 Pfand, (1 l = 2,81 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/corona-mexikanisches-bier.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000129,obs_0000028805|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000028602|obs_0000028492|obs_0000031827|obs_0000031616|obs_0000009190|obs_0000014056|obs_0000028288,,,
,Coca-Cola,"€ 3,99",,"1 l = 2,02","1 l = 2,02","verschiedene Sorten, Mezzo Mix*, Fanta oder Sprite Je nach Verfügbarkeit des Marktes. *koffeinhaltige Limonade, 6 x 0,33 Liter Packung + 0,90 Pfand, (1 l = 2,02 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/coca-cola.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000130,,,,
flumi Cola-Mix oder Limonade,Keine Marke,"€ 6,49",,"1 l = 0,65","1 l = 0,65","verschiedene Sorten Ausgenommen Apfel. *koffeinhaltige Limonade, 20 x 0,5 Liter Kasten + 3,10 Pfand, (1 l = 0,65 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/flumi-cola-mix-oder-limonade.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000131,obs_0000006206|obs_0000005628|obs_0000015266|obs_0000011967|obs_0000008435|obs_0000026704|obs_0000028943|obs_0000026971|obs_0000027324|obs_0000031839|obs_0000015478|obs_0000013560|obs_0000011966|obs_0000026646|obs_0000034850|obs_0000004177|obs_0000024700|obs_0000008405|obs_0000016686|obs_0000020844|obs_0000016754|obs_0000027015|obs_0000027037|obs_0000027047|obs_0000000445|obs_0000004604|obs_0000027133|obs_0000008772|obs_0000017032|obs_0000008921|obs_0000000810|obs_0000009023|obs_0000017246|obs_0000009119|obs_0000031651|obs_0000019364|obs_0000005031|obs_0000027567|obs_0000003042|obs_0000001014|obs_0000031900|obs_0000021663|obs_0000027814|obs_0000017639|obs_0000027972|obs_0000028026|obs_0000009657|obs_0000026058|obs_0000028226|obs_0000026204,obs_0000006206|obs_0000005628,,
Weißbier,Paulaner,"€ 13,99",,"1 l = 1,40","1 l = 1,40","verschiedene Sorten, 20 x 0,5 Liter Kasten + 3,10 Pfand, (1 l = 1,40 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/paulaner-wei-bier.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000132,obs_0000031388|obs_0000028962|obs_0000028970|obs_0000031751|obs_0000031911|obs_0000034223|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000035037|obs_0000012695|obs_0000010542|obs_0000013688|obs_0000008097|obs_0000011999|obs_0000010083|obs_0000028019|obs_0000032260|obs_0000015499|obs_0000005647|obs_0000031384|obs_0000029081|obs_0000012447|obs_0000034839|obs_0000027553|obs_0000013351|obs_0000006569|obs_0000030899|obs_0000035046|obs_0000005831|obs_0000032731|obs_0000007677|obs_0000000862|obs_0000030558|obs_0000031617|obs_0000011368|obs_0000015092|obs_0000030399|obs_0000029440|obs_0000029258|obs_0000007888,obs_0000032260|obs_0000031751|obs_0000029081|obs_0000031898|obs_0000031388|obs_0000028962|obs_0000031911|obs_0000028970|obs_0000034223|obs_0000005831|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000007677|obs_0000028797|obs_0000035037,,
Mineralwasser,Franken Brunnen,"€ 4,99",,"1 l = 0,55","1 l = 0,55","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 12 x 0,75 Liter Kasten + 3,30 Pfand, (1 l = 0,55 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/franken-brunnen-mineralwasser.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000133,obs_0000006205|obs_0000005254|obs_0000029412|obs_0000007475|obs_0000007476|obs_0000029013|obs_0000032715|obs_0000006571|obs_0000005626|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570,obs_0000031797|obs_0000006205|obs_0000026205|obs_0000005254|obs_0000008841|obs_0000031396|obs_0000029412|obs_0000008437|obs_0000009985|obs_0000014625|obs_0000007475|obs_0000007476|obs_0000029013|obs_0000011123|obs_0000032715,x,
